Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Process,Motors,Air_Compressors
1,WEEKDAY,0,0.1550,0.1858,0.3916,0.0289,0.0021,0.0514,0.1705,0.2494,0.5984,0.0796,0.0084,0.0236,0.0049
1,WEEKDAY,1,0.1605,0.1794,0.3975,0.0289,0.0021,0.0514,0.1704,0.2461,0.5950,0.0796,0.0084,0.0234,0.0049
1,WEEKDAY,2,0.1811,0.1703,0.4006,0.0290,0.0021,0.0514,0.1704,0.2457,0.5979,0.0797,0.0084,0.0238,0.0052
1,WEEKDAY,3,0.1887,0.1695,0.4002,0.0293,0.0022,0.0518,0.1701,0.2502,0.6093,0.0804,0.0084,0.0258,0.0066
1,WEEKDAY,4,0.2015,0.1670,0.4098,0.0296,0.0024,0.0521,0.1669,0.2805,0.6162,0.0811,0.0109,0.0279,0.0076
1,WEEKDAY,5,0.2099,0.1645,0.4111,0.0308,0.0036,0.0533,0.1572,0.3361,0.6272,0.0846,0.0357,0.0314,0.0095
1,WEEKDAY,6,0.1987,0.2229,0.5040,0.0356,0.0100,0.0540,0.1505,0.5034,0.6709,0.0996,0.1049,0.0455,0.0144
1,WEEKDAY,7,0.3575,0.2385,0.5564,0.0441,0.0167,0.0555,0.0574,0.7075,0.7546,0.1251,0.1394,0.0820,0.0239
1,WEEKDAY,8,0.3679,0.2444,0.5955,0.0539,0.0217,0.0566,0.0058,0.8461,0.8192,0.1503,0.1524,0.1045,0.0312
1,WEEKDAY,9,0.3225,0.3035,0.6077,0.0601,0.0220,0.0582,0.0058,0.8932,0.8543,0.1660,0.1579,0.1171,0.0365
1,WEEKDAY,10,0.2535,0.3616,0.6147,0.0620,0.0227,0.0587,0.0058,0.8997,0.8719,0.1719,0.1600,0.1229,0.0389
1,WEEKDAY,11,0.2012,0.4106,0.6103,0.0626,0.0257,0.0592,0.0058,0.8919,0.8738,0.1729,0.1603,0.1241,0.0395
1,WEEKDAY,12,0.1679,0.4517,0.6059,0.0624,0.0255,0.0602,0.0058,0.8911,0.8769,0.1729,0.1603,0.1242,0.0395
1,WEEKDAY,13,0.1488,0.4912,0.6022,0.0614,0.0229,0.0603,0.0058,0.8936,0.8716,0.1726,0.1598,0.1240,0.0395
1,WEEKDAY,14,0.1387,0.5176,0.6010,0.0604,0.0209,0.0611,0.0058,0.8946,0.8632,0.1696,0.1561,0.1213,0.0389
1,WEEKDAY,15,0.1342,0.5175,0.5959,0.0591,0.0171,0.0608,0.0058,0.8772,0.8393,0.1619,0.1442,0.1102,0.0366
1,WEEKDAY,16,0.1723,0.4580,0.5889,0.0555,0.0137,0.0592,0.0058,0.8344,0.7995,0.1485,0.1207,0.0885,0.0315
1,WEEKDAY,17,0.2217,0.3945,0.5712,0.0484,0.0091,0.0579,0.1312,0.7079,0.7429,0.1297,0.0843,0.0628,0.0246
