Month,Weekend,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors
3,WEEKDAY,15,0.0099,0.5876,0.3451,0.0276,0.0220,0.0497,0.0000,0.7812,0.1113,0.0357,0.0518
3,WEEKDAY,16,0.0009,0.3370,0.2606,0.0188,0.0152,0.0480,0.0000,0.6645,0.0675,0.0258,0.0430
3,WEEKDAY,17,0.0015,0.1192,0.1478,0.0126,0.0104,0.0469,0.1177,0.5042,0.0409,0.0204,0.0371
3,WEEKDAY,18,0.0015,0.0449,0.1172,0.0089,0.0064,0.0443,0.2243,0.3849,0.0310,0.0176,0.0282
3,WEEKDAY,19,0.0015,0.0214,0.0526,0.0076,0.0036,0.0433,0.2615,0.2939,0.0294,0.0164,0.0249
3,WEEKDAY,20,0.0015,0.0099,0.0076,0.0071,0.0024,0.0429,0.2615,0.2507,0.0292,0.0163,0.0243
3,WEEKDAY,21,0.0016,0.0064,0.0090,0.0071,0.0021,0.0418,0.2615,0.2294,0.0292,0.0163,0.0243
3,WEEKDAY,22,0.0016,0.0056,0.0112,0.0071,0.0021,0.0416,0.2615,0.2105,0.0292,0.0163,0.0243
3,WEEKDAY,23,0.0017,0.0027,0.0129,0.0071,0.0021,0.0405,0.2615,0.1916,0.0292,0.0163,0.0243
3,SATURDAY,0,0.0017,0.0000,0.0173,0.0071,0.0021,0.0404,0.1636,0.1837,0.0295,0.0163,0.0243
3,SATURDAY,1,0.0017,0.0000,0.0204,0.0071,0.0021,0.0403,0.1438,0.1837,0.0295,0.0163,0.0243
3,SATURDAY,2,0.0017,0.0000,0.0234,0.0071,0.0021,0.0402,0.1438,0.1837,0.0295,0.0163,0.0243
3,SATURDAY,3,0.0017,0.0000,0.0213,0.0071,0.0021,0.0402,0.1438,0.1837,0.0295,0.0163,0.0243
3,SATURDAY,4,0.0017,0.0000,0.0278,0.0071,0.0021,0.0401,0.1438,0.1847,0.0296,0.0164,0.0248
3,SATURDAY,5,0.0017,0.0000,0.0246,0.0077,0.0023,0.0409,0.1288,0.1930,0.0301,0.0164,0.0295
3,SATURDAY,6,0.0236,0.0021,0.0469,0.0092,0.0026,0.0408,0.0373,0.2134,0.0322,0.0167,0.0403
3,SATURDAY,7,0.0187,0.0129,0.0301,0.0101,0.0027,0.0409,0.0000,0.2259,0.0334,0.0169,0.0465
3,SATURDAY,8,0.0096,0.0198,0.0276,0.0108,0.0028,0.0414,0.0000,0.2354,0.0343,0.0170,0.0513
3,SATURDAY,9,0.0032,0.0358,0.0282,0.0111,0.0028,0.0426,0.0000,0.2411,0.0352,0.0171,0.0546
3,SATURDAY,10,0.0025,0.0425,0.0276,0.0112,0.0028,0.0431,0.0000,0.2454,0.0358,0.0171,0.0570
3,SATURDAY,11,0.0042,0.0685,0.0292,0.0110,0.0028,0.0436,0.0000,0.2467,0.0360,0.0172,0.0586
3,SATURDAY,12,0.0005,0.0841,0.0308,0.0107,0.0028,0.0446,0.0000,0.2472,0.0360,0.0173,0.0593
3,SATURDAY,13,0.0005,0.0921,0.0302,0.0104,0.0028,0.0448,0.0000,0.2473,0.0360,0.0173,0.0597
3,SATURDAY,14,0.0005,0.0889,0.0297,0.0101,0.0028,0.0458,0.0000,0.2470,0.0360,0.0173,0.0598
3,SATURDAY,15,0.0035,0.0863,0.0304,0.0105,0.0028,0.0459,0.0000,0.2454,0.0360,0.0172,0.0592
3,SATURDAY,16,0.0008,0.0720,0.0288,0.0108,0.0028,0.0450,0.0000,0.2421,0.0357,0.0172,0.0545
3,SATURDAY,17,0.0010,0.0460,0.0274,0.0099,0.0026,0.0448,0.1177,0.2302,0.0343,0.0170,0.0443
3,SATURDAY,18,0.0015,0.0097,0.0073,0.0083,0.0024,0.0434,0.2243,0.2085,0.0316,0.0167,0.0337
3,SATURDAY,19,0.0015,0.0096,0.0092,0.0072,0.0021,0.0429,0.2615,0.1873,0.0298,0.0164,0.0256
3,SATURDAY,20,0.0015,0.0096,0.0112,0.0071,0.0021,0.0428,0.2615,0.1837,0.0295,0.0163,0.0243
3,SATURDAY,21,0.0016,0.0058,0.0177,0.0071,0.0021,0.0418,0.2615,0.1837,0.0295,0.0163,0.0243
3,SATURDAY,22,0.0016,0.0059,0.0177,0.0071,0.0021,0.0416,0.2615,0.1837,0.0295,0.0163,0.0243
3,SATURDAY,23,0.0017,0.0010,0.0199,0.0071,0.0021,0.0405,0.2615,0.1837,0.0295,0.0163,0.0243
3,SUNDAY,0,0.0000,0.0000,0.0183,0.0071,0.0021,0.0404,0.1636,0.1837,0.0295,0.0163,0.0243
3,SUNDAY,1,0.0000,0.0000,0.0161,0.0071,0.0021,0.0403,0.1438,0.1837,0.0295,0.0163,0.0243
3,SUNDAY,2,0.0000,0.0000,0.0225,0.0071,0.0021,0.0402,0.1438,0.1837,0.0295,0.0163,0.0243
3,SUNDAY,3,0.0000,0.0000,0.0207,0.0071,0.0021,0.0402,0.1438,0.1837,0.0295,0.0163,0.0243
3,SUNDAY,4,0.0000,0.0000,0.0231,0.0071,0.0021,0.0401,0.1438,0.1837,0.0295,0.0163,0.0243
3,SUNDAY,5,0.0000,0.0000,0.0276,0.0071,0.0021,0.0409,0.1288,0.1837,0.0295,0.0163,0.0243
3,SUNDAY,6,0.0000,0.0000,0.0296,0.0071,0.0021,0.0407,0.0373,0.1837,0.0295,0.0163,0.0243
3,SUNDAY,7,0.0000,0.0001,0.0110,0.0071,0.0021,0.0408,0.0000,0.1837,0.0295,0.0163,0.0243
3,SUNDAY,8,0.0000,0.0002,0.0034,0.0071,0.0021,0.0413,0.0000,0.1837,0.0295,0.0163,0.0243
3,SUNDAY,9,0.0000,0.0013,0.0028,0.0071,0.0021,0.0425,0.0000,0.1837,0.0295,0.0163,0.0243
3,SUNDAY,10,0.0000,0.0034,0.0031,0.0071,0.0021,0.0429,0.0000,0.1837,0.0295,0.0163,0.0243
3,SUNDAY,11,0.0000,0.0102,0.0043,0.0071,0.0021,0.0434,0.0000,0.1837,0.0295,0.0163,0.0243
3,SUNDAY,12,0.0000,0.0122,0.0047,0.0071,0.0021,0.0444,0.0000,0.1837,0.0295,0.0163,0.0243
3,SUNDAY,13,0.0000,0.0180,0.0061,0.0071,0.0021,0.0446,0.0000,0.1837,0.0295,0.0163,0.0243
3,SUNDAY,14,0.0000,0.0159,0.0063,0.0071,0.0021,0.0457,0.0000,0.1837,0.0295,0.0163,0.0243
3,SUNDAY,15,0.0000,0.0118,0.0062,0.0071,0.0021,0.0458,0.0000,0.1837,0.0295,0.0163,0.0243
3,SUNDAY,16,0.0000,0.0084,0.0064,0.0071,0.0021,0.0448,0.0000,0.1837,0.0295,0.0163,0.0243
3,SUNDAY,17,0.0000,0.0006,0.0029,0.0071,0.0021,0.0446,0.1177,0.1837,0.0295,0.0163,0.0243
3,SUNDAY,18,0.0000,0.0002,0.0050,0.0071,0.0021,0.0434,0.2243,0.1837,0.0295,0.0163,0.0243
3,SUNDAY,19,0.0000,0.0001,0.0091,0.0071,0.0021,0.0429,0.2615,0.1837,0.0295,0.0163,0.0243
3,SUNDAY,20,0.0000,0.0001,0.0120,0.0071,0.0021,0.0428,0.2615,0.1837,0.0295,0.0163,0.0243
3,SUNDAY,21,0.0000,0.0001,0.0140,0.0071,0.0021,0.0418,0.2615,0.1837,0.0295,0.0163,0.0243
3,SUNDAY,22,0.0000,0.0000,0.0152,0.0071,0.0021,0.0416,0.2615,0.1837,0.0295,0.0163,0.0243
3,SUNDAY,23,0.0000,0.0000,0.0189,0.0071,0.0021,0.0405,0.2615,0.1837,0.0295,0.0163,0.0243
3,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,WEEKDAY,0,0.0015,0.0057,0.0088,0.0062,0.0022,0.0408,0.1483,0.1838,0.0295,0.0163,0.0243
4,WEEKDAY,1,0.0016,0.0029,0.0109,0.0062,0.0025,0.0407,0.1438,0.1840,0.0295,0.0164,0.0250
4,WEEKDAY,2,0.0017,0.0023,0.0115,0.0064,0.0032,0.0407,0.1438,0.1864,0.0297,0.0166,0.0266
4,WEEKDAY,3,0.0017,0.0015,0.0120,0.0073,0.0054,0.0408,0.1438,0.2044,0.0313,0.0177,0.0287
4,WEEKDAY,4,0.0017,0.0007,0.0113,0.0122,0.0123,0.0419,0.1322,0.3398,0.0373,0.0207,0.0353
4,WEEKDAY,5,0.0358,0.0205,0.0912,0.0219,0.0239,0.0432,0.0581,0.5547,0.0598,0.0283,0.0464
4,WEEKDAY,6,0.0582,0.1270,0.2383,0.0356,0.0372,0.0454,0.0085,0.8132,0.0984,0.0434,0.0584
4,WEEKDAY,7,0.0764,0.2718,0.3270,0.0489,0.0487,0.0477,0.0000,0.9873,0.1509,0.0620,0.0659
4,WEEKDAY,8,0.0543,0.4710,0.3524,0.0531,0.0519,0.0497,0.0000,1.0632,0.2022,0.0774,0.0690
4,WEEKDAY,9,0.0087,0.6477,0.3768,0.0527,0.0505,0.0505,0.0000,1.0900,0.2214,0.0852,0.0697
4,WEEKDAY,10,0.0069,0.8211,0.3860,0.0556,0.0491,0.0508,0.0000,1.0952,0.2218,0.0864,0.0698
4,WEEKDAY,11,0.0017,0.9443,0.3890,0.0549,0.0473,0.0514,0.0000,1.0892,0.2195,0.0833,0.0695
4,WEEKDAY,12,0.0059,1.0153,0.3909,0.0489,0.0425,0.0514,0.0000,1.0582,0.2100,0.0727,0.0665
4,WEEKDAY,13,0.0033,0.9749,0.3685,0.0392,0.0344,0.0513,0.0000,0.9418,0.1750,0.0552,0.0590
4,WEEKDAY,14,0.0054,0.8605,0.3555,0.0273,0.0243,0.0507,0.0000,0.8167,0.1234,0.0391,0.0530
4,WEEKDAY,15,0.0030,0.5860,0.2874,0.0185,0.0167,0.0490,0.0000,0.6910,0.0775,0.0281,0.0450
4,WEEKDAY,16,0.0024,0.2773,0.1815,0.0125,0.0114,0.0478,0.0909,0.5383,0.0469,0.0216,0.0385
4,WEEKDAY,17,0.0019,0.1033,0.1315,0.0087,0.0073,0.0456,0.1380,0.4124,0.0332,0.0182,0.0302
4,WEEKDAY,18,0.0015,0.0420,0.0701,0.0070,0.0042,0.0442,0.2348,0.3150,0.0297,0.0167,0.0257
4,WEEKDAY,19,0.0015,0.0203,0.0182,0.0063,0.0026,0.0436,0.2615,0.2605,0.0292,0.0163,0.0244
4,WEEKDAY,20,0.0015,0.0102,0.0064,0.0062,0.0022,0.0426,0.2615,0.2354,0.0292,0.0163,0.0243
4,WEEKDAY,21,0.0016,0.0079,0.0075,0.0062,0.0021,0.0422,0.2615,0.2148,0.0292,0.0163,0.0243
4,WEEKDAY,22,0.0016,0.0065,0.0076,0.0062,0.0021,0.0413,0.2615,0.1960,0.0292,0.0163,0.0243
4,WEEKDAY,23,0.0016,0.0047,0.0093,0.0062,0.0021,0.0410,0.1858,0.1844,0.0295,0.0163,0.0243
4,SATURDAY,0,0.0016,0.0030,0.0161,0.0062,0.0021,0.0408,0.1488,0.1837,0.0295,0.0167,0.0243
4,SATURDAY,1,0.0016,0.0030,0.0154,0.0062,0.0021,0.0407,0.1438,0.1837,0.0295,0.0167,0.0243
4,SATURDAY,2,0.0016,0.0030,0.0196,0.0062,0.0021,0.0406,0.1438,0.1837,0.0295,0.0167,0.0243
4,SATURDAY,3,0.0016,0.0030,0.0217,0.0063,0.0021,0.0406,0.1438,0.1844,0.0296,0.0167,0.0247
4,SATURDAY,4,0.0016,0.0030,0.0191,0.0067,0.0022,0.0412,0.1325,0.1909,0.0300,0.0168,0.0284
4,SATURDAY,5,0.0144,0.0064,0.0380,0.0079,0.0024,0.0414,0.0601,0.2083,0.0317,0.0170,0.0376
4,SATURDAY,6,0.0176,0.0148,0.0343,0.0089,0.0026,0.0419,0.0093,0.2227,0.0331,0.0172,0.0450
4,SATURDAY,7,0.0092,0.0234,0.0302,0.0096,0.0027,0.0424,0.0000,0.2330,0.0341,0.0173,0.0501
4,SATURDAY,8,0.0093,0.0483,0.0301,0.0099,0.0028,0.0434,0.0000,0.2397,0.0349,0.0174,0.0538
4,SATURDAY,9,0.0031,0.0755,0.0315,0.0101,0.0028,0.0440,0.0000,0.2444,0.0357,0.0175,0.0564
4,SATURDAY,10,0.0023,0.1085,0.0317,0.0100,0.0028,0.0444,0.0000,0.2464,0.0359,0.0175,0.0582
4,SATURDAY,11,0.0038,0.1300,0.0333,0.0097,0.0028,0.0452,0.0000,0.2471,0.0360,0.0176,0.0591
4,SATURDAY,12,0.0004,0.1525,0.0353,0.0094,0.0027,0.0456,0.0000,0.2473,0.0360,0.0176,0.0596
4,SATURDAY,13,0.0004,0.1590,0.0365,0.0091,0.0027,0.0463,0.0000,0.2471,0.0360,0.0176,0.0598
4,SATURDAY,14,0.0004,0.1650,0.0381,0.0093,0.0027,0.0466,0.0000,0.2458,0.0360,0.0176,0.0593
4,SATURDAY,15,0.0005,0.1448,0.0360,0.0096,0.0027,0.0459,0.0000,0.2429,0.0358,0.0176,0.0557
4,SATURDAY,16,0.0007,0.1242,0.0355,0.0091,0.0026,0.0455,0.0883,0.2332,0.0346,0.0174,0.0468
4,SATURDAY,17,0.0014,0.0291,0.0147,0.0077,0.0024,0.0445,0.1374,0.2139,0.0323,0.0171,0.0363
4,SATURDAY,18,0.0015,0.0112,0.0084,0.0066,0.0022,0.0438,0.2321,0.1926,0.0303,0.0168,0.0276
4,SATURDAY,19,0.0015,0.0096,0.0080,0.0063,0.0021,0.0435,0.2615,0.1846,0.0296,0.0167,0.0246
4,SATURDAY,20,0.0016,0.0071,0.0112,0.0062,0.0021,0.0426,0.2615,0.1837,0.0295,0.0167,0.0243
4,SATURDAY,21,0.0016,0.0075,0.0120,0.0062,0.0021,0.0422,0.2615,0.1837,0.0295,0.0167,0.0243
4,SATURDAY,22,0.0016,0.0061,0.0155,0.0062,0.0021,0.0413,0.2615,0.1837,0.0295,0.0167,0.0243
4,SATURDAY,23,0.0004,0.0001,0.0119,0.0062,0.0021,0.0409,0.1880,0.1837,0.0295,0.0167,0.0243
4,SUNDAY,0,0.0000,0.0001,0.0106,0.0062,0.0021,0.0408,0.1438,0.1837,0.0295,0.0167,0.0243
4,SUNDAY,1,0.0000,0.0000,0.0114,0.0062,0.0021,0.0407,0.1438,0.1837,0.0295,0.0167,0.0243
4,SUNDAY,2,0.0000,0.0000,0.0153,0.0062,0.0021,0.0406,0.1438,0.1837,0.0295,0.0167,0.0243
4,SUNDAY,3,0.0000,0.0000,0.0139,0.0062,0.0021,0.0406,0.1438,0.1837,0.0295,0.0167,0.0243
4,SUNDAY,4,0.0000,0.0000,0.0181,0.0062,0.0021,0.0413,0.1288,0.1837,0.0295,0.0167,0.0243
4,SUNDAY,5,0.0000,0.0000,0.0159,0.0062,0.0021,0.0413,0.0373,0.1837,0.0295,0.0167,0.0243
4,SUNDAY,6,0.0000,0.0001,0.0074,0.0062,0.0021,0.0420,0.0000,0.1837,0.0295,0.0167,0.0243
4,SUNDAY,7,0.0000,0.0003,0.0021,0.0062,0.0021,0.0424,0.0000,0.1837,0.0295,0.0167,0.0243
4,SUNDAY,8,0.0000,0.0028,0.0031,0.0062,0.0021,0.0436,0.0000,0.1837,0.0295,0.0167,0.0243
4,SUNDAY,9,0.0000,0.0077,0.0037,0.0062,0.0021,0.0439,0.0000,0.1837,0.0295,0.0167,0.0243
4,SUNDAY,10,0.0000,0.0292,0.0056,0.0062,0.0021,0.0443,0.0000,0.1837,0.0295,0.0167,0.0243
4,SUNDAY,11,0.0000,0.0387,0.0065,0.0062,0.0021,0.0453,0.0000,0.1837,0.0295,0.0167,0.0243
4,SUNDAY,12,0.0000,0.0476,0.0083,0.0062,0.0021,0.0454,0.0000,0.1837,0.0295,0.0167,0.0243
4,SUNDAY,13,0.0000,0.0502,0.0090,0.0062,0.0021,0.0464,0.0000,0.1837,0.0295,0.0167,0.0243
4,SUNDAY,14,0.0000,0.0480,0.0101,0.0062,0.0021,0.0465,0.0000,0.1837,0.0295,0.0167,0.0243
4,SUNDAY,15,0.0000,0.0535,0.0143,0.0062,0.0021,0.0455,0.0000,0.1837,0.0295,0.0167,0.0243
4,SUNDAY,16,0.0000,0.0314,0.0110,0.0062,0.0021,0.0453,0.1177,0.1837,0.0295,0.0167,0.0243
4,SUNDAY,17,0.0000,0.0061,0.0018,0.0062,0.0021,0.0441,0.1440,0.1837,0.0295,0.0167,0.0243
4,SUNDAY,18,0.0000,0.0012,0.0004,0.0062,0.0021,0.0436,0.2615,0.1837,0.0295,0.0167,0.0243
4,SUNDAY,19,0.0000,0.0006,0.0010,0.0062,0.0021,0.0434,0.2615,0.1837,0.0295,0.0167,0.0243
4,SUNDAY,20,0.0000,0.0003,0.0016,0.0062,0.0021,0.0424,0.2615,0.1837,0.0295,0.0167,0.0243
4,SUNDAY,21,0.0000,0.0002,0.0022,0.0062,0.0021,0.0421,0.2615,0.1837,0.0295,0.0167,0.0243
4,SUNDAY,22,0.0000,0.0002,0.0030,0.0062,0.0021,0.0410,0.2615,0.1837,0.0295,0.0167,0.0243
4,SUNDAY,23,0.0004,0.0090,0.0086,0.0062,0.0021,0.0409,0.1636,0.1837,0.0295,0.0167,0.0243
4,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,WEEKDAY,0,0.0015,0.0121,0.0053,0.0060,0.0022,0.0417,0.1438,0.1838,0.0295,0.0164,0.0244
5,WEEKDAY,1,0.0015,0.0122,0.0055,0.0060,0.0025,0.0417,0.1438,0.1841,0.0295,0.0165,0.0252
5,WEEKDAY,2,0.0015,0.0118,0.0054,0.0061,0.0034,0.0416,0.1438,0.1870,0.0298,0.0168,0.0270
5,WEEKDAY,3,0.0015,0.0111,0.0063,0.0072,0.0060,0.0418,0.1438,0.2093,0.0317,0.0180,0.0293
5,WEEKDAY,4,0.0015,0.0123,0.0068,0.0130,0.0140,0.0433,0.1288,0.3716,0.0390,0.0216,0.0371
5,WEEKDAY,5,0.0159,0.1283,0.1284,0.0233,0.0266,0.0448,0.0373,0.6067,0.0650,0.0304,0.0491
5,WEEKDAY,6,0.0131,0.3997,0.3114,0.0372,0.0402,0.0471,0.0000,0.8768,0.1084,0.0473,0.0612
5,WEEKDAY,7,0.0083,0.6440,0.3531,0.0495,0.0511,0.0492,0.0000,1.0165,0.1635,0.0663,0.0673
5,WEEKDAY,8,0.0078,0.8677,0.3674,0.0511,0.0523,0.0513,0.0000,1.0780,0.2128,0.0807,0.0695
5,WEEKDAY,9,0.0003,1.1139,0.3951,0.0502,0.0502,0.0517,0.0000,1.0948,0.2245,0.0866,0.0698
5,WEEKDAY,10,0.0002,1.2947,0.4003,0.0541,0.0490,0.0519,0.0000,1.0967,0.2216,0.0865,0.0698
5,WEEKDAY,11,0.0001,1.4437,0.4041,0.0520,0.0472,0.0526,0.0000,1.0886,0.2195,0.0824,0.0694
5,WEEKDAY,12,0.0008,1.5198,0.4073,0.0454,0.0415,0.0523,0.0000,1.0510,0.2087,0.0699,0.0657
5,WEEKDAY,13,0.0001,1.4553,0.3800,0.0353,0.0324,0.0524,0.0000,0.9215,0.1662,0.0510,0.0570
5,WEEKDAY,14,0.0008,1.3266,0.3710,0.0237,0.0220,0.0514,0.0000,0.7810,0.1113,0.0358,0.0518
5,WEEKDAY,15,0.0003,0.8055,0.2798,0.0161,0.0152,0.0495,0.0000,0.6644,0.0675,0.0259,0.0430
5,WEEKDAY,16,0.0086,0.3595,0.1680,0.0109,0.0104,0.0484,0.1177,0.5035,0.0408,0.0205,0.0371
5,WEEKDAY,17,0.0051,0.1473,0.1329,0.0076,0.0063,0.0459,0.1440,0.3845,0.0310,0.0177,0.0282
5,WEEKDAY,18,0.0014,0.0620,0.0594,0.0064,0.0035,0.0450,0.1965,0.2937,0.0293,0.0165,0.0249
5,WEEKDAY,19,0.0014,0.0367,0.0113,0.0060,0.0024,0.0445,0.2615,0.2507,0.0292,0.0164,0.0243
5,WEEKDAY,20,0.0015,0.0229,0.0082,0.0060,0.0021,0.0433,0.2615,0.2298,0.0292,0.0164,0.0243
5,WEEKDAY,21,0.0015,0.0151,0.0062,0.0060,0.0021,0.0430,0.2615,0.2109,0.0292,0.0164,0.0243
5,WEEKDAY,22,0.0015,0.0133,0.0057,0.0060,0.0021,0.0420,0.2615,0.1921,0.0292,0.0164,0.0243
5,WEEKDAY,23,0.0015,0.0128,0.0055,0.0059,0.0021,0.0419,0.1636,0.1837,0.0295,0.0164,0.0243
5,SATURDAY,0,0.0015,0.0122,0.0051,0.0060,0.0021,0.0417,0.1438,0.1837,0.0295,0.0162,0.0243
5,SATURDAY,1,0.0015,0.0123,0.0052,0.0060,0.0021,0.0417,0.1438,0.1837,0.0295,0.0162,0.0243
5,SATURDAY,2,0.0015,0.0121,0.0058,0.0060,0.0021,0.0416,0.1438,0.1837,0.0295,0.0162,0.0243
5,SATURDAY,3,0.0015,0.0121,0.0051,0.0060,0.0021,0.0416,0.1438,0.1847,0.0296,0.0163,0.0248
5,SATURDAY,4,0.0015,0.0097,0.0061,0.0065,0.0023,0.0424,0.1288,0.1930,0.0301,0.0164,0.0295
5,SATURDAY,5,0.0118,0.0202,0.0260,0.0080,0.0026,0.0427,0.0373,0.2134,0.0322,0.0166,0.0403
5,SATURDAY,6,0.0040,0.0431,0.0261,0.0088,0.0027,0.0432,0.0000,0.2259,0.0334,0.0168,0.0465
5,SATURDAY,7,0.0009,0.0471,0.0273,0.0094,0.0028,0.0435,0.0000,0.2354,0.0343,0.0169,0.0513
