Month,Weekend,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
1,WEEKDAY,0,0.1456,0.2200,0.5147,0.0264,0.0031,0.0536,0.1310,0.2955,0.6489,0.0911,0.0257,0.0051
1,WEEKDAY,1,0.1418,0.2112,0.5184,0.0264,0.0031,0.0535,0.1310,0.2912,0.6437,0.0910,0.0255,0.0051
1,WEEKDAY,2,0.1499,0.1973,0.5172,0.0264,0.0031,0.0535,0.1310,0.2906,0.6471,0.0911,0.0257,0.0053
1,WEEKDAY,3,0.1573,0.1950,0.5144,0.0264,0.0033,0.0541,0.1305,0.2947,0.6600,0.0916,0.0270,0.0064
1,WEEKDAY,4,0.1673,0.1904,0.5273,0.0265,0.0035,0.0545,0.1263,0.3282,0.6683,0.0924,0.0289,0.0073
1,WEEKDAY,5,0.1675,0.1864,0.5346,0.0277,0.0051,0.0562,0.1132,0.3893,0.6794,0.0952,0.0325,0.0092
1,WEEKDAY,6,0.1711,0.2589,0.6583,0.0339,0.0136,0.0568,0.1043,0.5261,0.7155,0.1069,0.0472,0.0143
1,WEEKDAY,7,0.1892,0.2788,0.7024,0.0432,0.0208,0.0578,0.0192,0.6820,0.7832,0.1241,0.0851,0.0237
1,WEEKDAY,8,0.2626,0.2867,0.7094,0.0544,0.0257,0.0583,0.0078,0.7772,0.8343,0.1391,0.1087,0.0288
1,WEEKDAY,9,0.2264,0.3621,0.7324,0.0598,0.0245,0.0601,0.0078,0.8043,0.8603,0.1471,0.1220,0.0305
1,WEEKDAY,10,0.1876,0.4392,0.7421,0.0618,0.0251,0.0606,0.0078,0.8064,0.8766,0.1490,0.1282,0.0312
1,WEEKDAY,11,0.1681,0.4975,0.7355,0.0632,0.0296,0.0613,0.0078,0.8012,0.8775,0.1493,0.1294,0.0312
1,WEEKDAY,12,0.1528,0.5466,0.7280,0.0624,0.0294,0.0628,0.0078,0.8011,0.8823,0.1493,0.1295,0.0312
1,WEEKDAY,13,0.1377,0.5833,0.7211,0.0611,0.0257,0.0631,0.0078,0.8024,0.8762,0.1491,0.1294,0.0312
1,WEEKDAY,14,0.1338,0.6107,0.7181,0.0602,0.0230,0.0645,0.0078,0.8037,0.8689,0.1466,0.1265,0.0307
1,WEEKDAY,15,0.1335,0.6125,0.7107,0.0589,0.0181,0.0644,0.0078,0.7912,0.8458,0.1404,0.1149,0.0286
1,WEEKDAY,16,0.1470,0.5588,0.7024,0.0544,0.0143,0.0625,0.0078,0.7630,0.8084,0.1307,0.0924,0.0242
1,WEEKDAY,17,0.1789,0.4854,0.6867,0.0447,0.0092,0.0613,0.0895,0.6674,0.7581,0.1180,0.0656,0.0184
1,WEEKDAY,18,0.1695,0.4032,0.6410,0.0350,0.0061,0.0590,0.0954,0.5950,0.7183,0.1070,0.0447,0.0137
1,WEEKDAY,19,0.1104,0.3064,0.5148,0.0289,0.0047,0.0580,0.1310,0.5145,0.6901,0.1010,0.0345,0.0102
1,WEEKDAY,20,0.1055,0.2658,0.5170,0.0270,0.0037,0.0576,0.1310,0.4496,0.6729,0.0973,0.0305,0.0080
1,WEEKDAY,21,0.1151,0.2501,0.5158,0.0268,0.0033,0.0556,0.1310,0.4016,0.6551,0.0933,0.0286,0.0062
1,WEEKDAY,22,0.1225,0.2383,0.5190,0.0265,0.0032,0.0553,0.1310,0.3717,0.6499,0.0915,0.0276,0.0053
1,WEEKDAY,23,0.1270,0.2257,0.5231,0.0264,0.0031,0.0537,0.1310,0.3404,0.6491,0.0912,0.0268,0.0051
1,SATURDAY,0,0.1341,0.2203,0.5104,0.0264,0.0029,0.0536,0.1310,0.2922,0.6450,0.0911,0.0257,0.0051
1,SATURDAY,1,0.1479,0.1942,0.5034,0.0264,0.0028,0.0535,0.1310,0.2910,0.6398,0.0910,0.0255,0.0051
1,SATURDAY,2,0.1523,0.1857,0.5036,0.0264,0.0029,0.0535,0.1310,0.2922,0.6429,0.0911,0.0258,0.0053
1,SATURDAY,3,0.1689,0.1801,0.5094,0.0264,0.0030,0.0537,0.1305,0.2997,0.6541,0.0914,0.0268,0.0061
1,SATURDAY,4,0.1742,0.1801,0.5145,0.0265,0.0032,0.0539,0.1263,0.3127,0.6611,0.0919,0.0288,0.0069
1,SATURDAY,5,0.1748,0.1786,0.5205,0.0272,0.0033,0.0553,0.1132,0.3244,0.6663,0.0931,0.0316,0.0085
1,SATURDAY,6,0.1821,0.1828,0.5372,0.0293,0.0041,0.0553,0.1043,0.3487,0.6785,0.0958,0.0363,0.0106
1,SATURDAY,7,0.1939,0.2201,0.5850,0.0328,0.0055,0.0552,0.0192,0.3927,0.6951,0.1002,0.0435,0.0141
1,SATURDAY,8,0.2752,0.2204,0.5797,0.0368,0.0066,0.0547,0.0078,0.4385,0.7197,0.1058,0.0526,0.0177
1,SATURDAY,9,0.2500,0.2559,0.5858,0.0396,0.0070,0.0558,0.0078,0.4665,0.7326,0.1105,0.0609,0.0194
1,SATURDAY,10,0.2215,0.3091,0.5896,0.0410,0.0071,0.0563,0.0078,0.4784,0.7451,0.1147,0.0654,0.0205
1,SATURDAY,11,0.2073,0.3322,0.5719,0.0415,0.0068,0.0569,0.0078,0.4847,0.7467,0.1158,0.0661,0.0206
1,SATURDAY,12,0.1878,0.3560,0.5719,0.0414,0.0059,0.0584,0.0078,0.4820,0.7497,0.1157,0.0656,0.0204
1,SATURDAY,13,0.1761,0.3708,0.5617,0.0403,0.0046,0.0588,0.0078,0.4620,0.7402,0.1149,0.0635,0.0195
1,SATURDAY,14,0.1819,0.3858,0.5640,0.0400,0.0039,0.0602,0.0078,0.4413,0.7275,0.1134,0.0592,0.0174
1,SATURDAY,15,0.1728,0.3856,0.5675,0.0398,0.0036,0.0604,0.0078,0.4124,0.7145,0.1109,0.0526,0.0143
1,SATURDAY,16,0.1711,0.3771,0.5488,0.0381,0.0033,0.0591,0.0078,0.3876,0.7030,0.1079,0.0471,0.0123
1,SATURDAY,17,0.2016,0.3094,0.5185,0.0327,0.0031,0.0588,0.0895,0.3542,0.6911,0.1033,0.0397,0.0098
1,SATURDAY,18,0.2129,0.2728,0.5177,0.0290,0.0031,0.0573,0.0954,0.3308,0.6801,0.0977,0.0333,0.0080
1,SATURDAY,19,0.1466,0.2608,0.5088,0.0272,0.0030,0.0570,0.1310,0.3168,0.6654,0.0957,0.0303,0.0069
1,SATURDAY,20,0.1478,0.2564,0.5045,0.0265,0.0030,0.0568,0.1310,0.3060,0.6504,0.0939,0.0285,0.0056
1,SATURDAY,21,0.1548,0.2431,0.5174,0.0264,0.0029,0.0554,0.1310,0.3038,0.6478,0.0923,0.0278,0.0052
1,SATURDAY,22,0.1537,0.2312,0.5139,0.0264,0.0029,0.0553,0.1310,0.3031,0.6476,0.0914,0.0274,0.0051
1,SATURDAY,23,0.1643,0.2201,0.5095,0.0264,0.0029,0.0537,0.1310,0.3002,0.6475,0.0912,0.0268,0.0051
1,SUNDAY,0,0.1608,0.1572,0.4771,0.0264,0.0029,0.0536,0.1310,0.2922,0.6450,0.0911,0.0338,0.0079
1,SUNDAY,1,0.1614,0.1520,0.4745,0.0264,0.0028,0.0535,0.1310,0.2910,0.6398,0.0910,0.0337,0.0079
1,SUNDAY,2,0.1593,0.1340,0.4635,0.0264,0.0029,0.0535,0.1310,0.2922,0.6429,0.0911,0.0338,0.0081
1,SUNDAY,3,0.1638,0.1340,0.4772,0.0264,0.0030,0.0537,0.1305,0.2997,0.6541,0.0914,0.0344,0.0085
1,SUNDAY,4,0.1664,0.1379,0.4798,0.0265,0.0032,0.0538,0.1263,0.3125,0.6611,0.0918,0.0359,0.0091
1,SUNDAY,5,0.1692,0.1317,0.4772,0.0272,0.0032,0.0553,0.1132,0.3214,0.6656,0.0922,0.0372,0.0100
1,SUNDAY,6,0.1725,0.1321,0.4976,0.0293,0.0035,0.0552,0.1043,0.3345,0.6744,0.0929,0.0387,0.0111
1,SUNDAY,7,0.1696,0.1339,0.5199,0.0327,0.0040,0.0551,0.0192,0.3598,0.6840,0.0946,0.0406,0.0123
1,SUNDAY,8,0.2470,0.1409,0.4998,0.0366,0.0044,0.0544,0.0078,0.3821,0.7006,0.0970,0.0429,0.0131
1,SUNDAY,9,0.2322,0.1867,0.5112,0.0392,0.0046,0.0555,0.0078,0.3955,0.7071,0.0988,0.0446,0.0133
1,SUNDAY,10,0.1934,0.2469,0.5166,0.0405,0.0046,0.0559,0.0078,0.3992,0.7160,0.1000,0.0454,0.0134
1,SUNDAY,11,0.1720,0.2817,0.5173,0.0410,0.0046,0.0566,0.0078,0.4046,0.7169,0.1003,0.0455,0.0134
1,SUNDAY,12,0.1383,0.3212,0.5093,0.0409,0.0044,0.0581,0.0078,0.4044,0.7219,0.1003,0.0455,0.0134
1,SUNDAY,13,0.1344,0.3597,0.5102,0.0399,0.0041,0.0585,0.0078,0.3946,0.7188,0.1002,0.0453,0.0133
1,SUNDAY,14,0.1365,0.3846,0.5105,0.0397,0.0037,0.0601,0.0078,0.3872,0.7137,0.1000,0.0448,0.0131
1,SUNDAY,15,0.1393,0.3738,0.5062,0.0395,0.0035,0.0603,0.0078,0.3735,0.7065,0.0996,0.0439,0.0126
1,SUNDAY,16,0.1235,0.3431,0.4940,0.0379,0.0033,0.0591,0.0078,0.3621,0.6987,0.0989,0.0418,0.0110
1,SUNDAY,17,0.1591,0.2626,0.4731,0.0326,0.0031,0.0587,0.0895,0.3443,0.6898,0.0980,0.0394,0.0097
1,SUNDAY,18,0.1710,0.2292,0.4513,0.0290,0.0031,0.0573,0.0954,0.3296,0.6800,0.0969,0.0361,0.0092
1,SUNDAY,19,0.1187,0.2184,0.4575,0.0272,0.0030,0.0570,0.1310,0.3168,0.6654,0.0957,0.0324,0.0084
1,SUNDAY,20,0.1232,0.2137,0.4669,0.0265,0.0030,0.0568,0.1310,0.3060,0.6504,0.0939,0.0319,0.0071
1,SUNDAY,21,0.1365,0.2020,0.4551,0.0264,0.0029,0.0554,0.1310,0.3038,0.6478,0.0923,0.0347,0.0076
1,SUNDAY,22,0.1502,0.1867,0.4692,0.0264,0.0029,0.0553,0.1310,0.3031,0.6476,0.0914,0.0353,0.0076
1,SUNDAY,23,0.1413,0.1711,0.4709,0.0264,0.0029,0.0537,0.1310,0.3002,0.6475,0.0912,0.0349,0.0079
1,HOLIDAY,0,0.1246,0.1709,0.2933,0.0264,0.0029,0.0536,0.1310,0.2897,0.6450,0.0911,0.0257,0.0051
1,HOLIDAY,1,0.1102,0.1690,0.2971,0.0264,0.0028,0.0535,0.1310,0.2863,0.6398,0.0910,0.0255,0.0051
1,HOLIDAY,2,0.0876,0.1292,0.2789,0.0264,0.0029,0.0535,0.1310,0.2875,0.6429,0.0911,0.0258,0.0053
