Month,Weekend,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
1,WEEKDAY,0,0.0765,0.0355,0.0990,0.0288,0.0032,0.0398,0.1686,0.1683,0.0648,0.0266,0.0239,0.0102
1,WEEKDAY,1,0.0762,0.0359,0.0994,0.0286,0.0027,0.0394,0.1686,0.1627,0.0634,0.0230,0.0216,0.0092
1,WEEKDAY,2,0.0752,0.0361,0.0993,0.0290,0.0028,0.0394,0.1686,0.1632,0.0640,0.0220,0.0215,0.0093
1,WEEKDAY,3,0.0755,0.0349,0.0995,0.0317,0.0041,0.0395,0.1686,0.1669,0.0677,0.0241,0.0235,0.0106
1,WEEKDAY,4,0.0754,0.0341,0.0992,0.0372,0.0157,0.0401,0.1686,0.2056,0.0811,0.0309,0.0301,0.0148
1,WEEKDAY,5,0.0773,0.0312,0.1130,0.0461,0.0324,0.0412,0.1686,0.2665,0.1056,0.0471,0.0434,0.0223
1,WEEKDAY,6,0.0809,0.0299,0.2133,0.0622,0.0522,0.0425,0.1435,0.3641,0.1437,0.0647,0.0605,0.0333
1,WEEKDAY,7,0.0990,0.0441,0.4264,0.0861,0.0615,0.0440,0.0000,0.5683,0.2119,0.0872,0.0825,0.0483
1,WEEKDAY,8,0.6610,0.0480,0.5154,0.1180,0.0650,0.0456,0.0000,0.6523,0.2668,0.1142,0.1041,0.0631
1,WEEKDAY,9,0.2548,0.0609,0.4758,0.1495,0.0657,0.0473,0.0000,0.7289,0.2919,0.1384,0.1165,0.0732
1,WEEKDAY,10,0.1949,0.0779,0.4594,0.1541,0.0669,0.0482,0.0000,0.7708,0.3057,0.1488,0.1192,0.0757
1,WEEKDAY,11,0.1447,0.1038,0.4448,0.1451,0.0674,0.0486,0.0000,0.7779,0.3084,0.1503,0.1193,0.0759
1,WEEKDAY,12,0.1290,0.1385,0.4267,0.1377,0.0671,0.0489,0.0000,0.7716,0.3108,0.1503,0.1193,0.0759
1,WEEKDAY,13,0.1228,0.1658,0.4137,0.1326,0.0657,0.0490,0.0000,0.7716,0.3072,0.1505,0.1193,0.0759
