Month,Daytype,Hour,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Process,Motors,Air_Compressors
3,WEEKDAY,1,0.0272,0.0280,0.0017,0.0010,0.0621,0.3380,0.3281,0.0029,0.2007,0.0047,0.0655,0.0028
3,WEEKDAY,2,0.0216,0.0250,0.0017,0.0010,0.0620,0.3380,0.3297,0.0030,0.2017,0.0053,0.0734,0.0030
3,WEEKDAY,3,0.0161,0.0214,0.0022,0.0013,0.0624,0.3380,0.3456,0.0053,0.2100,0.0103,0.1428,0.0070
3,WEEKDAY,4,0.0133,0.0225,0.0048,0.0026,0.0645,0.3380,0.4144,0.0169,0.2354,0.0256,0.3556,0.0247
3,WEEKDAY,5,0.0138,0.0240,0.0064,0.0055,0.0685,0.3380,0.5618,0.0290,0.2774,0.0518,0.7211,0.0442
3,WEEKDAY,6,0.0129,0.0343,0.0068,0.0077,0.0699,0.0000,0.7217,0.0357,0.3103,0.0757,1.0538,0.0565
3,WEEKDAY,7,0.0970,0.0563,0.0067,0.0089,0.0710,0.0000,0.7464,0.0389,0.3264,0.0892,1.2412,0.0626
3,WEEKDAY,8,0.1552,0.0712,0.0066,0.0095,0.0721,0.0000,0.7528,0.0397,0.3312,0.0936,1.3027,0.0644
3,WEEKDAY,9,0.2157,0.0861,0.0066,0.0098,0.0747,0.0000,0.7535,0.0398,0.3317,0.0941,1.3099,0.0646
3,WEEKDAY,10,0.2754,0.0994,0.0067,0.0099,0.0756,0.0000,0.7535,0.0398,0.3317,0.0941,1.3099,0.0646
3,WEEKDAY,11,0.3235,0.1101,0.0068,0.0099,0.0764,0.0000,0.7535,0.0398,0.3317,0.0941,1.3099,0.0646
3,WEEKDAY,12,0.3653,0.1181,0.0069,0.0099,0.0786,0.0000,0.7535,0.0398,0.3317,0.0941,1.3099,0.0646
3,WEEKDAY,13,0.3937,0.1238,0.0068,0.0095,0.0791,0.0000,0.7512,0.0395,0.3317,0.0940,1.3086,0.0646
3,WEEKDAY,14,0.4185,0.1271,0.0067,0.0074,0.0809,0.0000,0.7201,0.0380,0.3278,0.0892,1.2412,0.0627
3,WEEKDAY,15,0.2623,0.0997,0.0066,0.0048,0.0786,0.0000,0.6100,0.0332,0.3035,0.0636,0.8849,0.0529
3,WEEKDAY,16,0.2510,0.0956,0.0065,0.0030,0.0751,0.0000,0.5331,0.0299,0.2723,0.0387,0.5384,0.0433
3,WEEKDAY,17,0.2239,0.0880,0.0065,0.0021,0.0738,0.0000,0.4827,0.0277,0.2447,0.0222,0.3085,0.0370
3,WEEKDAY,18,0.1905,0.0798,0.0066,0.0015,0.0709,0.3380,0.4505,0.0263,0.2237,0.0121,0.1690,0.0331
3,WEEKDAY,19,0.1574,0.0715,0.0060,0.0012,0.0698,0.3380,0.4294,0.0225,0.2092,0.0069,0.0956,0.0277
3,WEEKDAY,20,0.1300,0.0624,0.0026,0.0010,0.0678,0.3380,0.4176,0.0074,0.2018,0.0049,0.0688,0.0095
3,WEEKDAY,21,0.1095,0.0569,0.0023,0.0010,0.0654,0.3380,0.4159,0.0052,0.2007,0.0047,0.0655,0.0065
3,WEEKDAY,22,0.0940,0.0542,0.0040,0.0010,0.0656,0.3380,0.4159,0.0113,0.2007,0.0047,0.0655,0.0162
3,WEEKDAY,23,0.0725,0.0490,0.0023,0.0010,0.0627,0.3380,0.4159,0.0057,0.2007,0.0047,0.0655,0.0079
3,SATURDAY,0,0.0000,0.0000,0.0017,0.0010,0.0622,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SATURDAY,1,0.0000,0.0000,0.0017,0.0010,0.0621,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SATURDAY,2,0.0000,0.0000,0.0017,0.0010,0.0619,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SATURDAY,3,0.0000,0.0000,0.0017,0.0010,0.0617,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SATURDAY,4,0.0000,0.0000,0.0017,0.0010,0.0617,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SATURDAY,5,0.0000,0.0000,0.0017,0.0010,0.0634,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SATURDAY,6,0.0000,0.0000,0.0017,0.0010,0.0629,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SATURDAY,7,0.0000,0.0000,0.0017,0.0010,0.0628,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SATURDAY,8,0.0000,0.0000,0.0017,0.0010,0.0631,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SATURDAY,9,0.0000,0.0000,0.0017,0.0010,0.0650,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SATURDAY,10,0.0000,0.0000,0.0017,0.0010,0.0657,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SATURDAY,11,0.0000,0.0000,0.0017,0.0010,0.0666,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SATURDAY,12,0.0000,0.0000,0.0017,0.0010,0.0687,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SATURDAY,13,0.0000,0.0000,0.0017,0.0010,0.0693,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SATURDAY,14,0.0000,0.0000,0.0017,0.0010,0.0716,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SATURDAY,15,0.0000,0.0000,0.0017,0.0010,0.0720,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SATURDAY,16,0.0000,0.0000,0.0017,0.0010,0.0703,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SATURDAY,17,0.0000,0.0000,0.0017,0.0010,0.0703,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SATURDAY,18,0.0000,0.0000,0.0017,0.0010,0.0682,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SATURDAY,19,0.0000,0.0000,0.0017,0.0010,0.0677,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SATURDAY,20,0.0000,0.0000,0.0017,0.0010,0.0673,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SATURDAY,21,0.0000,0.0000,0.0017,0.0010,0.0652,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SATURDAY,22,0.0000,0.0000,0.0017,0.0010,0.0647,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SATURDAY,23,0.0000,0.0000,0.0017,0.0010,0.0624,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SUNDAY,0,0.0000,0.0000,0.0017,0.0010,0.0622,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SUNDAY,1,0.0000,0.0000,0.0017,0.0010,0.0621,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SUNDAY,2,0.0000,0.0000,0.0017,0.0010,0.0619,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SUNDAY,3,0.0000,0.0000,0.0017,0.0010,0.0617,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SUNDAY,4,0.0000,0.0000,0.0017,0.0010,0.0617,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SUNDAY,5,0.0000,0.0000,0.0017,0.0010,0.0634,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SUNDAY,6,0.0000,0.0000,0.0017,0.0010,0.0629,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SUNDAY,7,0.0000,0.0000,0.0017,0.0010,0.0628,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SUNDAY,8,0.0000,0.0000,0.0017,0.0010,0.0631,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SUNDAY,9,0.0000,0.0000,0.0017,0.0010,0.0650,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SUNDAY,10,0.0000,0.0000,0.0017,0.0010,0.0657,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SUNDAY,11,0.0000,0.0000,0.0017,0.0010,0.0666,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SUNDAY,12,0.0000,0.0000,0.0017,0.0010,0.0687,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,SUNDAY,13,0.0000,0.0000,0.0017,0.0010,0.0693,0.0000,0.0650,0.0031,0.0319,0.0047,0.0655,0.0031
3,SUNDAY,14,0.0000,0.0000,0.0018,0.0010,0.0716,0.0000,0.0650,0.0044,0.0319,0.0047,0.0655,0.0052
3,SUNDAY,15,0.0039,0.0013,0.0020,0.0010,0.0721,0.0000,0.0650,0.0070,0.0319,0.0047,0.0655,0.0086
3,SUNDAY,16,0.0109,0.0094,0.0022,0.0010,0.0705,0.0000,0.0650,0.0094,0.0319,0.0047,0.0655,0.0111
3,SUNDAY,17,0.0037,0.0067,0.0022,0.0010,0.0705,0.0000,0.0650,0.0105,0.0319,0.0047,0.0655,0.0118
3,SUNDAY,18,0.0024,0.0062,0.0022,0.0010,0.0685,0.3380,0.0650,0.0106,0.0319,0.0047,0.0655,0.0118
3,SUNDAY,19,0.0011,0.0065,0.0022,0.0010,0.0679,0.3380,0.0650,0.0105,0.0319,0.0047,0.0655,0.0116
3,SUNDAY,20,0.0004,0.0070,0.0021,0.0010,0.0675,0.3380,0.0650,0.0094,0.0319,0.0047,0.0655,0.0099
3,SUNDAY,21,0.0000,0.0076,0.0019,0.0010,0.0653,0.3380,0.0650,0.0068,0.0319,0.0047,0.0655,0.0068
3,SUNDAY,22,0.0000,0.0095,0.0018,0.0010,0.0647,0.3380,0.0650,0.0040,0.0319,0.0047,0.0655,0.0040
3,SUNDAY,23,0.0000,0.0120,0.0017,0.0010,0.0624,0.3380,0.0650,0.0030,0.0319,0.0047,0.0655,0.0029
3,HOLIDAY,0,0.0000,0.0000,0.0017,0.0010,0.0622,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,HOLIDAY,1,0.0000,0.0000,0.0017,0.0010,0.0621,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,HOLIDAY,2,0.0000,0.0000,0.0017,0.0010,0.0619,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,HOLIDAY,3,0.0000,0.0000,0.0017,0.0010,0.0617,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,HOLIDAY,4,0.0000,0.0000,0.0017,0.0010,0.0617,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,HOLIDAY,5,0.0000,0.0000,0.0017,0.0010,0.0634,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,HOLIDAY,6,0.0000,0.0000,0.0017,0.0010,0.0629,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,HOLIDAY,7,0.0000,0.0000,0.0017,0.0010,0.0628,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,HOLIDAY,8,0.0000,0.0000,0.0017,0.0010,0.0631,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,HOLIDAY,9,0.0000,0.0000,0.0017,0.0010,0.0650,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,HOLIDAY,10,0.0000,0.0000,0.0017,0.0010,0.0657,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,HOLIDAY,11,0.0000,0.0000,0.0017,0.0010,0.0666,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,HOLIDAY,12,0.0000,0.0000,0.0017,0.0010,0.0687,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,HOLIDAY,13,0.0000,0.0000,0.0017,0.0010,0.0693,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,HOLIDAY,14,0.0000,0.0000,0.0017,0.0010,0.0716,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,HOLIDAY,15,0.0000,0.0000,0.0017,0.0010,0.0720,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,HOLIDAY,16,0.0000,0.0000,0.0017,0.0010,0.0703,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,HOLIDAY,17,0.0000,0.0000,0.0017,0.0010,0.0703,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,HOLIDAY,18,0.0000,0.0000,0.0017,0.0010,0.0682,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,HOLIDAY,19,0.0000,0.0000,0.0017,0.0010,0.0677,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,HOLIDAY,20,0.0000,0.0000,0.0017,0.0010,0.0673,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,HOLIDAY,21,0.0000,0.0000,0.0017,0.0010,0.0652,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,HOLIDAY,22,0.0000,0.0000,0.0017,0.0010,0.0647,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
3,HOLIDAY,23,0.0000,0.0000,0.0017,0.0010,0.0624,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,WEEKDAY,0,0.0865,0.0483,0.0017,0.0010,0.0634,0.3380,0.3281,0.0029,0.2007,0.0047,0.0655,0.0029
4,WEEKDAY,1,0.0697,0.0444,0.0017,0.0010,0.0632,0.3380,0.3293,0.0030,0.2015,0.0051,0.0716,0.0029
4,WEEKDAY,2,0.0560,0.0394,0.0020,0.0013,0.0635,0.3380,0.3420,0.0048,0.2081,0.0091,0.1270,0.0061
4,WEEKDAY,3,0.0482,0.0381,0.0041,0.0023,0.0652,0.3380,0.3987,0.0143,0.2296,0.0221,0.3073,0.0207
4,WEEKDAY,4,0.0387,0.0378,0.0060,0.0048,0.0687,0.3380,0.5283,0.0262,0.2678,0.0458,0.6381,0.0397
4,WEEKDAY,5,0.0430,0.0456,0.0066,0.0072,0.0708,0.3380,0.6854,0.0342,0.3029,0.0703,0.9782,0.0537
4,WEEKDAY,6,0.1549,0.0719,0.0067,0.0087,0.0726,0.0768,0.7408,0.0382,0.3227,0.0861,1.1986,0.0612
4,WEEKDAY,7,0.2268,0.0866,0.0066,0.0094,0.0740,0.0000,0.7514,0.0395,0.3301,0.0926,1.2887,0.0640
4,WEEKDAY,8,0.2813,0.0982,0.0065,0.0098,0.0765,0.0000,0.7533,0.0398,0.3316,0.0940,1.3083,0.0646
4,WEEKDAY,9,0.3361,0.1106,0.0066,0.0099,0.0776,0.0000,0.7535,0.0398,0.3317,0.0941,1.3099,0.0646
4,WEEKDAY,10,0.3890,0.1222,0.0067,0.0099,0.0784,0.0000,0.7535,0.0398,0.3317,0.0941,1.3099,0.0646
4,WEEKDAY,11,0.4396,0.1328,0.0068,0.0099,0.0803,0.0000,0.7535,0.0398,0.3317,0.0941,1.3099,0.0646
4,WEEKDAY,12,0.4892,0.1427,0.0068,0.0096,0.0812,0.0000,0.7517,0.0396,0.3317,0.0941,1.3089,0.0646
4,WEEKDAY,13,0.5291,0.1506,0.0067,0.0079,0.0827,0.0000,0.7271,0.0383,0.3287,0.0903,1.2565,0.0632
4,WEEKDAY,14,0.4177,0.1345,0.0065,0.0054,0.0813,0.0000,0.6350,0.0343,0.3090,0.0694,0.9658,0.0551
4,WEEKDAY,15,0.3774,0.1286,0.0064,0.0034,0.0780,0.0000,0.5505,0.0307,0.2794,0.0443,0.6171,0.0455
4,WEEKDAY,16,0.3612,0.1238,0.0064,0.0023,0.0762,0.0000,0.4941,0.0282,0.2510,0.0259,0.3607,0.0384
4,WEEKDAY,17,0.3277,0.1144,0.0065,0.0017,0.0736,0.0000,0.4578,0.0266,0.2285,0.0144,0.2007,0.0340
4,WEEKDAY,18,0.2800,0.1021,0.0061,0.0013,0.0720,0.0000,0.4342,0.0233,0.2125,0.0081,0.1123,0.0289
4,WEEKDAY,19,0.2278,0.0888,0.0033,0.0011,0.0701,0.2612,0.4203,0.0108,0.2035,0.0054,0.0749,0.0136
4,WEEKDAY,20,0.1957,0.0797,0.0023,0.0010,0.0677,0.3380,0.4163,0.0057,0.2009,0.0048,0.0662,0.0072
4,WEEKDAY,21,0.1702,0.0748,0.0036,0.0010,0.0671,0.3380,0.4159,0.0100,0.2007,0.0047,0.0655,0.0140
4,WEEKDAY,22,0.1453,0.0694,0.0027,0.0010,0.0650,0.3380,0.4159,0.0070,0.2007,0.0047,0.0655,0.0098
4,WEEKDAY,23,0.0981,0.0510,0.0018,0.0010,0.0639,0.3380,0.3122,0.0037,0.2007,0.0047,0.0655,0.0043
4,SATURDAY,0,0.0000,0.0000,0.0017,0.0010,0.0634,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SATURDAY,1,0.0000,0.0000,0.0017,0.0010,0.0632,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SATURDAY,2,0.0000,0.0000,0.0017,0.0010,0.0630,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SATURDAY,3,0.0000,0.0000,0.0017,0.0010,0.0629,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SATURDAY,4,0.0000,0.0000,0.0017,0.0010,0.0640,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SATURDAY,5,0.0000,0.0000,0.0017,0.0010,0.0643,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SATURDAY,6,0.0000,0.0000,0.0017,0.0010,0.0647,0.0845,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SATURDAY,7,0.0000,0.0000,0.0017,0.0010,0.0651,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SATURDAY,8,0.0000,0.0000,0.0017,0.0010,0.0669,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SATURDAY,9,0.0000,0.0000,0.0017,0.0010,0.0678,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SATURDAY,10,0.0000,0.0000,0.0017,0.0010,0.0685,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SATURDAY,11,0.0000,0.0000,0.0017,0.0010,0.0704,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SATURDAY,12,0.0000,0.0000,0.0017,0.0010,0.0713,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SATURDAY,13,0.0000,0.0000,0.0017,0.0010,0.0732,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SATURDAY,14,0.0000,0.0000,0.0017,0.0010,0.0741,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SATURDAY,15,0.0000,0.0000,0.0017,0.0010,0.0729,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SATURDAY,16,0.0000,0.0000,0.0017,0.0010,0.0724,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SATURDAY,17,0.0000,0.0000,0.0017,0.0010,0.0708,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SATURDAY,18,0.0000,0.0000,0.0017,0.0010,0.0698,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SATURDAY,19,0.0000,0.0000,0.0017,0.0010,0.0693,0.2535,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SATURDAY,20,0.0000,0.0000,0.0017,0.0010,0.0675,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SATURDAY,21,0.0000,0.0000,0.0017,0.0010,0.0664,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SATURDAY,22,0.0000,0.0000,0.0017,0.0010,0.0646,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SATURDAY,23,0.0055,0.0018,0.0017,0.0010,0.0637,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SUNDAY,0,0.0000,0.0000,0.0017,0.0010,0.0634,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SUNDAY,1,0.0000,0.0000,0.0017,0.0010,0.0631,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SUNDAY,2,0.0000,0.0000,0.0017,0.0010,0.0629,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SUNDAY,3,0.0000,0.0000,0.0017,0.0010,0.0628,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SUNDAY,4,0.0000,0.0000,0.0017,0.0010,0.0644,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SUNDAY,5,0.0000,0.0000,0.0017,0.0010,0.0642,0.3380,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SUNDAY,6,0.0000,0.0000,0.0017,0.0010,0.0648,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SUNDAY,7,0.0000,0.0000,0.0017,0.0010,0.0652,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SUNDAY,8,0.0000,0.0000,0.0017,0.0010,0.0675,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SUNDAY,9,0.0000,0.0000,0.0017,0.0010,0.0680,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SUNDAY,10,0.0000,0.0000,0.0017,0.0010,0.0687,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SUNDAY,11,0.0000,0.0000,0.0017,0.0010,0.0709,0.0000,0.0650,0.0029,0.0319,0.0047,0.0655,0.0028
4,SUNDAY,12,0.0000,0.0000,0.0017,0.0010,0.0715,0.0000,0.0650,0.0031,0.0319,0.0047,0.0655,0.0031
4,SUNDAY,13,0.0000,0.0000,0.0018,0.0010,0.0738,0.0000,0.0650,0.0044,0.0319,0.0047,0.0655,0.0052
4,SUNDAY,14,0.1935,0.0557,0.0020,0.0010,0.0743,0.0000,0.0650,0.0070,0.0319,0.0047,0.0655,0.0086
4,SUNDAY,15,0.1855,0.0536,0.0022,0.0010,0.0726,0.0000,0.0650,0.0094,0.0319,0.0047,0.0655,0.0111
4,SUNDAY,16,0.1624,0.0461,0.0022,0.0010,0.0726,0.0000,0.0650,0.0105,0.0319,0.0047,0.0655,0.0118
4,SUNDAY,17,0.1277,0.0364,0.0022,0.0010,0.0705,0.0000,0.0650,0.0106,0.0319,0.0047,0.0655,0.0118
4,SUNDAY,18,0.0873,0.0249,0.0022,0.0010,0.0699,0.0000,0.0650,0.0105,0.0319,0.0047,0.0655,0.0116
4,SUNDAY,19,0.0567,0.0167,0.0021,0.0010,0.0693,0.3380,0.0650,0.0094,0.0319,0.0047,0.0655,0.0099
4,SUNDAY,20,0.0391,0.0120,0.0019,0.0010,0.0670,0.3380,0.0650,0.0068,0.0319,0.0047,0.0655,0.0068
4,SUNDAY,21,0.0267,0.0087,0.0017,0.0010,0.0662,0.3380,0.0650,0.0040,0.0319,0.0047,0.0655,0.0040
4,SUNDAY,22,0.0192,0.0063,0.0017,0.0010,0.0640,0.3380,0.0650,0.0030,0.0319,0.0047,0.0655,0.0029
4,SUNDAY,23,0.0467,0.0214,0.0017,0.0010,0.0636,0.3380,0.3281,0.0029,0.0319,0.0047,0.0655,0.0028
4,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,WEEKDAY,0,0.1694,0.0696,0.0017,0.0010,0.0659,0.3380,0.3281,0.0029,0.2007,0.0047,0.0655,0.0028
5,WEEKDAY,1,0.1512,0.0656,0.0017,0.0010,0.0656,0.3380,0.3297,0.0030,0.2017,0.0053,0.0734,0.0030
5,WEEKDAY,2,0.1317,0.0606,0.0021,0.0013,0.0660,0.3380,0.3456,0.0053,0.2100,0.0103,0.1428,0.0070
