Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
1,SATURDAY,1,0.0763,0.0141,0.2048,0.0386,0.0583,2.1912,0.1883,0.4342,0.0128,0.0342,0.0151,0.0098
1,SATURDAY,2,0.0885,0.0137,0.2124,0.0329,0.0515,2.1920,0.1883,0.4043,0.0116,0.0294,0.0113,0.0082
1,SATURDAY,3,0.0918,0.0134,0.2122,0.0362,0.0996,2.1977,0.1883,0.4264,0.0119,0.0395,0.0117,0.0085
1,SATURDAY,4,0.0935,0.0135,0.2174,0.0545,0.1923,2.2078,0.1883,0.4915,0.0150,0.0753,0.0181,0.0135
1,SATURDAY,5,0.0995,0.0154,0.2553,0.0816,0.3079,2.3370,0.1834,0.6408,0.0217,0.1115,0.0358,0.0258
1,SATURDAY,6,0.1009,0.0561,0.3195,0.1305,0.3862,2.3306,0.1672,0.7988,0.0298,0.1425,0.0527,0.0412
1,SATURDAY,7,0.0945,0.0652,0.3571,0.1568,0.4403,2.2799,0.0371,1.0105,0.0436,0.1619,0.0670,0.0567
1,SATURDAY,8,0.0809,0.0585,0.4188,0.1591,0.4615,2.2266,0.0123,1.1517,0.0553,0.1708,0.0785,0.0707
1,SATURDAY,9,0.0654,0.0709,0.4199,0.1571,0.4807,2.3347,0.0123,1.1835,0.0614,0.1737,0.0835,0.0772
1,SATURDAY,10,0.0566,0.0827,0.4206,0.1536,0.4762,2.3563,0.0115,1.1870,0.0630,0.1751,0.0844,0.0784
1,SATURDAY,11,0.0481,0.0979,0.4212,0.1518,0.4754,2.3940,0.0115,1.1870,0.0632,0.1762,0.0845,0.0785
1,SATURDAY,12,0.0399,0.1119,0.4217,0.1516,0.4676,2.5363,0.0115,1.1870,0.0634,0.1762,0.0845,0.0785
1,SATURDAY,13,0.0361,0.1320,0.4225,0.1498,0.4400,2.5720,0.0115,1.1946,0.0634,0.1762,0.0845,0.0785
1,SATURDAY,14,0.0366,0.1455,0.4229,0.1517,0.4055,2.7170,0.0115,1.1935,0.0633,0.1759,0.0845,0.0785
1,SATURDAY,15,0.0348,0.1417,0.4222,0.1535,0.3835,2.7478,0.0115,1.1824,0.0623,0.1807,0.0845,0.0785
1,SATURDAY,16,0.0378,0.1228,0.4207,0.1555,0.3731,2.6484,0.0129,1.1609,0.0600,0.1811,0.0843,0.0784
1,SATURDAY,17,0.0434,0.1070,0.4200,0.1536,0.3498,2.6327,0.1504,1.1446,0.0586,0.1734,0.0833,0.0773
1,SATURDAY,18,0.0483,0.0932,0.4197,0.1527,0.3403,2.5013,0.1793,1.1523,0.0570,0.1601,0.0806,0.0741
1,SATURDAY,19,0.0559,0.0815,0.4159,0.1440,0.3197,2.4712,0.1899,1.1475,0.0517,0.1451,0.0754,0.0668
1,SATURDAY,20,0.0590,0.0721,0.4003,0.1270,0.2815,2.4572,0.1929,1.1068,0.0443,0.1250,0.0669,0.0552
1,SATURDAY,21,0.0629,0.0580,0.3840,0.0989,0.2135,2.3320,0.1942,0.9965,0.0335,0.1028,0.0564,0.0409
1,SATURDAY,22,0.0686,0.0343,0.3112,0.0678,0.1640,2.3354,0.1942,0.8073,0.0252,0.0716,0.0470,0.0269
1,SATURDAY,23,0.0652,0.0162,0.2627,0.0527,0.1125,2.1993,0.1942,0.6250,0.0193,0.0528,0.0397,0.0205
1,SUNDAY,0,0.0771,0.0149,0.2003,0.0335,0.0835,2.1894,0.1883,0.4752,0.0136,0.0374,0.0305,0.0164
1,SUNDAY,1,0.0780,0.0133,0.2132,0.0346,0.0621,2.1897,0.1883,0.4215,0.0116,0.0318,0.0142,0.0094
1,SUNDAY,2,0.0877,0.0128,0.2128,0.0329,0.0790,2.1912,0.1883,0.4035,0.0113,0.0324,0.0113,0.0082
1,SUNDAY,3,0.0898,0.0125,0.2123,0.0344,0.1505,2.1990,0.1883,0.4688,0.0130,0.0585,0.0156,0.0100
1,SUNDAY,4,0.0939,0.0125,0.2228,0.0476,0.2320,2.2095,0.1883,0.5614,0.0168,0.0859,0.0327,0.0201
1,SUNDAY,5,0.0929,0.0143,0.2641,0.0791,0.3218,2.3383,0.1834,0.6474,0.0234,0.1135,0.0468,0.0317
1,SUNDAY,6,0.0980,0.0597,0.3163,0.1263,0.3691,2.3311,0.1672,0.8244,0.0312,0.1346,0.0586,0.0465
1,SUNDAY,7,0.0940,0.0635,0.3313,0.1460,0.4106,2.2784,0.0371,1.0063,0.0432,0.1439,0.0695,0.0613
1,SUNDAY,8,0.0767,0.0577,0.4085,0.1466,0.4345,2.2233,0.0123,1.0983,0.0519,0.1485,0.0790,0.0728
1,SUNDAY,9,0.0627,0.0702,0.4094,0.1498,0.4555,2.3304,0.0123,1.1162,0.0561,0.1510,0.0834,0.0776
1,SUNDAY,10,0.0446,0.0842,0.4107,0.1480,0.4511,2.3513,0.0115,1.1191,0.0571,0.1526,0.0844,0.0785
1,SUNDAY,11,0.0344,0.1037,0.4113,0.1462,0.4502,2.3888,0.0115,1.1191,0.0572,0.1537,0.0845,0.0785
1,SUNDAY,12,0.0227,0.1303,0.4117,0.1460,0.4430,2.5312,0.0115,1.1191,0.0575,0.1537,0.0845,0.0785
1,SUNDAY,13,0.0185,0.1524,0.4122,0.1444,0.4162,2.5669,0.0115,1.1267,0.0575,0.1537,0.0845,0.0785
1,SUNDAY,14,0.0164,0.1686,0.4123,0.1462,0.3829,2.7119,0.0115,1.1258,0.0575,0.1537,0.0845,0.0785
1,SUNDAY,15,0.0168,0.1713,0.4122,0.1480,0.3630,2.7429,0.0115,1.1194,0.0574,0.1603,0.0844,0.0785
1,SUNDAY,16,0.0211,0.1410,0.4106,0.1490,0.3547,2.6439,0.0129,1.1080,0.0574,0.1642,0.0842,0.0784
1,SUNDAY,17,0.0286,0.1190,0.4098,0.1440,0.3323,2.6281,0.1504,1.1009,0.0566,0.1578,0.0831,0.0774
1,SUNDAY,18,0.0407,0.0989,0.4082,0.1386,0.3226,2.4967,0.1793,1.1098,0.0553,0.1459,0.0804,0.0742
1,SUNDAY,19,0.0483,0.0844,0.4027,0.1303,0.3019,2.4670,0.1899,1.1032,0.0502,0.1339,0.0751,0.0669
1,SUNDAY,20,0.0542,0.0741,0.3899,0.1161,0.2638,2.4535,0.1929,1.0642,0.0431,0.1170,0.0666,0.0553
1,SUNDAY,21,0.0604,0.0603,0.3738,0.0930,0.1986,2.3290,0.1942,0.9636,0.0324,0.0976,0.0561,0.0411
1,SUNDAY,22,0.0674,0.0349,0.2991,0.0632,0.1568,2.3329,0.1942,0.7358,0.0239,0.0679,0.0470,0.0261
1,SUNDAY,23,0.0661,0.0165,0.2631,0.0374,0.1117,2.1971,0.1942,0.5691,0.0175,0.0473,0.0396,0.0200
1,HOLIDAY,0,0.0506,0.0160,0.1841,0.0450,0.0763,2.1879,0.1883,0.4773,0.0132,0.0407,0.0218,0.0166
1,HOLIDAY,1,0.0457,0.0164,0.1841,0.0383,0.0535,2.1889,0.1883,0.4260,0.0116,0.0334,0.0134,0.0098
1,HOLIDAY,2,0.0512,0.0153,0.1960,0.0324,0.0465,2.1907,0.1883,0.4029,0.0111,0.0294,0.0113,0.0082
1,HOLIDAY,3,0.0548,0.0150,0.1960,0.0344,0.0901,2.1961,0.1883,0.4245,0.0116,0.0383,0.0122,0.0085
1,HOLIDAY,4,0.0550,0.0153,0.2012,0.0491,0.1663,2.2039,0.1883,0.4756,0.0140,0.0705,0.0173,0.0135
1,HOLIDAY,5,0.0583,0.0168,0.2147,0.0675,0.2678,2.3300,0.1834,0.5833,0.0195,0.1031,0.0301,0.0258
1,HOLIDAY,6,0.0656,0.0631,0.2642,0.1099,0.3427,2.3207,0.1672,0.7153,0.0263,0.1305,0.0444,0.0412
1,HOLIDAY,7,0.0616,0.0749,0.3165,0.1315,0.3931,2.2669,0.0371,0.9100,0.0389,0.1467,0.0593,0.0567
1,HOLIDAY,8,0.0571,0.0669,0.3761,0.1324,0.4130,2.2106,0.0123,1.0466,0.0486,0.1534,0.0753,0.0707
1,HOLIDAY,9,0.0441,0.0805,0.3765,0.1308,0.4321,2.3165,0.0123,1.0730,0.0533,0.1558,0.0828,0.0772
1,HOLIDAY,10,0.0301,0.1055,0.3771,0.1278,0.4276,2.3369,0.0115,1.0759,0.0545,0.1572,0.0843,0.0784
1,HOLIDAY,11,0.0163,0.1384,0.3782,0.1265,0.4268,2.3742,0.0115,1.0759,0.0546,0.1583,0.0845,0.0785
1,HOLIDAY,12,0.0120,0.1745,0.3787,0.1263,0.4203,2.5166,0.0115,1.0759,0.0548,0.1583,0.0845,0.0785
1,HOLIDAY,13,0.0117,0.2039,0.3788,0.1246,0.3974,2.5523,0.0115,1.0836,0.0548,0.1583,0.0845,0.0785
1,HOLIDAY,14,0.0116,0.2308,0.3789,0.1260,0.3669,2.6974,0.0115,1.0830,0.0548,0.1583,0.0841,0.0785
1,HOLIDAY,15,0.0117,0.2339,0.3786,0.1273,0.3473,2.7288,0.0115,1.0766,0.0548,0.1649,0.0814,0.0785
1,HOLIDAY,16,0.0117,0.1826,0.3637,0.1303,0.3394,2.6307,0.0129,1.0553,0.0546,0.1686,0.0749,0.0784
1,HOLIDAY,17,0.0124,0.1572,0.3634,0.1314,0.3190,2.6166,0.1504,1.0507,0.0536,0.1621,0.0692,0.0773
1,HOLIDAY,18,0.0129,0.1359,0.3631,0.1330,0.3123,2.4871,0.1793,1.0612,0.0524,0.1498,0.0633,0.0741
1,HOLIDAY,19,0.0305,0.1177,0.3617,0.1288,0.2937,2.4590,0.1899,1.0599,0.0474,0.1362,0.0567,0.0668
1,HOLIDAY,20,0.0344,0.1035,0.3446,0.1181,0.2570,2.4471,0.1929,1.0262,0.0405,0.1180,0.0483,0.0552
1,HOLIDAY,21,0.0398,0.0749,0.3321,0.0944,0.2024,2.3240,0.1942,0.9239,0.0301,0.0978,0.0389,0.0409
1,HOLIDAY,22,0.0431,0.0420,0.2632,0.0650,0.1549,2.3292,0.1942,0.7276,0.0221,0.0684,0.0315,0.0269
1,HOLIDAY,23,0.0361,0.0212,0.2172,0.0509,0.1057,2.1946,0.1942,0.5684,0.0166,0.0508,0.0266,0.0205
2,WEEKDAY,0,0.0494,0.0175,0.1999,0.0469,0.0832,2.2482,0.1883,0.4988,0.0143,0.0448,0.0307,0.0166
2,WEEKDAY,1,0.0528,0.0163,0.2035,0.0396,0.0583,2.2455,0.1883,0.4301,0.0120,0.0406,0.0151,0.0098
2,WEEKDAY,2,0.0611,0.0156,0.2058,0.0339,0.0510,2.2453,0.1883,0.4036,0.0112,0.0406,0.0113,0.0082
2,WEEKDAY,3,0.0655,0.0150,0.2104,0.0375,0.0994,2.2484,0.1883,0.4268,0.0118,0.0538,0.0117,0.0085
2,WEEKDAY,4,0.0674,0.0149,0.2169,0.0566,0.1925,2.2589,0.1883,0.4923,0.0149,0.0912,0.0181,0.0135
2,WEEKDAY,5,0.0702,0.0180,0.2541,0.0845,0.3081,2.3889,0.1834,0.6420,0.0217,0.1281,0.0358,0.0258
2,WEEKDAY,6,0.0742,0.0638,0.3196,0.1345,0.3863,2.3791,0.1672,0.8001,0.0299,0.1593,0.0527,0.0412
2,WEEKDAY,7,0.0678,0.0720,0.3579,0.1612,0.4403,2.3238,0.0140,1.0108,0.0437,0.1789,0.0670,0.0567
2,WEEKDAY,8,0.0479,0.0745,0.4189,0.1635,0.4612,2.2956,0.0123,1.1528,0.0554,0.1879,0.0785,0.0707
2,WEEKDAY,9,0.0300,0.1058,0.4213,0.1615,0.4801,2.4259,0.0123,1.1848,0.0615,0.1908,0.0835,0.0772
2,WEEKDAY,10,0.0218,0.1390,0.4225,0.1579,0.4754,2.4495,0.0115,1.1883,0.0631,0.1922,0.0844,0.0784
2,WEEKDAY,11,0.0174,0.1758,0.4233,0.1561,0.4745,2.4857,0.0115,1.1883,0.0633,0.1933,0.0845,0.0785
2,WEEKDAY,12,0.0153,0.2171,0.4238,0.1555,0.4667,2.6298,0.0115,1.1882,0.0635,0.1933,0.0845,0.0785
2,WEEKDAY,13,0.0144,0.2562,0.4248,0.1530,0.4396,2.6634,0.0115,1.1957,0.0635,0.1933,0.0845,0.0785
2,WEEKDAY,14,0.0142,0.2842,0.4253,0.1548,0.4049,2.8089,0.0115,1.1944,0.0635,0.1927,0.0845,0.0785
2,WEEKDAY,15,0.0138,0.2926,0.4254,0.1564,0.3828,2.8328,0.0115,1.1855,0.0634,0.1950,0.0845,0.0785
2,WEEKDAY,16,0.0152,0.2741,0.4241,0.1584,0.3733,2.7286,0.0129,1.1752,0.0633,0.1908,0.0843,0.0784
2,WEEKDAY,17,0.0178,0.2204,0.4221,0.1571,0.3511,2.7244,0.0059,1.1681,0.0620,0.1800,0.0833,0.0773
2,WEEKDAY,18,0.0215,0.1707,0.4211,0.1564,0.3423,2.5823,0.1793,1.1746,0.0592,0.1641,0.0806,0.0741
2,WEEKDAY,19,0.0276,0.1372,0.4190,0.1476,0.3215,2.5485,0.1899,1.1585,0.0524,0.1470,0.0754,0.0668
2,WEEKDAY,20,0.0347,0.1128,0.4012,0.1302,0.2825,2.5300,0.1929,1.1093,0.0444,0.1261,0.0669,0.0552
2,WEEKDAY,21,0.0393,0.0877,0.3869,0.1015,0.2138,2.4019,0.1942,0.9946,0.0332,0.1034,0.0564,0.0409
2,WEEKDAY,22,0.0469,0.0452,0.3092,0.0694,0.1645,2.3993,0.1942,0.7839,0.0246,0.0722,0.0470,0.0269
2,WEEKDAY,23,0.0428,0.0211,0.2535,0.0539,0.1139,2.2591,0.1942,0.6180,0.0184,0.0536,0.0397,0.0205
2,SATURDAY,0,0.0541,0.0177,0.2002,0.0471,0.0806,2.2492,0.1883,0.5012,0.0152,0.0417,0.0307,0.0166
2,SATURDAY,1,0.0570,0.0156,0.2047,0.0396,0.0583,2.2465,0.1883,0.4342,0.0128,0.0342,0.0151,0.0098
2,SATURDAY,2,0.0679,0.0150,0.2081,0.0337,0.0515,2.2458,0.1883,0.4043,0.0116,0.0294,0.0113,0.0082
2,SATURDAY,3,0.0721,0.0145,0.2122,0.0371,0.0996,2.2482,0.1883,0.4264,0.0119,0.0395,0.0117,0.0085
2,SATURDAY,4,0.0714,0.0144,0.2174,0.0558,0.1923,2.2584,0.1883,0.4915,0.0150,0.0753,0.0181,0.0135
2,SATURDAY,5,0.0759,0.0174,0.2637,0.0835,0.3079,2.3881,0.1834,0.6408,0.0217,0.1115,0.0358,0.0258
2,SATURDAY,6,0.0839,0.0646,0.3280,0.1337,0.3862,2.3781,0.1672,0.7988,0.0298,0.1425,0.0527,0.0412
2,SATURDAY,7,0.0793,0.0692,0.3573,0.1605,0.4403,2.3229,0.0140,1.0105,0.0436,0.1619,0.0670,0.0567
2,SATURDAY,8,0.0561,0.0718,0.4189,0.1628,0.4615,2.2946,0.0123,1.1517,0.0553,0.1708,0.0785,0.0707
2,SATURDAY,9,0.0278,0.1084,0.4213,0.1608,0.4807,2.4250,0.0123,1.1835,0.0614,0.1737,0.0835,0.0772
2,SATURDAY,10,0.0187,0.1263,0.4223,0.1572,0.4762,2.4487,0.0115,1.1870,0.0630,0.1751,0.0844,0.0784
2,SATURDAY,11,0.0166,0.1576,0.4231,0.1554,0.4754,2.4849,0.0115,1.1870,0.0632,0.1762,0.0845,0.0785
2,SATURDAY,12,0.0159,0.1831,0.4234,0.1551,0.4676,2.6291,0.0115,1.1870,0.0634,0.1762,0.0845,0.0785
2,SATURDAY,13,0.0137,0.2108,0.4243,0.1532,0.4400,2.6630,0.0115,1.1946,0.0634,0.1762,0.0845,0.0785
2,SATURDAY,14,0.0142,0.2279,0.4247,0.1552,0.4055,2.8086,0.0115,1.1935,0.0633,0.1759,0.0845,0.0785
2,SATURDAY,15,0.0141,0.2312,0.4247,0.1570,0.3835,2.8325,0.0115,1.1824,0.0623,0.1807,0.0845,0.0785
2,SATURDAY,16,0.0155,0.2025,0.4230,0.1592,0.3731,2.7281,0.0129,1.1609,0.0600,0.1811,0.0843,0.0784
2,SATURDAY,17,0.0176,0.1633,0.4211,0.1573,0.3498,2.7239,0.0059,1.1446,0.0586,0.1734,0.0833,0.0773
2,SATURDAY,18,0.0243,0.1352,0.4204,0.1565,0.3403,2.5818,0.1793,1.1523,0.0570,0.1601,0.0806,0.0741
2,SATURDAY,19,0.0308,0.1095,0.4184,0.1476,0.3197,2.5483,0.1899,1.1475,0.0517,0.1451,0.0754,0.0668
2,SATURDAY,20,0.0412,0.0914,0.4005,0.1303,0.2815,2.5303,0.1929,1.1068,0.0443,0.1250,0.0669,0.0552
2,SATURDAY,21,0.0478,0.0712,0.3859,0.1016,0.2135,2.4026,0.1942,0.9965,0.0335,0.1028,0.0564,0.0409
2,SATURDAY,22,0.0531,0.0390,0.3111,0.0696,0.1640,2.4003,0.1942,0.8073,0.0252,0.0716,0.0470,0.0269
2,SATURDAY,23,0.0477,0.0191,0.2583,0.0541,0.1125,2.2602,0.1942,0.6250,0.0193,0.0528,0.0397,0.0205
2,SUNDAY,0,0.0561,0.0171,0.2002,0.0343,0.0835,2.2472,0.1883,0.4752,0.0136,0.0374,0.0305,0.0164
2,SUNDAY,1,0.0589,0.0150,0.2040,0.0354,0.0621,2.2450,0.1883,0.4215,0.0116,0.0318,0.0142,0.0094
2,SUNDAY,2,0.0698,0.0143,0.2122,0.0337,0.0790,2.2450,0.1883,0.4035,0.0113,0.0324,0.0113,0.0082
2,SUNDAY,3,0.0728,0.0138,0.2117,0.0351,0.1505,2.2495,0.1883,0.4688,0.0130,0.0585,0.0156,0.0100
2,SUNDAY,4,0.0735,0.0137,0.2168,0.0487,0.2320,2.2601,0.1883,0.5614,0.0168,0.0859,0.0327,0.0201
2,SUNDAY,5,0.0772,0.0164,0.2552,0.0809,0.3218,2.3894,0.1834,0.6474,0.0234,0.1135,0.0468,0.0317
2,SUNDAY,6,0.0826,0.0559,0.3170,0.1294,0.3691,2.3786,0.1672,0.8244,0.0312,0.1346,0.0586,0.0465
2,SUNDAY,7,0.0772,0.0686,0.3343,0.1496,0.4106,2.3214,0.0140,1.0063,0.0432,0.1439,0.0695,0.0613
2,SUNDAY,8,0.0569,0.0690,0.4086,0.1502,0.4345,2.2914,0.0123,1.0983,0.0519,0.1485,0.0790,0.0728
2,SUNDAY,9,0.0342,0.0972,0.4116,0.1534,0.4555,2.4207,0.0123,1.1162,0.0561,0.1510,0.0834,0.0776
2,SUNDAY,10,0.0285,0.1306,0.4128,0.1515,0.4511,2.4437,0.0115,1.1191,0.0571,0.1526,0.0844,0.0785
2,SUNDAY,11,0.0234,0.1599,0.4132,0.1498,0.4502,2.4797,0.0115,1.1191,0.0572,0.1537,0.0845,0.0785
2,SUNDAY,12,0.0166,0.1942,0.4132,0.1495,0.4430,2.6240,0.0115,1.1191,0.0575,0.1537,0.0845,0.0785
2,SUNDAY,13,0.0154,0.2250,0.4139,0.1479,0.4162,2.6578,0.0115,1.1267,0.0575,0.1537,0.0845,0.0785
2,SUNDAY,14,0.0146,0.2422,0.4143,0.1497,0.3829,2.8035,0.0115,1.1258,0.0575,0.1537,0.0845,0.0785
2,SUNDAY,15,0.0149,0.2442,0.4143,0.1515,0.3630,2.8276,0.0115,1.1194,0.0574,0.1603,0.0844,0.0785
2,SUNDAY,16,0.0155,0.2242,0.4132,0.1527,0.3547,2.7236,0.0129,1.1080,0.0574,0.1642,0.0842,0.0784
2,SUNDAY,17,0.0212,0.1782,0.4111,0.1476,0.3323,2.7193,0.0059,1.1009,0.0566,0.1578,0.0831,0.0774
2,SUNDAY,18,0.0251,0.1430,0.4097,0.1422,0.3226,2.5772,0.1793,1.1098,0.0553,0.1459,0.0804,0.0742
2,SUNDAY,19,0.0330,0.1188,0.4039,0.1337,0.3019,2.5442,0.1899,1.1032,0.0502,0.1339,0.0751,0.0669
2,SUNDAY,20,0.0390,0.0970,0.3902,0.1192,0.2638,2.5266,0.1929,1.0642,0.0431,0.1170,0.0666,0.0553
2,SUNDAY,21,0.0471,0.0733,0.3748,0.0955,0.1986,2.3996,0.1942,0.9636,0.0324,0.0976,0.0561,0.0411
2,SUNDAY,22,0.0537,0.0399,0.2987,0.0649,0.1568,2.3978,0.1942,0.7358,0.0239,0.0679,0.0470,0.0261
2,SUNDAY,23,0.0525,0.0196,0.2541,0.0382,0.1117,2.2579,0.1942,0.5691,0.0175,0.0473,0.0396,0.0200
2,HOLIDAY,0,0.0730,0.0130,0.2004,0.0468,0.0830,2.2479,0.1883,0.4971,0.0140,0.0448,0.0307,0.0166
2,HOLIDAY,1,0.0757,0.0126,0.2174,0.0395,0.0582,2.2452,0.1883,0.4288,0.0118,0.0405,0.0151,0.0098
2,HOLIDAY,2,0.0850,0.0124,0.2122,0.0339,0.0509,2.2451,0.1883,0.4033,0.0111,0.0406,0.0113,0.0082
2,HOLIDAY,3,0.0863,0.0123,0.2123,0.0375,0.0993,2.2483,0.1883,0.4267,0.0118,0.0538,0.0117,0.0085
2,HOLIDAY,4,0.0900,0.0123,0.2175,0.0565,0.1921,2.2589,0.1883,0.4922,0.0149,0.0912,0.0181,0.0135
2,HOLIDAY,5,0.0878,0.0138,0.2560,0.0843,0.3078,2.3888,0.1834,0.6420,0.0217,0.1281,0.0358,0.0258
2,HOLIDAY,6,0.0901,0.0593,0.3201,0.1344,0.3862,2.3789,0.1672,0.8001,0.0299,0.1593,0.0527,0.0412
2,HOLIDAY,7,0.0829,0.0626,0.3572,0.1612,0.4403,2.3237,0.0140,1.0108,0.0437,0.1789,0.0670,0.0567
2,HOLIDAY,8,0.0652,0.0587,0.4187,0.1635,0.4615,2.2955,0.0123,1.1528,0.0554,0.1879,0.0785,0.0707
2,HOLIDAY,9,0.0474,0.0687,0.4193,0.1615,0.4808,2.4259,0.0123,1.1848,0.0615,0.1908,0.0835,0.0772
2,HOLIDAY,10,0.0276,0.0814,0.4201,0.1579,0.4763,2.4496,0.0115,1.1883,0.0631,0.1922,0.0844,0.0784
2,HOLIDAY,11,0.0230,0.0980,0.4210,0.1561,0.4754,2.4858,0.0115,1.1883,0.0633,0.1933,0.0845,0.0785
2,HOLIDAY,12,0.0199,0.1127,0.4214,0.1558,0.4677,2.6300,0.0115,1.1883,0.0635,0.1933,0.0845,0.0785
2,HOLIDAY,13,0.0190,0.1370,0.4221,0.1539,0.4406,2.6639,0.0115,1.1959,0.0635,0.1933,0.0845,0.0785
2,HOLIDAY,14,0.0193,0.1401,0.4217,0.1559,0.4060,2.8095,0.0115,1.1948,0.0635,0.1927,0.0845,0.0785
2,HOLIDAY,15,0.0196,0.1395,0.4212,0.1576,0.3841,2.8334,0.0115,1.1860,0.0634,0.1950,0.0845,0.0785
2,HOLIDAY,16,0.0218,0.1268,0.4204,0.1593,0.3745,2.7290,0.0129,1.1755,0.0633,0.1908,0.0843,0.0784
2,HOLIDAY,17,0.0237,0.1147,0.4197,0.1574,0.3519,2.7247,0.0059,1.1682,0.0620,0.1801,0.0833,0.0773
2,HOLIDAY,18,0.0368,0.0919,0.4193,0.1565,0.3426,2.5824,0.1793,1.1746,0.0592,0.1641,0.0806,0.0741
2,HOLIDAY,19,0.0424,0.0827,0.4166,0.1476,0.3216,2.5486,0.1899,1.1586,0.0524,0.1470,0.0754,0.0668
2,HOLIDAY,20,0.0468,0.0741,0.3998,0.1302,0.2825,2.5300,0.1929,1.1094,0.0443,0.1260,0.0669,0.0552
2,HOLIDAY,21,0.0517,0.0621,0.3838,0.1014,0.2138,2.4018,0.1942,0.9946,0.0331,0.1034,0.0564,0.0409
2,HOLIDAY,22,0.0618,0.0353,0.3089,0.0694,0.1644,2.3991,0.1942,0.7787,0.0244,0.0721,0.0470,0.0269
2,HOLIDAY,23,0.0568,0.0168,0.2626,0.0538,0.1139,2.2589,0.1942,0.6124,0.0182,0.0536,0.0397,0.0205
3,WEEKDAY,0,0.0403,0.0213,0.2002,0.0465,0.0832,2.2982,0.1883,0.4990,0.0143,0.0449,0.0307,0.0166
