Month,Weekend,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Process,Motors,Air_Compressors
1,WEEKDAY,0,0.3028,0.1010,0.2730,0.0388,0.0036,0.0388,0.1002,0.2510,0.3848,0.0359,0.0113,0.0147,0.0056
1,WEEKDAY,1,0.3159,0.0990,0.2775,0.0386,0.0036,0.0388,0.1002,0.2496,0.3847,0.0358,0.0113,0.0147,0.0056
1,WEEKDAY,2,0.3248,0.0978,0.2833,0.0384,0.0037,0.0388,0.1002,0.2585,0.3864,0.0359,0.0113,0.0153,0.0068
1,WEEKDAY,3,0.3536,0.0969,0.2925,0.0388,0.0042,0.0389,0.0984,0.2833,0.3968,0.0364,0.0113,0.0193,0.0130
1,WEEKDAY,4,0.3419,0.0964,0.2978,0.0404,0.0056,0.0391,0.0984,0.3618,0.4123,0.0378,0.0464,0.0281,0.0168
1,WEEKDAY,5,0.4098,0.1136,0.3749,0.0456,0.0097,0.0399,0.0984,0.4655,0.4489,0.0451,0.2301,0.0540,0.0268
1,WEEKDAY,6,0.4388,0.1460,0.4451,0.0537,0.0159,0.0410,0.0543,0.6184,0.5113,0.0635,0.3387,0.0862,0.0487
1,WEEKDAY,7,0.6470,0.1622,0.5553,0.0629,0.0223,0.0428,0.0040,0.7593,0.5822,0.0901,0.4841,0.1345,0.0629
1,WEEKDAY,8,0.5053,0.1868,0.5843,0.0695,0.0262,0.0442,0.0040,0.8395,0.6325,0.1106,0.5448,0.1621,0.0690
1,WEEKDAY,9,0.4872,0.2165,0.6040,0.0729,0.0274,0.0450,0.0040,0.8691,0.6606,0.1212,0.5634,0.1728,0.0713
1,WEEKDAY,10,0.4246,0.2350,0.6022,0.0727,0.0275,0.0452,0.0040,0.8669,0.6708,0.1235,0.5706,0.1765,0.0721
1,WEEKDAY,11,0.3856,0.2489,0.6004,0.0729,0.0275,0.0452,0.0040,0.8573,0.6723,0.1236,0.5707,0.1769,0.0722
1,WEEKDAY,12,0.3493,0.2625,0.6016,0.0729,0.0271,0.0453,0.0040,0.8594,0.6716,0.1236,0.5707,0.1770,0.0722
1,WEEKDAY,13,0.3242,0.2699,0.5993,0.0720,0.0266,0.0452,0.0040,0.8643,0.6645,0.1233,0.5707,0.1766,0.0721
1,WEEKDAY,14,0.3064,0.2810,0.5989,0.0708,0.0254,0.0449,0.0040,0.8657,0.6530,0.1211,0.5631,0.1718,0.0706
1,WEEKDAY,15,0.3026,0.2799,0.5965,0.0684,0.0230,0.0444,0.0040,0.8424,0.6246,0.1151,0.5260,0.1536,0.0659
1,WEEKDAY,16,0.3393,0.2553,0.5928,0.0646,0.0192,0.0433,0.0040,0.7816,0.5787,0.1043,0.4559,0.1177,0.0565
1,WEEKDAY,17,0.2886,0.2313,0.4976,0.0586,0.0141,0.0420,0.0507,0.7095,0.5097,0.0884,0.3820,0.0770,0.0425
1,WEEKDAY,18,0.2104,0.1578,0.3094,0.0504,0.0091,0.0405,0.1028,0.6105,0.4463,0.0687,0.3301,0.0415,0.0269
1,WEEKDAY,19,0.2237,0.1213,0.2667,0.0434,0.0064,0.0398,0.1028,0.4981,0.4133,0.0543,0.3045,0.0259,0.0166
1,WEEKDAY,20,0.2458,0.1015,0.2637,0.0405,0.0046,0.0395,0.1028,0.4092,0.3988,0.0447,0.2697,0.0200,0.0111
1,WEEKDAY,21,0.2559,0.1041,0.2309,0.0396,0.0038,0.0391,0.1028,0.3427,0.3877,0.0403,0.2256,0.0168,0.0068
1,WEEKDAY,22,0.2602,0.1037,0.2391,0.0393,0.0037,0.0390,0.1002,0.3004,0.3855,0.0392,0.1623,0.0155,0.0058
1,WEEKDAY,23,0.2860,0.1021,0.2552,0.0390,0.0036,0.0388,0.1002,0.2636,0.3850,0.0390,0.0354,0.0148,0.0056
1,SATURDAY,0,0.2706,0.0829,0.2337,0.0379,0.0035,0.0387,0.1002,0.2473,0.3835,0.0358,0.0113,0.0147,0.0056
1,SATURDAY,1,0.3041,0.0808,0.2402,0.0378,0.0035,0.0387,0.1002,0.2450,0.3835,0.0358,0.0113,0.0148,0.0056
1,SATURDAY,2,0.3421,0.0794,0.2432,0.0378,0.0035,0.0387,0.1002,0.2453,0.3847,0.0359,0.0113,0.0154,0.0056
1,SATURDAY,3,0.3287,0.0797,0.2431,0.0380,0.0037,0.0387,0.0984,0.2499,0.3912,0.0362,0.0141,0.0170,0.0058
1,SATURDAY,4,0.3399,0.0785,0.2533,0.0380,0.0038,0.0388,0.0984,0.2555,0.3972,0.0367,0.0536,0.0189,0.0064
1,SATURDAY,5,0.3777,0.0809,0.2575,0.0386,0.0045,0.0390,0.0984,0.2723,0.4084,0.0388,0.1994,0.0246,0.0114
1,SATURDAY,6,0.3819,0.0806,0.2940,0.0406,0.0067,0.0392,0.0543,0.3151,0.4280,0.0492,0.3018,0.0337,0.0263
1,SATURDAY,7,0.4895,0.0951,0.3318,0.0426,0.0111,0.0395,0.0040,0.3660,0.4579,0.0691,0.3510,0.0485,0.0393
1,SATURDAY,8,0.3471,0.0881,0.3544,0.0447,0.0149,0.0397,0.0040,0.4195,0.4861,0.0848,0.3655,0.0636,0.0448
1,SATURDAY,9,0.4214,0.1027,0.3667,0.0454,0.0166,0.0399,0.0040,0.4471,0.5027,0.0921,0.3670,0.0708,0.0463
1,SATURDAY,10,0.3401,0.0989,0.3555,0.0454,0.0167,0.0399,0.0040,0.4464,0.5056,0.0930,0.3669,0.0716,0.0460
