SegID,Mth,Dy,Hr,Heating,Cooling,Vent,WaterHeat,Cooking,Refrig,ExtLight,IntLight,OfficeEquip,Misc,Process,Motors,AirComp,GasHeating,GasCooling,GasHotWater,GasCooking,GasMisc,GasProcess
FCZ01_SOFF,1,11,1,2411.695801,0,1052.215576,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,78358.74219,0,0,0,0,0
FCZ01_SOFF,1,11,2,2568.007568,0,1059.92334,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,79770.59375,0,0,0,0,0
FCZ01_SOFF,1,11,3,2616.618652,0,1063.89917,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,80536.67188,0,0,0,0,0
FCZ01_SOFF,1,11,4,2606.897461,0,1068.835938,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,81408.9375,0,0,0,0,0
FCZ01_SOFF,1,11,5,2643.142578,0,1076.640381,304.4069824,1.421480179,748.3255005,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,82894.85938,0,0,0,0,0
FCZ01_SOFF,1,11,6,2748.859375,0,1082.731079,304.4869385,1.794118762,748.3685303,1985.404053,552.1010742,675.4662476,434.9859619,0,97.53565216,0,84195.42188,0,0,0,0,0
FCZ01_SOFF,1,11,7,2686.225586,0,1088.64917,305.7310486,5.510955334,748.9989014,1985.404053,809.8123169,797.4163818,435.4722595,0,97.53565216,0,85100.14063,0,0,0,0,0
FCZ01_SOFF,1,11,8,2599.104736,0,1089.223022,312.5088501,18.88585091,751.9857178,1264.663086,1738.664795,1101.881958,437.048645,0,97.53565216,0,85195.26563,0,0,0,0,0
FCZ01_SOFF,1,11,9,2429.556152,0,1015.325073,327.1341553,39.77515793,758.4580078,0,3192.967041,1432.171509,439.854126,0,97.53565216,0,72291.14844,0,0,0,0,0
FCZ01_SOFF,1,11,10,3424.073975,0,1057.004028,338.6769104,54.26981354,763.5734863,0,4523.180664,1657.81958,444.2680664,0,97.53565216,0,56022.03906,0,0,0,0,0
FCZ01_SOFF,1,11,11,2765.771484,0,965.6940918,345.7799683,58.44797516,765.5540161,0,4887.616699,1783.373413,446.0101013,0,97.53565216,0,48801.88672,0,0,0,0,0
FCZ01_SOFF,1,11,12,2476.004883,0,941.8797607,345.5126953,57.44368744,764.6694336,0,4781.446777,1798.864136,446.1543884,0,97.53565216,0,45899.11719,0,0,0,0,0
FCZ01_SOFF,1,11,13,2465.973633,0,978.7008057,345.0249023,47.50101471,761.6120605,0,4264.375977,1603.634033,445.5612488,0,97.53565216,0,50621.44531,0,0,0,0,0
FCZ01_SOFF,1,11,14,2593.37085,0,1012.782837,341.4185486,26.8069706,756.9650269,0,2958.635986,1223.358765,443.3809814,0,97.53565216,0,48090.53125,0,0,0,0,0
FCZ01_SOFF,1,11,15,2666.91333,0,1026.757446,331.7471619,8.800439835,752.5358276,0,1676.630493,928.9694824,440.5487976,0,97.53565216,0,45755.80078,0,0,0,0,0
FCZ01_SOFF,1,11,16,2779.712402,0,1052.578491,323.0045166,3.372928381,749.260498,0,922.5961304,772.4839478,436.6264954,0,97.53565216,0,49540,0,0,0,0,0
FCZ01_SOFF,1,11,17,1787.493408,0,976.7583008,311.1367798,1.886174202,748.5101318,0,623.6744385,707.3156738,435.1035156,0,97.53565216,0,57975.15625,0,0,0,0,0
FCZ01_SOFF,1,11,18,1955.049072,0,1001.408569,306.6545715,1.463854551,748.3482056,2296.0271,537.909668,667.1896362,434.9325256,0,97.53565216,0,64200.84375,0,0,0,0,0
FCZ01_SOFF,1,11,19,2065.912598,0,1022.796631,304.7142639,1.421480179,748.3241577,2296.0271,528.072937,660.6760254,434.9325256,0,97.53565216,0,68982.875,0,0,0,0,0
FCZ01_SOFF,1,11,20,2174.294434,0,1036.06311,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,72402.85938,0,0,0,0,0
FCZ01_SOFF,1,11,21,2245.715576,0,1050.569092,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,75656.375,0,0,0,0,0
FCZ01_SOFF,1,11,22,2275.511475,0,1057.239624,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,77123.99219,0,0,0,0,0
FCZ01_SOFF,1,11,23,2328.852783,0,1067.391724,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,79475.79688,0,0,0,0,0
FCZ01_SOFF,1,11,24,2362.847412,0,1076.818726,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,81812.59375,0,0,0,0,0
FCZ01_SOFF,1,12,1,1695.897461,0,751.0852051,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,87632.92188,0,0,0,0,0
FCZ01_SOFF,1,12,2,1707.540283,0,758.7565918,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,89134.38281,0,0,0,0,0
FCZ01_SOFF,1,12,3,1925.175415,0,770.0524292,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,89379.39063,0,0,0,0,0
FCZ01_SOFF,1,12,4,2152.427002,0,788.2988892,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,91237.00781,0,0,0,0,0
FCZ01_SOFF,1,12,5,2174.068115,0,793.5357056,304.4069824,1.421480179,748.3255005,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,92501.25781,0,0,0,0,0
FCZ01_SOFF,1,12,6,2442.841797,0,810.0386353,304.4869385,1.445321441,748.3320313,1985.404053,529.062561,660.9504395,434.9859619,0,97.53565216,0,91927.27344,0,0,0,0,0
FCZ01_SOFF,1,12,7,2244.429932,0,810.6550903,305.2063293,1.681350708,748.3518066,1985.404053,538.0456543,663.3530884,435.4722595,0,97.53565216,0,94198.94531,0,0,0,0,0
FCZ01_SOFF,1,12,8,2613.543457,0,839.7685547,307.0714417,2.530102491,748.3859863,1264.663086,564.8425293,671.315979,437.048645,0,97.53565216,0,94650.32813,0,0,0,0,0
FCZ01_SOFF,1,12,9,2462.892822,0,697.6678467,308.5635376,4.020185471,748.4504395,0,601.9169922,683.7411499,439.854126,0,97.53565216,0,71132.44531,0,0,0,0,0
FCZ01_SOFF,1,12,10,1902.220703,0,559.644043,309.7625427,5.224174976,748.5319824,0,647.9742432,695.6856079,444.2680664,0,97.53565216,0,46039.95313,0,0,0,0,0
FCZ01_SOFF,1,12,11,1222.834717,0,458.5412292,309.7359009,5.498348236,748.5609131,0,658.2516479,701.5206909,446.0101013,0,97.53565216,0,27457.98828,0,0,0,0,0
FCZ01_SOFF,1,12,12,1189.29895,0,564.3599854,309.6737061,5.217020035,748.5582886,0,656.3485718,701.8640137,446.1543884,0,97.53565216,0,48768.39844,0,0,0,0,0
FCZ01_SOFF,1,12,13,1116.349365,0,591.1464233,308.6789856,3.798461676,748.5253906,0,640.7422485,695.4799194,445.5612488,0,97.53565216,0,51473.62109,0,0,0,0,0
FCZ01_SOFF,1,12,14,1089.250244,0,595.6097412,306.947113,1.917380333,748.4517212,0,595.0653687,678.7299194,443.3809814,0,97.53565216,0,49846.25,0,0,0,0,0
FCZ01_SOFF,1,12,15,1113.490479,0,596.659668,304.9842834,1.464394569,748.371521,0,557.914978,667.1288452,440.5487976,0,97.53565216,0,50584.94531,0,0,0,0,0
FCZ01_SOFF,1,12,16,1097.638672,0,599.9718018,304.451416,1.423864245,748.3346558,0,535.6096191,662.1175537,436.6264954,0,97.53565216,0,50897.74219,0,0,0,0,0
FCZ01_SOFF,1,12,17,1512.833008,0,662.8835449,304.4069824,1.421480179,748.3255005,0,528.7581177,660.8131104,435.1035156,0,97.53565216,0,63466.8125,0,0,0,0,0
FCZ01_SOFF,1,12,18,1644.188232,0,688.4536743,304.4069824,1.421480179,748.3241577,2296.0271,528.072937,660.6760254,434.9325256,0,97.53565216,0,70576.21094,0,0,0,0,0
FCZ01_SOFF,1,12,19,1735.93457,0,713.7796631,304.4069824,1.421480179,748.3241577,2296.0271,528.072937,660.6760254,434.9325256,0,97.53565216,0,75661.61719,0,0,0,0,0
FCZ01_SOFF,1,12,20,1828.874512,0,737.112915,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,80994.44531,0,0,0,0,0
FCZ01_SOFF,1,12,21,2066.711182,0,750.4591675,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,82300.52344,0,0,0,0,0
FCZ01_SOFF,1,12,22,2297.69043,0,766.1365967,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,83585.28906,0,0,0,0,0
FCZ01_SOFF,1,12,23,2349.019043,0,781.8202515,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,86075.30469,0,0,0,0,0
FCZ01_SOFF,1,12,24,2373.453125,0,792.2370605,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,88783.74219,0,0,0,0,0
FCZ01_SOFF,1,13,1,928.916626,0,350.1509399,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,57399.53125,0,0,0,0,0
FCZ01_SOFF,1,13,2,924.5621948,0,361.5104675,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,55621.51563,0,0,0,0,0
FCZ01_SOFF,1,13,3,923.9315796,0,363.4582825,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,55739.09375,0,0,0,0,0
FCZ01_SOFF,1,13,4,933.1506348,0,359.2695618,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,55297.02734,0,0,0,0,0
FCZ01_SOFF,1,13,5,935.8221436,0,363.5565186,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,55511.65625,0,0,0,0,0
FCZ01_SOFF,1,13,6,939.5471802,0,372.5968933,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,56915.68359,0,0,0,0,0
FCZ01_SOFF,1,13,7,964.2937012,0,373.9602966,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,56612.40625,0,0,0,0,0
FCZ01_SOFF,1,13,8,968.4168701,0,376.0606384,304.4069824,1.421480179,748.3241577,1264.663086,528.072937,660.6760254,434.9325256,0,97.53565216,0,56833.53516,0,0,0,0,0
FCZ01_SOFF,1,13,9,974.1045532,0,378.7022705,304.4069824,1.421480179,748.3241577,0,528.072937,660.6760254,434.9325256,0,97.53565216,0,57157.08203,0,0,0,0,0
FCZ01_SOFF,1,13,10,843.4694214,0,337.1350098,304.4069824,1.421480179,748.3241577,0,528.072937,660.6760254,434.9325256,0,97.53565216,0,53226.30859,0,0,0,0,0
FCZ01_SOFF,1,13,11,831.8791504,0,305.2943115,304.4069824,1.421480179,748.3241577,0,528.072937,660.6760254,434.9325256,0,97.53565216,0,48391.00781,0,0,0,0,0
FCZ01_SOFF,1,13,12,0,0,254.5943756,304.4069824,1.421480179,748.3241577,0,528.072937,660.6760254,434.9325256,0,97.53565216,0,45787.05078,0,0,0,0,0
FCZ01_SOFF,1,13,13,0,0,234.5372162,304.4069824,1.421480179,748.3241577,0,528.072937,660.6760254,434.9325256,0,97.53565216,0,42598.58594,0,0,0,0,0
FCZ01_SOFF,1,13,14,0,0,228.2677155,304.4069824,1.421480179,748.3241577,0,528.072937,660.6760254,434.9325256,0,97.53565216,0,41489.68359,0,0,0,0,0
FCZ01_SOFF,1,13,15,0,0,234.0575714,304.4069824,1.421480179,748.3241577,0,528.072937,660.6760254,434.9325256,0,97.53565216,0,42510.08594,0,0,0,0,0
FCZ01_SOFF,1,13,16,0,0,240.96875,304.4069824,1.421480179,748.3241577,0,528.072937,660.6760254,434.9325256,0,97.53565216,0,43672.46094,0,0,0,0,0
FCZ01_SOFF,1,13,17,0,0,262.9356384,304.4069824,1.421480179,748.3241577,0,528.072937,660.6760254,434.9325256,0,97.53565216,0,47190.53516,0,0,0,0,0
FCZ01_SOFF,1,13,18,825.1120605,0,298.5721741,304.4069824,1.421480179,748.3241577,2296.0271,528.072937,660.6760254,434.9325256,0,97.53565216,0,47796.07422,0,0,0,0,0
FCZ01_SOFF,1,13,19,823.3914185,0,326.3039551,304.4069824,1.421480179,748.3241577,2296.0271,528.072937,660.6760254,434.9325256,0,97.53565216,0,51938.34375,0,0,0,0,0
FCZ01_SOFF,1,13,20,840.4329224,0,331.2103882,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,52585.01172,0,0,0,0,0
FCZ01_SOFF,1,13,21,863.3685303,0,336.1619263,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,52802.23828,0,0,0,0,0
FCZ01_SOFF,1,13,22,867.1091919,0,356.0254822,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,55778.09375,0,0,0,0,0
FCZ01_SOFF,1,13,23,848.7225342,0,360.6438293,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,56983.90625,0,0,0,0,0
FCZ01_SOFF,1,13,24,851.3110962,0,362.6913147,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,57300.56641,0,0,0,0,0
FCZ01_SOFF,1,14,1,3901.417725,0,1198.292236,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,99271.64844,0,0,0,0,0
FCZ01_SOFF,1,14,2,3995.091064,0,1227.63147,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,105216.5391,0,0,0,0,0
FCZ01_SOFF,1,14,3,4095.018799,0,1241.38269,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,106702.4141,0,0,0,0,0
FCZ01_SOFF,1,14,4,4128.881348,0,1248.548706,304.4069824,1.421480179,748.3241577,1985.404053,532.4122314,660.6760254,434.9325256,0,97.53565216,0,107297.9375,0,0,0,0,0
FCZ01_SOFF,1,14,5,4105.081543,0,1250.480347,306.2809753,1.769563675,748.3504639,1985.404053,578.8502197,664.3141479,436.0493774,0,97.53565216,0,107461.7109,0,0,0,0,0
FCZ01_SOFF,1,14,6,4181.59375,0,1262.343506,317.7114563,4.593864441,748.6763306,1985.404053,742.6988525,694.5557251,443.589386,0,97.53565216,0,108549.7656,0,0,0,0,0
FCZ01_SOFF,1,14,7,4096.029785,0,1238.810059,332.1582642,24.89756203,759.0845947,1985.404053,1597.296631,1601.567993,455.821228,0,97.53565216,0,104820.9141,0,0,0,0,0
FCZ01_SOFF,1,14,8,4075.550049,0,1172.036499,405.2189941,68.70948792,798.4006958,1264.663086,3570.837646,3588.999268,465.16745,0,97.53565216,0,94464.42969,0,0,0,0,0
FCZ01_SOFF,1,14,9,6192.863281,0,1337.838135,486.188324,109.1436386,843.5783081,0,6007.48877,4915.320801,470.2921143,0,97.53565216,0,77959.23438,0,0,0,0,0
FCZ01_SOFF,1,14,10,4321.61084,0,1020.041565,584.3736572,128.6959534,873.3665771,0,7482.613281,5665.09375,472.1143188,0,97.53565216,0,51901.80469,0,0,0,0,0
FCZ01_SOFF,1,14,11,3759.306396,0,946.2524414,599.2490234,132.7563324,879.6900024,0,7748.0625,5906.350586,472.3387451,0,97.53565216,0,46222.19922,0,0,0,0,0
FCZ01_SOFF,1,14,12,3296.033936,0,911.6155396,583.977478,132.9047241,880.3747559,0,7529.391602,5933.911133,472.3387451,0,97.53565216,0,43166.23438,0,0,0,0,0
FCZ01_SOFF,1,14,13,3091.33374,0,901.1803589,599.4723511,130.5458221,878.6170044,0,7494.594238,5935.408203,472.3387451,0,97.53565216,0,43479.5625,0,0,0,0,0
FCZ01_SOFF,1,14,14,2953.629639,0,884.8776245,585.8669434,126.8868027,874.8255615,0,7585.929688,5926.088867,471.9753723,0,97.53565216,0,42040.70313,0,0,0,0,0
FCZ01_SOFF,1,14,15,2890.789307,0,922.9501953,576.6356201,117.3171234,864.3813477,0,7592.789063,5765.292969,469.2393799,0,97.53565216,0,50003.39453,0,0,0,0,0
FCZ01_SOFF,1,14,16,2982.624268,0,989.5237427,559.8184814,96.85163879,848.7824097,0,7026.985352,5306.302246,462.8909912,0,97.53565216,0,59472.85156,0,0,0,0,0
FCZ01_SOFF,1,14,17,3508.123779,0,1123.123657,527.0841675,63.53540802,816.682251,0,5321.65332,4483.064941,453.2241821,0,97.53565216,0,72887.40625,0,0,0,0,0
FCZ01_SOFF,1,14,18,3887.673584,0,1220.219604,463.250946,21.68562317,776.2768555,2296.0271,3799.905273,1658.534668,441.943512,0,97.53565216,0,84845.79688,0,0,0,0,0
FCZ01_SOFF,1,14,19,2499.65332,0,1125.925171,382.2863464,3.458768606,750.508728,2296.0271,2577.388672,712.9694824,435.8035583,0,97.53565216,0,93338.30469,0,0,0,0,0
FCZ01_SOFF,1,14,20,2568.209229,0,1126.983765,311.8589783,1.561266661,748.4682007,1985.404053,1727.056274,663.9818726,434.9325256,0,97.53565216,0,94143.8125,0,0,0,0,0
FCZ01_SOFF,1,14,21,2607.294678,0,1135.644409,305.0762024,1.421480179,748.3241577,1985.404053,1160.083496,660.6760254,434.9325256,0,97.53565216,0,95871.08594,0,0,0,0,0
FCZ01_SOFF,1,14,22,2626.975342,0,1143.403076,304.4069824,1.421480179,748.3241577,1985.404053,814.2337646,660.6760254,434.9325256,0,97.53565216,0,97411.58594,0,0,0,0,0
FCZ01_SOFF,1,14,23,2670.172852,0,1148.225708,304.4069824,1.421480179,748.3241577,1985.404053,592.6516724,660.6760254,434.9325256,0,97.53565216,0,98185.86719,0,0,0,0,0
FCZ01_SOFF,1,14,24,2981.134277,0,1145.78064,304.4069824,1.421480179,748.3241577,1985.404053,535.3329468,660.6760254,434.9325256,0,97.53565216,0,97707.64844,0,0,0,0,0
FCZ01_SOFF,1,15,1,2190.947021,0,1029.465698,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,73272.17188,0,0,0,0,0
FCZ01_SOFF,1,15,2,2196.050781,0,1031.532471,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,74194.96094,0,0,0,0,0
FCZ01_SOFF,1,15,3,2268.677246,0,1050.96936,304.4069824,1.421480179,748.3241577,1985.404053,528.072937,660.6760254,434.9325256,0,97.53565216,0,77863.77344,0,0,0,0,0
FCZ01_SOFF,1,15,4,2323.4104,0,1067.716919,304.4069824,1.421480179,748.3241577,1985.404053,532.4122314,660.6760254,434.9325256,0,97.53565216,0,81768.01563,0,0,0,0,0
FCZ01_SOFF,1,15,5,2359.731201,0,1075.085083,306.2809753,1.769563675,748.3504639,1985.404053,578.8502197,664.3141479,436.0493774,0,97.53565216,0,82906.57813,0,0,0,0,0
FCZ01_SOFF,1,15,6,2340.456299,0,1089.039307,317.7114563,4.593864441,748.6763306,1985.404053,742.6988525,694.5557251,443.589386,0,97.53565216,0,84743.40625,0,0,0,0,0
FCZ01_SOFF,1,15,7,2339.938965,0,1066.953003,332.1582642,24.89756203,759.0845947,1985.404053,1597.296631,1601.567993,455.821228,0,97.53565216,0,80787.07813,0,0,0,0,0
FCZ01_SOFF,1,15,8,2296.827148,0,1000.716675,405.2189941,68.70948792,798.4006958,1264.663086,3570.837646,3588.999268,465.16745,0,97.53565216,0,69821.57813,0,0,0,0,0
FCZ01_SOFF,1,15,9,4899.439941,0,1045.148315,486.188324,109.1436386,843.5783081,0,6007.48877,4915.320801,470.2921143,0,97.53565216,0,23439.75195,0,0,0,0,0
FCZ01_SOFF,1,15,10,2731.776855,325.6634827,969.7251587,584.3736572,128.6959534,873.3665771,0,7482.613281,5665.09375,472.1143188,0,97.53565216,0,11121.34082,0,0,0,0,0
FCZ01_SOFF,1,15,11,2050.21167,143.0454865,831.3438721,599.2490234,132.7563324,879.6900024,0,7748.0625,5906.350586,472.3387451,0,97.53565216,0,7914.851074,0,0,0,0,0
FCZ01_SOFF,1,15,12,912.2109375,917.0325317,764.482605,583.977478,132.9047241,880.3747559,0,7529.391602,5933.911133,472.3387451,0,97.53565216,0,0,0,0,0,0,0
FCZ01_SOFF,1,15,13,0,1229.707642,754.8825684,599.4723511,130.5458221,878.6170044,0,7494.594238,5935.408203,472.3387451,0,97.53565216,0,0,0,0,0,0,0
FCZ01_SOFF,1,15,14,0,1574.913574,789.9040527,585.8669434,126.8868027,874.8255615,0,7585.929688,5926.088867,471.9753723,0,97.53565216,0,0,0,0,0,0,0
FCZ01_SOFF,1,15,15,0,1629.814697,807.4714355,576.6356201,117.3171234,864.3813477,0,7592.789063,5765.292969,469.2393799,0,97.53565216,0,0,0,0,0,0,0
FCZ01_SOFF,1,15,16,0,1620.052246,803.979126,559.8184814,96.85163879,848.7824097,0,7026.985352,5306.302246,462.8909912,0,97.53565216,0,0,0,0,0,0,0
FCZ01_SOFF,1,15,17,0,554.185791,753.3203125,527.0841675,63.53540802,816.682251,0,5321.65332,4483.064941,453.2241821,0,97.53565216,0,0,0,0,0,0,0
FCZ01_SOFF,1,15,18,1025.385498,0,742.0587158,463.250946,21.68562317,776.2768555,2296.0271,3799.905273,1658.534668,441.943512,0,97.53565216,0,0,0,0,0,0,0
FCZ01_SOFF,1,15,19,1346.213379,0,850.3920288,382.2863464,3.458768606,750.508728,2296.0271,2577.388672,712.9694824,435.8035583,0,97.53565216,0,35930.60156,0,0,0,0,0
FCZ01_SOFF,1,15,20,1559.944824,0,891.5081787,311.8589783,1.561266661,748.4682007,1985.404053,1727.056274,663.9818726,434.9325256,0,97.53565216,0,41181.51953,0,0,0,0,0
FCZ01_SOFF,1,15,21,1721.453735,0,916.8345337,305.0762024,1.421480179,748.3241577,1985.404053,1160.083496,660.6760254,434.9325256,0,97.53565216,0,47432.96484,0,0,0,0,0
FCZ01_SOFF,1,15,22,1847.337891,0,939.9642944,304.4069824,1.421480179,748.3241577,1985.404053,814.2337646,660.6760254,434.9325256,0,97.53565216,0,52929.66016,0,0,0,0,0
