Month,Weekend,Hour,Heating,Cooling,Ventilation,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
1,WEEKDAY,23,0.0627,0.0028,0.1500,0.0012,0.0508,0.1633,0.2174,0.1552,0.0609,0.0268,0.0094
1,SATURDAY,0,0.0434,0.0000,0.1327,0.0011,0.0508,0.1633,0.1748,0.1412,0.0604,0.0262,0.0092
1,SATURDAY,1,0.0456,0.0000,0.1339,0.0011,0.0508,0.1633,0.1748,0.1412,0.0604,0.0262,0.0092
1,SATURDAY,2,0.0463,0.0000,0.1342,0.0011,0.0508,0.1633,0.1748,0.1412,0.0604,0.0262,0.0092
1,SATURDAY,3,0.0466,0.0000,0.1347,0.0011,0.0508,0.1633,0.1748,0.1412,0.0604,0.0270,0.0092
1,SATURDAY,4,0.0484,0.0000,0.1351,0.0011,0.0508,0.1633,0.1765,0.1428,0.0610,0.0330,0.0101
1,SATURDAY,5,0.0493,0.0000,0.1430,0.0021,0.0511,0.1633,0.1902,0.1566,0.0650,0.0509,0.0141
1,SATURDAY,6,0.0482,0.0000,0.1436,0.0097,0.0513,0.1442,0.2466,0.1906,0.0749,0.0888,0.0226
1,SATURDAY,7,0.0443,0.0000,0.1435,0.0297,0.0519,0.0042,0.3087,0.2338,0.0862,0.1286,0.0325
1,SATURDAY,8,0.0365,0.0006,0.1376,0.0476,0.0523,0.0000,0.3668,0.2638,0.0933,0.1518,0.0380
1,SATURDAY,9,0.0218,0.0047,0.1323,0.0561,0.0528,0.0000,0.4024,0.2833,0.0969,0.1600,0.0393
1,SATURDAY,10,0.0153,0.0148,0.1266,0.0577,0.0529,0.0000,0.4092,0.2858,0.0977,0.1612,0.0394
1,SATURDAY,11,0.0216,0.0508,0.1228,0.0566,0.0529,0.0000,0.4086,0.2873,0.0975,0.1610,0.0394
1,SATURDAY,12,0.0328,0.1299,0.1258,0.0489,0.0529,0.0000,0.4068,0.2850,0.0966,0.1597,0.0387
1,SATURDAY,13,0.0305,0.1327,0.1276,0.0366,0.0529,0.0000,0.3863,0.2699,0.0944,0.1546,0.0366
1,SATURDAY,14,0.0449,0.1418,0.1334,0.0248,0.0530,0.0000,0.3496,0.2478,0.0907,0.1456,0.0325
1,SATURDAY,15,0.0440,0.1290,0.1307,0.0177,0.0528,0.0000,0.3086,0.2195,0.0842,0.1286,0.0274
1,SATURDAY,16,0.0543,0.1122,0.1218,0.0123,0.0525,0.0000,0.2715,0.1911,0.0773,0.1058,0.0220
1,SATURDAY,17,0.0728,0.0689,0.1235,0.0074,0.0521,0.1311,0.2186,0.1591,0.0693,0.0616,0.0163
1,SATURDAY,18,0.0478,0.0200,0.1276,0.0032,0.0517,0.1311,0.1974,0.1459,0.0617,0.0393,0.0132
1,SATURDAY,19,0.0367,0.0001,0.1272,0.0013,0.0512,0.1633,0.1821,0.1421,0.0604,0.0297,0.0104
1,SATURDAY,20,0.0388,0.0000,0.1298,0.0011,0.0511,0.1633,0.1757,0.1413,0.0604,0.0266,0.0093
1,SATURDAY,21,0.0398,0.0000,0.1311,0.0011,0.0509,0.1633,0.1748,0.1412,0.0604,0.0262,0.0092
1,SATURDAY,22,0.0431,0.0000,0.1310,0.0011,0.0509,0.1633,0.1748,0.1412,0.0604,0.0262,0.0092
1,SATURDAY,23,0.0453,0.0000,0.1338,0.0011,0.0508,0.1633,0.1748,0.1412,0.0604,0.0262,0.0092
1,SUNDAY,0,0.0369,0.0000,0.0924,0.0011,0.0508,0.1633,0.1748,0.1412,0.0604,0.0391,0.0139
1,SUNDAY,1,0.0384,0.0000,0.0931,0.0011,0.0508,0.1633,0.1748,0.1412,0.0604,0.0391,0.0139
1,SUNDAY,2,0.0391,0.0000,0.0932,0.0011,0.0508,0.1633,0.1748,0.1412,0.0604,0.0391,0.0139
1,SUNDAY,3,0.0400,0.0000,0.0929,0.0011,0.0508,0.1633,0.1748,0.1412,0.0604,0.0391,0.0139
1,SUNDAY,4,0.0405,0.0000,0.0936,0.0011,0.0508,0.1633,0.1748,0.1412,0.0604,0.0392,0.0140
1,SUNDAY,5,0.0403,0.0000,0.0934,0.0018,0.0510,0.1633,0.1769,0.1423,0.0605,0.0399,0.0142
1,SUNDAY,6,0.0392,0.0000,0.0937,0.0082,0.0512,0.1442,0.1913,0.1506,0.0614,0.0419,0.0150
1,SUNDAY,7,0.0351,0.0000,0.0938,0.0243,0.0516,0.0042,0.2179,0.1665,0.0633,0.0461,0.0165
1,SUNDAY,8,0.0304,0.0000,0.0919,0.0354,0.0520,0.0000,0.2457,0.1787,0.0657,0.0502,0.0181
1,SUNDAY,9,0.0228,0.0002,0.0843,0.0386,0.0524,0.0000,0.2525,0.1858,0.0671,0.0513,0.0185
1,SUNDAY,10,0.0135,0.0022,0.0740,0.0389,0.0524,0.0000,0.2530,0.1886,0.0673,0.0514,0.0185
1,SUNDAY,11,0.0131,0.0059,0.0767,0.0381,0.0525,0.0000,0.2525,0.1889,0.0673,0.0514,0.0185
1,SUNDAY,12,0.0086,0.0137,0.0730,0.0334,0.0525,0.0000,0.2523,0.1883,0.0673,0.0513,0.0185
1,SUNDAY,13,0.0088,0.0174,0.0744,0.0280,0.0525,0.0000,0.2484,0.1844,0.0671,0.0510,0.0184
1,SUNDAY,14,0.0077,0.0176,0.0761,0.0226,0.0527,0.0000,0.2431,0.1794,0.0669,0.0506,0.0182
1,SUNDAY,15,0.0103,0.0172,0.0780,0.0173,0.0526,0.0000,0.2350,0.1715,0.0663,0.0499,0.0180
1,SUNDAY,16,0.0167,0.0088,0.0765,0.0122,0.0523,0.0000,0.2234,0.1621,0.0654,0.0486,0.0174
1,SUNDAY,17,0.0206,0.0036,0.0855,0.0074,0.0521,0.1311,0.2085,0.1506,0.0633,0.0453,0.0161
1,SUNDAY,18,0.0296,0.0004,0.0863,0.0032,0.0517,0.1311,0.1963,0.1450,0.0608,0.0398,0.0140
1,SUNDAY,19,0.0298,0.0000,0.0853,0.0013,0.0512,0.1633,0.1821,0.1421,0.0604,0.0337,0.0119
1,SUNDAY,20,0.0341,0.0000,0.0901,0.0011,0.0511,0.1633,0.1757,0.1413,0.0604,0.0299,0.0106
1,SUNDAY,21,0.0361,0.0000,0.0912,0.0011,0.0509,0.1633,0.1748,0.1412,0.0604,0.0368,0.0131
1,SUNDAY,22,0.0382,0.0000,0.0913,0.0011,0.0509,0.1633,0.1748,0.1412,0.0604,0.0390,0.0139
1,SUNDAY,23,0.0426,0.0000,0.0940,0.0011,0.0508,0.1633,0.1748,0.1412,0.0604,0.0391,0.0139
1,HOLIDAY,0,0.0143,0.0000,0.0388,0.0011,0.0508,0.1633,0.1748,0.1412,0.0604,0.0262,0.0092
1,HOLIDAY,1,0.0143,0.0000,0.0403,0.0011,0.0508,0.1633,0.1748,0.1412,0.0604,0.0262,0.0092
1,HOLIDAY,2,0.0143,0.0000,0.0409,0.0011,0.0508,0.1633,0.1748,0.1412,0.0604,0.0262,0.0092
1,HOLIDAY,3,0.0143,0.0000,0.0414,0.0011,0.0508,0.1633,0.1748,0.1412,0.0604,0.0262,0.0092
1,HOLIDAY,4,0.0143,0.0000,0.0405,0.0011,0.0508,0.1633,0.1748,0.1412,0.0604,0.0263,0.0092
1,HOLIDAY,5,0.0143,0.0000,0.0421,0.0018,0.0510,0.1633,0.1759,0.1414,0.0604,0.0271,0.0095
1,HOLIDAY,6,0.0143,0.0000,0.0424,0.0078,0.0511,0.1442,0.1838,0.1428,0.0604,0.0300,0.0105
1,HOLIDAY,7,0.0143,0.0000,0.0411,0.0229,0.0515,0.0042,0.1997,0.1459,0.0604,0.0360,0.0126
1,HOLIDAY,8,0.0143,0.0000,0.0401,0.0334,0.0517,0.0000,0.2159,0.1483,0.0604,0.0418,0.0147
1,HOLIDAY,9,0.0082,0.0000,0.0297,0.0365,0.0520,0.0000,0.2198,0.1496,0.0604,0.0434,0.0153
1,HOLIDAY,10,0.0082,0.0000,0.0267,0.0368,0.0521,0.0000,0.2201,0.1502,0.0604,0.0436,0.0153
1,HOLIDAY,11,0.0000,0.0000,0.0238,0.0360,0.0521,0.0000,0.2198,0.1502,0.0604,0.0436,0.0153
1,HOLIDAY,12,0.0000,0.0142,0.0262,0.0316,0.0522,0.0000,0.2198,0.1501,0.0604,0.0434,0.0153
1,HOLIDAY,13,0.0000,0.0914,0.0336,0.0266,0.0522,0.0000,0.2179,0.1496,0.0604,0.0431,0.0151
1,HOLIDAY,14,0.0000,0.0843,0.0325,0.0217,0.0524,0.0000,0.2156,0.1490,0.0604,0.0427,0.0150
1,HOLIDAY,15,0.0000,0.0834,0.0308,0.0168,0.0524,0.0000,0.2129,0.1483,0.0604,0.0421,0.0148
1,HOLIDAY,16,0.0000,0.0150,0.0279,0.0121,0.0522,0.0000,0.2079,0.1472,0.0604,0.0408,0.0144
1,HOLIDAY,17,0.0082,0.0044,0.0360,0.0074,0.0520,0.1311,0.2026,0.1460,0.0604,0.0394,0.0139
1,HOLIDAY,18,0.0143,0.0000,0.0362,0.0032,0.0517,0.1311,0.1956,0.1445,0.0604,0.0369,0.0129
1,HOLIDAY,19,0.0082,0.0000,0.0314,0.0013,0.0512,0.1633,0.1821,0.1421,0.0604,0.0297,0.0104
1,HOLIDAY,20,0.0143,0.0000,0.0369,0.0011,0.0511,0.1633,0.1757,0.1413,0.0604,0.0266,0.0093
1,HOLIDAY,21,0.0143,0.0000,0.0369,0.0011,0.0509,0.1633,0.1748,0.1412,0.0604,0.0262,0.0092
1,HOLIDAY,22,0.0143,0.0000,0.0328,0.0011,0.0509,0.1633,0.1748,0.1412,0.0604,0.0262,0.0092
1,HOLIDAY,23,0.0143,0.0000,0.0388,0.0011,0.0508,0.1633,0.1748,0.1412,0.0604,0.0262,0.0092
2,WEEKDAY,0,0.0504,0.0002,0.1470,0.0011,0.0509,0.1633,0.1670,0.1471,0.0604,0.0262,0.0092
2,WEEKDAY,1,0.0551,0.0001,0.1478,0.0011,0.0509,0.1633,0.1646,0.1529,0.0604,0.0262,0.0092
2,WEEKDAY,2,0.0579,0.0000,0.1501,0.0011,0.0509,0.1633,0.1520,0.1471,0.0604,0.0262,0.0092
2,WEEKDAY,3,0.0603,0.0000,0.1502,0.0011,0.0509,0.1633,0.1547,0.1471,0.0607,0.0263,0.0092
2,WEEKDAY,4,0.0600,0.0000,0.1518,0.0015,0.0510,0.1633,0.1789,0.1529,0.0657,0.0281,0.0101
2,WEEKDAY,5,0.0569,0.0000,0.1574,0.0040,0.0516,0.1633,0.3024,0.1913,0.0869,0.0389,0.0144
2,WEEKDAY,6,0.0510,0.0001,0.1546,0.0159,0.0527,0.1442,0.5608,0.2819,0.1239,0.0697,0.0216
2,WEEKDAY,7,0.0368,0.0021,0.1643,0.0407,0.0556,0.0000,0.7992,0.3872,0.1590,0.1326,0.0324
2,WEEKDAY,8,0.0248,0.0194,0.1575,0.0573,0.0582,0.0000,0.8555,0.4432,0.1818,0.1655,0.0380
2,WEEKDAY,9,0.0304,0.0706,0.1608,0.0617,0.0596,0.0000,0.8906,0.4712,0.1903,0.1756,0.0394
2,WEEKDAY,10,0.0313,0.1915,0.1690,0.0620,0.0597,0.0000,0.8873,0.4810,0.1910,0.1792,0.0399
2,WEEKDAY,11,0.0142,0.2736,0.1791,0.0619,0.0598,0.0000,0.8779,0.4818,0.1910,0.1796,0.0399
2,WEEKDAY,12,0.0125,0.3275,0.1886,0.0609,0.0599,0.0000,0.8787,0.4808,0.1910,0.1796,0.0399
2,WEEKDAY,13,0.0119,0.3831,0.1996,0.0596,0.0597,0.0000,0.8809,0.4719,0.1904,0.1794,0.0399
2,WEEKDAY,14,0.0111,0.4150,0.2138,0.0569,0.0594,0.0000,0.8834,0.4605,0.1843,0.1770,0.0397
2,WEEKDAY,15,0.0247,0.4319,0.2171,0.0516,0.0588,0.0000,0.8629,0.4300,0.1700,0.1691,0.0389
2,WEEKDAY,16,0.0390,0.3851,0.1989,0.0424,0.0573,0.0000,0.8163,0.3771,0.1471,0.1494,0.0359
2,WEEKDAY,17,0.0476,0.2948,0.1686,0.0298,0.0555,0.0000,0.7029,0.3021,0.1161,0.1214,0.0302
2,WEEKDAY,18,0.0550,0.1899,0.1520,0.0195,0.0538,0.1311,0.5606,0.2321,0.0878,0.0882,0.0231
2,WEEKDAY,19,0.0658,0.1139,0.1416,0.0082,0.0527,0.1633,0.4444,0.1981,0.0729,0.0516,0.0163
2,WEEKDAY,20,0.0597,0.0822,0.1422,0.0031,0.0520,0.1633,0.3557,0.1818,0.0672,0.0343,0.0126
2,WEEKDAY,21,0.0610,0.0482,0.1431,0.0023,0.0516,0.1633,0.3006,0.1763,0.0650,0.0310,0.0113
2,WEEKDAY,22,0.0551,0.0268,0.1440,0.0020,0.0515,0.1633,0.2424,0.1701,0.0635,0.0296,0.0105
2,WEEKDAY,23,0.0544,0.0102,0.1457,0.0012,0.0510,0.1633,0.2183,0.1557,0.0609,0.0268,0.0094
2,SATURDAY,0,0.0570,0.0132,0.1268,0.0011,0.0509,0.1633,0.1748,0.1412,0.0604,0.0262,0.0092
2,SATURDAY,1,0.0418,0.0000,0.1327,0.0011,0.0509,0.1633,0.1748,0.1412,0.0604,0.0262,0.0092
2,SATURDAY,2,0.0429,0.0000,0.1325,0.0011,0.0509,0.1633,0.1748,0.1412,0.0604,0.0262,0.0092
2,SATURDAY,3,0.0441,0.0000,0.1313,0.0011,0.0509,0.1633,0.1748,0.1412,0.0604,0.0270,0.0092
2,SATURDAY,4,0.0454,0.0000,0.1342,0.0011,0.0509,0.1633,0.1765,0.1428,0.0610,0.0330,0.0101
2,SATURDAY,5,0.0458,0.0000,0.1419,0.0021,0.0512,0.1633,0.1902,0.1566,0.0650,0.0509,0.0141
2,SATURDAY,6,0.0444,0.0000,0.1406,0.0097,0.0515,0.1442,0.2466,0.1906,0.0749,0.0888,0.0226
2,SATURDAY,7,0.0391,0.0001,0.1396,0.0297,0.0520,0.0000,0.3087,0.2338,0.0862,0.1286,0.0325
2,SATURDAY,8,0.0240,0.0059,0.1252,0.0476,0.0525,0.0000,0.3668,0.2638,0.0933,0.1518,0.0380
2,SATURDAY,9,0.0163,0.0221,0.1255,0.0561,0.0530,0.0000,0.4024,0.2833,0.0969,0.1600,0.0393
2,SATURDAY,10,0.0195,0.1077,0.1291,0.0577,0.0531,0.0000,0.4092,0.2858,0.0977,0.1612,0.0394
2,SATURDAY,11,0.0065,0.1661,0.1325,0.0566,0.0532,0.0000,0.4086,0.2873,0.0975,0.1610,0.0394
2,SATURDAY,12,0.0113,0.1722,0.1341,0.0489,0.0532,0.0000,0.4068,0.2850,0.0966,0.1597,0.0387
2,SATURDAY,13,0.0095,0.2072,0.1429,0.0366,0.0531,0.0000,0.3863,0.2699,0.0944,0.1546,0.0366
2,SATURDAY,14,0.0129,0.2064,0.1381,0.0248,0.0532,0.0000,0.3496,0.2478,0.0907,0.1456,0.0325
2,SATURDAY,15,0.0456,0.2293,0.1367,0.0177,0.0531,0.0000,0.3086,0.2195,0.0842,0.1286,0.0274
2,SATURDAY,16,0.0386,0.1735,0.1247,0.0123,0.0527,0.0000,0.2715,0.1911,0.0773,0.1058,0.0220
2,SATURDAY,17,0.0548,0.1190,0.1204,0.0074,0.0524,0.0000,0.2186,0.1591,0.0693,0.0616,0.0163
2,SATURDAY,18,0.0606,0.0809,0.1205,0.0032,0.0519,0.1311,0.1974,0.1459,0.0617,0.0393,0.0132
2,SATURDAY,19,0.0819,0.0525,0.1241,0.0013,0.0515,0.1633,0.1821,0.1421,0.0604,0.0297,0.0104
2,SATURDAY,20,0.0643,0.0268,0.1234,0.0011,0.0513,0.1633,0.1757,0.1413,0.0604,0.0266,0.0093
2,SATURDAY,21,0.0362,0.0000,0.1273,0.0011,0.0511,0.1633,0.1748,0.1412,0.0604,0.0262,0.0092
2,SATURDAY,22,0.0377,0.0000,0.1275,0.0011,0.0511,0.1633,0.1748,0.1412,0.0604,0.0262,0.0092
2,SATURDAY,23,0.0429,0.0000,0.1309,0.0011,0.0509,0.1633,0.1748,0.1412,0.0604,0.0262,0.0092
2,SUNDAY,0,0.0344,0.0000,0.0878,0.0011,0.0509,0.1633,0.1748,0.1412,0.0604,0.0391,0.0139
2,SUNDAY,1,0.0359,0.0000,0.0891,0.0011,0.0509,0.1633,0.1748,0.1412,0.0604,0.0391,0.0139
2,SUNDAY,2,0.0361,0.0000,0.0915,0.0011,0.0509,0.1633,0.1748,0.1412,0.0604,0.0391,0.0139
2,SUNDAY,3,0.0369,0.0000,0.0918,0.0011,0.0509,0.1633,0.1748,0.1412,0.0604,0.0391,0.0139
2,SUNDAY,4,0.0381,0.0000,0.0916,0.0011,0.0509,0.1633,0.1748,0.1412,0.0604,0.0392,0.0140
2,SUNDAY,5,0.0383,0.0000,0.0926,0.0018,0.0511,0.1633,0.1769,0.1423,0.0605,0.0399,0.0142
2,SUNDAY,6,0.0372,0.0000,0.0923,0.0082,0.0513,0.1442,0.1913,0.1506,0.0614,0.0419,0.0150
2,SUNDAY,7,0.0328,0.0000,0.0915,0.0243,0.0518,0.0000,0.2179,0.1665,0.0633,0.0461,0.0165
2,SUNDAY,8,0.0189,0.0002,0.0744,0.0354,0.0522,0.0000,0.2457,0.1787,0.0657,0.0502,0.0181
2,SUNDAY,9,0.0092,0.0086,0.0748,0.0386,0.0526,0.0000,0.2525,0.1858,0.0671,0.0513,0.0185
2,SUNDAY,10,0.0072,0.0189,0.0749,0.0389,0.0526,0.0000,0.2530,0.1886,0.0673,0.0514,0.0185
2,SUNDAY,11,0.0072,0.0256,0.0768,0.0381,0.0527,0.0000,0.2525,0.1889,0.0673,0.0514,0.0185
2,SUNDAY,12,0.0056,0.0314,0.0773,0.0334,0.0528,0.0000,0.2523,0.1883,0.0673,0.0513,0.0185
2,SUNDAY,13,0.0021,0.0387,0.0830,0.0280,0.0528,0.0000,0.2484,0.1844,0.0671,0.0510,0.0184
2,SUNDAY,14,0.0051,0.0442,0.0824,0.0226,0.0529,0.0000,0.2431,0.1794,0.0669,0.0506,0.0182
2,SUNDAY,15,0.0036,0.0441,0.0803,0.0173,0.0529,0.0000,0.2350,0.1715,0.0663,0.0499,0.0180
2,SUNDAY,16,0.0094,0.0381,0.0816,0.0122,0.0526,0.0000,0.2234,0.1621,0.0654,0.0486,0.0174
2,SUNDAY,17,0.0166,0.0136,0.0753,0.0074,0.0523,0.0000,0.2085,0.1506,0.0633,0.0453,0.0161
2,SUNDAY,18,0.0206,0.0063,0.0752,0.0032,0.0519,0.1311,0.1963,0.1450,0.0608,0.0398,0.0140
2,SUNDAY,19,0.0200,0.0022,0.0772,0.0013,0.0515,0.1633,0.1821,0.1421,0.0604,0.0337,0.0119
2,SUNDAY,20,0.0251,0.0010,0.0811,0.0011,0.0513,0.1633,0.1757,0.1413,0.0604,0.0299,0.0106
2,SUNDAY,21,0.0283,0.0000,0.0862,0.0011,0.0511,0.1633,0.1748,0.1412,0.0604,0.0368,0.0131
2,SUNDAY,22,0.0297,0.0000,0.0839,0.0011,0.0511,0.1633,0.1748,0.1412,0.0604,0.0390,0.0139
2,SUNDAY,23,0.0311,0.0000,0.0845,0.0011,0.0509,0.1633,0.1748,0.1412,0.0604,0.0391,0.0139
2,HOLIDAY,0,0.0700,0.0000,0.1295,0.0011,0.0509,0.1633,0.1670,0.1471,0.0604,0.0262,0.0092
2,HOLIDAY,1,0.0771,0.0000,0.1292,0.0011,0.0509,0.1633,0.1646,0.1529,0.0604,0.0262,0.0092
2,HOLIDAY,2,0.0770,0.0000,0.1305,0.0011,0.0509,0.1633,0.1520,0.1471,0.0604,0.0262,0.0092
2,HOLIDAY,3,0.0793,0.0000,0.1304,0.0011,0.0509,0.1633,0.1546,0.1471,0.0607,0.0263,0.0092
2,HOLIDAY,4,0.0744,0.0000,0.1310,0.0015,0.0510,0.1633,0.1772,0.1526,0.0652,0.0278,0.0096
2,HOLIDAY,5,0.0672,0.0000,0.1388,0.0039,0.0516,0.1633,0.2895,0.1883,0.0842,0.0371,0.0117
2,HOLIDAY,6,0.0636,0.0000,0.1376,0.0123,0.0526,0.1442,0.5121,0.2693,0.1168,0.0634,0.0149
2,HOLIDAY,7,0.0483,0.0000,0.1392,0.0289,0.0553,0.0000,0.7181,0.3620,0.1478,0.1187,0.0219
2,HOLIDAY,8,0.0158,0.0051,0.1283,0.0403,0.0577,0.0000,0.7662,0.4106,0.1686,0.1484,0.0257
2,HOLIDAY,9,0.0155,0.0246,0.1272,0.0436,0.0590,0.0000,0.7961,0.4348,0.1767,0.1577,0.0269
2,HOLIDAY,10,0.0198,0.0452,0.1264,0.0439,0.0591,0.0000,0.7936,0.4433,0.1773,0.1610,0.0273
2,HOLIDAY,11,0.0186,0.0545,0.1317,0.0438,0.0592,0.0000,0.7862,0.4441,0.1773,0.1614,0.0273
2,HOLIDAY,12,0.0268,0.0500,0.1247,0.0431,0.0592,0.0000,0.7867,0.4432,0.1773,0.1614,0.0273
2,HOLIDAY,13,0.0260,0.0836,0.1266,0.0423,0.0591,0.0000,0.7885,0.4357,0.1767,0.1612,0.0273
2,HOLIDAY,14,0.0079,0.0838,0.1283,0.0408,0.0589,0.0000,0.7904,0.4261,0.1709,0.1594,0.0271
2,HOLIDAY,15,0.0079,0.0850,0.1305,0.0383,0.0583,0.0000,0.7754,0.4016,0.1570,0.1538,0.0265
2,HOLIDAY,16,0.0081,0.0586,0.1419,0.0337,0.0570,0.0000,0.7406,0.3584,0.1352,0.1387,0.0247
2,HOLIDAY,17,0.0151,0.0284,0.1427,0.0274,0.0554,0.0000,0.6383,0.2958,0.1070,0.1162,0.0221
2,HOLIDAY,18,0.0248,0.0114,0.1280,0.0195,0.0538,0.1311,0.5174,0.2319,0.0820,0.0864,0.0186
2,HOLIDAY,19,0.0272,0.0082,0.1244,0.0082,0.0527,0.1633,0.4161,0.1981,0.0695,0.0508,0.0141
2,HOLIDAY,20,0.0376,0.0028,0.1262,0.0031,0.0520,0.1633,0.3415,0.1818,0.0656,0.0340,0.0117
2,HOLIDAY,21,0.0420,0.0000,0.1270,0.0023,0.0516,0.1633,0.2936,0.1763,0.0646,0.0310,0.0111
2,HOLIDAY,22,0.0461,0.0000,0.1276,0.0020,0.0515,0.1633,0.2397,0.1701,0.0634,0.0296,0.0105
2,HOLIDAY,23,0.0499,0.0000,0.1265,0.0012,0.0510,0.1633,0.2182,0.1557,0.0609,0.0268,0.0094
3,WEEKDAY,0,0.0713,0.0553,0.1404,0.0011,0.0511,0.1633,0.1670,0.1471,0.0604,0.0262,0.0092
3,WEEKDAY,1,0.0711,0.0291,0.1407,0.0011,0.0510,0.1633,0.1646,0.1529,0.0604,0.0262,0.0092
3,WEEKDAY,2,0.0627,0.0148,0.1395,0.0011,0.0510,0.1633,0.1520,0.1471,0.0604,0.0262,0.0092
3,WEEKDAY,3,0.0565,0.0054,0.1427,0.0011,0.0510,0.1633,0.1547,0.1471,0.0607,0.0263,0.0092
3,WEEKDAY,4,0.0499,0.0002,0.1426,0.0015,0.0511,0.1633,0.1789,0.1529,0.0657,0.0281,0.0101
3,WEEKDAY,5,0.0442,0.0004,0.1494,0.0040,0.0517,0.1633,0.3024,0.1913,0.0869,0.0389,0.0144
3,WEEKDAY,6,0.0376,0.0018,0.1518,0.0159,0.0528,0.0131,0.5608,0.2819,0.1239,0.0697,0.0216
3,WEEKDAY,7,0.0259,0.0230,0.1598,0.0407,0.0557,0.0000,0.7992,0.3872,0.1590,0.1326,0.0324
3,WEEKDAY,8,0.0443,0.1336,0.1648,0.0573,0.0584,0.0000,0.8555,0.4432,0.1818,0.1655,0.0380
3,WEEKDAY,9,0.0355,0.2361,0.1771,0.0617,0.0598,0.0000,0.8906,0.4712,0.1903,0.1756,0.0394
3,WEEKDAY,10,0.0203,0.3641,0.1907,0.0620,0.0599,0.0000,0.8873,0.4810,0.1910,0.1792,0.0399
3,WEEKDAY,11,0.0124,0.4437,0.2003,0.0619,0.0600,0.0000,0.8779,0.4818,0.1910,0.1796,0.0399
3,WEEKDAY,12,0.0149,0.5326,0.2113,0.0609,0.0601,0.0000,0.8787,0.4808,0.1910,0.1796,0.0399
3,WEEKDAY,13,0.0136,0.5684,0.2262,0.0596,0.0599,0.0000,0.8809,0.4719,0.1904,0.1794,0.0399
3,WEEKDAY,14,0.0131,0.6297,0.2381,0.0569,0.0597,0.0000,0.8834,0.4605,0.1843,0.1770,0.0397
