Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
1,WEEKDAY,0,0.0145,0.0015,0.1836,0.0092,0.0330,1.5870,0.2404,0.4321,0.0073,0.0655,0.0405,0.0172
1,WEEKDAY,1,0.0026,0.0013,0.1837,0.0092,0.0243,1.5888,0.2404,0.3504,0.0059,0.0509,0.0173,0.0085
1,WEEKDAY,2,0.0268,0.0012,0.1839,0.0094,0.0159,1.5895,0.2404,0.3336,0.0052,0.0382,0.0118,0.0064
1,WEEKDAY,3,0.0310,0.0010,0.1839,0.0108,0.0327,1.5926,0.2404,0.3372,0.0057,0.0517,0.0126,0.0068
1,WEEKDAY,4,0.0231,0.0009,0.1840,0.0133,0.0753,1.5981,0.2404,0.3836,0.0087,0.1203,0.0225,0.0112
1,WEEKDAY,5,0.0500,0.0026,0.2486,0.0192,0.1277,1.6963,0.2404,0.5638,0.0149,0.1955,0.0505,0.0236
1,WEEKDAY,6,0.0394,0.0017,0.2683,0.0358,0.2323,1.6843,0.1739,0.6823,0.0257,0.2690,0.0788,0.0382
1,WEEKDAY,7,0.0271,0.0038,0.2826,0.0453,0.2881,1.6483,0.0311,0.8996,0.0524,0.3205,0.1058,0.0546
1,WEEKDAY,8,0.0273,0.0095,0.3445,0.0462,0.3050,1.6032,0.0000,1.0938,0.0719,0.3477,0.1311,0.0717
1,WEEKDAY,9,0.0131,0.0180,0.3457,0.0455,0.3085,1.6861,0.0000,1.1509,0.0837,0.3502,0.1427,0.0799
1,WEEKDAY,10,0.0042,0.0343,0.3482,0.0445,0.3085,1.7022,0.0000,1.1528,0.0868,0.3503,0.1450,0.0815
1,WEEKDAY,11,0.0008,0.0561,0.3506,0.0440,0.3077,1.7355,0.0000,1.1528,0.0871,0.3503,0.1452,0.0817
1,WEEKDAY,12,0.0002,0.0759,0.3522,0.0438,0.2996,1.8542,0.0000,1.1528,0.0871,0.3503,0.1452,0.0817
1,WEEKDAY,13,0.0002,0.0953,0.3542,0.0436,0.2720,1.8872,0.0000,1.1528,0.0871,0.3503,0.1452,0.0817
1,WEEKDAY,14,0.0002,0.1183,0.3567,0.0443,0.2399,2.0083,0.0000,1.1507,0.0871,0.3503,0.1452,0.0817
1,WEEKDAY,15,0.0002,0.1175,0.3566,0.0456,0.2212,2.0379,0.0000,1.1385,0.0871,0.3502,0.1452,0.0817
1,WEEKDAY,16,0.0002,0.0836,0.3523,0.0460,0.2124,1.9648,0.0072,1.1262,0.0867,0.3487,0.1448,0.0815
1,WEEKDAY,17,0.0005,0.0563,0.3500,0.0429,0.2053,1.9523,0.1296,1.1211,0.0840,0.3424,0.1424,0.0801
1,WEEKDAY,18,0.0011,0.0396,0.3487,0.0321,0.1989,1.8447,0.1960,1.1135,0.0764,0.3257,0.1365,0.0763
1,WEEKDAY,19,0.0036,0.0283,0.3422,0.0166,0.1883,1.8212,0.2404,1.0602,0.0631,0.3003,0.1249,0.0691
1,WEEKDAY,20,0.0026,0.0182,0.3215,0.0111,0.1730,1.8048,0.2404,0.9995,0.0486,0.2630,0.1060,0.0574
1,WEEKDAY,21,0.0037,0.0069,0.2508,0.0095,0.1403,1.7018,0.2404,0.8473,0.0300,0.2177,0.0831,0.0427
1,WEEKDAY,22,0.0056,0.0032,0.2482,0.0092,0.1006,1.6979,0.2404,0.6391,0.0170,0.1296,0.0661,0.0303
1,WEEKDAY,23,0.0094,0.0019,0.1833,0.0092,0.0545,1.5928,0.2404,0.5108,0.0102,0.0885,0.0540,0.0229
1,SATURDAY,0,0.0099,0.0018,0.1833,0.0092,0.0330,1.5870,0.2404,0.4321,0.0073,0.0655,0.0405,0.0172
1,SATURDAY,1,0.0000,0.0016,0.1833,0.0092,0.0244,1.5888,0.2404,0.3504,0.0059,0.0509,0.0173,0.0085
1,SATURDAY,2,0.0169,0.0014,0.1833,0.0094,0.0162,1.5895,0.2404,0.3338,0.0052,0.0384,0.0118,0.0064
1,SATURDAY,3,0.0174,0.0013,0.1833,0.0108,0.0331,1.5927,0.2404,0.3385,0.0059,0.0529,0.0126,0.0068
1,SATURDAY,4,0.0130,0.0012,0.1833,0.0133,0.0757,1.5983,0.2404,0.3854,0.0092,0.1228,0.0225,0.0112
1,SATURDAY,5,0.0250,0.0031,0.2482,0.0192,0.1280,1.6965,0.2404,0.5658,0.0153,0.1979,0.0505,0.0236
1,SATURDAY,6,0.0097,0.0014,0.2679,0.0358,0.2323,1.6844,0.1739,0.6854,0.0260,0.2706,0.0788,0.0382
1,SATURDAY,7,0.0044,0.0039,0.2827,0.0453,0.2881,1.6483,0.0311,0.9084,0.0525,0.3207,0.1058,0.0546
1,SATURDAY,8,0.0024,0.0099,0.3442,0.0462,0.3050,1.6032,0.0000,1.0955,0.0719,0.3477,0.1311,0.0717
1,SATURDAY,9,0.0011,0.0174,0.3459,0.0455,0.3085,1.6861,0.0000,1.1509,0.0837,0.3502,0.1427,0.0799
1,SATURDAY,10,0.0000,0.0357,0.3488,0.0445,0.3085,1.7022,0.0000,1.1528,0.0868,0.3503,0.1450,0.0815
1,SATURDAY,11,0.0000,0.0549,0.3512,0.0440,0.3077,1.7355,0.0000,1.1528,0.0871,0.3503,0.1452,0.0817
1,SATURDAY,12,0.0000,0.0743,0.3530,0.0438,0.2992,1.8542,0.0000,1.1528,0.0871,0.3503,0.1452,0.0817
1,SATURDAY,13,0.0000,0.0939,0.3549,0.0436,0.2701,1.8871,0.0000,1.1528,0.0871,0.3503,0.1452,0.0817
1,SATURDAY,14,0.0000,0.1062,0.3561,0.0443,0.2384,2.0080,0.0000,1.1504,0.0866,0.3492,0.1452,0.0817
1,SATURDAY,15,0.0000,0.0961,0.3546,0.0456,0.2191,2.0367,0.0000,1.1266,0.0819,0.3406,0.1452,0.0817
1,SATURDAY,16,0.0000,0.0730,0.3511,0.0460,0.2069,1.9615,0.0072,1.0585,0.0714,0.3252,0.1448,0.0815
1,SATURDAY,17,0.0000,0.0534,0.3497,0.0429,0.1972,1.9488,0.1296,1.0081,0.0682,0.3183,0.1424,0.0801
1,SATURDAY,18,0.0000,0.0363,0.3490,0.0321,0.1896,1.8419,0.1960,1.0077,0.0660,0.3092,0.1365,0.0763
1,SATURDAY,19,0.0000,0.0274,0.3426,0.0166,0.1813,1.8195,0.2404,1.0081,0.0595,0.2927,0.1249,0.0691
1,SATURDAY,20,0.0000,0.0184,0.3221,0.0111,0.1696,1.8038,0.2404,0.9873,0.0474,0.2600,0.1060,0.0574
1,SATURDAY,21,0.0012,0.0061,0.2487,0.0095,0.1399,1.7012,0.2404,0.8458,0.0298,0.2173,0.0831,0.0427
1,SATURDAY,22,0.0016,0.0029,0.2482,0.0092,0.1006,1.6977,0.2404,0.6390,0.0170,0.1296,0.0661,0.0303
1,SATURDAY,23,0.0057,0.0019,0.1833,0.0092,0.0545,1.5928,0.2404,0.5108,0.0102,0.0885,0.0540,0.0229
1,SUNDAY,0,0.0131,0.0015,0.1833,0.0092,0.0254,1.5865,0.2404,0.4311,0.0071,0.0592,0.0402,0.0170
1,SUNDAY,1,0.0021,0.0013,0.1833,0.0092,0.0176,1.5887,0.2404,0.3489,0.0058,0.0436,0.0160,0.0080
1,SUNDAY,2,0.0180,0.0011,0.1833,0.0093,0.0197,1.5898,0.2404,0.3344,0.0054,0.0422,0.0118,0.0064
1,SUNDAY,3,0.0139,0.0010,0.1833,0.0099,0.0575,1.5943,0.2404,0.3747,0.0072,0.1046,0.0180,0.0088
1,SUNDAY,4,0.0064,0.0009,0.1833,0.0114,0.0946,1.5999,0.2404,0.5480,0.0112,0.1541,0.0438,0.0195
1,SUNDAY,5,0.0200,0.0067,0.2482,0.0138,0.1735,1.6975,0.2404,0.6098,0.0170,0.2146,0.0661,0.0312
1,SUNDAY,6,0.0064,0.0017,0.2519,0.0196,0.2470,1.6848,0.1739,0.7682,0.0279,0.2707,0.0871,0.0450
1,SUNDAY,7,0.0036,0.0039,0.2834,0.0371,0.2768,1.6477,0.0311,0.8755,0.0512,0.3008,0.1094,0.0605
1,SUNDAY,8,0.0032,0.0086,0.3442,0.0458,0.2851,1.6007,0.0000,0.9864,0.0616,0.3161,0.1321,0.0745
1,SUNDAY,9,0.0000,0.0143,0.3450,0.0462,0.2874,1.6821,0.0000,1.0219,0.0660,0.3163,0.1428,0.0804
1,SUNDAY,10,0.0000,0.0243,0.3471,0.0452,0.2874,1.6970,0.0000,1.0219,0.0669,0.3163,0.1450,0.0816
1,SUNDAY,11,0.0000,0.0351,0.3487,0.0444,0.2866,1.7299,0.0000,1.0219,0.0669,0.3163,0.1452,0.0817
1,SUNDAY,12,0.0000,0.0507,0.3502,0.0442,0.2799,1.8485,0.0000,1.0219,0.0669,0.3163,0.1452,0.0817
1,SUNDAY,13,0.0000,0.0604,0.3516,0.0442,0.2539,1.8815,0.0000,1.0218,0.0669,0.3163,0.1452,0.0817
1,SUNDAY,14,0.0000,0.0705,0.3528,0.0451,0.2217,2.0027,0.0000,1.0210,0.0669,0.3163,0.1452,0.0817
1,SUNDAY,15,0.0000,0.0732,0.3537,0.0460,0.2038,2.0324,0.0000,1.0164,0.0669,0.3163,0.1452,0.0817
1,SUNDAY,16,0.0000,0.0551,0.3503,0.0445,0.1953,1.9592,0.0072,0.9951,0.0669,0.3160,0.1448,0.0815
1,SUNDAY,17,0.0011,0.0379,0.3488,0.0345,0.1884,1.9471,0.1296,0.9893,0.0667,0.3146,0.1424,0.0802
1,SUNDAY,18,0.0028,0.0267,0.3431,0.0172,0.1833,1.8406,0.1960,1.0014,0.0657,0.3082,0.1365,0.0764
1,SUNDAY,19,0.0037,0.0184,0.3227,0.0116,0.1758,1.8188,0.2404,1.0052,0.0597,0.2934,0.1249,0.0693
1,SUNDAY,20,0.0045,0.0114,0.3221,0.0096,0.1645,1.8035,0.2404,0.9887,0.0475,0.2593,0.1060,0.0576
1,SUNDAY,21,0.0068,0.0034,0.2493,0.0092,0.1360,1.7011,0.2404,0.8590,0.0298,0.2157,0.0831,0.0430
1,SUNDAY,22,0.0083,0.0021,0.2496,0.0092,0.0966,1.6976,0.2404,0.6144,0.0166,0.1266,0.0661,0.0294
1,SUNDAY,23,0.0165,0.0017,0.1849,0.0092,0.0414,1.5926,0.2404,0.5043,0.0097,0.0816,0.0540,0.0222
1,HOLIDAY,0,0.0074,0.0016,0.1847,0.0092,0.0330,1.5870,0.2404,0.4321,0.0073,0.0655,0.0405,0.0172
1,HOLIDAY,1,0.0000,0.0017,0.1851,0.0092,0.0243,1.5888,0.2404,0.3504,0.0059,0.0509,0.0173,0.0085
1,HOLIDAY,2,0.0128,0.0016,0.1851,0.0094,0.0158,1.5895,0.2404,0.3336,0.0052,0.0382,0.0118,0.0064
1,HOLIDAY,3,0.0138,0.0015,0.1852,0.0108,0.0320,1.5925,0.2404,0.3369,0.0056,0.0514,0.0126,0.0068
1,HOLIDAY,4,0.0086,0.0015,0.1852,0.0133,0.0737,1.5979,0.2404,0.3815,0.0083,0.1178,0.0225,0.0112
1,HOLIDAY,5,0.0202,0.0043,0.2502,0.0192,0.1244,1.6957,0.2404,0.5584,0.0137,0.1883,0.0505,0.0236
1,HOLIDAY,6,0.0055,0.0033,0.2699,0.0358,0.2244,1.6832,0.1739,0.6657,0.0232,0.2543,0.0788,0.0382
1,HOLIDAY,7,0.0000,0.0085,0.2855,0.0453,0.2691,1.6464,0.0311,0.8402,0.0475,0.2970,0.1058,0.0546
1,HOLIDAY,8,0.0000,0.0160,0.3400,0.0462,0.2815,1.5997,0.0000,0.9762,0.0597,0.3157,0.1311,0.0717
1,HOLIDAY,9,0.0000,0.0320,0.3414,0.0455,0.2842,1.6813,0.0000,1.0137,0.0655,0.3161,0.1427,0.0799
1,HOLIDAY,10,0.0000,0.0550,0.3441,0.0445,0.2842,1.6964,0.0000,1.0137,0.0667,0.3161,0.1450,0.0815
1,HOLIDAY,11,0.0000,0.1064,0.3462,0.0440,0.2834,1.7294,0.0000,1.0137,0.0668,0.3161,0.1452,0.0817
1,HOLIDAY,12,0.0000,0.1527,0.3477,0.0438,0.2762,1.8480,0.0000,1.0137,0.0668,0.3161,0.1452,0.0817
1,HOLIDAY,13,0.0000,0.2134,0.3486,0.0436,0.2520,1.8810,0.0000,1.0137,0.0668,0.3161,0.1452,0.0817
1,HOLIDAY,14,0.0000,0.2887,0.3487,0.0443,0.2231,2.0022,0.0000,1.0131,0.0668,0.3161,0.1452,0.0817
1,HOLIDAY,15,0.0000,0.2927,0.3481,0.0456,0.2057,2.0320,0.0000,1.0070,0.0668,0.3161,0.1452,0.0817
1,HOLIDAY,16,0.0000,0.1729,0.3465,0.0460,0.1976,1.9589,0.0072,0.9886,0.0668,0.3160,0.1448,0.0815
1,HOLIDAY,17,0.0000,0.1305,0.3458,0.0429,0.1914,1.9472,0.1296,0.9839,0.0667,0.3146,0.1424,0.0801
1,HOLIDAY,18,0.0000,0.0960,0.3449,0.0321,0.1867,1.8409,0.1960,0.9965,0.0656,0.3083,0.1365,0.0763
1,HOLIDAY,19,0.0000,0.0740,0.3442,0.0166,0.1801,1.8190,0.2404,1.0044,0.0594,0.2926,0.1249,0.0691
1,HOLIDAY,20,0.0000,0.0480,0.3235,0.0111,0.1692,1.8036,0.2404,0.9866,0.0474,0.2600,0.1060,0.0574
1,HOLIDAY,21,0.0000,0.0227,0.2661,0.0095,0.1398,1.7012,0.2404,0.8457,0.0298,0.2173,0.0831,0.0427
1,HOLIDAY,22,0.0000,0.0083,0.2482,0.0092,0.1006,1.6977,0.2404,0.6390,0.0170,0.1296,0.0661,0.0303
1,HOLIDAY,23,0.0000,0.0021,0.1848,0.0092,0.0545,1.5928,0.2404,0.5108,0.0102,0.0885,0.0540,0.0229
2,WEEKDAY,0,0.0055,0.0021,0.1834,0.0093,0.0330,1.6522,0.2404,0.4321,0.0073,0.0655,0.0405,0.0172
2,WEEKDAY,1,0.0002,0.0019,0.1834,0.0093,0.0243,1.6499,0.2404,0.3504,0.0059,0.0509,0.0173,0.0085
2,WEEKDAY,2,0.0129,0.0017,0.1834,0.0095,0.0159,1.6493,0.2404,0.3336,0.0052,0.0382,0.0118,0.0064
2,WEEKDAY,3,0.0138,0.0015,0.1834,0.0108,0.0327,1.6491,0.2404,0.3372,0.0057,0.0517,0.0126,0.0068
2,WEEKDAY,4,0.0098,0.0014,0.1835,0.0133,0.0753,1.6534,0.2404,0.3836,0.0087,0.1203,0.0225,0.0112
2,WEEKDAY,5,0.0241,0.0062,0.2483,0.0192,0.1277,1.7527,0.2404,0.5638,0.0149,0.1955,0.0505,0.0236
2,WEEKDAY,6,0.0087,0.0036,0.2680,0.0359,0.2323,1.7390,0.1739,0.6823,0.0257,0.2690,0.0788,0.0382
2,WEEKDAY,7,0.0034,0.0092,0.2827,0.0455,0.2881,1.7050,0.0072,0.8996,0.0524,0.3205,0.1058,0.0546
2,WEEKDAY,8,0.0006,0.0189,0.3447,0.0464,0.3050,1.6860,0.0000,1.0938,0.0719,0.3477,0.1311,0.0717
2,WEEKDAY,9,0.0002,0.0422,0.3489,0.0457,0.3085,1.7962,0.0000,1.1509,0.0837,0.3502,0.1427,0.0799
2,WEEKDAY,10,0.0000,0.0793,0.3529,0.0446,0.3085,1.8214,0.0000,1.1528,0.0868,0.3503,0.1450,0.0815
2,WEEKDAY,11,0.0000,0.1200,0.3552,0.0441,0.3077,1.8534,0.0000,1.1528,0.0871,0.3503,0.1452,0.0817
2,WEEKDAY,12,0.0000,0.1629,0.3571,0.0440,0.2996,1.9766,0.0000,1.1528,0.0871,0.3503,0.1452,0.0817
2,WEEKDAY,13,0.0000,0.2078,0.3594,0.0438,0.2720,2.0070,0.0000,1.1528,0.0871,0.3503,0.1452,0.0817
