Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Process,Motors,Air_Compressors
1,WEEKDAY,0,0.0860,0.1773,0.2661,0.0247,0.0037,0.0782,0.1187,0.3202,0.2700,0.1455,0.0370,0.0529,0.0182
1,WEEKDAY,1,0.0897,0.1430,0.2641,0.0247,0.0037,0.0781,0.1187,0.3155,0.2700,0.1455,0.0370,0.0529,0.0182
1,WEEKDAY,2,0.0961,0.1332,0.2667,0.0247,0.0037,0.0783,0.1187,0.3147,0.2700,0.1462,0.0370,0.0530,0.0183
1,WEEKDAY,3,0.1016,0.1280,0.2717,0.0248,0.0038,0.0790,0.1187,0.3162,0.2707,0.1498,0.0371,0.0533,0.0185
1,WEEKDAY,4,0.1102,0.1174,0.3480,0.0257,0.0043,0.0795,0.1187,0.3283,0.2744,0.1523,0.0381,0.0549,0.0191
1,WEEKDAY,5,0.1210,0.1093,0.3683,0.0276,0.0060,0.0807,0.1187,0.3833,0.2891,0.1592,0.0412,0.0648,0.0217
1,WEEKDAY,6,0.1226,0.1166,0.3743,0.0335,0.0117,0.0825,0.0880,0.5264,0.3321,0.1839,0.0467,0.1073,0.0286
1,WEEKDAY,7,0.1479,0.2125,0.4790,0.0405,0.0246,0.0855,0.0048,0.7065,0.4045,0.2182,0.0585,0.1932,0.0375
1,WEEKDAY,8,0.2805,0.2777,0.5698,0.0474,0.0411,0.0885,0.0048,0.7894,0.4566,0.2470,0.0649,0.2485,0.0425
1,WEEKDAY,9,0.2223,0.3983,0.5909,0.0497,0.0519,0.0908,0.0048,0.8253,0.4854,0.2614,0.0669,0.2704,0.0444
1,WEEKDAY,10,0.1732,0.4777,0.5926,0.0490,0.0546,0.0914,0.0048,0.8282,0.4963,0.2639,0.0676,0.2779,0.0451
1,WEEKDAY,11,0.1406,0.5353,0.5966,0.0499,0.0549,0.0916,0.0048,0.8201,0.4977,0.2641,0.0677,0.2790,0.0451
1,WEEKDAY,12,0.1193,0.5810,0.5992,0.0491,0.0541,0.0918,0.0048,0.8200,0.4972,0.2641,0.0677,0.2791,0.0451
1,WEEKDAY,13,0.1086,0.6032,0.6009,0.0485,0.0526,0.0916,0.0048,0.8222,0.4896,0.2638,0.0676,0.2786,0.0451
1,WEEKDAY,14,0.1006,0.6143,0.6016,0.0475,0.0489,0.0914,0.0048,0.8232,0.4799,0.2601,0.0666,0.2720,0.0444
1,WEEKDAY,15,0.1034,0.5994,0.6005,0.0455,0.0418,0.0905,0.0048,0.8026,0.4513,0.2501,0.0635,0.2475,0.0420
1,WEEKDAY,16,0.1112,0.5522,0.5961,0.0412,0.0303,0.0887,0.0048,0.7568,0.4044,0.2336,0.0576,0.2005,0.0370
1,WEEKDAY,17,0.1093,0.4645,0.5022,0.0349,0.0168,0.0866,0.0976,0.6958,0.3446,0.2105,0.0494,0.1454,0.0308
1,WEEKDAY,18,0.0861,0.3948,0.4030,0.0286,0.0090,0.0840,0.1255,0.6052,0.3036,0.1861,0.0412,0.1020,0.0251
1,WEEKDAY,19,0.0845,0.3566,0.3879,0.0264,0.0064,0.0824,0.1330,0.5304,0.2879,0.1700,0.0375,0.0811,0.0218
1,WEEKDAY,20,0.0947,0.3225,0.3836,0.0257,0.0052,0.0809,0.1291,0.4492,0.2773,0.1565,0.0370,0.0675,0.0200
1,WEEKDAY,21,0.0870,0.2605,0.3679,0.0253,0.0045,0.0791,0.1291,0.3961,0.2735,0.1478,0.0370,0.0600,0.0191
