Month,Weekend,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Process,Motors,Air_Compressors
1,WEEKDAY,20,0.0374,0.0522,0.0996,0.0442,0.0106,0.0672,0.3409,0.2161,0.0253,0.0822,0.0147,0.2605,0.0238
1,WEEKDAY,21,0.0420,0.0444,0.0973,0.0350,0.0076,0.0658,0.2865,0.1760,0.0227,0.0771,0.0132,0.2647,0.0210
1,WEEKDAY,22,0.0504,0.0383,0.0927,0.0305,0.0063,0.0651,0.2787,0.1299,0.0207,0.0742,0.0100,0.2431,0.0175
1,WEEKDAY,23,0.0509,0.0260,0.0755,0.0271,0.0048,0.0640,0.1636,0.1111,0.0202,0.0686,0.0057,0.2359,0.0152
1,SATURDAY,0,0.0303,0.0200,0.0548,0.0255,0.0040,0.0636,0.1418,0.0971,0.0197,0.0556,0.0062,0.2430,0.0150
1,SATURDAY,1,0.0514,0.0139,0.0610,0.0233,0.0036,0.0629,0.1418,0.0860,0.0194,0.0440,0.0047,0.2240,0.0145
1,SATURDAY,2,0.0858,0.0104,0.0627,0.0225,0.0036,0.0627,0.1382,0.0834,0.0194,0.0359,0.0046,0.2086,0.0144
1,SATURDAY,3,0.0425,0.0102,0.0610,0.0229,0.0042,0.0628,0.1382,0.0858,0.0197,0.0332,0.0077,0.1945,0.0156
1,SATURDAY,4,0.0469,0.0108,0.0622,0.0239,0.0056,0.0635,0.1346,0.0944,0.0206,0.0304,0.0187,0.1910,0.0226
1,SATURDAY,5,0.0483,0.0090,0.0647,0.0295,0.0076,0.0652,0.1211,0.1247,0.0224,0.0379,0.0345,0.2127,0.0352
1,SATURDAY,6,0.0442,0.0097,0.0659,0.0413,0.0097,0.0663,0.0977,0.1850,0.0254,0.0469,0.0579,0.2573,0.0509
1,SATURDAY,7,0.0579,0.0106,0.0655,0.0459,0.0125,0.0670,0.0113,0.2333,0.0292,0.0854,0.0956,0.3091,0.0681
1,SATURDAY,8,0.0683,0.0311,0.0718,0.0479,0.0150,0.0677,0.0113,0.2734,0.0331,0.0882,0.1034,0.3599,0.0763
1,SATURDAY,9,0.0576,0.0496,0.0888,0.0488,0.0172,0.0691,0.0113,0.3033,0.0372,0.0911,0.1029,0.3942,0.0804
1,SATURDAY,10,0.0503,0.0744,0.0980,0.0496,0.0202,0.0700,0.0113,0.3159,0.0391,0.0951,0.0934,0.4162,0.0811
1,SATURDAY,11,0.0393,0.1118,0.1168,0.0504,0.0223,0.0705,0.0113,0.3141,0.0395,0.1031,0.0610,0.4154,0.0771
1,SATURDAY,12,0.0333,0.1391,0.1259,0.0497,0.0232,0.0713,0.0113,0.3085,0.0382,0.1112,0.0396,0.3965,0.0705
1,SATURDAY,13,0.0204,0.1660,0.1275,0.0486,0.0224,0.0713,0.0113,0.2966,0.0354,0.0833,0.0239,0.3998,0.0658
1,SATURDAY,14,0.0195,0.1847,0.1298,0.0487,0.0218,0.0718,0.0113,0.2828,0.0325,0.0876,0.0128,0.3872,0.0612
1,SATURDAY,15,0.0192,0.1792,0.1305,0.0489,0.0208,0.0716,0.1361,0.2763,0.0299,0.0889,0.0097,0.3688,0.0548
1,SATURDAY,16,0.0190,0.1501,0.1250,0.0479,0.0191,0.0707,0.1372,0.2794,0.0275,0.0892,0.0094,0.3289,0.0471
1,SATURDAY,17,0.0199,0.1098,0.1141,0.0451,0.0171,0.0700,0.3103,0.2686,0.0255,0.0868,0.0094,0.2899,0.0381
1,SATURDAY,18,0.0212,0.0871,0.0945,0.0399,0.0153,0.0688,0.3362,0.2339,0.0239,0.0828,0.0094,0.2553,0.0282
1,SATURDAY,19,0.0210,0.0639,0.0795,0.0334,0.0129,0.0682,0.3518,0.2049,0.0227,0.0794,0.0094,0.2403,0.0207
1,SATURDAY,20,0.0203,0.0545,0.0814,0.0311,0.0101,0.0676,0.3409,0.1805,0.0219,0.0785,0.0092,0.2376,0.0166
1,SATURDAY,21,0.0216,0.0521,0.0818,0.0302,0.0080,0.0663,0.2865,0.1531,0.0215,0.0762,0.0091,0.2494,0.0157
1,SATURDAY,22,0.0293,0.0418,0.0796,0.0289,0.0065,0.0655,0.2787,0.1275,0.0206,0.0749,0.0082,0.2398,0.0154
1,SATURDAY,23,0.0316,0.0278,0.0650,0.0270,0.0046,0.0640,0.1636,0.1136,0.0200,0.0696,0.0053,0.2358,0.0147
1,SUNDAY,0,0.0351,0.0135,0.0531,0.0242,0.0040,0.0635,0.1418,0.0917,0.0196,0.0432,0.0062,0.2436,0.0151
1,SUNDAY,1,0.0391,0.0145,0.0586,0.0227,0.0036,0.0629,0.1418,0.0836,0.0194,0.0357,0.0047,0.2245,0.0147
1,SUNDAY,2,0.0469,0.0117,0.0568,0.0224,0.0036,0.0627,0.1382,0.0838,0.0194,0.0334,0.0043,0.2090,0.0145
1,SUNDAY,3,0.0441,0.0083,0.0593,0.0228,0.0042,0.0628,0.1382,0.0875,0.0198,0.0323,0.0043,0.1945,0.0150
1,SUNDAY,4,0.0555,0.0112,0.0625,0.0233,0.0055,0.0635,0.1346,0.0969,0.0204,0.0291,0.0044,0.1895,0.0186
1,SUNDAY,5,0.0575,0.0103,0.0662,0.0276,0.0071,0.0651,0.1211,0.1247,0.0214,0.0352,0.0054,0.2087,0.0254
1,SUNDAY,6,0.0527,0.0094,0.0662,0.0378,0.0084,0.0661,0.0977,0.1783,0.0233,0.0441,0.0077,0.2478,0.0318
1,SUNDAY,7,0.0649,0.0099,0.0838,0.0426,0.0101,0.0669,0.0113,0.2297,0.0255,0.0562,0.0088,0.2898,0.0375
1,SUNDAY,8,0.0508,0.0295,0.0839,0.0448,0.0121,0.0674,0.0113,0.2564,0.0274,0.0629,0.0092,0.3353,0.0420
1,SUNDAY,9,0.0432,0.0506,0.0958,0.0459,0.0140,0.0686,0.0113,0.2764,0.0292,0.0677,0.0094,0.3678,0.0451
1,SUNDAY,10,0.0401,0.0705,0.1056,0.0471,0.0159,0.0692,0.0113,0.2807,0.0301,0.0728,0.0094,0.3893,0.0465
1,SUNDAY,11,0.0353,0.1062,0.1254,0.0491,0.0170,0.0696,0.0113,0.2751,0.0306,0.0788,0.0094,0.3915,0.0469
1,SUNDAY,12,0.0317,0.1196,0.1266,0.0494,0.0173,0.0703,0.0113,0.2743,0.0299,0.0811,0.0094,0.3766,0.0468
1,SUNDAY,13,0.0250,0.1353,0.1308,0.0486,0.0167,0.0704,0.0113,0.2727,0.0287,0.0808,0.0094,0.3835,0.0469
1,SUNDAY,14,0.0196,0.1466,0.1332,0.0490,0.0158,0.0709,0.0113,0.2623,0.0278,0.0808,0.0094,0.3741,0.0467
1,SUNDAY,15,0.0195,0.1436,0.1221,0.0492,0.0149,0.0708,0.1361,0.2470,0.0269,0.0804,0.0094,0.3589,0.0457
1,SUNDAY,16,0.0199,0.1157,0.1179,0.0479,0.0139,0.0699,0.1372,0.2333,0.0257,0.0822,0.0094,0.3223,0.0419
1,SUNDAY,17,0.0202,0.0865,0.1090,0.0450,0.0123,0.0693,0.3103,0.2233,0.0244,0.0825,0.0094,0.2858,0.0364
1,SUNDAY,18,0.0202,0.0680,0.0893,0.0399,0.0113,0.0683,0.3362,0.1911,0.0233,0.0806,0.0094,0.2526,0.0279
1,SUNDAY,19,0.0191,0.0542,0.0746,0.0333,0.0102,0.0678,0.3518,0.1673,0.0224,0.0783,0.0094,0.2389,0.0207
1,SUNDAY,20,0.0205,0.0498,0.0756,0.0309,0.0092,0.0673,0.3409,0.1552,0.0217,0.0775,0.0092,0.2364,0.0166
1,SUNDAY,21,0.0260,0.0482,0.0765,0.0298,0.0079,0.0661,0.2865,0.1439,0.0215,0.0743,0.0091,0.2496,0.0158
1,SUNDAY,22,0.0283,0.0358,0.0780,0.0282,0.0065,0.0653,0.2787,0.1259,0.0205,0.0705,0.0082,0.2404,0.0155
1,SUNDAY,23,0.0346,0.0237,0.0627,0.0261,0.0046,0.0639,0.1636,0.1115,0.0200,0.0612,0.0053,0.2363,0.0149
1,HOLIDAY,0,0.0714,0.0102,0.0679,0.0251,0.0042,0.0633,0.1418,0.0932,0.0198,0.0503,0.0043,0.2412,0.0146
1,HOLIDAY,1,0.0979,0.0056,0.0774,0.0232,0.0036,0.0629,0.1418,0.0843,0.0195,0.0391,0.0043,0.2225,0.0144
1,HOLIDAY,2,0.1209,0.0021,0.0736,0.0225,0.0036,0.0627,0.1382,0.0820,0.0194,0.0313,0.0043,0.2085,0.0143
1,HOLIDAY,3,0.0790,0.0047,0.0725,0.0228,0.0040,0.0628,0.1382,0.0840,0.0198,0.0294,0.0043,0.1941,0.0151
1,HOLIDAY,4,0.0823,0.0043,0.0724,0.0232,0.0045,0.0632,0.1346,0.0897,0.0203,0.0270,0.0043,0.1869,0.0202
1,HOLIDAY,5,0.0874,0.0040,0.0737,0.0243,0.0059,0.0644,0.1211,0.1052,0.0213,0.0313,0.0043,0.2004,0.0290
1,HOLIDAY,6,0.0750,0.0017,0.0772,0.0260,0.0073,0.0650,0.0977,0.1244,0.0223,0.0356,0.0043,0.2317,0.0369
1,HOLIDAY,7,0.0997,0.0052,0.0766,0.0266,0.0084,0.0653,0.0113,0.1365,0.0231,0.0366,0.0043,0.2651,0.0436
1,HOLIDAY,8,0.0906,0.0074,0.0595,0.0270,0.0091,0.0653,0.0113,0.1524,0.0238,0.0374,0.0043,0.3035,0.0485
1,HOLIDAY,9,0.0690,0.0065,0.0652,0.0274,0.0095,0.0662,0.0113,0.1601,0.0244,0.0389,0.0043,0.3314,0.0515
1,HOLIDAY,10,0.0457,0.0083,0.0633,0.0282,0.0106,0.0666,0.0113,0.1660,0.0247,0.0423,0.0043,0.3504,0.0524
1,HOLIDAY,11,0.0348,0.0172,0.0638,0.0296,0.0116,0.0671,0.0113,0.1721,0.0251,0.0501,0.0043,0.3517,0.0526
1,HOLIDAY,12,0.0307,0.0226,0.0690,0.0307,0.0121,0.0679,0.0113,0.1749,0.0253,0.0583,0.0043,0.3366,0.0525
1,HOLIDAY,13,0.0277,0.0284,0.0668,0.0317,0.0117,0.0681,0.0113,0.1790,0.0254,0.0649,0.0043,0.3438,0.0526
1,HOLIDAY,14,0.0256,0.0391,0.0687,0.0323,0.0114,0.0687,0.0113,0.1800,0.0255,0.0695,0.0043,0.3356,0.0524
1,HOLIDAY,15,0.0249,0.0381,0.0689,0.0325,0.0112,0.0687,0.1361,0.1816,0.0254,0.0716,0.0043,0.3256,0.0517
1,HOLIDAY,16,0.0243,0.0345,0.0686,0.0322,0.0108,0.0680,0.1372,0.1838,0.0251,0.0731,0.0043,0.3034,0.0483
1,HOLIDAY,17,0.0262,0.0294,0.0870,0.0312,0.0101,0.0676,0.3103,0.1836,0.0241,0.0726,0.0043,0.2761,0.0403
1,HOLIDAY,18,0.0262,0.0252,0.0575,0.0300,0.0096,0.0667,0.3362,0.1431,0.0226,0.0711,0.0043,0.2488,0.0291
1,HOLIDAY,19,0.0469,0.0261,0.0705,0.0293,0.0085,0.0663,0.3518,0.1257,0.0216,0.0695,0.0043,0.2379,0.0201
1,HOLIDAY,20,0.0484,0.0213,0.0522,0.0291,0.0075,0.0661,0.3409,0.1200,0.0210,0.0695,0.0043,0.2366,0.0157
1,HOLIDAY,21,0.0460,0.0172,0.0710,0.0287,0.0065,0.0651,0.2865,0.1157,0.0206,0.0673,0.0043,0.2487,0.0148
1,HOLIDAY,22,0.0550,0.0154,0.0522,0.0278,0.0059,0.0646,0.2787,0.1107,0.0204,0.0649,0.0043,0.2393,0.0146
1,HOLIDAY,23,0.0562,0.0180,0.0718,0.0265,0.0048,0.0634,0.1636,0.1074,0.0201,0.0599,0.0043,0.2350,0.0145
2,WEEKDAY,0,0.0484,0.0211,0.0729,0.0254,0.0042,0.0638,0.1418,0.0951,0.0198,0.0588,0.0062,0.2415,0.0150
2,WEEKDAY,1,0.0627,0.0162,0.0757,0.0233,0.0036,0.0634,0.1418,0.0852,0.0195,0.0476,0.0047,0.2226,0.0146
2,WEEKDAY,2,0.0946,0.0132,0.0765,0.0227,0.0036,0.0633,0.1382,0.0837,0.0195,0.0383,0.0043,0.2101,0.0152
2,WEEKDAY,3,0.0607,0.0118,0.0760,0.0236,0.0044,0.0634,0.1382,0.0914,0.0202,0.0369,0.0085,0.2038,0.0209
2,WEEKDAY,4,0.0655,0.0123,0.0771,0.0271,0.0064,0.0638,0.1346,0.1221,0.0227,0.0409,0.0361,0.2250,0.0436
2,WEEKDAY,5,0.0673,0.0119,0.0758,0.0398,0.0094,0.0654,0.1211,0.2150,0.0301,0.0641,0.0785,0.2924,0.0872
2,WEEKDAY,6,0.1252,0.0128,0.0822,0.0542,0.0134,0.0665,0.0977,0.3535,0.0441,0.0864,0.1156,0.4360,0.1391
2,WEEKDAY,7,0.2153,0.0237,0.1386,0.0644,0.0171,0.0679,0.0113,0.4534,0.0598,0.1485,0.1436,0.6356,0.1866
2,WEEKDAY,8,0.2630,0.0690,0.1898,0.0698,0.0212,0.0693,0.0113,0.5321,0.0732,0.1568,0.1580,0.7296,0.2142
2,WEEKDAY,9,0.2113,0.1032,0.2015,0.0727,0.0257,0.0711,0.0113,0.5725,0.0841,0.1698,0.1647,0.7884,0.2282
2,WEEKDAY,10,0.1427,0.1406,0.2085,0.0750,0.0296,0.0719,0.0113,0.5931,0.0879,0.1495,0.1665,0.8332,0.2320
2,WEEKDAY,11,0.0946,0.2078,0.2275,0.0785,0.0320,0.0726,0.0113,0.6002,0.0894,0.1631,0.1668,0.8616,0.2329
2,WEEKDAY,12,0.0678,0.2619,0.2415,0.0803,0.0323,0.0734,0.0113,0.6033,0.0894,0.1765,0.1668,0.8211,0.2328
2,WEEKDAY,13,0.0521,0.3023,0.2445,0.0795,0.0316,0.0734,0.0113,0.6083,0.0885,0.1828,0.1668,0.7852,0.2317
2,WEEKDAY,14,0.0455,0.3256,0.2476,0.0795,0.0303,0.0738,0.0113,0.6066,0.0864,0.1804,0.1662,0.7360,0.2263
2,WEEKDAY,15,0.0463,0.3278,0.2508,0.0783,0.0285,0.0733,0.1361,0.5978,0.0808,0.1678,0.1611,0.6516,0.2042
2,WEEKDAY,16,0.0481,0.2494,0.2380,0.0744,0.0257,0.0719,0.1372,0.5585,0.0681,0.1510,0.1409,0.5089,0.1614
2,WEEKDAY,17,0.0327,0.1581,0.1996,0.0678,0.0221,0.0707,0.3103,0.4637,0.0512,0.1290,0.0925,0.3959,0.1068
2,WEEKDAY,18,0.0220,0.1081,0.1381,0.0596,0.0188,0.0690,0.3362,0.3503,0.0374,0.0948,0.0474,0.3092,0.0608
2,WEEKDAY,19,0.0234,0.0792,0.1027,0.0523,0.0150,0.0682,0.3518,0.2752,0.0299,0.0856,0.0197,0.2826,0.0334
2,WEEKDAY,20,0.0238,0.0650,0.1008,0.0447,0.0107,0.0674,0.3409,0.2189,0.0255,0.0823,0.0147,0.2608,0.0238
2,WEEKDAY,21,0.0257,0.0530,0.0977,0.0354,0.0077,0.0660,0.2865,0.1777,0.0228,0.0771,0.0132,0.2647,0.0210
2,WEEKDAY,22,0.0308,0.0445,0.0916,0.0308,0.0063,0.0653,0.2787,0.1307,0.0207,0.0742,0.0100,0.2431,0.0175
2,WEEKDAY,23,0.0374,0.0300,0.0722,0.0273,0.0048,0.0642,0.1636,0.1113,0.0202,0.0686,0.0057,0.2359,0.0152
2,SATURDAY,0,0.0324,0.0180,0.0592,0.0257,0.0040,0.0638,0.1418,0.0974,0.0197,0.0556,0.0062,0.2430,0.0150
2,SATURDAY,1,0.0564,0.0131,0.0658,0.0234,0.0036,0.0631,0.1418,0.0862,0.0194,0.0440,0.0047,0.2240,0.0145
2,SATURDAY,2,0.0844,0.0119,0.0702,0.0227,0.0036,0.0629,0.1382,0.0837,0.0194,0.0359,0.0046,0.2086,0.0144
2,SATURDAY,3,0.0496,0.0098,0.0676,0.0230,0.0042,0.0630,0.1382,0.0861,0.0197,0.0332,0.0077,0.1945,0.0156
2,SATURDAY,4,0.0516,0.0102,0.0682,0.0240,0.0056,0.0637,0.1346,0.0947,0.0206,0.0304,0.0187,0.1910,0.0226
2,SATURDAY,5,0.0550,0.0098,0.0697,0.0297,0.0076,0.0654,0.1211,0.1250,0.0224,0.0379,0.0345,0.2127,0.0352
2,SATURDAY,6,0.0504,0.0096,0.0687,0.0415,0.0097,0.0665,0.0977,0.1853,0.0254,0.0469,0.0579,0.2573,0.0509
2,SATURDAY,7,0.0545,0.0100,0.0673,0.0461,0.0125,0.0672,0.0113,0.2336,0.0292,0.0854,0.0956,0.3091,0.0681
2,SATURDAY,8,0.0668,0.0327,0.0747,0.0481,0.0150,0.0680,0.0113,0.2737,0.0331,0.0882,0.1034,0.3599,0.0763
2,SATURDAY,9,0.0555,0.0472,0.0877,0.0490,0.0172,0.0694,0.0113,0.3036,0.0372,0.0911,0.1029,0.3942,0.0804
2,SATURDAY,10,0.0463,0.0681,0.0997,0.0498,0.0202,0.0701,0.0113,0.3162,0.0391,0.0951,0.0934,0.4162,0.0811
2,SATURDAY,11,0.0396,0.0999,0.1151,0.0505,0.0223,0.0706,0.0113,0.3144,0.0395,0.1031,0.0610,0.4154,0.0771
2,SATURDAY,12,0.0377,0.1180,0.1206,0.0498,0.0232,0.0714,0.0113,0.3088,0.0382,0.1112,0.0396,0.3965,0.0705
2,SATURDAY,13,0.0249,0.1382,0.1234,0.0487,0.0224,0.0714,0.0113,0.2969,0.0354,0.0833,0.0239,0.3998,0.0658
2,SATURDAY,14,0.0236,0.1553,0.1311,0.0488,0.0218,0.0718,0.0113,0.2831,0.0325,0.0876,0.0128,0.3872,0.0612
2,SATURDAY,15,0.0187,0.1609,0.1361,0.0490,0.0208,0.0717,0.1361,0.2766,0.0299,0.0889,0.0097,0.3688,0.0548
2,SATURDAY,16,0.0189,0.1451,0.1306,0.0480,0.0191,0.0707,0.1372,0.2797,0.0275,0.0892,0.0094,0.3289,0.0471
2,SATURDAY,17,0.0205,0.0955,0.1131,0.0452,0.0171,0.0702,0.3103,0.2688,0.0255,0.0868,0.0094,0.2899,0.0381
2,SATURDAY,18,0.0213,0.0740,0.0919,0.0400,0.0153,0.0690,0.3362,0.2341,0.0239,0.0828,0.0094,0.2553,0.0282
2,SATURDAY,19,0.0202,0.0535,0.0778,0.0335,0.0129,0.0683,0.3518,0.2052,0.0227,0.0794,0.0094,0.2403,0.0207
2,SATURDAY,20,0.0198,0.0480,0.0768,0.0313,0.0101,0.0678,0.3409,0.1808,0.0219,0.0785,0.0092,0.2376,0.0166
2,SATURDAY,21,0.0206,0.0458,0.0779,0.0304,0.0080,0.0665,0.2865,0.1534,0.0215,0.0762,0.0091,0.2494,0.0157
2,SATURDAY,22,0.0236,0.0391,0.0821,0.0290,0.0065,0.0656,0.2787,0.1278,0.0206,0.0749,0.0082,0.2398,0.0154
2,SATURDAY,23,0.0301,0.0273,0.0605,0.0271,0.0046,0.0642,0.1636,0.1138,0.0200,0.0696,0.0053,0.2358,0.0147
2,SUNDAY,0,0.0397,0.0149,0.0570,0.0243,0.0040,0.0637,0.1418,0.0917,0.0196,0.0432,0.0062,0.2436,0.0151
2,SUNDAY,1,0.0448,0.0141,0.0567,0.0228,0.0036,0.0631,0.1418,0.0836,0.0194,0.0357,0.0047,0.2245,0.0147
2,SUNDAY,2,0.0429,0.0115,0.0575,0.0226,0.0036,0.0629,0.1382,0.0838,0.0194,0.0334,0.0043,0.2090,0.0145
2,SUNDAY,3,0.0471,0.0096,0.0613,0.0229,0.0042,0.0630,0.1382,0.0875,0.0198,0.0323,0.0043,0.1945,0.0150
2,SUNDAY,4,0.0530,0.0115,0.0632,0.0235,0.0055,0.0637,0.1346,0.0969,0.0204,0.0291,0.0044,0.1895,0.0186
2,SUNDAY,5,0.0589,0.0100,0.0673,0.0278,0.0071,0.0654,0.1211,0.1247,0.0214,0.0352,0.0054,0.2087,0.0254
2,SUNDAY,6,0.0549,0.0100,0.0664,0.0379,0.0084,0.0664,0.0977,0.1783,0.0233,0.0441,0.0077,0.2478,0.0318
2,SUNDAY,7,0.0514,0.0106,0.0787,0.0427,0.0101,0.0671,0.0113,0.2297,0.0255,0.0562,0.0088,0.2898,0.0375
2,SUNDAY,8,0.0435,0.0356,0.0835,0.0449,0.0121,0.0677,0.0113,0.2564,0.0274,0.0629,0.0092,0.3353,0.0420
2,SUNDAY,9,0.0412,0.0597,0.0936,0.0459,0.0140,0.0689,0.0113,0.2764,0.0292,0.0677,0.0094,0.3678,0.0451
2,SUNDAY,10,0.0395,0.0783,0.1055,0.0471,0.0159,0.0694,0.0113,0.2807,0.0301,0.0728,0.0094,0.3893,0.0465
2,SUNDAY,11,0.0358,0.1106,0.1242,0.0492,0.0170,0.0698,0.0113,0.2751,0.0306,0.0788,0.0094,0.3915,0.0469
2,SUNDAY,12,0.0321,0.1215,0.1316,0.0495,0.0173,0.0704,0.0113,0.2743,0.0299,0.0811,0.0094,0.3766,0.0468
2,SUNDAY,13,0.0250,0.1367,0.1316,0.0487,0.0167,0.0704,0.0113,0.2727,0.0287,0.0808,0.0094,0.3835,0.0469
2,SUNDAY,14,0.0205,0.1535,0.1384,0.0491,0.0158,0.0709,0.0113,0.2623,0.0278,0.0808,0.0094,0.3741,0.0467
2,SUNDAY,15,0.0167,0.1570,0.1275,0.0493,0.0149,0.0708,0.1361,0.2470,0.0269,0.0804,0.0094,0.3589,0.0457
2,SUNDAY,16,0.0167,0.1389,0.1222,0.0480,0.0139,0.0700,0.1372,0.2333,0.0257,0.0822,0.0094,0.3223,0.0419
2,SUNDAY,17,0.0172,0.0979,0.1115,0.0451,0.0123,0.0695,0.3103,0.2233,0.0244,0.0825,0.0094,0.2858,0.0364
2,SUNDAY,18,0.0226,0.0728,0.0883,0.0401,0.0113,0.0684,0.3362,0.1911,0.0233,0.0806,0.0094,0.2526,0.0279
2,SUNDAY,19,0.0221,0.0540,0.0729,0.0335,0.0102,0.0679,0.3518,0.1673,0.0224,0.0783,0.0094,0.2389,0.0207
2,SUNDAY,20,0.0232,0.0487,0.0769,0.0311,0.0092,0.0675,0.3409,0.1552,0.0217,0.0775,0.0092,0.2364,0.0166
2,SUNDAY,21,0.0278,0.0446,0.0741,0.0300,0.0079,0.0663,0.2865,0.1439,0.0215,0.0743,0.0091,0.2496,0.0158
2,SUNDAY,22,0.0308,0.0362,0.0791,0.0284,0.0065,0.0655,0.2787,0.1259,0.0205,0.0705,0.0082,0.2404,0.0155
2,SUNDAY,23,0.0383,0.0226,0.0597,0.0263,0.0046,0.0641,0.1636,0.1115,0.0200,0.0612,0.0053,0.2363,0.0149
2,HOLIDAY,0,0.0704,0.0166,0.0801,0.0253,0.0042,0.0638,0.1418,0.0955,0.0199,0.0588,0.0062,0.2415,0.0150
2,HOLIDAY,1,0.1036,0.0102,0.0822,0.0233,0.0036,0.0634,0.1418,0.0853,0.0195,0.0476,0.0047,0.2224,0.0145
2,HOLIDAY,2,0.1211,0.0060,0.0776,0.0227,0.0036,0.0633,0.1382,0.0832,0.0194,0.0383,0.0043,0.2085,0.0144
2,HOLIDAY,3,0.0816,0.0089,0.0801,0.0236,0.0040,0.0634,0.1382,0.0867,0.0200,0.0365,0.0085,0.1955,0.0171
2,HOLIDAY,4,0.0824,0.0078,0.0752,0.0267,0.0048,0.0637,0.1346,0.1048,0.0219,0.0397,0.0361,0.1980,0.0346
2,HOLIDAY,5,0.0834,0.0081,0.0808,0.0367,0.0069,0.0651,0.1211,0.1768,0.0274,0.0617,0.0785,0.2277,0.0717
2,HOLIDAY,6,0.1196,0.0054,0.0709,0.0432,0.0097,0.0659,0.0977,0.2749,0.0360,0.0820,0.1156,0.3162,0.1151
2,HOLIDAY,7,0.1655,0.0165,0.0695,0.0459,0.0120,0.0668,0.0113,0.3376,0.0438,0.1415,0.1436,0.4651,0.1554
2,HOLIDAY,8,0.1776,0.0252,0.1035,0.0477,0.0140,0.0675,0.0113,0.3793,0.0511,0.1474,0.1580,0.5287,0.1792
2,HOLIDAY,9,0.1563,0.0309,0.1137,0.0495,0.0154,0.0688,0.0113,0.4002,0.0583,0.1589,0.1647,0.5746,0.1918
2,HOLIDAY,10,0.1220,0.0506,0.1214,0.0517,0.0173,0.0693,0.0113,0.4126,0.0606,0.1381,0.1665,0.6161,0.1948
2,HOLIDAY,11,0.0949,0.0655,0.1208,0.0536,0.0189,0.0699,0.0113,0.4190,0.0618,0.1516,0.1668,0.6437,0.1954
