Month,Weekend,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
1,WEEKDAY,0,0.0899,0.0188,0.2554,0.0353,0.0266,0.0688,0.1861,0.2472,0.0361,0.0413,0.0325,0.0125
1,WEEKDAY,1,0.0930,0.0161,0.2541,0.0299,0.0182,0.0678,0.1861,0.2337,0.0351,0.0393,0.0301,0.0117
1,WEEKDAY,2,0.0961,0.0206,0.2588,0.0273,0.0182,0.0679,0.1861,0.2299,0.0352,0.0396,0.0306,0.0120
1,WEEKDAY,3,0.0988,0.0159,0.2611,0.0265,0.0186,0.0693,0.1861,0.2318,0.0369,0.0449,0.0351,0.0138
1,WEEKDAY,4,0.1012,0.0206,0.2671,0.0299,0.0223,0.0724,0.1857,0.2421,0.0403,0.0554,0.0439,0.0172
1,WEEKDAY,5,0.1029,0.0163,0.2793,0.0414,0.0314,0.0752,0.1857,0.2814,0.0449,0.0671,0.0536,0.0204
1,WEEKDAY,6,0.1031,0.0241,0.3548,0.0506,0.0418,0.0771,0.1730,0.3685,0.0509,0.0767,0.0629,0.0253
1,WEEKDAY,7,0.1163,0.0458,0.4515,0.0632,0.0552,0.0786,0.0256,0.4698,0.0620,0.0847,0.0695,0.0275
1,WEEKDAY,8,0.1241,0.0552,0.4717,0.0808,0.0548,0.0795,0.0000,0.5732,0.0706,0.0940,0.0756,0.0297
1,WEEKDAY,9,0.1149,0.0828,0.4732,0.0989,0.0629,0.0810,0.0000,0.6748,0.0800,0.1016,0.0808,0.0318
1,WEEKDAY,10,0.0986,0.1121,0.4733,0.1080,0.0702,0.0817,0.0000,0.7219,0.0867,0.1070,0.0831,0.0325
1,WEEKDAY,11,0.0927,0.1531,0.4724,0.1060,0.0814,0.0820,0.0000,0.7316,0.0879,0.1054,0.0832,0.0321
1,WEEKDAY,12,0.0891,0.1877,0.4742,0.1036,0.0841,0.0827,0.0000,0.7425,0.0874,0.1045,0.0832,0.0321
1,WEEKDAY,13,0.0848,0.2114,0.4758,0.1058,0.0809,0.0829,0.0000,0.7476,0.0882,0.1064,0.0834,0.0326
1,WEEKDAY,14,0.0847,0.2160,0.4783,0.1096,0.0751,0.0835,0.0000,0.7603,0.0870,0.1078,0.0832,0.0325
1,WEEKDAY,15,0.0849,0.2199,0.4778,0.1105,0.0764,0.0834,0.0000,0.7632,0.0828,0.1066,0.0828,0.0324
1,WEEKDAY,16,0.0885,0.1877,0.4712,0.1108,0.0751,0.0827,0.0000,0.7603,0.0796,0.1033,0.0818,0.0321
1,WEEKDAY,17,0.0900,0.1574,0.4642,0.1067,0.0767,0.0822,0.1715,0.7209,0.0741,0.0947,0.0798,0.0308
1,WEEKDAY,18,0.0904,0.1295,0.4585,0.1013,0.0685,0.0811,0.1896,0.6881,0.0729,0.0901,0.0780,0.0296
1,WEEKDAY,19,0.0914,0.1071,0.4562,0.0938,0.0628,0.0805,0.1954,0.6448,0.0675,0.0867,0.0742,0.0274
1,WEEKDAY,20,0.0899,0.0857,0.3822,0.0846,0.0547,0.0798,0.1954,0.5894,0.0624,0.0833,0.0700,0.0260
1,WEEKDAY,21,0.0923,0.0699,0.3805,0.0730,0.0491,0.0781,0.1954,0.4879,0.0571,0.0779,0.0640,0.0240
1,WEEKDAY,22,0.0788,0.0168,0.2762,0.0591,0.0445,0.0762,0.1861,0.3886,0.0504,0.0686,0.0563,0.0216
1,WEEKDAY,23,0.0749,0.0135,0.2711,0.0459,0.0362,0.0722,0.1861,0.3041,0.0412,0.0541,0.0441,0.0170
1,SATURDAY,0,0.0662,0.0122,0.2542,0.0261,0.0282,0.0678,0.1861,0.2201,0.0349,0.0390,0.0304,0.0123
1,SATURDAY,1,0.0708,0.0134,0.2522,0.0260,0.0195,0.0678,0.1861,0.2171,0.0342,0.0387,0.0296,0.0118
1,SATURDAY,2,0.0752,0.0145,0.2535,0.0260,0.0193,0.0679,0.1861,0.2170,0.0344,0.0396,0.0300,0.0119
1,SATURDAY,3,0.0753,0.0144,0.2544,0.0266,0.0195,0.0693,0.1861,0.2177,0.0359,0.0478,0.0352,0.0140
1,SATURDAY,4,0.0783,0.0146,0.2600,0.0294,0.0201,0.0717,0.1857,0.2213,0.0379,0.0629,0.0455,0.0181
1,SATURDAY,5,0.0783,0.0165,0.2637,0.0363,0.0222,0.0733,0.1857,0.2334,0.0401,0.0701,0.0506,0.0196
1,SATURDAY,6,0.0790,0.0166,0.2718,0.0460,0.0301,0.0741,0.1730,0.2862,0.0433,0.0760,0.0566,0.0234
1,SATURDAY,7,0.0936,0.0398,0.3725,0.0587,0.0386,0.0744,0.0256,0.3491,0.0483,0.0810,0.0607,0.0248
1,SATURDAY,8,0.0912,0.0417,0.3951,0.0683,0.0383,0.0746,0.0000,0.4640,0.0522,0.0871,0.0645,0.0265
