Month,Weekend,Hour,Heating,Cooling,Ventilation,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
3,WEEKDAY,15,0.1995,0.5668,0.4279,0.0445,0.1324,0.0000,0.5426,0.0960,0.2697,0.0614,0.1064
3,WEEKDAY,16,0.2045,0.4861,0.4332,0.0497,0.1302,0.0000,0.5742,0.0947,0.2563,0.0558,0.0915
3,WEEKDAY,17,0.2181,0.3618,0.4217,0.0544,0.1285,0.0000,0.5936,0.0921,0.2424,0.0478,0.0735
3,WEEKDAY,18,0.2320,0.2971,0.4163,0.0433,0.1250,0.1040,0.5998,0.0885,0.2265,0.0372,0.0565
3,WEEKDAY,19,0.2394,0.2571,0.4103,0.0334,0.1232,0.1182,0.5926,0.0839,0.2080,0.0290,0.0459
3,WEEKDAY,20,0.2429,0.2235,0.4074,0.0306,0.1216,0.1182,0.5706,0.0795,0.1827,0.0251,0.0414
3,WEEKDAY,21,0.2460,0.1779,0.4015,0.0268,0.1174,0.1182,0.4963,0.0751,0.1620,0.0239,0.0391
3,WEEKDAY,22,0.2440,0.1444,0.3958,0.0186,0.1147,0.1182,0.4013,0.0690,0.1477,0.0230,0.0372
3,WEEKDAY,23,0.2411,0.1175,0.3917,0.0026,0.1110,0.1182,0.3527,0.0611,0.1210,0.0225,0.0372
3,SATURDAY,0,0.2416,0.1197,0.3429,0.0014,0.1080,0.1182,0.3160,0.0450,0.1130,0.0217,0.0372
3,SATURDAY,1,0.2428,0.1085,0.3422,0.0012,0.1061,0.1182,0.3117,0.0413,0.1023,0.0213,0.0371
3,SATURDAY,2,0.2427,0.1026,0.3416,0.0012,0.1053,0.1182,0.3116,0.0400,0.0970,0.0222,0.0405
3,SATURDAY,3,0.2432,0.0964,0.3415,0.0012,0.1055,0.1182,0.3124,0.0401,0.0991,0.0245,0.0471
3,SATURDAY,4,0.2318,0.0963,0.3425,0.0057,0.1088,0.1182,0.3172,0.0422,0.1180,0.0295,0.0555
3,SATURDAY,5,0.2432,0.1101,0.3457,0.0277,0.1145,0.1040,0.3544,0.0503,0.1620,0.0386,0.0739
3,SATURDAY,6,0.2504,0.1300,0.3511,0.0431,0.1172,0.0000,0.3843,0.0608,0.1966,0.0502,0.0973
3,SATURDAY,7,0.2605,0.1897,0.3623,0.0506,0.1199,0.0000,0.4757,0.0791,0.2403,0.0574,0.1057
3,SATURDAY,8,0.2502,0.2854,0.4040,0.0464,0.1223,0.0000,0.5450,0.0903,0.2633,0.0610,0.1073
3,SATURDAY,9,0.2372,0.3854,0.4099,0.0440,0.1258,0.0000,0.5455,0.0955,0.2702,0.0620,0.1073
3,SATURDAY,10,0.2269,0.4420,0.4105,0.0452,0.1267,0.0000,0.5434,0.0975,0.2710,0.0625,0.1073
3,SATURDAY,11,0.2163,0.4920,0.4118,0.0492,0.1273,0.0000,0.5279,0.0977,0.2802,0.0625,0.1073
3,SATURDAY,12,0.2102,0.5290,0.4137,0.0575,0.1288,0.0000,0.5314,0.0975,0.2801,0.0625,0.1073
3,SATURDAY,13,0.2051,0.5609,0.4158,0.0476,0.1287,0.0000,0.5257,0.0963,0.2761,0.0622,0.1073
3,SATURDAY,14,0.2056,0.5692,0.4221,0.0422,0.1301,0.0000,0.5287,0.0950,0.2702,0.0620,0.1073
3,SATURDAY,15,0.2063,0.5477,0.4277,0.0404,0.1299,0.0000,0.5338,0.0906,0.2687,0.0615,0.1073
3,SATURDAY,16,0.2109,0.4629,0.4280,0.0456,0.1277,0.0000,0.5623,0.0915,0.2576,0.0552,0.0884
3,SATURDAY,17,0.2247,0.3540,0.4206,0.0507,0.1263,0.0000,0.5789,0.0891,0.2446,0.0480,0.0706
3,SATURDAY,18,0.2385,0.2886,0.4155,0.0415,0.1231,0.1040,0.5794,0.0859,0.2317,0.0367,0.0540
3,SATURDAY,19,0.2402,0.2466,0.4094,0.0327,0.1216,0.1182,0.5721,0.0826,0.2105,0.0299,0.0490
3,SATURDAY,20,0.2453,0.2179,0.4066,0.0300,0.1200,0.1182,0.5541,0.0777,0.1858,0.0257,0.0433
3,SATURDAY,21,0.2490,0.1815,0.4011,0.0263,0.1160,0.1182,0.4831,0.0731,0.1642,0.0242,0.0399
3,SATURDAY,22,0.2367,0.1345,0.3952,0.0181,0.1135,0.1182,0.3893,0.0676,0.1529,0.0232,0.0372
3,SATURDAY,23,0.2423,0.1164,0.3920,0.0021,0.1101,0.1182,0.3381,0.0606,0.1310,0.0228,0.0372
3,SUNDAY,0,0.2368,0.1045,0.3429,0.0014,0.1080,0.1182,0.3160,0.0450,0.1130,0.0252,0.0372
3,SUNDAY,1,0.2377,0.0986,0.3422,0.0012,0.1061,0.1182,0.3117,0.0413,0.1023,0.0257,0.0371
3,SUNDAY,2,0.2312,0.0891,0.3416,0.0012,0.1053,0.1182,0.3116,0.0400,0.0970,0.0268,0.0405
3,SUNDAY,3,0.2311,0.0855,0.3414,0.0012,0.1055,0.1182,0.3124,0.0401,0.0991,0.0291,0.0471
3,SUNDAY,4,0.2301,0.0865,0.3425,0.0057,0.1088,0.1182,0.3172,0.0422,0.1180,0.0339,0.0555
3,SUNDAY,5,0.2191,0.0965,0.3457,0.0277,0.1145,0.1040,0.3544,0.0503,0.1620,0.0423,0.0739
3,SUNDAY,6,0.2606,0.1291,0.3510,0.0431,0.1172,0.0000,0.3843,0.0608,0.1966,0.0526,0.0973
3,SUNDAY,7,0.2617,0.1814,0.3610,0.0506,0.1199,0.0000,0.4757,0.0791,0.2403,0.0583,0.1057
3,SUNDAY,8,0.2507,0.3055,0.4076,0.0464,0.1223,0.0000,0.5450,0.0903,0.2633,0.0612,0.1073
3,SUNDAY,9,0.2405,0.3730,0.4094,0.0440,0.1258,0.0000,0.5455,0.0955,0.2702,0.0620,0.1073
3,SUNDAY,10,0.2297,0.4418,0.4114,0.0452,0.1267,0.0000,0.5434,0.0975,0.2710,0.0625,0.1073
3,SUNDAY,11,0.2194,0.4916,0.4126,0.0492,0.1273,0.0000,0.5279,0.0977,0.2802,0.0625,0.1073
3,SUNDAY,12,0.2121,0.5216,0.4175,0.0575,0.1288,0.0000,0.5314,0.0975,0.2801,0.0625,0.1073
3,SUNDAY,13,0.2085,0.5519,0.4157,0.0476,0.1287,0.0000,0.5257,0.0963,0.2761,0.0624,0.1073
3,SUNDAY,14,0.2070,0.5845,0.4244,0.0422,0.1301,0.0000,0.5287,0.0950,0.2702,0.0623,0.1073
3,SUNDAY,15,0.2088,0.5633,0.4298,0.0404,0.1299,0.0000,0.5338,0.0934,0.2687,0.0620,0.1073
3,SUNDAY,16,0.2152,0.4705,0.4374,0.0454,0.1277,0.0000,0.5623,0.0915,0.2576,0.0561,0.0884
3,SUNDAY,17,0.2293,0.3423,0.4214,0.0507,0.1263,0.0000,0.5789,0.0891,0.2446,0.0493,0.0706
3,SUNDAY,18,0.2408,0.2825,0.4157,0.0415,0.1231,0.1040,0.5794,0.0859,0.2317,0.0380,0.0540
3,SUNDAY,19,0.2479,0.2463,0.4092,0.0327,0.1216,0.1182,0.5721,0.0826,0.2105,0.0299,0.0490
3,SUNDAY,20,0.2474,0.2141,0.4064,0.0300,0.1200,0.1182,0.5541,0.0777,0.1858,0.0286,0.0433
3,SUNDAY,21,0.2516,0.1744,0.4008,0.0263,0.1160,0.1182,0.4831,0.0731,0.1642,0.0281,0.0399
3,SUNDAY,22,0.2411,0.1361,0.3952,0.0181,0.1135,0.1182,0.3893,0.0676,0.1529,0.0271,0.0372
3,SUNDAY,23,0.2431,0.1166,0.3921,0.0021,0.1101,0.1182,0.3381,0.0606,0.1310,0.0266,0.0372
3,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,WEEKDAY,0,0.2526,0.1356,0.3434,0.0012,0.1071,0.1182,0.3391,0.0418,0.1026,0.0214,0.0371
4,WEEKDAY,1,0.2486,0.1210,0.3426,0.0012,0.1060,0.1182,0.3245,0.0402,0.0978,0.0218,0.0388
4,WEEKDAY,2,0.2479,0.1148,0.3422,0.0012,0.1059,0.1182,0.3155,0.0400,0.0980,0.0230,0.0423
4,WEEKDAY,3,0.2451,0.1143,0.3428,0.0049,0.1086,0.1182,0.3180,0.0411,0.1089,0.0281,0.0533
4,WEEKDAY,4,0.2443,0.1229,0.3456,0.0231,0.1138,0.1072,0.3539,0.0472,0.1482,0.0386,0.0782
4,WEEKDAY,5,0.2543,0.1404,0.3505,0.0398,0.1177,0.0236,0.4013,0.0576,0.1922,0.0493,0.0969
4,WEEKDAY,6,0.2594,0.1799,0.3578,0.0489,0.1216,0.0000,0.4755,0.0750,0.2322,0.0562,0.1044
4,WEEKDAY,7,0.2492,0.2770,0.3956,0.0474,0.1249,0.0000,0.5351,0.0889,0.2584,0.0601,0.1069
4,WEEKDAY,8,0.2362,0.3736,0.4067,0.0446,0.1285,0.0000,0.5462,0.0950,0.2689,0.0616,0.1073
4,WEEKDAY,9,0.2254,0.4518,0.4103,0.0449,0.1301,0.0000,0.5439,0.0971,0.2709,0.0623,0.1073
4,WEEKDAY,10,0.2116,0.5145,0.4124,0.0486,0.1307,0.0000,0.5305,0.0976,0.2781,0.0625,0.1073
4,WEEKDAY,11,0.2049,0.5499,0.4137,0.0567,0.1319,0.0000,0.5293,0.0976,0.2802,0.0625,0.1073
4,WEEKDAY,12,0.1997,0.5709,0.4149,0.0520,0.1321,0.0000,0.5279,0.0973,0.2781,0.0625,0.1073
4,WEEKDAY,13,0.1974,0.5919,0.4178,0.0467,0.1332,0.0000,0.5323,0.0967,0.2730,0.0624,0.1073
4,WEEKDAY,14,0.1955,0.6167,0.4224,0.0448,0.1333,0.0000,0.5406,0.0961,0.2702,0.0616,0.1066
4,WEEKDAY,15,0.1967,0.6099,0.4311,0.0485,0.1315,0.0000,0.5670,0.0950,0.2593,0.0570,0.0949
4,WEEKDAY,16,0.2004,0.5608,0.4377,0.0534,0.1297,0.0000,0.5892,0.0927,0.2456,0.0496,0.0776
4,WEEKDAY,17,0.2122,0.4178,0.4269,0.0458,0.1266,0.0415,0.5984,0.0893,0.2301,0.0396,0.0604
4,WEEKDAY,18,0.2266,0.3248,0.4176,0.0357,0.1243,0.1035,0.5942,0.0850,0.2122,0.0309,0.0483
4,WEEKDAY,19,0.2355,0.2780,0.4121,0.0313,0.1226,0.1182,0.5756,0.0805,0.1885,0.0260,0.0424
4,WEEKDAY,20,0.2422,0.2356,0.4066,0.0277,0.1190,0.1182,0.5132,0.0761,0.1667,0.0241,0.0396
4,WEEKDAY,21,0.2444,0.1922,0.4002,0.0205,0.1160,0.1182,0.4229,0.0704,0.1509,0.0232,0.0377
4,WEEKDAY,22,0.2470,0.1586,0.3951,0.0062,0.1125,0.1182,0.3637,0.0629,0.1271,0.0226,0.0372
4,WEEKDAY,23,0.2497,0.1410,0.3557,0.0017,0.1095,0.1182,0.3432,0.0484,0.1114,0.0219,0.0372
4,SATURDAY,0,0.2454,0.1201,0.3429,0.0012,0.1071,0.1182,0.3127,0.0423,0.1050,0.0214,0.0371
4,SATURDAY,1,0.2460,0.1160,0.3422,0.0012,0.1060,0.1182,0.3117,0.0403,0.0983,0.0220,0.0396
4,SATURDAY,2,0.2477,0.1066,0.3419,0.0012,0.1059,0.1182,0.3122,0.0400,0.0986,0.0240,0.0454
4,SATURDAY,3,0.2386,0.1030,0.3426,0.0046,0.1084,0.1182,0.3160,0.0416,0.1133,0.0282,0.0534
4,SATURDAY,4,0.2391,0.1137,0.3454,0.0222,0.1135,0.1075,0.3451,0.0483,0.1510,0.0363,0.0693
4,SATURDAY,5,0.2546,0.1317,0.3500,0.0393,0.1172,0.0260,0.3768,0.0582,0.1879,0.0473,0.0915
4,SATURDAY,6,0.2596,0.1731,0.3567,0.0488,0.1204,0.0000,0.4529,0.0745,0.2294,0.0556,0.1036
4,SATURDAY,7,0.2488,0.2599,0.3929,0.0475,0.1229,0.0000,0.5277,0.0875,0.2576,0.0601,0.1069
4,SATURDAY,8,0.2358,0.3435,0.4036,0.0446,0.1261,0.0000,0.5454,0.0942,0.2685,0.0618,0.1073
4,SATURDAY,9,0.2219,0.4727,0.4110,0.0449,0.1276,0.0000,0.5440,0.0970,0.2708,0.0624,0.1073
4,SATURDAY,10,0.2094,0.5533,0.4128,0.0482,0.1282,0.0000,0.5318,0.0976,0.2779,0.0625,0.1073
4,SATURDAY,11,0.2035,0.5699,0.4140,0.0554,0.1293,0.0000,0.5305,0.0975,0.2801,0.0625,0.1073
4,SATURDAY,12,0.1985,0.5979,0.4149,0.0500,0.1295,0.0000,0.5271,0.0966,0.2771,0.0623,0.1073
4,SATURDAY,13,0.1960,0.6158,0.4174,0.0435,0.1306,0.0000,0.5279,0.0953,0.2717,0.0620,0.1073
4,SATURDAY,14,0.1953,0.6148,0.4303,0.0408,0.1308,0.0000,0.5325,0.0917,0.2691,0.0616,0.1073
4,SATURDAY,15,0.1965,0.6018,0.4297,0.0443,0.1291,0.0000,0.5552,0.0913,0.2604,0.0568,0.0931
4,SATURDAY,16,0.2037,0.5398,0.4328,0.0494,0.1275,0.0000,0.5747,0.0897,0.2478,0.0498,0.0751
4,SATURDAY,17,0.2162,0.4046,0.4267,0.0438,0.1248,0.0403,0.5793,0.0867,0.2349,0.0395,0.0582
4,SATURDAY,18,0.2302,0.3283,0.4173,0.0349,0.1227,0.1021,0.5739,0.0834,0.2158,0.0316,0.0503
4,SATURDAY,19,0.2412,0.2804,0.4113,0.0307,0.1210,0.1182,0.5586,0.0789,0.1920,0.0267,0.0447
4,SATURDAY,20,0.2485,0.2338,0.4056,0.0272,0.1177,0.1182,0.5009,0.0742,0.1696,0.0246,0.0408
4,SATURDAY,21,0.2382,0.1754,0.3992,0.0201,0.1148,0.1182,0.4128,0.0690,0.1558,0.0235,0.0379
4,SATURDAY,22,0.2397,0.1524,0.3950,0.0061,0.1116,0.1182,0.3509,0.0623,0.1365,0.0229,0.0372
4,SATURDAY,23,0.2433,0.1345,0.3567,0.0016,0.1091,0.1182,0.3215,0.0489,0.1175,0.0220,0.0372
4,SUNDAY,0,0.2527,0.1337,0.3434,0.0012,0.1066,0.1182,0.3117,0.0413,0.1023,0.0257,0.0371
4,SUNDAY,1,0.2612,0.1331,0.3427,0.0012,0.1058,0.1182,0.3116,0.0400,0.0970,0.0268,0.0405
4,SUNDAY,2,0.2547,0.1197,0.3423,0.0012,0.1060,0.1182,0.3124,0.0401,0.0991,0.0291,0.0471
4,SUNDAY,3,0.2545,0.1233,0.3431,0.0057,0.1093,0.1182,0.3172,0.0422,0.1180,0.0339,0.0555
4,SUNDAY,4,0.2549,0.1302,0.3463,0.0277,0.1150,0.1040,0.3544,0.0503,0.1620,0.0423,0.0739
4,SUNDAY,5,0.2633,0.1413,0.3514,0.0431,0.1180,0.0000,0.3843,0.0608,0.1966,0.0526,0.0973
4,SUNDAY,6,0.2601,0.1892,0.3603,0.0506,0.1212,0.0000,0.4757,0.0791,0.2403,0.0583,0.1057
4,SUNDAY,7,0.2442,0.3069,0.4046,0.0464,0.1235,0.0000,0.5450,0.0903,0.2633,0.0612,0.1073
4,SUNDAY,8,0.2262,0.4488,0.4133,0.0440,0.1269,0.0000,0.5455,0.0955,0.2702,0.0620,0.1073
4,SUNDAY,9,0.2098,0.5664,0.4168,0.0452,0.1279,0.0000,0.5434,0.0975,0.2710,0.0625,0.1073
4,SUNDAY,10,0.1931,0.6745,0.4190,0.0492,0.1283,0.0000,0.5279,0.0977,0.2802,0.0625,0.1073
4,SUNDAY,11,0.1835,0.7024,0.4197,0.0575,0.1296,0.0000,0.5314,0.0975,0.2801,0.0625,0.1073
4,SUNDAY,12,0.1807,0.7167,0.4207,0.0476,0.1295,0.0000,0.5257,0.0963,0.2761,0.0624,0.1073
4,SUNDAY,13,0.1771,0.7561,0.4227,0.0422,0.1310,0.0000,0.5287,0.0950,0.2702,0.0623,0.1073
4,SUNDAY,14,0.1770,0.7088,0.4293,0.0404,0.1307,0.0000,0.5338,0.0934,0.2687,0.0620,0.1073
4,SUNDAY,15,0.1792,0.7114,0.4277,0.0454,0.1285,0.0000,0.5623,0.0915,0.2576,0.0561,0.0884
4,SUNDAY,16,0.1842,0.6525,0.4349,0.0507,0.1271,0.0000,0.5789,0.0891,0.2446,0.0493,0.0706
4,SUNDAY,17,0.1978,0.4994,0.4288,0.0415,0.1240,0.0537,0.5794,0.0859,0.2317,0.0380,0.0540
4,SUNDAY,18,0.2152,0.3927,0.4214,0.0327,0.1222,0.1182,0.5721,0.0826,0.2105,0.0299,0.0490
4,SUNDAY,19,0.2312,0.3288,0.4154,0.0300,0.1206,0.1182,0.5541,0.0777,0.1858,0.0286,0.0433
4,SUNDAY,20,0.2408,0.2703,0.4080,0.0263,0.1167,0.1182,0.4831,0.0731,0.1642,0.0281,0.0399
4,SUNDAY,21,0.2451,0.2309,0.4015,0.0181,0.1141,0.1182,0.3893,0.0676,0.1529,0.0271,0.0372
4,SUNDAY,22,0.2522,0.1785,0.3953,0.0021,0.1108,0.1182,0.3381,0.0606,0.1310,0.0266,0.0372
4,SUNDAY,23,0.2568,0.1548,0.3445,0.0014,0.1086,0.1182,0.3457,0.0450,0.1130,0.0252,0.0372
4,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,WEEKDAY,0,0.2458,0.2123,0.3476,0.0012,0.1078,0.1182,0.3372,0.0409,0.1009,0.0214,0.0371
5,WEEKDAY,1,0.2469,0.2066,0.3466,0.0012,0.1070,0.1182,0.3208,0.0400,0.0970,0.0219,0.0393
5,WEEKDAY,2,0.2475,0.2027,0.3461,0.0013,0.1072,0.1182,0.3140,0.0400,0.0983,0.0234,0.0432
5,WEEKDAY,3,0.2477,0.2052,0.3467,0.0060,0.1106,0.1182,0.3192,0.0414,0.1120,0.0295,0.0563
5,WEEKDAY,4,0.2476,0.2225,0.3510,0.0281,0.1165,0.1040,0.3642,0.0489,0.1588,0.0414,0.0846
5,WEEKDAY,5,0.2451,0.2508,0.3582,0.0432,0.1199,0.0000,0.4123,0.0601,0.2020,0.0517,0.1005
5,WEEKDAY,6,0.2345,0.3415,0.3699,0.0506,0.1237,0.0000,0.4941,0.0794,0.2411,0.0576,0.1055
5,WEEKDAY,7,0.2229,0.4479,0.4131,0.0464,0.1265,0.0000,0.5472,0.0917,0.2635,0.0608,0.1073
5,WEEKDAY,8,0.2122,0.5300,0.4137,0.0440,0.1304,0.0000,0.5459,0.0959,0.2704,0.0619,0.1073
5,WEEKDAY,9,0.1930,0.6302,0.4179,0.0452,0.1313,0.0000,0.5433,0.0975,0.2710,0.0624,0.1073
5,WEEKDAY,10,0.1782,0.6940,0.4186,0.0495,0.1316,0.0000,0.5268,0.0977,0.2802,0.0625,0.1073
5,WEEKDAY,11,0.1636,0.7325,0.4201,0.0587,0.1332,0.0000,0.5301,0.0976,0.2802,0.0625,0.1073
5,WEEKDAY,12,0.1484,0.7462,0.4214,0.0500,0.1331,0.0000,0.5273,0.0972,0.2775,0.0625,0.1073
5,WEEKDAY,13,0.1453,0.7706,0.4236,0.0457,0.1346,0.0000,0.5338,0.0966,0.2717,0.0623,0.1073
5,WEEKDAY,14,0.1416,0.8064,0.4306,0.0445,0.1342,0.0000,0.5426,0.0960,0.2697,0.0614,0.1064
5,WEEKDAY,15,0.1396,0.8152,0.4356,0.0497,0.1318,0.0000,0.5742,0.0947,0.2563,0.0558,0.0915
5,WEEKDAY,16,0.1461,0.7489,0.4361,0.0544,0.1301,0.0000,0.5936,0.0921,0.2424,0.0478,0.0735
5,WEEKDAY,17,0.1568,0.5898,0.4319,0.0433,0.1266,0.0537,0.5998,0.0885,0.2265,0.0372,0.0565
5,WEEKDAY,18,0.1805,0.4307,0.4246,0.0334,0.1248,0.0679,0.5926,0.0839,0.2080,0.0290,0.0459
5,WEEKDAY,19,0.2198,0.3899,0.4199,0.0306,0.1232,0.1182,0.5706,0.0795,0.1827,0.0251,0.0414
5,WEEKDAY,20,0.2277,0.3445,0.4127,0.0268,0.1193,0.1182,0.4963,0.0751,0.1620,0.0239,0.0391
5,WEEKDAY,21,0.2333,0.2933,0.4057,0.0186,0.1165,0.1182,0.4013,0.0690,0.1477,0.0230,0.0372
5,WEEKDAY,22,0.2379,0.2534,0.3999,0.0026,0.1128,0.1182,0.3527,0.0611,0.1210,0.0225,0.0372
5,WEEKDAY,23,0.2417,0.2346,0.3497,0.0015,0.1100,0.1182,0.3392,0.0447,0.1086,0.0217,0.0372
5,SATURDAY,0,0.2453,0.2176,0.3487,0.0012,0.1077,0.1182,0.3117,0.0413,0.1023,0.0213,0.0371
5,SATURDAY,1,0.2432,0.2278,0.3479,0.0012,0.1070,0.1182,0.3116,0.0400,0.0970,0.0222,0.0405
5,SATURDAY,2,0.2449,0.2173,0.3473,0.0012,0.1072,0.1182,0.3124,0.0401,0.0991,0.0245,0.0471
5,SATURDAY,3,0.2439,0.2270,0.3482,0.0057,0.1105,0.1182,0.3172,0.0422,0.1180,0.0295,0.0555
5,SATURDAY,4,0.2446,0.2410,0.3524,0.0277,0.1163,0.1040,0.3544,0.0503,0.1620,0.0386,0.0739
5,SATURDAY,5,0.2426,0.2638,0.3586,0.0431,0.1195,0.0000,0.3843,0.0608,0.1966,0.0502,0.0973
5,SATURDAY,6,0.2352,0.3299,0.3687,0.0506,0.1223,0.0000,0.4757,0.0791,0.2403,0.0574,0.1057
5,SATURDAY,7,0.2270,0.3948,0.4076,0.0464,0.1244,0.0000,0.5450,0.0903,0.2633,0.0610,0.1073
