Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
1,WEEKDAY,0,0.0726,0.0741,0.3119,0.0191,0.0027,0.0586,0.1591,0.2023,0.2368,0.0127,0.0319,0.0053
1,WEEKDAY,1,0.0759,0.0804,0.3193,0.0191,0.0028,0.0586,0.1591,0.1977,0.2368,0.0127,0.0319,0.0053
1,WEEKDAY,2,0.0780,0.0749,0.3199,0.0191,0.0029,0.0586,0.1578,0.2009,0.2376,0.0130,0.0325,0.0055
1,WEEKDAY,3,0.0792,0.0742,0.3323,0.0193,0.0036,0.0586,0.1578,0.2209,0.2433,0.0148,0.0349,0.0063
1,WEEKDAY,4,0.0777,0.0783,0.3283,0.0199,0.0056,0.0589,0.1578,0.2874,0.2590,0.0193,0.0406,0.0077
1,WEEKDAY,5,0.0779,0.1006,0.3462,0.0232,0.0104,0.0605,0.1463,0.4411,0.3068,0.0271,0.0557,0.0110
1,WEEKDAY,6,0.1279,0.2018,0.5069,0.0291,0.0185,0.0622,0.1321,0.6299,0.3971,0.0426,0.1012,0.0234
1,WEEKDAY,7,0.1374,0.2081,0.5634,0.0345,0.0248,0.0641,0.0359,0.7561,0.4711,0.0591,0.1563,0.0472
1,WEEKDAY,8,0.1052,0.2559,0.5637,0.0371,0.0281,0.0655,0.0359,0.8010,0.5143,0.0710,0.1833,0.0601
1,WEEKDAY,9,0.0928,0.3520,0.5829,0.0367,0.0289,0.0672,0.0359,0.8208,0.5361,0.0761,0.1921,0.0641
1,WEEKDAY,10,0.0810,0.4321,0.5996,0.0361,0.0290,0.0677,0.0359,0.8164,0.5437,0.0768,0.1953,0.0655
1,WEEKDAY,11,0.0642,0.5244,0.6162,0.0368,0.0289,0.0683,0.0359,0.8073,0.5444,0.0768,0.1957,0.0657
1,WEEKDAY,12,0.0495,0.6081,0.6388,0.0362,0.0286,0.0693,0.0359,0.8078,0.5432,0.0768,0.1957,0.0657
1,WEEKDAY,13,0.0448,0.6550,0.6604,0.0357,0.0262,0.0694,0.0359,0.8104,0.5341,0.0765,0.1952,0.0655
1,WEEKDAY,14,0.0420,0.6713,0.6685,0.0351,0.0248,0.0700,0.0359,0.8111,0.5206,0.0737,0.1902,0.0636
1,WEEKDAY,15,0.0443,0.6327,0.6490,0.0340,0.0219,0.0695,0.0359,0.7866,0.4891,0.0660,0.1730,0.0571
1,WEEKDAY,16,0.0589,0.5141,0.5949,0.0320,0.0178,0.0674,0.0359,0.7310,0.4379,0.0545,0.1430,0.0439
1,WEEKDAY,17,0.0833,0.4056,0.5615,0.0286,0.0130,0.0655,0.1143,0.6660,0.3692,0.0405,0.1016,0.0239
1,WEEKDAY,18,0.0735,0.2161,0.4518,0.0234,0.0085,0.0627,0.1488,0.5784,0.2914,0.0244,0.0574,0.0115
1,WEEKDAY,19,0.0447,0.1388,0.3942,0.0199,0.0066,0.0614,0.1591,0.4780,0.2547,0.0157,0.0363,0.0068
1,WEEKDAY,20,0.0655,0.1092,0.3734,0.0193,0.0053,0.0610,0.1591,0.3784,0.2447,0.0137,0.0323,0.0059
1,WEEKDAY,21,0.0580,0.0810,0.3197,0.0192,0.0040,0.0600,0.1591,0.3006,0.2411,0.0133,0.0319,0.0057
1,WEEKDAY,22,0.0616,0.0713,0.3201,0.0191,0.0027,0.0597,0.1591,0.2496,0.2376,0.0128,0.0319,0.0054
1,WEEKDAY,23,0.0626,0.0698,0.3070,0.0191,0.0027,0.0587,0.1591,0.2185,0.2369,0.0127,0.0319,0.0053
1,SATURDAY,0,0.0651,0.0765,0.2937,0.0191,0.0027,0.0586,0.1591,0.1970,0.2368,0.0127,0.0319,0.0053
1,SATURDAY,1,0.0689,0.0717,0.3013,0.0191,0.0027,0.0586,0.1591,0.1970,0.2368,0.0127,0.0319,0.0053
1,SATURDAY,2,0.0741,0.0735,0.3150,0.0191,0.0027,0.0586,0.1578,0.1972,0.2371,0.0127,0.0319,0.0053
1,SATURDAY,3,0.0765,0.0756,0.3137,0.0192,0.0029,0.0585,0.1578,0.1980,0.2385,0.0127,0.0320,0.0053
1,SATURDAY,4,0.0764,0.0630,0.3179,0.0193,0.0033,0.0586,0.1578,0.2002,0.2394,0.0129,0.0330,0.0056
1,SATURDAY,5,0.0809,0.0748,0.3216,0.0196,0.0062,0.0595,0.1463,0.2146,0.2427,0.0141,0.0387,0.0068
1,SATURDAY,6,0.0866,0.0816,0.3668,0.0205,0.0111,0.0595,0.1321,0.2528,0.2525,0.0193,0.0543,0.0152
1,SATURDAY,7,0.1104,0.1266,0.4052,0.0213,0.0141,0.0595,0.0359,0.3141,0.2715,0.0295,0.0848,0.0380
1,SATURDAY,8,0.1093,0.1452,0.4579,0.0219,0.0157,0.0597,0.0359,0.3862,0.2975,0.0429,0.1193,0.0485
1,SATURDAY,9,0.1222,0.2543,0.5000,0.0219,0.0161,0.0610,0.0359,0.4263,0.3174,0.0514,0.1362,0.0536
1,SATURDAY,10,0.1094,0.3262,0.5157,0.0218,0.0161,0.0616,0.0359,0.4372,0.3271,0.0534,0.1396,0.0557
1,SATURDAY,11,0.0985,0.4128,0.5390,0.0215,0.0152,0.0621,0.0359,0.4269,0.3267,0.0532,0.1393,0.0566
1,SATURDAY,12,0.0732,0.4936,0.5706,0.0209,0.0129,0.0630,0.0359,0.3922,0.3178,0.0517,0.1367,0.0565
1,SATURDAY,13,0.0666,0.5375,0.5876,0.0201,0.0076,0.0631,0.0359,0.3523,0.3059,0.0492,0.1316,0.0544
1,SATURDAY,14,0.0535,0.4673,0.5167,0.0198,0.0045,0.0639,0.0359,0.3142,0.2947,0.0454,0.1260,0.0511
1,SATURDAY,15,0.0437,0.3405,0.4489,0.0197,0.0035,0.0638,0.0359,0.2829,0.2836,0.0420,0.1178,0.0458
1,SATURDAY,16,0.0533,0.2388,0.3968,0.0197,0.0032,0.0627,0.0359,0.2572,0.2722,0.0382,0.1067,0.0386
1,SATURDAY,17,0.0636,0.1928,0.3709,0.0195,0.0030,0.0623,0.1143,0.2331,0.2604,0.0332,0.0895,0.0286
1,SATURDAY,18,0.0416,0.1684,0.3521,0.0193,0.0032,0.0611,0.1488,0.2106,0.2466,0.0228,0.0516,0.0119
1,SATURDAY,19,0.0577,0.1034,0.3294,0.0192,0.0048,0.0609,0.1591,0.2008,0.2403,0.0141,0.0340,0.0059
1,SATURDAY,20,0.0508,0.0734,0.2806,0.0191,0.0048,0.0608,0.1591,0.1977,0.2374,0.0127,0.0319,0.0053
1,SATURDAY,21,0.0542,0.0723,0.2721,0.0191,0.0038,0.0598,0.1591,0.1971,0.2369,0.0127,0.0319,0.0053
1,SATURDAY,22,0.0601,0.0675,0.2835,0.0191,0.0027,0.0597,0.1591,0.1970,0.2368,0.0127,0.0319,0.0053
1,SATURDAY,23,0.0672,0.0733,0.2924,0.0191,0.0027,0.0587,0.1591,0.1970,0.2368,0.0127,0.0319,0.0053
1,SUNDAY,0,0.0726,0.0625,0.2600,0.0191,0.0027,0.0586,0.1591,0.1970,0.2368,0.0127,0.0472,0.0073
1,SUNDAY,1,0.0782,0.0707,0.2620,0.0191,0.0027,0.0586,0.1591,0.1970,0.2368,0.0127,0.0472,0.0073
1,SUNDAY,2,0.0834,0.0703,0.2618,0.0191,0.0027,0.0586,0.1578,0.1972,0.2371,0.0127,0.0472,0.0073
1,SUNDAY,3,0.0824,0.0668,0.2834,0.0192,0.0029,0.0585,0.1578,0.1980,0.2385,0.0127,0.0472,0.0073
1,SUNDAY,4,0.0818,0.0592,0.2642,0.0193,0.0033,0.0586,0.1578,0.1996,0.2393,0.0128,0.0473,0.0074
1,SUNDAY,5,0.0840,0.0603,0.2839,0.0193,0.0061,0.0594,0.1463,0.2089,0.2420,0.0135,0.0478,0.0076
1,SUNDAY,6,0.0916,0.0801,0.2994,0.0194,0.0107,0.0594,0.1321,0.2296,0.2496,0.0149,0.0493,0.0081
1,SUNDAY,7,0.1034,0.1090,0.3470,0.0195,0.0131,0.0593,0.0359,0.2610,0.2643,0.0167,0.0518,0.0086
1,SUNDAY,8,0.1077,0.1404,0.3443,0.0195,0.0142,0.0593,0.0359,0.2941,0.2849,0.0182,0.0560,0.0089
1,SUNDAY,9,0.0951,0.1892,0.3806,0.0195,0.0144,0.0604,0.0359,0.3137,0.3004,0.0189,0.0600,0.0091
