Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
1,WEEKDAY,0,1.3598,0.0009,0.4363,0.0387,0.0013,2.1887,0.1079,0.2166,0.0209,0.0228,0.9610,0.3230
1,WEEKDAY,1,1.4766,0.0046,0.4359,0.0487,0.0014,2.1906,0.1079,0.2273,0.0209,0.0187,0.3767,0.1225
1,WEEKDAY,2,1.6121,0.0011,0.4357,0.0546,0.0019,2.1935,0.1079,0.2338,0.0216,0.0168,0.0826,0.0215
1,WEEKDAY,3,1.6679,0.0008,0.4357,0.0600,0.0048,2.1942,0.1079,0.2727,0.0243,0.0196,0.0258,0.0014
1,WEEKDAY,4,1.5006,0.0013,0.4356,0.0671,0.0125,2.1995,0.1079,0.4432,0.0302,0.0382,0.0302,0.0000
1,WEEKDAY,5,1.3585,0.0013,0.4356,0.0707,0.0197,2.3324,0.1079,0.5411,0.0405,0.0510,0.0470,0.0034
1,WEEKDAY,6,1.1995,0.1588,0.4861,0.0706,0.0278,2.3087,0.0000,0.5825,0.0563,0.0559,0.2084,0.0581
1,WEEKDAY,7,0.9351,0.1332,0.4985,0.0696,0.0329,2.2772,0.0000,0.6441,0.0683,0.0606,0.8437,0.2760
1,WEEKDAY,8,0.3403,0.3390,0.6948,0.0691,0.0352,2.2835,0.0000,0.7270,0.0740,0.0634,1.3744,0.4582
1,WEEKDAY,9,0.0866,0.8696,0.7017,0.0700,0.0360,2.4828,0.0000,0.7283,0.0753,0.0645,1.5788,0.5284
1,WEEKDAY,10,0.0164,1.1013,0.7017,0.0707,0.0361,2.5303,0.0000,0.7274,0.0758,0.0647,1.6038,0.5370
1,WEEKDAY,11,0.0043,1.1963,0.7017,0.0705,0.0361,2.5740,0.0000,0.7270,0.0759,0.0647,1.6038,0.5370
1,WEEKDAY,12,0.0000,1.2985,0.7017,0.0698,0.0359,2.7254,0.0000,0.7272,0.0759,0.0647,1.6038,0.5370
1,WEEKDAY,13,0.0015,1.2934,0.7017,0.0670,0.0349,2.7338,0.0000,0.7251,0.0754,0.0647,1.6038,0.5370
1,WEEKDAY,14,0.0131,1.3024,0.7017,0.0592,0.0291,2.8668,0.0000,0.7034,0.0727,0.0646,1.6038,0.5370
1,WEEKDAY,15,0.0714,1.1912,0.7017,0.0492,0.0215,2.8591,0.0000,0.6733,0.0654,0.0644,1.6038,0.5370
1,WEEKDAY,16,0.1999,1.0466,0.7018,0.0439,0.0148,2.7080,0.0000,0.6539,0.0584,0.0641,1.6038,0.5370
1,WEEKDAY,17,0.3755,0.8368,0.6951,0.0432,0.0101,2.6715,0.0000,0.6448,0.0487,0.0638,1.6038,0.5370
1,WEEKDAY,18,0.5224,0.5431,0.6857,0.0434,0.0050,2.5134,0.0821,0.6017,0.0355,0.0633,1.6030,0.5367
1,WEEKDAY,19,0.6294,0.0127,0.4360,0.0421,0.0023,2.4851,0.1079,0.5228,0.0272,0.0588,1.5958,0.5351
1,WEEKDAY,20,0.7541,0.0044,0.4361,0.0341,0.0016,2.4802,0.1079,0.3505,0.0225,0.0369,1.5682,0.5300
1,WEEKDAY,21,0.8827,0.0013,0.4362,0.0333,0.0014,2.3362,0.1079,0.2659,0.0216,0.0319,1.5029,0.5083
1,WEEKDAY,22,1.0240,0.0003,0.4362,0.0374,0.0013,2.3272,0.1079,0.3248,0.0213,0.0472,1.4197,0.4773
1,WEEKDAY,23,1.1607,0.0000,0.4363,0.0343,0.0013,2.1826,0.1079,0.2556,0.0210,0.0341,1.2357,0.4162
1,SATURDAY,0,0.9586,0.0000,0.4360,0.0320,0.0013,2.1887,0.1079,0.1849,0.0209,0.0162,0.0200,0.0000
1,SATURDAY,1,1.1340,0.0000,0.4361,0.0322,0.0015,2.1906,0.1079,0.2030,0.0211,0.0193,0.0215,0.0000
1,SATURDAY,2,1.3323,0.0000,0.4362,0.0337,0.0030,2.1934,0.1079,0.3093,0.0232,0.0372,0.0301,0.0000
1,SATURDAY,3,1.2433,0.0000,0.4363,0.0352,0.0086,2.1941,0.1079,0.4114,0.0287,0.0529,0.0377,0.0000
1,SATURDAY,4,1.1041,0.0000,0.4364,0.0363,0.0182,2.1993,0.1079,0.4481,0.0351,0.0555,0.0394,0.0000
1,SATURDAY,5,0.9768,0.0000,0.4362,0.0405,0.0218,2.3319,0.1079,0.4778,0.0379,0.0555,0.0400,0.0000
1,SATURDAY,6,0.9028,0.0000,0.4358,0.0442,0.0232,2.3080,0.0000,0.5085,0.0392,0.0555,0.0400,0.0000
1,SATURDAY,7,0.6608,0.0000,0.4356,0.0466,0.0234,2.2763,0.0000,0.5355,0.0394,0.0555,0.0400,0.0000
1,SATURDAY,8,0.0000,0.0454,0.4356,0.0473,0.0234,2.2824,0.0000,0.5557,0.0394,0.0555,0.0400,0.0000
1,SATURDAY,9,0.0000,0.1338,0.4356,0.0471,0.0234,2.4816,0.0000,0.5598,0.0394,0.0555,0.0400,0.0000
1,SATURDAY,10,0.0000,0.1960,0.4482,0.0467,0.0233,2.5291,0.0000,0.5598,0.0394,0.0555,0.0400,0.0000
1,SATURDAY,11,0.0000,0.2568,0.4428,0.0470,0.0224,2.5727,0.0000,0.5585,0.0391,0.0554,0.0400,0.0000
1,SATURDAY,12,0.0000,0.3168,0.4554,0.0470,0.0200,2.7241,0.0000,0.5548,0.0383,0.0550,0.0400,0.0000
1,SATURDAY,13,0.0000,0.3128,0.4554,0.0459,0.0165,2.7325,0.0000,0.5454,0.0363,0.0546,0.0400,0.0000
1,SATURDAY,14,0.0000,0.3318,0.4554,0.0436,0.0115,2.8655,0.0000,0.5310,0.0328,0.0539,0.0399,0.0000
1,SATURDAY,15,0.0000,0.2247,0.4554,0.0403,0.0043,2.8580,0.0000,0.5090,0.0260,0.0520,0.0394,0.0000
1,SATURDAY,16,0.0709,0.1034,0.4482,0.0358,0.0016,2.7071,0.0000,0.4449,0.0223,0.0453,0.0361,0.0000
1,SATURDAY,17,0.2236,0.0677,0.4609,0.0328,0.0013,2.6708,0.0000,0.2506,0.0212,0.0244,0.0243,0.0000
1,SATURDAY,18,0.3350,0.0417,0.4484,0.0334,0.0013,2.5131,0.0821,0.2751,0.0214,0.0330,0.0280,0.0000
1,SATURDAY,19,0.4170,0.0287,0.4484,0.0323,0.0013,2.4850,0.1079,0.2030,0.0210,0.0196,0.0216,0.0000
1,SATURDAY,20,0.4972,0.0150,0.4485,0.0320,0.0013,2.4802,0.1079,0.1849,0.0209,0.0162,0.0200,0.0000
1,SATURDAY,21,0.6530,0.0077,0.4359,0.0320,0.0013,2.3362,0.1079,0.1849,0.0209,0.0162,0.0200,0.0000
1,SATURDAY,22,0.7789,0.0024,0.4360,0.0320,0.0013,2.3272,0.1079,0.1849,0.0209,0.0162,0.0200,0.0000
1,SATURDAY,23,0.9316,0.0000,0.4361,0.0320,0.0013,2.1826,0.1079,0.1849,0.0209,0.0162,0.0200,0.0000
1,SUNDAY,0,0.0000,0.0000,0.3384,0.0320,0.0013,2.1887,0.1079,0.1849,0.0209,0.0162,0.0205,0.0000
1,SUNDAY,1,0.0000,0.0000,0.3384,0.0326,0.0013,2.1906,0.1079,0.2028,0.0210,0.0193,0.0250,0.0000
1,SUNDAY,2,0.0000,0.0000,0.3385,0.0348,0.0013,2.1934,0.1079,0.3071,0.0214,0.0372,0.0362,0.0000
