Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Process,Motors,Air_Compressors
1,WEEKDAY,0,0.0668,0.0093,0.2217,0.0015,0.0008,1.3850,0.0412,0.1609,0.0054,0.0517,0.0285,0.5460,0.0264
1,WEEKDAY,1,0.0862,0.0080,0.2227,0.0015,0.0008,1.3930,0.0412,0.1669,0.0054,0.0503,0.0285,0.5134,0.0262
1,WEEKDAY,2,0.0956,0.0055,0.2232,0.0015,0.0008,1.3920,0.0412,0.2192,0.0063,0.0516,0.0285,0.5134,0.0313
1,WEEKDAY,3,0.1042,0.0035,0.2238,0.0019,0.0009,1.3891,0.0412,0.2661,0.0084,0.0559,0.0285,0.5191,0.0350
1,WEEKDAY,4,0.0126,0.0045,0.2872,0.0042,0.0016,1.3884,0.0412,0.4117,0.0161,0.0762,0.0285,0.5516,0.0411
1,WEEKDAY,5,0.0115,0.0052,0.2870,0.0057,0.0021,1.4779,0.0412,0.5272,0.0237,0.0901,0.0285,0.5458,0.0444
1,WEEKDAY,6,0.1083,0.0060,0.3346,0.0060,0.0023,1.4535,0.0305,0.5704,0.0278,0.0946,0.0285,0.5544,0.0459
1,WEEKDAY,7,0.8365,0.0062,0.3872,0.0060,0.0023,1.4080,0.0000,0.5785,0.0296,0.0960,0.0285,0.5258,0.0454
1,WEEKDAY,8,0.6979,0.0082,0.3845,0.0059,0.0024,1.3903,0.0000,0.5676,0.0301,0.0964,0.0285,0.5262,0.0454
1,WEEKDAY,9,0.5384,0.0172,0.3721,0.0059,0.0024,1.4979,0.0000,0.5397,0.0302,0.0964,0.0285,0.4637,0.0435
1,WEEKDAY,10,0.3712,0.0422,0.3594,0.0060,0.0024,1.5357,0.0000,0.5374,0.0302,0.0964,0.0285,0.4637,0.0435
1,WEEKDAY,11,0.1568,0.1118,0.3570,0.0061,0.0024,1.5747,0.0000,0.5373,0.0302,0.0964,0.0285,0.4637,0.0435
1,WEEKDAY,12,0.0586,0.2391,0.3770,0.0061,0.0024,1.6898,0.0000,0.5034,0.0302,0.0964,0.0285,0.5262,0.0454
1,WEEKDAY,13,0.0205,0.3998,0.4115,0.0061,0.0024,1.7007,0.0000,0.5044,0.0300,0.0964,0.0285,0.5575,0.0464
1,WEEKDAY,14,0.0047,0.5420,0.4452,0.0060,0.0024,1.7909,0.0000,0.4936,0.0291,0.0964,0.0285,0.5887,0.0474
1,WEEKDAY,15,0.0018,0.2435,0.3612,0.0058,0.0024,1.7890,0.0000,0.4604,0.0265,0.0964,0.0285,0.6200,0.0483
1,WEEKDAY,16,0.0019,0.2299,0.3612,0.0058,0.0024,1.6932,0.0000,0.4892,0.0247,0.0963,0.0285,0.6512,0.0493
1,WEEKDAY,17,0.0021,0.1993,0.3528,0.0057,0.0024,1.6757,0.0281,0.4711,0.0232,0.0960,0.0285,0.6512,0.0491
1,WEEKDAY,18,0.0030,0.1650,0.3503,0.0058,0.0024,1.5733,0.0387,0.4482,0.0222,0.0956,0.0285,0.6510,0.0484
1,WEEKDAY,19,0.0023,0.1217,0.3028,0.0052,0.0020,1.5660,0.0412,0.3997,0.0193,0.0907,0.0285,0.6415,0.0458
1,WEEKDAY,20,0.0059,0.0690,0.2269,0.0023,0.0011,1.5623,0.0412,0.2557,0.0092,0.0668,0.0285,0.5940,0.0370
1,WEEKDAY,21,0.0188,0.0406,0.2240,0.0020,0.0009,1.4690,0.0412,0.2021,0.0070,0.0603,0.0285,0.6173,0.0318
1,WEEKDAY,22,0.0369,0.0328,0.2238,0.0035,0.0013,1.4808,0.0412,0.2401,0.0106,0.0760,0.0285,0.6438,0.0330
1,WEEKDAY,23,0.0499,0.0206,0.2226,0.0020,0.0010,1.3905,0.0412,0.1919,0.0070,0.0626,0.0285,0.6212,0.0300
1,SATURDAY,0,0.0321,0.0262,0.2211,0.0016,0.0008,1.3850,0.0412,0.1923,0.0055,0.0552,0.0285,0.3263,0.0208
1,SATURDAY,1,0.0347,0.0110,0.2175,0.0017,0.0009,1.3930,0.0412,0.2008,0.0066,0.0551,0.0285,0.2691,0.0211
1,SATURDAY,2,0.0558,0.0080,0.2174,0.0021,0.0014,1.3921,0.0412,0.2904,0.0133,0.0658,0.0285,0.3007,0.0312
1,SATURDAY,3,0.0646,0.0066,0.2182,0.0025,0.0021,1.3891,0.0412,0.3591,0.0200,0.0768,0.0285,0.2977,0.0347
1,SATURDAY,4,0.0000,0.0061,0.2837,0.0028,0.0023,1.3879,0.0412,0.4451,0.0241,0.0919,0.0285,0.3048,0.0372
1,SATURDAY,5,0.0000,0.0050,0.2835,0.0029,0.0024,1.4768,0.0412,0.5090,0.0278,0.0946,0.0285,0.3069,0.0381
1,SATURDAY,6,0.0909,0.0006,0.3309,0.0029,0.0024,1.4520,0.0305,0.5380,0.0292,0.0946,0.0285,0.3073,0.0384
1,SATURDAY,7,0.6795,0.0032,0.3690,0.0029,0.0024,1.4063,0.0000,0.5524,0.0298,0.0946,0.0285,0.3074,0.0385
1,SATURDAY,8,0.5741,0.0051,0.3617,0.0029,0.0024,1.3884,0.0000,0.5504,0.0300,0.0946,0.0285,0.3074,0.0386
1,SATURDAY,9,0.4517,0.0107,0.3518,0.0030,0.0024,1.4958,0.0000,0.5098,0.0300,0.0946,0.0285,0.3074,0.0387
1,SATURDAY,10,0.3127,0.0552,0.3491,0.0030,0.0024,1.5337,0.0000,0.5095,0.0300,0.0946,0.0285,0.3074,0.0387
1,SATURDAY,11,0.2071,0.1294,0.3481,0.0030,0.0024,1.5726,0.0000,0.5102,0.0300,0.0946,0.0285,0.3074,0.0387
1,SATURDAY,12,0.0062,0.2538,0.3661,0.0030,0.0024,1.6876,0.0000,0.4876,0.0296,0.0943,0.0285,0.3699,0.0406
1,SATURDAY,13,0.0039,0.4215,0.4019,0.0030,0.0024,1.6985,0.0000,0.4652,0.0288,0.0940,0.0285,0.4325,0.0425
1,SATURDAY,14,0.0033,0.5642,0.4368,0.0030,0.0024,1.7887,0.0000,0.4230,0.0271,0.0934,0.0285,0.4633,0.0432
1,SATURDAY,15,0.0028,0.2597,0.3508,0.0030,0.0023,1.7871,0.0000,0.3797,0.0240,0.0920,0.0285,0.4612,0.0425
1,SATURDAY,16,0.0028,0.2283,0.3498,0.0028,0.0020,1.6915,0.0000,0.4078,0.0201,0.0874,0.0285,0.4492,0.0408
1,SATURDAY,17,0.0032,0.1647,0.3460,0.0021,0.0011,1.6740,0.0281,0.3150,0.0112,0.0735,0.0285,0.4053,0.0352
1,SATURDAY,18,0.0041,0.1254,0.3434,0.0022,0.0014,1.5719,0.0387,0.3164,0.0144,0.0784,0.0285,0.4501,0.0360
1,SATURDAY,19,0.0000,0.0879,0.2962,0.0018,0.0009,1.5648,0.0412,0.2599,0.0084,0.0688,0.0285,0.4264,0.0313
1,SATURDAY,20,0.0000,0.0637,0.2244,0.0017,0.0008,1.5620,0.0412,0.2166,0.0058,0.0641,0.0285,0.4204,0.0255
1,SATURDAY,21,0.0000,0.0469,0.2222,0.0017,0.0008,1.4689,0.0412,0.2083,0.0056,0.0618,0.0285,0.4204,0.0244
1,SATURDAY,22,0.0000,0.0307,0.2199,0.0017,0.0008,1.4804,0.0412,0.2062,0.0056,0.0597,0.0285,0.4203,0.0242
1,SATURDAY,23,0.0000,0.0223,0.2179,0.0017,0.0008,1.3903,0.0412,0.2026,0.0055,0.0576,0.0285,0.4515,0.0250
1,SUNDAY,0,0.0140,0.0132,0.2161,0.0017,0.0008,1.3851,0.0412,0.1916,0.0054,0.0551,0.0285,0.3284,0.0217
1,SUNDAY,1,0.0457,0.0051,0.2150,0.0019,0.0009,1.3931,0.0412,0.1866,0.0062,0.0546,0.0285,0.2827,0.0214
