Month,Weekend,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Process,Motors,Air_Compressors
1,SATURDAY,0,0.0444,0.0020,0.0178,0.0057,0.0004,0.0296,0.0512,0.0562,0.0047,0.0038,0.0000,0.0000,0.0000
1,SATURDAY,1,0.0464,0.0000,0.0176,0.0057,0.0003,0.0295,0.0512,0.0529,0.0044,0.0037,0.0000,0.0000,0.0000
1,SATURDAY,2,0.0480,0.0000,0.0173,0.0059,0.0000,0.0295,0.0512,0.0480,0.0036,0.0040,0.0000,0.0001,0.0000
1,SATURDAY,3,0.0450,0.0000,0.0173,0.0061,0.0002,0.0295,0.0512,0.0731,0.0042,0.0057,0.0000,0.0015,0.0003
1,SATURDAY,4,0.0399,0.0028,0.0173,0.0062,0.0016,0.0296,0.0512,0.1156,0.0077,0.0084,0.0000,0.0077,0.0016
1,SATURDAY,5,0.0388,0.0028,0.0173,0.0065,0.0041,0.0306,0.0512,0.1581,0.0117,0.0117,0.0000,0.0154,0.0031
1,SATURDAY,6,0.0398,0.0000,0.0182,0.0078,0.0104,0.0307,0.0330,0.1954,0.0155,0.0177,0.0000,0.0175,0.0035
1,SATURDAY,7,0.0697,0.0318,0.4091,0.0088,0.0220,0.0307,0.0000,0.2304,0.0197,0.0228,0.0000,0.0182,0.0036
1,SATURDAY,8,0.0263,0.0191,0.4727,0.0093,0.0287,0.0306,0.0000,0.2621,0.0224,0.0236,0.0000,0.0183,0.0036
1,SATURDAY,9,0.0214,0.0290,0.4738,0.0093,0.0299,0.0316,0.0000,0.2781,0.0234,0.0236,0.0000,0.0183,0.0036
1,SATURDAY,10,0.0149,0.0438,0.4753,0.0093,0.0296,0.0319,0.0000,0.2787,0.0237,0.0231,0.0000,0.0183,0.0036
1,SATURDAY,11,0.0306,0.1585,0.4771,0.0091,0.0277,0.0322,0.0000,0.2728,0.0234,0.0209,0.0000,0.0183,0.0036
1,SATURDAY,12,0.0049,0.2165,0.4787,0.0082,0.0214,0.0330,0.0000,0.2520,0.0220,0.0174,0.0000,0.0182,0.0036
1,SATURDAY,13,0.0000,0.2921,0.4321,0.0072,0.0112,0.0329,0.0000,0.2318,0.0189,0.0129,0.0000,0.0177,0.0035
1,SATURDAY,14,0.0000,0.3402,0.4175,0.0067,0.0035,0.0337,0.0000,0.2035,0.0149,0.0093,0.0000,0.0166,0.0032
1,SATURDAY,15,0.0008,0.3527,0.3993,0.0062,0.0021,0.0337,0.0000,0.1816,0.0120,0.0082,0.0000,0.0143,0.0027
1,SATURDAY,16,0.0023,0.3288,0.3894,0.0061,0.0017,0.0328,0.0000,0.1603,0.0100,0.0075,0.0000,0.0108,0.0019
1,SATURDAY,17,0.0056,0.0533,0.0275,0.0060,0.0011,0.0326,0.0330,0.1399,0.0071,0.0058,0.0000,0.0055,0.0007
1,SATURDAY,18,0.0138,0.0368,0.0266,0.0060,0.0008,0.0317,0.0512,0.1207,0.0055,0.0062,0.0000,0.0013,0.0001
1,SATURDAY,19,0.0236,0.0307,0.0260,0.0058,0.0007,0.0316,0.0512,0.1066,0.0051,0.0048,0.0000,0.0001,0.0000
1,SATURDAY,20,0.0265,0.0220,0.0211,0.0057,0.0007,0.0317,0.0512,0.0945,0.0051,0.0043,0.0000,0.0000,0.0000
1,SATURDAY,21,0.0300,0.0196,0.0203,0.0057,0.0006,0.0308,0.0512,0.0835,0.0050,0.0042,0.0000,0.0000,0.0000
1,SATURDAY,22,0.0349,0.0112,0.0196,0.0057,0.0006,0.0306,0.0512,0.0614,0.0049,0.0041,0.0000,0.0000,0.0000
1,SATURDAY,23,0.0397,0.0078,0.0185,0.0057,0.0005,0.0296,0.0512,0.0589,0.0048,0.0039,0.0000,0.0000,0.0000
1,SUNDAY,0,0.0164,0.0020,0.0024,0.0057,0.0004,0.0296,0.0512,0.0562,0.0047,0.0038,0.0000,0.0000,0.0000
1,SUNDAY,1,0.0177,0.0001,0.0023,0.0057,0.0003,0.0295,0.0512,0.0526,0.0044,0.0034,0.0000,0.0000,0.0000
1,SUNDAY,2,0.0196,0.0000,0.0017,0.0058,0.0000,0.0295,0.0512,0.0458,0.0036,0.0024,0.0000,0.0001,0.0000
1,SUNDAY,3,0.0194,0.0000,0.0017,0.0059,0.0002,0.0295,0.0512,0.0690,0.0045,0.0028,0.0000,0.0016,0.0004
1,SUNDAY,4,0.0185,0.0000,0.0017,0.0060,0.0012,0.0296,0.0512,0.1092,0.0076,0.0048,0.0000,0.0079,0.0016
1,SUNDAY,5,0.0177,0.0000,0.0017,0.0060,0.0022,0.0306,0.0512,0.1432,0.0104,0.0054,0.0000,0.0155,0.0031
1,SUNDAY,6,0.0173,0.0000,0.0027,0.0060,0.0025,0.0305,0.0330,0.1578,0.0115,0.0055,0.0000,0.0174,0.0034
1,SUNDAY,7,0.0321,0.0000,0.3633,0.0060,0.0027,0.0303,0.0000,0.1707,0.0122,0.0056,0.0000,0.0181,0.0036
1,SUNDAY,8,0.0263,0.0011,0.3631,0.0060,0.0027,0.0301,0.0000,0.1828,0.0124,0.0056,0.0000,0.0183,0.0036
1,SUNDAY,9,0.0187,0.0078,0.3638,0.0060,0.0027,0.0311,0.0000,0.1943,0.0124,0.0056,0.0000,0.0183,0.0036
1,SUNDAY,10,0.0167,0.0134,0.3654,0.0060,0.0027,0.0314,0.0000,0.1948,0.0124,0.0056,0.0000,0.0183,0.0036
1,SUNDAY,11,0.0136,0.0653,0.3671,0.0060,0.0027,0.0318,0.0000,0.1952,0.0125,0.0056,0.0000,0.0183,0.0036
1,SUNDAY,12,0.0052,0.1150,0.3687,0.0060,0.0027,0.0328,0.0000,0.1952,0.0124,0.0056,0.0000,0.0183,0.0036
1,SUNDAY,13,0.0050,0.1829,0.3696,0.0060,0.0026,0.0328,0.0000,0.1951,0.0123,0.0056,0.0000,0.0182,0.0036
1,SUNDAY,14,0.0050,0.2064,0.3700,0.0060,0.0024,0.0337,0.0000,0.1840,0.0119,0.0055,0.0000,0.0176,0.0034
1,SUNDAY,15,0.0011,0.2350,0.3696,0.0060,0.0021,0.0337,0.0000,0.1720,0.0111,0.0054,0.0000,0.0160,0.0030
1,SUNDAY,16,0.0015,0.2234,0.3683,0.0060,0.0017,0.0328,0.0000,0.1562,0.0098,0.0053,0.0000,0.0106,0.0017
1,SUNDAY,17,0.0060,0.0214,0.0062,0.0059,0.0011,0.0326,0.0330,0.1389,0.0071,0.0052,0.0000,0.0040,0.0004
1,SUNDAY,18,0.0106,0.0161,0.0053,0.0059,0.0008,0.0317,0.0512,0.1191,0.0057,0.0049,0.0000,0.0006,0.0000
1,SUNDAY,19,0.0121,0.0132,0.0047,0.0058,0.0007,0.0316,0.0512,0.1062,0.0052,0.0045,0.0000,0.0000,0.0000
1,SUNDAY,20,0.0139,0.0103,0.0041,0.0057,0.0007,0.0317,0.0512,0.0945,0.0051,0.0043,0.0000,0.0000,0.0000
1,SUNDAY,21,0.0146,0.0074,0.0035,0.0057,0.0006,0.0308,0.0512,0.0835,0.0050,0.0042,0.0000,0.0000,0.0000
1,SUNDAY,22,0.0153,0.0046,0.0028,0.0057,0.0006,0.0307,0.0512,0.0614,0.0049,0.0041,0.0000,0.0000,0.0000
1,SUNDAY,23,0.0160,0.0017,0.0022,0.0057,0.0005,0.0296,0.0512,0.0589,0.0048,0.0039,0.0000,0.0000,0.0000
1,HOLIDAY,0,0.0182,0.0000,0.0019,0.0057,0.0005,0.0298,0.0512,0.0393,0.0045,0.0045,0.0000,0.0000,0.0000
1,HOLIDAY,1,0.0186,0.0000,0.0022,0.0057,0.0004,0.0297,0.0512,0.0363,0.0043,0.0043,0.0000,0.0000,0.0000
1,HOLIDAY,2,0.0201,0.0000,0.0017,0.0058,0.0002,0.0296,0.0512,0.0323,0.0041,0.0038,0.0000,0.0000,0.0000
1,HOLIDAY,3,0.0197,0.0000,0.0017,0.0060,0.0001,0.0295,0.0512,0.0265,0.0038,0.0027,0.0000,0.0001,0.0000
1,HOLIDAY,4,0.0188,0.0000,0.0017,0.0063,0.0006,0.0298,0.0512,0.0414,0.0048,0.0043,0.0000,0.0005,0.0000
1,HOLIDAY,5,0.0179,0.0000,0.0017,0.0072,0.0022,0.0310,0.0512,0.0609,0.0065,0.0066,0.0000,0.0014,0.0000
1,HOLIDAY,6,0.0174,0.0000,0.0030,0.0090,0.0068,0.0312,0.0330,0.0860,0.0097,0.0098,0.0000,0.0022,0.0000
1,HOLIDAY,7,0.0157,0.0000,0.0497,0.0106,0.0125,0.0314,0.0000,0.1001,0.0133,0.0122,0.0000,0.0026,0.0000
1,HOLIDAY,8,0.1979,0.0006,0.0889,0.0112,0.0159,0.0314,0.0000,0.1043,0.0156,0.0131,0.0000,0.0028,0.0000
1,HOLIDAY,9,0.1297,0.0060,0.0734,0.0111,0.0171,0.0326,0.0000,0.1053,0.0164,0.0132,0.0000,0.0028,0.0000
1,HOLIDAY,10,0.0031,0.0155,0.0514,0.0111,0.0173,0.0329,0.0000,0.1053,0.0165,0.0132,0.0000,0.0028,0.0000
1,HOLIDAY,11,0.0023,0.0360,0.0526,0.0113,0.0172,0.0333,0.0000,0.1050,0.0162,0.0132,0.0000,0.0028,0.0000
1,HOLIDAY,12,0.0020,0.0655,0.0540,0.0112,0.0171,0.0342,0.0000,0.1050,0.0160,0.0132,0.0000,0.0028,0.0000
1,HOLIDAY,13,0.0017,0.1005,0.0549,0.0110,0.0170,0.0343,0.0000,0.1050,0.0161,0.0132,0.0000,0.0028,0.0000
1,HOLIDAY,14,0.0000,0.1191,0.0555,0.0110,0.0166,0.0352,0.0000,0.1049,0.0158,0.0132,0.0000,0.0028,0.0000
1,HOLIDAY,15,0.0018,0.1235,0.0551,0.0111,0.0151,0.0352,0.0000,0.1034,0.0152,0.0131,0.0000,0.0028,0.0000
1,HOLIDAY,16,0.0026,0.1070,0.0539,0.0108,0.0132,0.0342,0.0000,0.0979,0.0137,0.0129,0.0000,0.0027,0.0000
1,HOLIDAY,17,0.0067,0.0360,0.0214,0.0095,0.0101,0.0337,0.0330,0.0863,0.0116,0.0114,0.0000,0.0024,0.0000
1,HOLIDAY,18,0.0093,0.0289,0.0206,0.0079,0.0073,0.0324,0.0512,0.0738,0.0094,0.0093,0.0000,0.0018,0.0000
1,HOLIDAY,19,0.0118,0.0248,0.0201,0.0069,0.0050,0.0321,0.0512,0.0644,0.0074,0.0074,0.0000,0.0009,0.0000
1,HOLIDAY,20,0.0137,0.0175,0.0131,0.0063,0.0022,0.0320,0.0512,0.0567,0.0058,0.0060,0.0000,0.0004,0.0000
1,HOLIDAY,21,0.0146,0.0067,0.0043,0.0058,0.0008,0.0310,0.0512,0.0505,0.0051,0.0050,0.0000,0.0001,0.0000
1,HOLIDAY,22,0.0151,0.0050,0.0029,0.0057,0.0005,0.0309,0.0512,0.0456,0.0049,0.0047,0.0000,0.0000,0.0000
1,HOLIDAY,23,0.0160,0.0031,0.0025,0.0057,0.0005,0.0299,0.0512,0.0421,0.0047,0.0046,0.0000,0.0000,0.0000
2,WEEKDAY,0,0.0550,0.0021,0.0480,0.0059,0.0005,0.0301,0.0512,0.0626,0.0046,0.0057,0.0186,0.0004,0.0012
2,WEEKDAY,1,0.0614,0.0008,0.0477,0.0059,0.0004,0.0299,0.0512,0.0569,0.0043,0.0043,0.0000,0.0000,0.0000
2,WEEKDAY,2,0.0703,0.0015,0.0474,0.0060,0.0002,0.0299,0.0512,0.0547,0.0042,0.0042,0.0119,0.0003,0.0008
2,WEEKDAY,3,0.0640,0.0027,0.0474,0.0064,0.0002,0.0300,0.0512,0.0605,0.0050,0.0062,0.0805,0.0029,0.0054
2,WEEKDAY,4,0.0597,0.0026,0.0474,0.0072,0.0019,0.0304,0.0512,0.0855,0.0103,0.0110,0.1228,0.0132,0.0105
2,WEEKDAY,5,0.0540,0.0019,0.0474,0.0093,0.0075,0.0321,0.0512,0.1219,0.0215,0.0167,0.1486,0.0325,0.0169
2,WEEKDAY,6,0.0518,0.0020,0.0484,0.0131,0.0185,0.0329,0.0330,0.3308,0.0347,0.0231,0.1635,0.0483,0.0218
2,WEEKDAY,7,0.0920,0.0622,0.5013,0.0164,0.0309,0.0335,0.0000,0.3585,0.0459,0.0279,0.1657,0.0569,0.0241
2,WEEKDAY,8,0.3429,0.0227,0.5602,0.0177,0.0381,0.0339,0.0000,0.3667,0.0512,0.0297,0.1657,0.0597,0.0249
2,WEEKDAY,9,0.2189,0.0509,0.5371,0.0175,0.0406,0.0352,0.0000,0.3686,0.0525,0.0299,0.1657,0.0600,0.0249
2,WEEKDAY,10,0.0739,0.1220,0.5134,0.0176,0.0411,0.0354,0.0000,0.3686,0.0528,0.0299,0.1657,0.0600,0.0249
2,WEEKDAY,11,0.0432,0.2135,0.5118,0.0179,0.0411,0.0357,0.0000,0.3681,0.0528,0.0299,0.1657,0.0600,0.0249
2,WEEKDAY,12,0.0229,0.3370,0.5115,0.0178,0.0408,0.0366,0.0000,0.3681,0.0528,0.0299,0.1657,0.0600,0.0249
2,WEEKDAY,13,0.0118,0.4311,0.5120,0.0173,0.0406,0.0366,0.0000,0.3682,0.0525,0.0299,0.1657,0.0600,0.0249
2,WEEKDAY,14,0.0114,0.4959,0.5122,0.0172,0.0396,0.0375,0.0000,0.3678,0.0516,0.0299,0.1657,0.0600,0.0249
2,WEEKDAY,15,0.0118,0.5295,0.5120,0.0174,0.0356,0.0376,0.0000,0.3650,0.0491,0.0299,0.1657,0.0592,0.0247
2,WEEKDAY,16,0.0263,0.5088,0.5119,0.0169,0.0308,0.0365,0.0000,0.3541,0.0421,0.0294,0.1657,0.0543,0.0234
2,WEEKDAY,17,0.0030,0.1030,0.0953,0.0141,0.0226,0.0353,0.0330,0.2737,0.0313,0.0264,0.1657,0.0410,0.0198
2,WEEKDAY,18,0.0064,0.0624,0.0831,0.0108,0.0154,0.0336,0.0512,0.2292,0.0212,0.0224,0.1653,0.0242,0.0154
2,WEEKDAY,19,0.0106,0.0511,0.0825,0.0088,0.0100,0.0329,0.0512,0.1884,0.0134,0.0185,0.1640,0.0126,0.0125
2,WEEKDAY,20,0.0228,0.0343,0.0645,0.0071,0.0040,0.0326,0.0512,0.1497,0.0085,0.0142,0.1585,0.0062,0.0107
2,WEEKDAY,21,0.0330,0.0158,0.0514,0.0062,0.0011,0.0315,0.0512,0.1153,0.0060,0.0118,0.1488,0.0036,0.0095
2,WEEKDAY,22,0.0325,0.0126,0.0493,0.0062,0.0006,0.0313,0.0512,0.0849,0.0054,0.0118,0.1297,0.0027,0.0082
2,WEEKDAY,23,0.0400,0.0069,0.0487,0.0060,0.0005,0.0302,0.0512,0.0744,0.0051,0.0097,0.0959,0.0020,0.0061
2,SATURDAY,0,0.0394,0.0060,0.0189,0.0059,0.0004,0.0298,0.0512,0.0562,0.0047,0.0038,0.0000,0.0000,0.0000
2,SATURDAY,1,0.0415,0.0007,0.0184,0.0059,0.0003,0.0298,0.0512,0.0529,0.0044,0.0037,0.0000,0.0000,0.0000
2,SATURDAY,2,0.0471,0.0000,0.0173,0.0060,0.0000,0.0297,0.0512,0.0480,0.0036,0.0040,0.0000,0.0001,0.0000
2,SATURDAY,3,0.0418,0.0034,0.0173,0.0063,0.0002,0.0297,0.0512,0.0731,0.0042,0.0057,0.0000,0.0015,0.0003
2,SATURDAY,4,0.0405,0.0037,0.0173,0.0064,0.0016,0.0299,0.0512,0.1156,0.0077,0.0084,0.0000,0.0077,0.0016
2,SATURDAY,5,0.0392,0.0036,0.0173,0.0067,0.0041,0.0309,0.0512,0.1581,0.0117,0.0117,0.0000,0.0154,0.0031
2,SATURDAY,6,0.0387,0.0035,0.0185,0.0080,0.0104,0.0310,0.0330,0.1954,0.0155,0.0177,0.0000,0.0175,0.0035
2,SATURDAY,7,0.0467,0.0036,0.4057,0.0090,0.0220,0.0310,0.0000,0.2304,0.0197,0.0228,0.0000,0.0182,0.0036
2,SATURDAY,8,0.0290,0.0146,0.4715,0.0096,0.0287,0.0309,0.0000,0.2621,0.0224,0.0236,0.0000,0.0183,0.0036
2,SATURDAY,9,0.0167,0.0661,0.4736,0.0096,0.0299,0.0320,0.0000,0.2781,0.0234,0.0236,0.0000,0.0183,0.0036
2,SATURDAY,10,0.0156,0.0722,0.4751,0.0096,0.0296,0.0321,0.0000,0.2787,0.0237,0.0231,0.0000,0.0183,0.0036
2,SATURDAY,11,0.0100,0.1359,0.4769,0.0094,0.0277,0.0323,0.0000,0.2728,0.0234,0.0209,0.0000,0.0183,0.0036
2,SATURDAY,12,0.0092,0.1809,0.4779,0.0085,0.0214,0.0330,0.0000,0.2520,0.0220,0.0174,0.0000,0.0182,0.0036
2,SATURDAY,13,0.0041,0.2180,0.4317,0.0074,0.0112,0.0328,0.0000,0.2318,0.0189,0.0129,0.0000,0.0177,0.0035
2,SATURDAY,14,0.0000,0.2648,0.4165,0.0069,0.0035,0.0336,0.0000,0.2035,0.0149,0.0093,0.0000,0.0166,0.0032
2,SATURDAY,15,0.0000,0.3137,0.3943,0.0064,0.0021,0.0337,0.0000,0.1816,0.0120,0.0082,0.0000,0.0143,0.0027
2,SATURDAY,16,0.0007,0.2897,0.3849,0.0063,0.0017,0.0328,0.0000,0.1603,0.0100,0.0075,0.0000,0.0108,0.0019
2,SATURDAY,17,0.0086,0.0357,0.0225,0.0062,0.0011,0.0327,0.0330,0.1399,0.0071,0.0058,0.0000,0.0055,0.0007
2,SATURDAY,18,0.0231,0.0255,0.0215,0.0061,0.0008,0.0318,0.0512,0.1207,0.0055,0.0062,0.0000,0.0013,0.0001
2,SATURDAY,19,0.0275,0.0200,0.0209,0.0060,0.0007,0.0317,0.0512,0.1066,0.0051,0.0048,0.0000,0.0001,0.0000
2,SATURDAY,20,0.0326,0.0152,0.0201,0.0059,0.0007,0.0318,0.0512,0.0945,0.0051,0.0043,0.0000,0.0000,0.0000
2,SATURDAY,21,0.0374,0.0105,0.0189,0.0059,0.0006,0.0309,0.0512,0.0835,0.0050,0.0042,0.0000,0.0000,0.0000
2,SATURDAY,22,0.0376,0.0076,0.0184,0.0059,0.0006,0.0308,0.0512,0.0614,0.0049,0.0041,0.0000,0.0000,0.0000
2,SATURDAY,23,0.0418,0.0024,0.0180,0.0059,0.0005,0.0298,0.0512,0.0589,0.0048,0.0039,0.0000,0.0000,0.0000
2,SUNDAY,0,0.0163,0.0006,0.0022,0.0059,0.0004,0.0298,0.0512,0.0562,0.0047,0.0038,0.0000,0.0000,0.0000
2,SUNDAY,1,0.0173,0.0000,0.0024,0.0059,0.0003,0.0297,0.0512,0.0526,0.0044,0.0034,0.0000,0.0000,0.0000
2,SUNDAY,2,0.0190,0.0000,0.0017,0.0059,0.0000,0.0297,0.0512,0.0458,0.0036,0.0024,0.0000,0.0001,0.0000
2,SUNDAY,3,0.0187,0.0000,0.0017,0.0061,0.0002,0.0298,0.0512,0.0690,0.0045,0.0028,0.0000,0.0016,0.0004
2,SUNDAY,4,0.0176,0.0000,0.0017,0.0061,0.0012,0.0299,0.0512,0.1092,0.0076,0.0048,0.0000,0.0079,0.0016
2,SUNDAY,5,0.0171,0.0000,0.0017,0.0062,0.0022,0.0308,0.0512,0.1432,0.0104,0.0054,0.0000,0.0155,0.0031
2,SUNDAY,6,0.0161,0.0000,0.0028,0.0062,0.0025,0.0307,0.0330,0.1578,0.0115,0.0055,0.0000,0.0174,0.0034
2,SUNDAY,7,0.0468,0.0301,0.3632,0.0062,0.0027,0.0306,0.0000,0.1707,0.0122,0.0056,0.0000,0.0181,0.0036
2,SUNDAY,8,0.0230,0.0014,0.3629,0.0062,0.0027,0.0305,0.0000,0.1828,0.0124,0.0056,0.0000,0.0183,0.0036
2,SUNDAY,9,0.0149,0.0091,0.3644,0.0062,0.0027,0.0315,0.0000,0.1943,0.0124,0.0056,0.0000,0.0183,0.0036
2,SUNDAY,10,0.0098,0.0582,0.3664,0.0062,0.0027,0.0316,0.0000,0.1948,0.0124,0.0056,0.0000,0.0183,0.0036
2,SUNDAY,11,0.0098,0.1074,0.3681,0.0062,0.0027,0.0319,0.0000,0.1952,0.0125,0.0056,0.0000,0.0183,0.0036
2,SUNDAY,12,0.0058,0.1383,0.3695,0.0062,0.0027,0.0328,0.0000,0.1952,0.0124,0.0056,0.0000,0.0183,0.0036
2,SUNDAY,13,0.0055,0.2255,0.3702,0.0062,0.0026,0.0328,0.0000,0.1951,0.0123,0.0056,0.0000,0.0182,0.0036
2,SUNDAY,14,0.0054,0.2567,0.3704,0.0062,0.0024,0.0336,0.0000,0.1840,0.0119,0.0055,0.0000,0.0176,0.0034
2,SUNDAY,15,0.0055,0.2816,0.3706,0.0062,0.0021,0.0337,0.0000,0.1720,0.0111,0.0054,0.0000,0.0160,0.0030
2,SUNDAY,16,0.0066,0.2737,0.3696,0.0062,0.0017,0.0328,0.0000,0.1562,0.0098,0.0053,0.0000,0.0106,0.0017
2,SUNDAY,17,0.0041,0.0250,0.0072,0.0061,0.0011,0.0327,0.0330,0.1389,0.0071,0.0052,0.0000,0.0040,0.0004
2,SUNDAY,18,0.0095,0.0182,0.0058,0.0061,0.0008,0.0318,0.0512,0.1191,0.0057,0.0049,0.0000,0.0006,0.0000
2,SUNDAY,19,0.0119,0.0149,0.0051,0.0059,0.0007,0.0317,0.0512,0.1062,0.0052,0.0045,0.0000,0.0000,0.0000
2,SUNDAY,20,0.0141,0.0115,0.0044,0.0059,0.0007,0.0318,0.0512,0.0945,0.0051,0.0043,0.0000,0.0000,0.0000
2,SUNDAY,21,0.0144,0.0084,0.0038,0.0059,0.0006,0.0309,0.0512,0.0835,0.0050,0.0042,0.0000,0.0000,0.0000
2,SUNDAY,22,0.0152,0.0051,0.0032,0.0059,0.0006,0.0308,0.0512,0.0614,0.0049,0.0041,0.0000,0.0000,0.0000
2,SUNDAY,23,0.0164,0.0018,0.0025,0.0059,0.0005,0.0298,0.0512,0.0589,0.0048,0.0039,0.0000,0.0000,0.0000
2,HOLIDAY,0,0.1606,0.0000,0.0486,0.0059,0.0005,0.0301,0.0512,0.0421,0.0046,0.0057,0.0186,0.0004,0.0012
2,HOLIDAY,1,0.1408,0.0000,0.0490,0.0059,0.0004,0.0299,0.0512,0.0364,0.0043,0.0043,0.0000,0.0000,0.0000
2,HOLIDAY,2,0.1348,0.0000,0.0474,0.0060,0.0002,0.0299,0.0512,0.0342,0.0042,0.0042,0.0119,0.0003,0.0008
2,HOLIDAY,3,0.1108,0.0000,0.0474,0.0064,0.0001,0.0300,0.0512,0.0400,0.0045,0.0062,0.0805,0.0018,0.0051
2,HOLIDAY,4,0.0977,0.0051,0.0474,0.0072,0.0009,0.0303,0.0512,0.0650,0.0061,0.0110,0.1228,0.0036,0.0078
2,HOLIDAY,5,0.0874,0.0059,0.0474,0.0093,0.0038,0.0319,0.0512,0.1014,0.0094,0.0167,0.1486,0.0060,0.0094
2,HOLIDAY,6,0.0862,0.0071,0.0494,0.0131,0.0129,0.0325,0.0330,0.1505,0.0153,0.0231,0.1635,0.0078,0.0104
2,HOLIDAY,7,0.0815,0.0075,0.1431,0.0164,0.0242,0.0330,0.0000,0.1781,0.0225,0.0279,0.1657,0.0087,0.0105
2,HOLIDAY,8,0.5511,0.0083,0.2484,0.0177,0.0310,0.0334,0.0000,0.1863,0.0264,0.0297,0.1657,0.0090,0.0105
2,HOLIDAY,9,0.4620,0.0094,0.2391,0.0175,0.0333,0.0346,0.0000,0.1883,0.0275,0.0299,0.1657,0.0090,0.0105
2,HOLIDAY,10,0.2816,0.0012,0.1926,0.0176,0.0337,0.0349,0.0000,0.1882,0.0278,0.0299,0.1657,0.0090,0.0105
2,HOLIDAY,11,0.2255,0.0183,0.1798,0.0179,0.0337,0.0352,0.0000,0.1878,0.0278,0.0299,0.1657,0.0090,0.0105
