Month,Daytype,Hour,Heating,Cooling,Ventilation,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
1,SATURDAY,18,0.0437,0.0474,0.3704,0.1064,0.1021,0.1271,0.4446,0.0441,0.1416,0.0335,0.0582
1,SATURDAY,19,0.0434,0.0274,0.3589,0.0954,0.1012,0.1556,0.4282,0.0364,0.1298,0.0309,0.0540
1,SATURDAY,20,0.0582,0.0200,0.3476,0.0822,0.0999,0.1556,0.4033,0.0335,0.1243,0.0248,0.0412
1,SATURDAY,21,0.0685,0.0188,0.3475,0.0714,0.0974,0.1556,0.3654,0.0329,0.1176,0.0222,0.0367
1,SATURDAY,22,0.0795,0.0154,0.3585,0.0509,0.0949,0.1556,0.3163,0.0322,0.1094,0.0207,0.0353
1,SATURDAY,23,0.0903,0.0111,0.3477,0.0110,0.0927,0.1556,0.2946,0.0310,0.0991,0.0202,0.0353
1,SUNDAY,0,0.0957,0.0109,0.3476,0.0110,0.0908,0.1556,0.2842,0.0298,0.0947,0.0216,0.0394
1,SUNDAY,1,0.1022,0.0102,0.3587,0.0110,0.0885,0.1556,0.2764,0.0296,0.0913,0.0211,0.0394
1,SUNDAY,2,0.1046,0.0089,0.3477,0.0111,0.0875,0.1556,0.2718,0.0294,0.0893,0.0223,0.0417
1,SUNDAY,3,0.1083,0.0084,0.3588,0.0113,0.0876,0.1556,0.2735,0.0296,0.0922,0.0253,0.0467
1,SUNDAY,4,0.1115,0.0082,0.3479,0.0265,0.0909,0.1556,0.2980,0.0316,0.1034,0.0291,0.0519
1,SUNDAY,5,0.1118,0.0403,0.3704,0.0677,0.0954,0.1556,0.3545,0.0392,0.1267,0.0387,0.0639
1,SUNDAY,6,0.1110,0.0212,0.3596,0.0932,0.0979,0.1556,0.4249,0.0428,0.1532,0.0521,0.0838
1,SUNDAY,7,0.1015,0.0222,0.3749,0.1078,0.0997,0.0034,0.4631,0.0491,0.1781,0.0549,0.0865
1,SUNDAY,8,0.0904,0.0224,0.3749,0.1031,0.1009,0.0000,0.4777,0.0501,0.1861,0.0557,0.0875
1,SUNDAY,9,0.0788,0.0322,0.3748,0.1001,0.1027,0.0000,0.4871,0.0506,0.1892,0.0557,0.0875
1,SUNDAY,10,0.0568,0.0359,0.3746,0.1045,0.1033,0.0000,0.4891,0.0507,0.1866,0.0557,0.0875
1,SUNDAY,11,0.0474,0.0462,0.3733,0.1094,0.1037,0.0000,0.4889,0.0507,0.1866,0.0557,0.0875
1,SUNDAY,12,0.0352,0.0543,0.3719,0.1149,0.1043,0.0000,0.4839,0.0506,0.1866,0.0557,0.0875
1,SUNDAY,13,0.0347,0.0631,0.3722,0.1096,0.1045,0.0000,0.4828,0.0505,0.1858,0.0557,0.0875
1,SUNDAY,14,0.0360,0.0768,0.3725,0.1031,0.1052,0.0000,0.4820,0.0503,0.1836,0.0557,0.0875
1,SUNDAY,15,0.0300,0.0787,0.3726,0.1014,0.1052,0.0047,0.4789,0.0498,0.1740,0.0556,0.0874
1,SUNDAY,16,0.0420,0.0676,0.3717,0.1040,0.1044,0.0047,0.4695,0.0476,0.1621,0.0480,0.0774
1,SUNDAY,17,0.0519,0.0546,0.3688,0.1110,0.1034,0.1271,0.4566,0.0449,0.1487,0.0410,0.0681
1,SUNDAY,18,0.0511,0.0358,0.3705,0.1064,0.1021,0.1271,0.4446,0.0441,0.1416,0.0339,0.0590
1,SUNDAY,19,0.0640,0.0248,0.3590,0.0954,0.1012,0.1556,0.4282,0.0364,0.1298,0.0311,0.0548
1,SUNDAY,20,0.0744,0.0161,0.3478,0.0822,0.0999,0.1556,0.4033,0.0335,0.1243,0.0251,0.0404
1,SUNDAY,21,0.0873,0.0125,0.3477,0.0714,0.0974,0.1556,0.3654,0.0329,0.1176,0.0234,0.0396
1,SUNDAY,22,0.0964,0.0115,0.3477,0.0509,0.0949,0.1556,0.3163,0.0322,0.1094,0.0223,0.0393
1,SUNDAY,23,0.1120,0.0103,0.3591,0.0110,0.0927,0.1556,0.2946,0.0310,0.0991,0.0219,0.0394
1,HOLIDAY,0,0.0809,0.0188,0.3828,0.0110,0.0908,0.1556,0.2838,0.0304,0.0954,0.0199,0.0356
1,HOLIDAY,1,0.0862,0.0121,0.3835,0.0110,0.0885,0.1556,0.2758,0.0302,0.0929,0.0194,0.0357
1,HOLIDAY,2,0.0853,0.0120,0.3834,0.0112,0.0875,0.1556,0.2714,0.0301,0.0915,0.0204,0.0380
1,HOLIDAY,3,0.0909,0.0117,0.3834,0.0116,0.0877,0.1556,0.2754,0.0303,0.0936,0.0228,0.0434
1,HOLIDAY,4,0.0938,0.0116,0.3836,0.0286,0.0911,0.1556,0.3017,0.0330,0.1010,0.0297,0.0519
1,HOLIDAY,5,0.0959,0.0523,0.3951,0.0757,0.0962,0.1556,0.3715,0.0460,0.1274,0.0471,0.0724
1,HOLIDAY,6,0.0961,0.0269,0.3953,0.1042,0.1002,0.1556,0.4687,0.0594,0.1586,0.0622,0.0999
1,HOLIDAY,7,0.0937,0.0362,0.3998,0.1214,0.1031,0.0034,0.5124,0.0752,0.1841,0.0658,0.1064
1,HOLIDAY,8,0.0732,0.0396,0.3998,0.1178,0.1050,0.0000,0.5323,0.0789,0.1962,0.0675,0.1093
1,HOLIDAY,9,0.0435,0.0616,0.3996,0.1151,0.1070,0.0000,0.5414,0.0806,0.2023,0.0678,0.1102
1,HOLIDAY,10,0.0176,0.0731,0.3931,0.1195,0.1076,0.0000,0.5409,0.0811,0.2027,0.0680,0.1105
1,HOLIDAY,11,0.0177,0.1209,0.3941,0.1243,0.1080,0.0000,0.5392,0.0812,0.2027,0.0680,0.1105
1,HOLIDAY,12,0.0373,0.1854,0.3949,0.1296,0.1086,0.0000,0.5343,0.0811,0.2027,0.0680,0.1105
1,HOLIDAY,13,0.0372,0.2099,0.3954,0.1239,0.1086,0.0000,0.5343,0.0805,0.2023,0.0679,0.1104
1,HOLIDAY,14,0.0374,0.2810,0.3958,0.1168,0.1091,0.0000,0.5339,0.0799,0.2001,0.0677,0.1100
1,HOLIDAY,15,0.0373,0.2806,0.3956,0.1140,0.1089,0.0047,0.5306,0.0784,0.1865,0.0665,0.1079
1,HOLIDAY,16,0.0370,0.1835,0.3947,0.1149,0.1077,0.0047,0.5169,0.0765,0.1765,0.0587,0.0963
1,HOLIDAY,17,0.0362,0.1536,0.3898,0.1187,0.1058,0.1271,0.4995,0.0723,0.1615,0.0488,0.0815
1,HOLIDAY,18,0.0176,0.0975,0.3889,0.1118,0.1032,0.1271,0.4828,0.0637,0.1494,0.0387,0.0660
1,HOLIDAY,19,0.0394,0.0720,0.3772,0.1018,0.1015,0.1556,0.4611,0.0488,0.1413,0.0320,0.0559
1,HOLIDAY,20,0.0449,0.0323,0.3836,0.0852,0.1000,0.1556,0.4250,0.0372,0.1334,0.0247,0.0415
1,HOLIDAY,21,0.0480,0.0278,0.3834,0.0725,0.0974,0.1556,0.3781,0.0328,0.1243,0.0220,0.0368
1,HOLIDAY,22,0.0576,0.0228,0.3832,0.0509,0.0949,0.1556,0.3228,0.0318,0.1122,0.0207,0.0356
1,HOLIDAY,23,0.0662,0.0204,0.3833,0.0110,0.0927,0.1556,0.2960,0.0306,0.0988,0.0202,0.0356
2,WEEKDAY,0,0.0738,0.0170,0.3832,0.0110,0.0909,0.1556,0.2838,0.0304,0.0954,0.0199,0.0356
2,WEEKDAY,1,0.0798,0.0151,0.3815,0.0110,0.0886,0.1556,0.2758,0.0302,0.0929,0.0194,0.0356
2,WEEKDAY,2,0.0844,0.0150,0.3792,0.0112,0.0877,0.1556,0.2713,0.0301,0.0915,0.0203,0.0376
2,WEEKDAY,3,0.0892,0.0122,0.3816,0.0117,0.0878,0.1556,0.2755,0.0303,0.0934,0.0229,0.0437
2,WEEKDAY,4,0.0930,0.0119,0.3835,0.0288,0.0912,0.1556,0.3013,0.0329,0.1007,0.0298,0.0526
2,WEEKDAY,5,0.0963,0.0463,0.3949,0.0760,0.0963,0.1556,0.3704,0.0460,0.1272,0.0473,0.0738
2,WEEKDAY,6,0.0979,0.0304,0.3952,0.1042,0.1004,0.1556,0.4687,0.0597,0.1589,0.0623,0.1002
2,WEEKDAY,7,0.0810,0.0355,0.3996,0.1214,0.1033,0.0000,0.5123,0.0755,0.1838,0.0658,0.1063
2,WEEKDAY,8,0.0444,0.0569,0.4002,0.1179,0.1055,0.0000,0.5326,0.0790,0.1959,0.0675,0.1093
2,WEEKDAY,9,0.0228,0.0794,0.3975,0.1151,0.1077,0.0000,0.5414,0.0806,0.2023,0.0678,0.1102
2,WEEKDAY,10,0.0191,0.1031,0.3970,0.1195,0.1083,0.0000,0.5409,0.0811,0.2027,0.0680,0.1105
2,WEEKDAY,11,0.0187,0.1362,0.3984,0.1244,0.1087,0.0000,0.5390,0.0812,0.2027,0.0680,0.1105
2,WEEKDAY,12,0.0210,0.1683,0.3992,0.1299,0.1093,0.0000,0.5341,0.0811,0.2027,0.0680,0.1105
2,WEEKDAY,13,0.0237,0.2043,0.4004,0.1247,0.1093,0.0000,0.5344,0.0806,0.2023,0.0679,0.1104
2,WEEKDAY,14,0.0248,0.2350,0.4015,0.1179,0.1098,0.0000,0.5340,0.0799,0.2000,0.0677,0.1100
2,WEEKDAY,15,0.0259,0.2507,0.4028,0.1153,0.1094,0.0047,0.5311,0.0789,0.1910,0.0665,0.1079
2,WEEKDAY,16,0.0249,0.2209,0.4011,0.1158,0.1082,0.0047,0.5176,0.0768,0.1762,0.0588,0.0968
2,WEEKDAY,17,0.0249,0.1668,0.3943,0.1192,0.1063,0.0047,0.5008,0.0725,0.1613,0.0489,0.0819
2,WEEKDAY,18,0.0231,0.1270,0.3931,0.1121,0.1036,0.1271,0.4841,0.0638,0.1494,0.0387,0.0663
2,WEEKDAY,19,0.0226,0.0799,0.3819,0.1019,0.1019,0.1556,0.4623,0.0488,0.1413,0.0321,0.0559
2,WEEKDAY,20,0.0287,0.0511,0.3831,0.0853,0.1004,0.1556,0.4254,0.0372,0.1335,0.0253,0.0440
2,WEEKDAY,21,0.0373,0.0358,0.3832,0.0725,0.0977,0.1556,0.3779,0.0328,0.1243,0.0221,0.0372
2,WEEKDAY,22,0.0521,0.0263,0.3834,0.0509,0.0952,0.1556,0.3230,0.0318,0.1122,0.0207,0.0356
2,WEEKDAY,23,0.0656,0.0215,0.3833,0.0110,0.0929,0.1556,0.2961,0.0306,0.0988,0.0202,0.0356
2,SATURDAY,0,0.0809,0.0150,0.3585,0.0110,0.0909,0.1556,0.2842,0.0298,0.0947,0.0199,0.0353
2,SATURDAY,1,0.0859,0.0131,0.3585,0.0110,0.0886,0.1556,0.2764,0.0296,0.0913,0.0194,0.0354
2,SATURDAY,2,0.0907,0.0128,0.3585,0.0111,0.0877,0.1556,0.2718,0.0294,0.0893,0.0208,0.0382
2,SATURDAY,3,0.0939,0.0116,0.3586,0.0113,0.0878,0.1556,0.2735,0.0296,0.0922,0.0240,0.0446
2,SATURDAY,4,0.0986,0.0112,0.3478,0.0265,0.0910,0.1556,0.2980,0.0316,0.1034,0.0281,0.0506
2,SATURDAY,5,0.0999,0.0442,0.3702,0.0677,0.0955,0.1556,0.3545,0.0392,0.1267,0.0381,0.0633
2,SATURDAY,6,0.0977,0.0308,0.3704,0.0932,0.0980,0.1556,0.4249,0.0428,0.1532,0.0519,0.0835
2,SATURDAY,7,0.0821,0.0348,0.3748,0.1078,0.0998,0.0000,0.4631,0.0491,0.1781,0.0549,0.0864
2,SATURDAY,8,0.0334,0.0501,0.3739,0.1031,0.1012,0.0000,0.4777,0.0501,0.1861,0.0557,0.0875
2,SATURDAY,9,0.0217,0.0684,0.3720,0.1001,0.1032,0.0000,0.4871,0.0506,0.1892,0.0557,0.0875
2,SATURDAY,10,0.0198,0.0828,0.3727,0.1045,0.1038,0.0000,0.4891,0.0507,0.1866,0.0557,0.0875
2,SATURDAY,11,0.0179,0.1075,0.3721,0.1094,0.1042,0.0000,0.4889,0.0507,0.1866,0.0557,0.0875
2,SATURDAY,12,0.0176,0.1226,0.3732,0.1149,0.1048,0.0000,0.4839,0.0506,0.1866,0.0557,0.0875
2,SATURDAY,13,0.0166,0.1440,0.3743,0.1096,0.1049,0.0000,0.4828,0.0505,0.1858,0.0557,0.0875
2,SATURDAY,14,0.0164,0.1659,0.3757,0.1031,0.1056,0.0000,0.4820,0.0503,0.1836,0.0556,0.0874
2,SATURDAY,15,0.0165,0.1827,0.3772,0.1014,0.1056,0.0047,0.4789,0.0487,0.1740,0.0555,0.0873
2,SATURDAY,16,0.0168,0.1530,0.3766,0.1050,0.1048,0.0047,0.4695,0.0476,0.1621,0.0478,0.0772
2,SATURDAY,17,0.0171,0.1171,0.3690,0.1110,0.1039,0.0047,0.4566,0.0449,0.1487,0.0407,0.0676
2,SATURDAY,18,0.0235,0.0936,0.3678,0.1064,0.1025,0.1271,0.4446,0.0441,0.1416,0.0335,0.0582
2,SATURDAY,19,0.0262,0.0616,0.3572,0.0954,0.1016,0.1556,0.4282,0.0364,0.1298,0.0309,0.0540
2,SATURDAY,20,0.0359,0.0343,0.3485,0.0822,0.1003,0.1556,0.4033,0.0335,0.1243,0.0248,0.0412
2,SATURDAY,21,0.0535,0.0252,0.3476,0.0714,0.0977,0.1556,0.3654,0.0329,0.1176,0.0222,0.0367
2,SATURDAY,22,0.0668,0.0200,0.3474,0.0509,0.0952,0.1556,0.3163,0.0322,0.1094,0.0207,0.0353
2,SATURDAY,23,0.0780,0.0164,0.3585,0.0110,0.0929,0.1556,0.2946,0.0310,0.0991,0.0202,0.0353
2,SUNDAY,0,0.0852,0.0142,0.3474,0.0110,0.0909,0.1556,0.2842,0.0298,0.0947,0.0216,0.0394
2,SUNDAY,1,0.0921,0.0120,0.3474,0.0110,0.0886,0.1556,0.2764,0.0296,0.0913,0.0211,0.0394
2,SUNDAY,2,0.0927,0.0110,0.3584,0.0111,0.0877,0.1556,0.2718,0.0294,0.0893,0.0223,0.0417
2,SUNDAY,3,0.0967,0.0096,0.3475,0.0113,0.0878,0.1556,0.2735,0.0296,0.0922,0.0253,0.0467
2,SUNDAY,4,0.1026,0.0092,0.3587,0.0265,0.0910,0.1556,0.2980,0.0316,0.1034,0.0291,0.0519
2,SUNDAY,5,0.1037,0.0411,0.3591,0.0677,0.0955,0.1556,0.3545,0.0392,0.1267,0.0387,0.0639
2,SUNDAY,6,0.1047,0.0235,0.3704,0.0932,0.0980,0.1556,0.4249,0.0428,0.1532,0.0521,0.0838
2,SUNDAY,7,0.0926,0.0237,0.3745,0.1078,0.0998,0.0000,0.4631,0.0491,0.1781,0.0549,0.0865
2,SUNDAY,8,0.0567,0.0360,0.3749,0.1031,0.1012,0.0000,0.4777,0.0501,0.1861,0.0557,0.0875
2,SUNDAY,9,0.0320,0.0530,0.3742,0.1001,0.1032,0.0000,0.4871,0.0506,0.1892,0.0557,0.0875
2,SUNDAY,10,0.0189,0.0697,0.3735,0.1045,0.1038,0.0000,0.4891,0.0507,0.1866,0.0557,0.0875
2,SUNDAY,11,0.0222,0.0902,0.3727,0.1094,0.1042,0.0000,0.4889,0.0507,0.1866,0.0557,0.0875
2,SUNDAY,12,0.0180,0.1059,0.3734,0.1149,0.1048,0.0000,0.4839,0.0506,0.1866,0.0557,0.0875
2,SUNDAY,13,0.0218,0.1294,0.3745,0.1096,0.1049,0.0000,0.4828,0.0505,0.1858,0.0557,0.0875
2,SUNDAY,14,0.0268,0.1567,0.3756,0.1031,0.1056,0.0000,0.4820,0.0503,0.1836,0.0557,0.0875
2,SUNDAY,15,0.0198,0.1652,0.3763,0.1014,0.1056,0.0047,0.4789,0.0498,0.1740,0.0556,0.0874
2,SUNDAY,16,0.0283,0.1533,0.3756,0.1040,0.1048,0.0047,0.4695,0.0476,0.1621,0.0480,0.0774
2,SUNDAY,17,0.0282,0.1111,0.3681,0.1110,0.1039,0.0047,0.4566,0.0449,0.1487,0.0410,0.0681
2,SUNDAY,18,0.0270,0.0776,0.3706,0.1064,0.1025,0.1271,0.4446,0.0441,0.1416,0.0339,0.0590
2,SUNDAY,19,0.0336,0.0522,0.3585,0.0954,0.1016,0.1556,0.4282,0.0364,0.1298,0.0311,0.0548
2,SUNDAY,20,0.0446,0.0319,0.3484,0.0822,0.1003,0.1556,0.4033,0.0335,0.1243,0.0251,0.0404
2,SUNDAY,21,0.0544,0.0230,0.3477,0.0714,0.0977,0.1556,0.3654,0.0329,0.1176,0.0234,0.0396
2,SUNDAY,22,0.0713,0.0171,0.3473,0.0509,0.0952,0.1556,0.3163,0.0322,0.1094,0.0223,0.0393
2,SUNDAY,23,0.0804,0.0140,0.3475,0.0110,0.0929,0.1556,0.2946,0.0310,0.0991,0.0219,0.0394
2,HOLIDAY,0,0.1065,0.0091,0.3837,0.0110,0.0909,0.1556,0.2838,0.0304,0.0954,0.0199,0.0356
2,HOLIDAY,1,0.1141,0.0085,0.3729,0.0110,0.0886,0.1556,0.2758,0.0302,0.0929,0.0194,0.0356
2,HOLIDAY,2,0.1185,0.0078,0.3729,0.0112,0.0877,0.1556,0.2713,0.0301,0.0915,0.0203,0.0376
2,HOLIDAY,3,0.1264,0.0073,0.3731,0.0117,0.0878,0.1556,0.2755,0.0303,0.0934,0.0229,0.0437
2,HOLIDAY,4,0.1240,0.0073,0.3841,0.0288,0.0912,0.1556,0.3013,0.0329,0.1007,0.0298,0.0526
2,HOLIDAY,5,0.1203,0.0395,0.3955,0.0760,0.0963,0.1556,0.3704,0.0460,0.1272,0.0473,0.0738
2,HOLIDAY,6,0.1222,0.0225,0.3958,0.1042,0.1004,0.1556,0.4687,0.0597,0.1589,0.0623,0.1002
2,HOLIDAY,7,0.0964,0.0234,0.3995,0.1214,0.1033,0.0000,0.5123,0.0755,0.1838,0.0658,0.1063
2,HOLIDAY,8,0.0429,0.0462,0.4001,0.1179,0.1055,0.0000,0.5326,0.0790,0.1959,0.0675,0.1093
2,HOLIDAY,9,0.0292,0.0522,0.4013,0.1151,0.1077,0.0000,0.5414,0.0806,0.2023,0.0678,0.1102
2,HOLIDAY,10,0.0215,0.0634,0.4016,0.1195,0.1083,0.0000,0.5409,0.0811,0.2027,0.0680,0.1105
2,HOLIDAY,11,0.0201,0.0705,0.3955,0.1244,0.1087,0.0000,0.5390,0.0812,0.2027,0.0680,0.1105
2,HOLIDAY,12,0.0174,0.0815,0.3951,0.1299,0.1093,0.0000,0.5341,0.0811,0.2027,0.0680,0.1105
2,HOLIDAY,13,0.0172,0.0877,0.3950,0.1247,0.1093,0.0000,0.5344,0.0806,0.2023,0.0679,0.1104
2,HOLIDAY,14,0.0171,0.0883,0.3948,0.1179,0.1098,0.0000,0.5340,0.0799,0.2000,0.0677,0.1100
2,HOLIDAY,15,0.0170,0.0906,0.3948,0.1153,0.1094,0.0047,0.5311,0.0789,0.1910,0.0665,0.1079
2,HOLIDAY,16,0.0172,0.0796,0.4009,0.1161,0.1082,0.0047,0.5176,0.0768,0.1762,0.0588,0.0968
2,HOLIDAY,17,0.0401,0.0668,0.3959,0.1192,0.1063,0.0047,0.5008,0.0725,0.1613,0.0489,0.0819
2,HOLIDAY,18,0.0447,0.0391,0.3958,0.1121,0.1036,0.1271,0.4841,0.0638,0.1494,0.0387,0.0663
2,HOLIDAY,19,0.0490,0.0300,0.3842,0.1019,0.1019,0.1556,0.4623,0.0488,0.1413,0.0321,0.0559
2,HOLIDAY,20,0.0645,0.0209,0.3838,0.0853,0.1004,0.1556,0.4254,0.0372,0.1335,0.0253,0.0440
2,HOLIDAY,21,0.0765,0.0130,0.3836,0.0725,0.0977,0.1556,0.3779,0.0328,0.1243,0.0221,0.0372
2,HOLIDAY,22,0.0884,0.0113,0.3834,0.0509,0.0952,0.1556,0.3230,0.0318,0.1122,0.0207,0.0356
2,HOLIDAY,23,0.0925,0.0108,0.3836,0.0110,0.0929,0.1556,0.2961,0.0306,0.0988,0.0202,0.0356
3,WEEKDAY,0,0.0452,0.0295,0.3834,0.0110,0.0916,0.1556,0.2838,0.0304,0.0954,0.0199,0.0356
3,WEEKDAY,1,0.0550,0.0240,0.3810,0.0110,0.0893,0.1556,0.2758,0.0302,0.0929,0.0194,0.0356
3,WEEKDAY,2,0.0619,0.0202,0.3788,0.0112,0.0883,0.1556,0.2713,0.0301,0.0915,0.0203,0.0376
3,WEEKDAY,3,0.0682,0.0187,0.3810,0.0117,0.0884,0.1556,0.2755,0.0303,0.0934,0.0229,0.0437
3,WEEKDAY,4,0.0728,0.0175,0.3832,0.0288,0.0917,0.1556,0.3013,0.0329,0.1007,0.0298,0.0526
3,WEEKDAY,5,0.0753,0.0579,0.3947,0.0760,0.0969,0.1556,0.3704,0.0460,0.1272,0.0473,0.0738
3,WEEKDAY,6,0.0759,0.0439,0.3951,0.1042,0.1009,0.0333,0.4687,0.0597,0.1589,0.0623,0.1002
3,WEEKDAY,7,0.0356,0.0704,0.4001,0.1214,0.1040,0.0000,0.5123,0.0755,0.1838,0.0658,0.1063
3,WEEKDAY,8,0.0214,0.1036,0.3986,0.1179,0.1063,0.0000,0.5326,0.0790,0.1959,0.0675,0.1093
3,WEEKDAY,9,0.0190,0.1429,0.3986,0.1151,0.1087,0.0000,0.5414,0.0806,0.2023,0.0678,0.1102
3,WEEKDAY,10,0.0245,0.1993,0.3998,0.1195,0.1094,0.0000,0.5409,0.0811,0.2027,0.0680,0.1105
3,WEEKDAY,11,0.0256,0.2532,0.4018,0.1244,0.1097,0.0000,0.5390,0.0812,0.2027,0.0680,0.1105
3,WEEKDAY,12,0.0274,0.3147,0.4038,0.1299,0.1103,0.0000,0.5341,0.0811,0.2027,0.0680,0.1105
3,WEEKDAY,13,0.0283,0.3499,0.4054,0.1247,0.1104,0.0000,0.5344,0.0806,0.2023,0.0679,0.1104
3,WEEKDAY,14,0.0295,0.3825,0.4067,0.1179,0.1109,0.0000,0.5340,0.0799,0.2000,0.0677,0.1100
