Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors
1,SATURDAY,23,0.0000,0.0389,0.3346,0.0239,0.0573,2.2279,0.2529,0.6492,0.0188,0.0604,0.0368
1,SUNDAY,0,0.0000,0.0250,0.3049,0.0201,0.0277,2.2147,0.2452,0.5880,0.0155,0.0554,0.0022
1,SUNDAY,1,0.0000,0.0294,0.3340,0.0199,0.0289,2.2092,0.2452,0.5543,0.0158,0.0551,0.0015
1,SUNDAY,2,0.0000,0.0317,0.3340,0.0202,0.0419,2.2054,0.2452,0.5486,0.0151,0.0558,0.0030
1,SUNDAY,3,0.0000,0.0305,0.3358,0.0212,0.0759,2.2039,0.2452,0.5693,0.0164,0.0608,0.0142
1,SUNDAY,4,0.0000,0.0331,0.3360,0.0261,0.1485,2.2104,0.2452,0.6395,0.0214,0.0709,0.0382
1,SUNDAY,5,0.0000,0.0310,0.3358,0.0382,0.2066,2.3270,0.2452,0.7285,0.0304,0.0854,0.0571
1,SUNDAY,6,0.0000,0.0352,0.4230,0.0640,0.2442,2.3162,0.1389,0.8518,0.0405,0.0991,0.0700
1,SUNDAY,7,0.0739,0.0388,0.4718,0.0860,0.2964,2.2802,0.0000,0.9591,0.0503,0.1084,0.0775
1,SUNDAY,8,0.0398,0.0654,0.4756,0.0963,0.3025,2.2857,0.0000,1.0498,0.0577,0.1136,0.0799
1,SUNDAY,9,0.0119,0.1335,0.4863,0.0977,0.3043,2.4596,0.0000,1.0810,0.0614,0.1155,0.0802
1,SUNDAY,10,0.0000,0.2355,0.5040,0.0957,0.3104,2.5230,0.0000,1.0872,0.0625,0.1158,0.0802
1,SUNDAY,11,0.0000,0.3414,0.5122,0.0944,0.3033,2.5811,0.0000,1.0877,0.0626,0.1158,0.0802
1,SUNDAY,12,0.0000,0.4088,0.5163,0.0940,0.2674,2.7117,0.0000,1.0877,0.0626,0.1158,0.0802
1,SUNDAY,13,0.0000,0.4412,0.5184,0.0930,0.2435,2.7190,0.0000,1.0874,0.0626,0.1158,0.0802
1,SUNDAY,14,0.0000,0.4393,0.5173,0.0942,0.2178,2.8247,0.0000,1.0843,0.0626,0.1156,0.0802
1,SUNDAY,15,0.0000,0.4094,0.5130,0.0958,0.2037,2.8158,0.0000,1.0739,0.0623,0.1143,0.0802
1,SUNDAY,16,0.0000,0.3072,0.4965,0.0978,0.1937,2.6847,0.0000,1.0499,0.0614,0.1105,0.0802
1,SUNDAY,17,0.0000,0.2482,0.4917,0.0979,0.1731,2.6530,0.1665,1.0251,0.0602,0.1045,0.0800
1,SUNDAY,18,0.0105,0.2027,0.4762,0.0943,0.1575,2.5231,0.2517,0.9946,0.0579,0.0964,0.0781
1,SUNDAY,19,0.0140,0.1686,0.4747,0.0828,0.1428,2.4985,0.3030,0.9521,0.0538,0.0896,0.0737
1,SUNDAY,20,0.0000,0.1373,0.3579,0.0659,0.1062,2.4859,0.2808,0.9109,0.0460,0.0806,0.0666
1,SUNDAY,21,0.0000,0.0960,0.3403,0.0477,0.0913,2.3573,0.2544,0.7992,0.0367,0.0722,0.0553
1,SUNDAY,22,0.0000,0.0426,0.3345,0.0309,0.0662,2.3566,0.2544,0.6655,0.0274,0.0649,0.0373
1,SUNDAY,23,0.0000,0.0355,0.3341,0.0222,0.0459,2.2225,0.2529,0.6190,0.0175,0.0576,0.0106
1,HOLIDAY,0,0.0000,0.0212,0.2715,0.0200,0.0486,2.2176,0.2452,0.6000,0.0226,0.0577,0.0106
1,HOLIDAY,1,0.0000,0.0211,0.2715,0.0199,0.0328,2.2104,0.2452,0.5848,0.0200,0.0560,0.0022
1,HOLIDAY,2,0.0000,0.0208,0.2714,0.0199,0.0309,2.2062,0.2452,0.5667,0.0178,0.0554,0.0015
1,HOLIDAY,3,0.0000,0.0201,0.2724,0.0200,0.0443,2.2032,0.2452,0.5601,0.0162,0.0566,0.0030
1,HOLIDAY,4,0.0000,0.0197,0.2724,0.0226,0.1010,2.2085,0.2452,0.5749,0.0171,0.0660,0.0143
1,HOLIDAY,5,0.0000,0.0195,0.2727,0.0289,0.1432,2.3236,0.2452,0.6211,0.0204,0.0788,0.0390
1,HOLIDAY,6,0.0000,0.0197,0.2884,0.0512,0.1776,2.3121,0.1389,0.7344,0.0269,0.0899,0.0601
1,HOLIDAY,7,0.0000,0.0213,0.3369,0.0727,0.2281,2.2757,0.0000,0.8672,0.0350,0.0967,0.0732
1,HOLIDAY,8,0.0000,0.0275,0.3407,0.0790,0.2305,2.2773,0.0000,0.9174,0.0417,0.1006,0.0788
1,HOLIDAY,9,0.0000,0.0694,0.3444,0.0788,0.2346,2.4460,0.0000,0.9322,0.0456,0.1020,0.0801
1,HOLIDAY,10,0.0000,0.1070,0.3514,0.0770,0.2436,2.5059,0.0000,0.9537,0.0487,0.1026,0.0802
1,HOLIDAY,11,0.0000,0.1750,0.3589,0.0760,0.2443,2.5626,0.0000,0.9658,0.0516,0.1028,0.0802
1,HOLIDAY,12,0.0000,0.2454,0.3941,0.0758,0.2169,2.6935,0.0000,0.9677,0.0535,0.1028,0.0802
1,HOLIDAY,13,0.0000,0.2740,0.3956,0.0749,0.2020,2.7011,0.0000,0.9674,0.0539,0.1028,0.0802
1,HOLIDAY,14,0.0000,0.2689,0.3949,0.0758,0.1848,2.8076,0.0000,0.9656,0.0540,0.1028,0.0802
1,HOLIDAY,15,0.0000,0.2447,0.3922,0.0767,0.1768,2.8007,0.0000,0.9635,0.0540,0.1027,0.0802
1,HOLIDAY,16,0.0000,0.2106,0.3880,0.0786,0.1719,2.6730,0.0000,0.9507,0.0538,0.1013,0.0802
1,HOLIDAY,17,0.0000,0.1760,0.3841,0.0791,0.1522,2.6440,0.1665,0.9353,0.0531,0.0975,0.0802
1,HOLIDAY,18,0.0000,0.1519,0.3706,0.0792,0.1409,2.5188,0.2517,0.9261,0.0519,0.0925,0.0797
1,HOLIDAY,19,0.0000,0.1310,0.3705,0.0744,0.1285,2.4972,0.3030,0.9105,0.0497,0.0881,0.0767
1,HOLIDAY,20,0.0000,0.1069,0.3704,0.0643,0.0970,2.4878,0.2808,0.9030,0.0444,0.0806,0.0718
1,HOLIDAY,21,0.0000,0.0860,0.3206,0.0476,0.0927,2.3613,0.2544,0.8410,0.0373,0.0731,0.0642
1,HOLIDAY,22,0.0000,0.0409,0.3011,0.0287,0.0792,2.3603,0.2544,0.6867,0.0299,0.0663,0.0531
1,HOLIDAY,23,0.0000,0.0367,0.3007,0.0208,0.0609,2.2260,0.2529,0.6367,0.0252,0.0600,0.0368
2,WEEKDAY,0,0.0000,0.0251,0.3049,0.0202,0.0432,2.2396,0.2452,0.5918,0.0158,0.0566,0.0106
2,WEEKDAY,1,0.0000,0.0303,0.3340,0.0200,0.0301,2.2362,0.2452,0.5546,0.0159,0.0554,0.0022
2,WEEKDAY,2,0.0000,0.0324,0.3340,0.0203,0.0284,2.2316,0.2452,0.5488,0.0151,0.0552,0.0015
2,WEEKDAY,3,0.0000,0.0311,0.3359,0.0214,0.0474,2.2289,0.2452,0.5643,0.0156,0.0579,0.0030
2,WEEKDAY,4,0.0000,0.0328,0.3359,0.0267,0.1212,2.2350,0.2452,0.6145,0.0199,0.0708,0.0143
2,WEEKDAY,5,0.0083,0.0322,0.4063,0.0396,0.1998,2.3566,0.2452,0.7027,0.0284,0.0884,0.0390
2,WEEKDAY,6,0.0638,0.0357,0.4245,0.0681,0.2508,2.3500,0.1389,0.8569,0.0399,0.1038,0.0601
2,WEEKDAY,7,0.9243,0.0405,0.4773,0.0924,0.3046,2.3217,0.0000,1.0146,0.0539,0.1137,0.0732
2,WEEKDAY,8,0.1692,0.0869,0.4783,0.0989,0.3100,2.3438,0.0000,1.0943,0.0633,0.1189,0.0788
2,WEEKDAY,9,0.0000,0.2120,0.4952,0.0983,0.3113,2.5014,0.0000,1.1190,0.0670,0.1208,0.0801
2,WEEKDAY,10,0.0000,0.3750,0.5161,0.0961,0.3159,2.5407,0.0000,1.1243,0.0679,0.1211,0.0802
2,WEEKDAY,11,0.0000,0.5149,0.5252,0.0948,0.3147,2.5845,0.0000,1.1232,0.0680,0.1211,0.0802
2,WEEKDAY,12,0.0000,0.5902,0.5297,0.0945,0.2856,2.7076,0.0000,1.1243,0.0678,0.1207,0.0802
2,WEEKDAY,13,0.0000,0.6016,0.5300,0.0934,0.2587,2.7081,0.0000,1.1195,0.0663,0.1192,0.0802
2,WEEKDAY,14,0.0000,0.5613,0.5254,0.0947,0.2276,2.8129,0.0000,1.1033,0.0638,0.1171,0.0802
2,WEEKDAY,15,0.0000,0.4817,0.5164,0.0961,0.2125,2.8128,0.0000,1.0843,0.0630,0.1162,0.0802
2,WEEKDAY,16,0.0000,0.4268,0.5108,0.0983,0.2027,2.6874,0.0000,1.0683,0.0625,0.1142,0.0802
2,WEEKDAY,17,0.0000,0.3400,0.5036,0.0989,0.1797,2.6704,0.1665,1.0514,0.0614,0.1093,0.0802
2,WEEKDAY,18,0.0000,0.2654,0.4849,0.0971,0.1647,2.5406,0.2517,1.0372,0.0593,0.1021,0.0797
2,WEEKDAY,19,0.0000,0.1982,0.4762,0.0878,0.1498,2.5217,0.3030,1.0071,0.0554,0.0947,0.0767
2,WEEKDAY,20,0.0000,0.1570,0.4759,0.0710,0.1105,2.5115,0.2808,0.9611,0.0478,0.0847,0.0718
2,WEEKDAY,21,0.0136,0.1114,0.4296,0.0507,0.0985,2.3844,0.2544,0.8575,0.0384,0.0751,0.0642
2,WEEKDAY,22,0.0000,0.0575,0.3426,0.0306,0.0779,2.3859,0.2544,0.6990,0.0285,0.0667,0.0531
2,WEEKDAY,23,0.0000,0.0409,0.3379,0.0217,0.0556,2.2486,0.2529,0.6384,0.0181,0.0591,0.0368
2,SATURDAY,0,0.0000,0.0264,0.3049,0.0205,0.0435,2.2409,0.2452,0.5924,0.0159,0.0568,0.0106
2,SATURDAY,1,0.0000,0.0296,0.3340,0.0200,0.0300,2.2363,0.2452,0.5545,0.0159,0.0554,0.0022
2,SATURDAY,2,0.0000,0.0318,0.3340,0.0203,0.0279,2.2314,0.2452,0.5482,0.0150,0.0549,0.0015
2,SATURDAY,3,0.0000,0.0304,0.3359,0.0214,0.0451,2.2284,0.2452,0.5627,0.0153,0.0569,0.0030
2,SATURDAY,4,0.0000,0.0324,0.3359,0.0264,0.1155,2.2337,0.2452,0.6089,0.0192,0.0686,0.0143
2,SATURDAY,5,0.0124,0.0308,0.4058,0.0393,0.1801,2.3547,0.2452,0.6852,0.0272,0.0852,0.0390
2,SATURDAY,6,0.0704,0.0337,0.4163,0.0681,0.2228,2.3472,0.1389,0.7982,0.0374,0.0997,0.0601
2,SATURDAY,7,0.0681,0.0378,0.4718,0.0925,0.2746,2.3166,0.0000,0.9427,0.0482,0.1083,0.0732
2,SATURDAY,8,0.0289,0.0672,0.4756,0.0990,0.2799,2.3369,0.0000,1.0188,0.0560,0.1132,0.0788
2,SATURDAY,9,0.0118,0.1432,0.4863,0.0984,0.2815,2.4940,0.0000,1.0422,0.0596,0.1151,0.0801
2,SATURDAY,10,0.0000,0.2576,0.5032,0.0962,0.2876,2.5332,0.0000,1.0478,0.0605,0.1154,0.0802
2,SATURDAY,11,0.0000,0.3637,0.5111,0.0949,0.2807,2.5772,0.0000,1.0483,0.0606,0.1154,0.0802
2,SATURDAY,12,0.0000,0.4440,0.5161,0.0946,0.2455,2.7006,0.0000,1.0483,0.0606,0.1154,0.0802
2,SATURDAY,13,0.0000,0.4671,0.5187,0.0935,0.2251,2.7024,0.0000,1.0478,0.0606,0.1154,0.0802
2,SATURDAY,14,0.0000,0.4730,0.5174,0.0947,0.2029,2.8092,0.0000,1.0446,0.0606,0.1154,0.0802
2,SATURDAY,15,0.0000,0.4454,0.5148,0.0961,0.1903,2.8099,0.0000,1.0411,0.0606,0.1152,0.0802
2,SATURDAY,16,0.0000,0.3970,0.5091,0.0982,0.1819,2.6845,0.0000,1.0316,0.0602,0.1131,0.0802
2,SATURDAY,17,0.0000,0.3005,0.5007,0.0988,0.1624,2.6657,0.1665,1.0096,0.0590,0.1072,0.0802
2,SATURDAY,18,0.0000,0.2147,0.4764,0.0971,0.1469,2.5343,0.2517,0.9684,0.0568,0.0999,0.0797
2,SATURDAY,19,0.0000,0.1830,0.4749,0.0885,0.1327,2.5181,0.3030,0.9292,0.0536,0.0938,0.0767
2,SATURDAY,20,0.0109,0.1502,0.4746,0.0731,0.0972,2.5098,0.2808,0.9075,0.0472,0.0851,0.0718
2,SATURDAY,21,0.0146,0.1118,0.4743,0.0550,0.0873,2.3848,0.2544,0.8382,0.0388,0.0764,0.0642
2,SATURDAY,22,0.0000,0.0701,0.3411,0.0358,0.0713,2.3878,0.2544,0.7361,0.0296,0.0682,0.0531
2,SATURDAY,23,0.0000,0.0386,0.3345,0.0241,0.0573,2.2511,0.2529,0.6492,0.0188,0.0604,0.0368
2,SUNDAY,0,0.0000,0.0245,0.3049,0.0203,0.0277,2.2380,0.2452,0.5880,0.0155,0.0554,0.0022
2,SUNDAY,1,0.0000,0.0299,0.3340,0.0200,0.0289,2.2359,0.2452,0.5543,0.0158,0.0551,0.0015
2,SUNDAY,2,0.0000,0.0327,0.3340,0.0203,0.0419,2.2316,0.2452,0.5486,0.0151,0.0558,0.0030
2,SUNDAY,3,0.0000,0.0321,0.3358,0.0213,0.0759,2.2295,0.2452,0.5693,0.0164,0.0608,0.0142
2,SUNDAY,4,0.0000,0.0352,0.3360,0.0262,0.1485,2.2349,0.2452,0.6395,0.0214,0.0709,0.0382
2,SUNDAY,5,0.0000,0.0334,0.3358,0.0382,0.2066,2.3551,0.2452,0.7285,0.0304,0.0854,0.0571
2,SUNDAY,6,0.0000,0.0363,0.4230,0.0641,0.2442,2.3460,0.1389,0.8518,0.0405,0.0991,0.0700
2,SUNDAY,7,0.0609,0.0469,0.4718,0.0863,0.2964,2.3130,0.0000,0.9591,0.0503,0.1084,0.0775
2,SUNDAY,8,0.0341,0.0811,0.4756,0.0968,0.3025,2.3346,0.0000,1.0498,0.0577,0.1136,0.0799
2,SUNDAY,9,0.0133,0.1576,0.4884,0.0984,0.3043,2.4934,0.0000,1.0810,0.0614,0.1155,0.0802
2,SUNDAY,10,0.0000,0.2844,0.5053,0.0964,0.3104,2.5338,0.0000,1.0872,0.0625,0.1158,0.0802
2,SUNDAY,11,0.0000,0.3808,0.5120,0.0950,0.3033,2.5784,0.0000,1.0877,0.0626,0.1158,0.0802
2,SUNDAY,12,0.0000,0.4370,0.5158,0.0946,0.2674,2.7019,0.0000,1.0877,0.0626,0.1158,0.0802
2,SUNDAY,13,0.0000,0.4541,0.5175,0.0936,0.2435,2.7036,0.0000,1.0874,0.0626,0.1158,0.0802
2,SUNDAY,14,0.0000,0.4494,0.5158,0.0949,0.2178,2.8100,0.0000,1.0843,0.0626,0.1156,0.0802
2,SUNDAY,15,0.0000,0.4299,0.5117,0.0964,0.2037,2.8092,0.0000,1.0739,0.0623,0.1143,0.0802
2,SUNDAY,16,0.0000,0.3419,0.4972,0.0985,0.1937,2.6812,0.0000,1.0499,0.0614,0.1105,0.0802
2,SUNDAY,17,0.0000,0.2693,0.4913,0.0985,0.1731,2.6631,0.1665,1.0251,0.0602,0.1045,0.0800
2,SUNDAY,18,0.0124,0.2099,0.4763,0.0950,0.1575,2.5319,0.2517,0.9946,0.0579,0.0964,0.0781
2,SUNDAY,19,0.0163,0.1789,0.4748,0.0835,0.1428,2.5138,0.3030,0.9521,0.0538,0.0896,0.0737
2,SUNDAY,20,0.0000,0.1442,0.3754,0.0666,0.1062,2.5037,0.2808,0.9109,0.0460,0.0806,0.0666
2,SUNDAY,21,0.0000,0.1017,0.3403,0.0481,0.0913,2.3770,0.2544,0.7992,0.0367,0.0722,0.0553
2,SUNDAY,22,0.0000,0.0461,0.3346,0.0311,0.0662,2.3806,0.2544,0.6655,0.0274,0.0649,0.0373
2,SUNDAY,23,0.0000,0.0357,0.3341,0.0223,0.0459,2.2458,0.2529,0.6190,0.0175,0.0576,0.0106
2,HOLIDAY,0,0.0000,0.0226,0.3048,0.0201,0.0431,2.2393,0.2452,0.5916,0.0157,0.0566,0.0106
2,HOLIDAY,1,0.0000,0.0267,0.3339,0.0200,0.0301,2.2361,0.2452,0.5546,0.0159,0.0554,0.0022
2,HOLIDAY,2,0.0000,0.0307,0.3339,0.0203,0.0284,2.2316,0.2452,0.5488,0.0151,0.0552,0.0015
2,HOLIDAY,3,0.0000,0.0273,0.3353,0.0214,0.0475,2.2289,0.2452,0.5644,0.0156,0.0579,0.0030
2,HOLIDAY,4,0.0000,0.0287,0.3351,0.0268,0.1212,2.2351,0.2452,0.6146,0.0199,0.0709,0.0143
2,HOLIDAY,5,0.0000,0.0294,0.4057,0.0396,0.1998,2.3567,0.2452,0.7031,0.0285,0.0885,0.0390
2,HOLIDAY,6,0.1147,0.0320,0.4202,0.0681,0.2508,2.3500,0.1389,0.8578,0.0399,0.1038,0.0601
2,HOLIDAY,7,1.4271,0.0344,0.4826,0.0924,0.3046,2.3217,0.0000,1.0148,0.0539,0.1137,0.0732
2,HOLIDAY,8,1.0633,0.0566,0.4824,0.0989,0.3100,2.3438,0.0000,1.0943,0.0633,0.1189,0.0788
2,HOLIDAY,9,0.8098,0.0844,0.4796,0.0983,0.3113,2.5014,0.0000,1.1190,0.0670,0.1208,0.0801
2,HOLIDAY,10,0.7285,0.1376,0.4901,0.0961,0.3159,2.5407,0.0000,1.1243,0.0679,0.1211,0.0802
2,HOLIDAY,11,0.6893,0.1922,0.4967,0.0948,0.3147,2.5845,0.0000,1.1232,0.0680,0.1211,0.0802
2,HOLIDAY,12,0.6804,0.2141,0.4992,0.0945,0.2856,2.7076,0.0000,1.1243,0.0678,0.1207,0.0802
2,HOLIDAY,13,0.7166,0.2270,0.5020,0.0934,0.2587,2.7081,0.0000,1.1195,0.0663,0.1192,0.0802
2,HOLIDAY,14,0.7765,0.2308,0.5033,0.0947,0.2276,2.8129,0.0000,1.1033,0.0638,0.1171,0.0802
2,HOLIDAY,15,0.0000,0.2189,0.4985,0.0961,0.2125,2.8128,0.0000,1.0842,0.0630,0.1162,0.0802
2,HOLIDAY,16,0.0000,0.2061,0.4964,0.0984,0.2026,2.6874,0.0000,1.0679,0.0625,0.1142,0.0802
2,HOLIDAY,17,0.0000,0.1845,0.4933,0.0989,0.1797,2.6704,0.1665,1.0514,0.0614,0.1093,0.0802
2,HOLIDAY,18,0.0000,0.1538,0.4822,0.0971,0.1647,2.5406,0.2517,1.0379,0.0593,0.1020,0.0797
2,HOLIDAY,19,0.0000,0.1063,0.4751,0.0876,0.1497,2.5214,0.3030,1.0073,0.0553,0.0946,0.0767
2,HOLIDAY,20,0.0562,0.0835,0.4749,0.0705,0.1105,2.5111,0.2808,0.9609,0.0476,0.0843,0.0718
2,HOLIDAY,21,0.0724,0.0530,0.4238,0.0495,0.0984,2.3837,0.2544,0.8542,0.0381,0.0746,0.0642
2,HOLIDAY,22,0.0000,0.0322,0.3344,0.0292,0.0776,2.3851,0.2544,0.6884,0.0281,0.0663,0.0531
2,HOLIDAY,23,0.0000,0.0299,0.3340,0.0210,0.0552,2.2479,0.2529,0.6355,0.0179,0.0587,0.0368
3,WEEKDAY,0,0.0000,0.0310,0.3083,0.0204,0.0432,2.2725,0.2452,0.5918,0.0158,0.0566,0.0106
3,WEEKDAY,1,0.0000,0.0347,0.3341,0.0203,0.0301,2.2684,0.2452,0.5546,0.0159,0.0554,0.0022
3,WEEKDAY,2,0.0000,0.0360,0.3341,0.0206,0.0284,2.2650,0.2452,0.5488,0.0151,0.0552,0.0015
3,WEEKDAY,3,0.0000,0.0365,0.3361,0.0217,0.0474,2.2646,0.2452,0.5643,0.0156,0.0579,0.0030
3,WEEKDAY,4,0.0000,0.0387,0.3361,0.0271,0.1212,2.2699,0.2452,0.6145,0.0199,0.0708,0.0143
3,WEEKDAY,5,0.0277,0.0376,0.4065,0.0402,0.1998,2.3939,0.2452,0.7027,0.0284,0.0884,0.0390
3,WEEKDAY,6,0.0239,0.0422,0.4272,0.0690,0.2508,2.3880,0.0000,0.8567,0.0399,0.1038,0.0601
3,WEEKDAY,7,0.5703,0.0647,0.4755,0.0935,0.3046,2.3827,0.0000,1.0145,0.0539,0.1137,0.0732
3,WEEKDAY,8,0.1684,0.1227,0.4783,0.1000,0.3100,2.4094,0.0000,1.0943,0.0633,0.1189,0.0788
3,WEEKDAY,9,0.0603,0.2787,0.4954,0.0995,0.3113,2.5507,0.0000,1.1190,0.0670,0.1208,0.0801
3,WEEKDAY,10,0.0000,0.4606,0.5163,0.0972,0.3159,2.5832,0.0000,1.1243,0.0679,0.1211,0.0802
3,WEEKDAY,11,0.0000,0.5634,0.5230,0.0959,0.3147,2.6118,0.0000,1.1232,0.0680,0.1211,0.0802
3,WEEKDAY,12,0.0000,0.6109,0.5261,0.0956,0.2856,2.7232,0.0000,1.1243,0.0678,0.1207,0.0802
3,WEEKDAY,13,0.0000,0.6078,0.5257,0.0945,0.2587,2.7208,0.0000,1.1195,0.0663,0.1192,0.0802
3,WEEKDAY,14,0.0000,0.5765,0.5221,0.0958,0.2277,2.8286,0.0000,1.1033,0.0638,0.1171,0.0802
