Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Process,Motors,Air_Compressors
1,WEEKDAY,0,0.0926,0.0466,0.6262,0.0606,0.0194,0.0974,0.1122,0.4356,0.0951,0.1855,0.0457,0.1005,0.0185
1,WEEKDAY,1,0.0966,0.0364,0.6280,0.0606,0.0194,0.0965,0.1122,0.4310,0.0945,0.1837,0.0457,0.0979,0.0182
1,WEEKDAY,2,0.0932,0.0329,0.6284,0.0606,0.0200,0.0963,0.1122,0.4290,0.0943,0.1833,0.0457,0.1000,0.0188
1,WEEKDAY,3,0.0901,0.0285,0.6289,0.0606,0.0211,0.0967,0.1122,0.4417,0.0957,0.1906,0.0457,0.1069,0.0208
1,WEEKDAY,4,0.0871,0.1426,0.7370,0.0606,0.0299,0.0991,0.1122,0.4775,0.1040,0.2049,0.0458,0.1250,0.0250
1,WEEKDAY,5,0.1210,0.0796,0.7396,0.0606,0.0575,0.1028,0.1122,0.5342,0.1248,0.2484,0.0459,0.1665,0.0340
1,WEEKDAY,6,0.1270,0.1156,0.7394,0.0606,0.0791,0.1059,0.0980,0.6419,0.1481,0.3157,0.0460,0.1906,0.0389
1,WEEKDAY,7,0.1246,0.1172,0.7432,0.0799,0.0908,0.1099,0.0000,0.7466,0.1746,0.3743,0.0460,0.2014,0.0407
1,WEEKDAY,8,0.3811,0.1216,0.7775,0.0983,0.0905,0.1129,0.0000,0.8015,0.1874,0.4024,0.0461,0.2055,0.0414
1,WEEKDAY,9,0.2858,0.1585,0.7737,0.1213,0.0947,0.1151,0.0000,0.8116,0.1920,0.4150,0.0461,0.2059,0.0414
1,WEEKDAY,10,0.2997,0.2158,0.7755,0.1191,0.1096,0.1154,0.0000,0.8096,0.1933,0.4153,0.0461,0.2060,0.0415
1,WEEKDAY,11,0.2694,0.2622,0.7771,0.1138,0.1213,0.1159,0.0000,0.8028,0.1934,0.4153,0.0461,0.2060,0.0415
1,WEEKDAY,12,0.2592,0.3084,0.7799,0.1189,0.1238,0.1163,0.0000,0.8023,0.1912,0.4231,0.0461,0.2060,0.0415
1,WEEKDAY,13,0.2389,0.3398,0.7825,0.1157,0.1224,0.1162,0.0000,0.8049,0.1902,0.4379,0.0461,0.2060,0.0415
1,WEEKDAY,14,0.2218,0.3622,0.7845,0.1142,0.0956,0.1162,0.0000,0.8055,0.1886,0.4344,0.0461,0.2058,0.0414
1,WEEKDAY,15,0.2208,0.3602,0.7847,0.1114,0.0921,0.1151,0.0000,0.7948,0.1846,0.4170,0.0461,0.2036,0.0410
1,WEEKDAY,16,0.2387,0.3407,0.7810,0.1061,0.0870,0.1123,0.0000,0.7519,0.1725,0.3861,0.0460,0.1828,0.0369
1,WEEKDAY,17,0.1596,0.2989,0.7413,0.0941,0.1050,0.1085,0.0980,0.7011,0.1449,0.3339,0.0459,0.1590,0.0319
1,WEEKDAY,18,0.1528,0.2546,0.7357,0.0773,0.0949,0.1049,0.1116,0.6540,0.1257,0.2835,0.0458,0.1372,0.0269
1,WEEKDAY,19,0.1418,0.2103,0.7320,0.0606,0.0854,0.1030,0.1122,0.6147,0.1115,0.2117,0.0457,0.1234,0.0230
1,WEEKDAY,20,0.1023,0.1970,0.7205,0.0606,0.0562,0.1020,0.1122,0.5544,0.1044,0.2003,0.0457,0.1155,0.0209
1,WEEKDAY,21,0.0936,0.0688,0.6123,0.0606,0.0254,0.1004,0.1122,0.4979,0.1011,0.1910,0.0457,0.1100,0.0197
1,WEEKDAY,22,0.0913,0.0516,0.6123,0.0606,0.0231,0.0993,0.1122,0.4599,0.0980,0.1866,0.0457,0.1050,0.0189
1,WEEKDAY,23,0.0896,0.0382,0.6222,0.0606,0.0194,0.0982,0.1122,0.4437,0.0963,0.1796,0.0457,0.1023,0.0187
1,SATURDAY,0,0.0755,0.0220,0.6134,0.0606,0.0193,0.0974,0.1122,0.4268,0.0959,0.1789,0.0457,0.1005,0.0185
1,SATURDAY,1,0.0767,0.0258,0.6179,0.0606,0.0193,0.0964,0.1122,0.4209,0.0948,0.1763,0.0457,0.0979,0.0182
1,SATURDAY,2,0.0693,0.0224,0.6231,0.0606,0.0197,0.0963,0.1122,0.4196,0.0944,0.1752,0.0457,0.1015,0.0191
1,SATURDAY,3,0.0684,0.0206,0.6183,0.0606,0.0201,0.0966,0.1122,0.4267,0.0963,0.1825,0.0458,0.1111,0.0217
1,SATURDAY,4,0.0694,0.0222,0.6338,0.0606,0.0247,0.0985,0.1122,0.4483,0.1009,0.2132,0.0458,0.1237,0.0243
1,SATURDAY,5,0.0746,0.0255,0.6389,0.0606,0.0462,0.1013,0.1122,0.5036,0.1140,0.2570,0.0459,0.1542,0.0299
1,SATURDAY,6,0.0795,0.1397,0.7489,0.0606,0.0696,0.1029,0.0980,0.5891,0.1288,0.2947,0.0460,0.1874,0.0365
1,SATURDAY,7,0.1133,0.0713,0.7463,0.0606,0.0836,0.1045,0.0000,0.6777,0.1519,0.3449,0.0460,0.2009,0.0397
1,SATURDAY,8,0.1190,0.1158,0.7397,0.0606,0.0842,0.1053,0.0000,0.7185,0.1665,0.3750,0.0461,0.2054,0.0411
1,SATURDAY,9,0.1142,0.1150,0.7325,0.0606,0.0899,0.1064,0.0000,0.7291,0.1754,0.3506,0.0461,0.2060,0.0414
1,SATURDAY,10,0.1101,0.1259,0.7251,0.0606,0.1048,0.1067,0.0000,0.7289,0.1775,0.3519,0.0461,0.2060,0.0415
1,SATURDAY,11,0.1176,0.1626,0.7235,0.0606,0.1154,0.1072,0.0000,0.7261,0.1774,0.3504,0.0461,0.2060,0.0415
1,SATURDAY,12,0.1226,0.1730,0.7240,0.0606,0.1162,0.1076,0.0000,0.7226,0.1739,0.3460,0.0461,0.2060,0.0414
1,SATURDAY,13,0.1543,0.2247,0.7234,0.0606,0.1115,0.1076,0.0000,0.7123,0.1694,0.3383,0.0461,0.2058,0.0413
1,SATURDAY,14,0.1512,0.2294,0.7253,0.0606,0.0818,0.1081,0.0000,0.6965,0.1646,0.3279,0.0461,0.2055,0.0411
1,SATURDAY,15,0.1527,0.2433,0.7258,0.0606,0.0764,0.1077,0.0000,0.6720,0.1447,0.3026,0.0461,0.2046,0.0408
1,SATURDAY,16,0.1528,0.2251,0.7247,0.0606,0.0755,0.1061,0.0000,0.6404,0.1413,0.2793,0.0460,0.1799,0.0356
1,SATURDAY,17,0.1379,0.1873,0.7238,0.0606,0.0924,0.1050,0.0980,0.6013,0.1254,0.2526,0.0459,0.1561,0.0306
1,SATURDAY,18,0.1180,0.1571,0.7225,0.0606,0.0857,0.1036,0.1116,0.5603,0.1135,0.2274,0.0458,0.1343,0.0251
1,SATURDAY,19,0.0771,0.1505,0.7230,0.0606,0.0828,0.1027,0.1122,0.5364,0.1087,0.2069,0.0458,0.1269,0.0225
1,SATURDAY,20,0.0754,0.0477,0.6160,0.0606,0.0555,0.1018,0.1122,0.5077,0.1055,0.1967,0.0457,0.1163,0.0208
1,SATURDAY,21,0.0814,0.0401,0.6164,0.0606,0.0251,0.1004,0.1122,0.4805,0.1022,0.1903,0.0457,0.1107,0.0198
1,SATURDAY,22,0.0825,0.0298,0.6164,0.0606,0.0231,0.0993,0.1122,0.4485,0.0996,0.1872,0.0457,0.1050,0.0189
1,SATURDAY,23,0.0858,0.0325,0.6162,0.0606,0.0193,0.0982,0.1122,0.4355,0.0977,0.1815,0.0457,0.1023,0.0187
1,SUNDAY,0,0.0836,0.0352,0.6175,0.0606,0.0193,0.0974,0.1122,0.4268,0.0959,0.1789,0.0457,0.1026,0.0198
1,SUNDAY,1,0.1452,0.0333,0.6234,0.0606,0.0193,0.0964,0.1122,0.4208,0.0948,0.1763,0.0457,0.1000,0.0196
1,SUNDAY,2,0.0792,0.0333,0.6176,0.0606,0.0197,0.0963,0.1122,0.4190,0.0944,0.1752,0.0457,0.1033,0.0205
1,SUNDAY,3,0.0752,0.0301,0.6178,0.0606,0.0201,0.0966,0.1122,0.4249,0.0963,0.1825,0.0458,0.1121,0.0231
1,SUNDAY,4,0.1489,0.0382,0.6329,0.0606,0.0247,0.0984,0.1122,0.4441,0.1009,0.2132,0.0458,0.1242,0.0256
1,SUNDAY,5,0.0906,0.0418,0.6302,0.0606,0.0458,0.1012,0.1122,0.4929,0.1131,0.2557,0.0459,0.1540,0.0311
1,SUNDAY,6,0.1520,0.1476,0.7434,0.0606,0.0684,0.1028,0.0980,0.5696,0.1261,0.2867,0.0460,0.1861,0.0375
1,SUNDAY,7,0.1150,0.0776,0.7334,0.0606,0.0823,0.1044,0.0000,0.6566,0.1470,0.3354,0.0460,0.1976,0.0402
1,SUNDAY,8,0.1323,0.1321,0.7385,0.0606,0.0834,0.1052,0.0000,0.7029,0.1607,0.3671,0.0461,0.2001,0.0411
