Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
1,WEEKDAY,0,0.5322,0.1801,0.3799,0.0252,0.0999,2.0688,0.3153,0.5272,0.0182,0.0976,0.0349,0.0108
1,WEEKDAY,1,0.5488,0.1711,0.3716,0.0206,0.0897,2.0638,0.3153,0.4609,0.0165,0.0938,0.0342,0.0101
1,WEEKDAY,2,0.5562,0.0817,0.3147,0.0201,0.0751,2.0581,0.3153,0.4305,0.0155,0.0920,0.0355,0.0102
1,WEEKDAY,3,0.5743,0.0761,0.3133,0.0208,0.1017,2.0539,0.3153,0.4403,0.0161,0.0953,0.0380,0.0110
1,WEEKDAY,4,0.5747,0.1495,0.4197,0.0251,0.1899,2.0613,0.3153,0.5278,0.0188,0.1081,0.0428,0.0138
1,WEEKDAY,5,0.5567,0.1676,0.4336,0.0359,0.2752,2.1745,0.3153,0.6857,0.0246,0.1205,0.0508,0.0189
1,WEEKDAY,6,0.5481,0.2196,0.5210,0.0541,0.3468,2.1644,0.2863,0.8754,0.0333,0.1324,0.0604,0.0248
1,WEEKDAY,7,0.5655,0.2492,0.5318,0.0733,0.3985,2.1432,0.0000,1.0299,0.0420,0.1405,0.0709,0.0307
1,WEEKDAY,8,0.5216,0.3021,0.5995,0.0915,0.4237,2.1384,0.0000,1.1089,0.0519,0.1445,0.0830,0.0330
1,WEEKDAY,9,0.4582,0.3958,0.6190,0.0980,0.4406,2.2783,0.0000,1.1371,0.0587,0.1452,0.0967,0.0336
1,WEEKDAY,10,0.3286,0.5429,0.6231,0.0969,0.4432,2.3393,0.0000,1.1422,0.0620,0.1453,0.1019,0.0339
1,WEEKDAY,11,0.2225,0.6442,0.6262,0.0953,0.4422,2.4000,0.0000,1.1421,0.0626,0.1453,0.1025,0.0341
1,WEEKDAY,12,0.1645,0.7567,0.6289,0.0947,0.4387,2.5333,0.0000,1.1422,0.0627,0.1453,0.1025,0.0342
1,WEEKDAY,13,0.1289,0.8130,0.6303,0.0940,0.4114,2.5545,0.0000,1.1295,0.0626,0.1453,0.1017,0.0342
1,WEEKDAY,14,0.1062,0.8484,0.6310,0.0951,0.3761,2.6673,0.0000,1.1212,0.0622,0.1453,0.0974,0.0342
1,WEEKDAY,15,0.0947,0.8153,0.6298,0.0965,0.3530,2.6731,0.0000,1.0997,0.0620,0.1452,0.0937,0.0342
1,WEEKDAY,16,0.1090,0.7087,0.6254,0.0973,0.3418,2.5577,0.0288,1.0806,0.0618,0.1444,0.0885,0.0342
1,WEEKDAY,17,0.1601,0.6129,0.6219,0.0939,0.3339,2.5272,0.3074,1.0724,0.0602,0.1420,0.0802,0.0339
1,WEEKDAY,18,0.2317,0.5259,0.6190,0.0855,0.3255,2.3982,0.3386,1.0549,0.0564,0.1365,0.0725,0.0327
1,WEEKDAY,19,0.3197,0.4609,0.6175,0.0788,0.2866,2.3705,0.3386,1.0107,0.0495,0.1297,0.0641,0.0303
1,WEEKDAY,20,0.4265,0.4102,0.5868,0.0688,0.2588,2.3522,0.3386,0.9361,0.0399,0.1211,0.0551,0.0265
1,WEEKDAY,21,0.4480,0.3632,0.5425,0.0563,0.2165,2.2294,0.3386,0.8046,0.0324,0.1126,0.0464,0.0210
1,WEEKDAY,22,0.4868,0.3275,0.4593,0.0448,0.1595,2.2105,0.3166,0.7009,0.0251,0.1041,0.0399,0.0170
1,WEEKDAY,23,0.5102,0.2908,0.4497,0.0344,0.1167,2.0853,0.3166,0.6088,0.0207,0.0982,0.0364,0.0137
1,SATURDAY,0,0.5012,0.2009,0.3794,0.0252,0.0999,2.0721,0.3153,0.5355,0.0185,0.0982,0.0343,0.0108
1,SATURDAY,1,0.5309,0.1867,0.3795,0.0206,0.0897,2.0675,0.3153,0.4679,0.0167,0.0944,0.0325,0.0101
1,SATURDAY,2,0.5460,0.0871,0.3227,0.0200,0.0745,2.0602,0.3153,0.4250,0.0155,0.0924,0.0321,0.0102
1,SATURDAY,3,0.5630,0.0785,0.3128,0.0208,0.1007,2.0527,0.3153,0.4246,0.0160,0.0951,0.0327,0.0110
1,SATURDAY,4,0.5611,0.1484,0.4196,0.0252,0.1887,2.0591,0.3153,0.5076,0.0188,0.1078,0.0357,0.0138
1,SATURDAY,5,0.5436,0.1672,0.4203,0.0358,0.2742,2.1726,0.3153,0.6606,0.0247,0.1205,0.0422,0.0189
1,SATURDAY,6,0.5368,0.1987,0.5216,0.0544,0.3465,2.1625,0.2863,0.8537,0.0335,0.1326,0.0508,0.0248
1,SATURDAY,7,0.5503,0.2491,0.5323,0.0739,0.4007,2.1401,0.0000,1.0179,0.0427,0.1406,0.0608,0.0308
1,SATURDAY,8,0.5901,0.3003,0.6168,0.0932,0.4236,2.1358,0.0000,1.1012,0.0550,0.1445,0.0723,0.0331
1,SATURDAY,9,0.3794,0.4105,0.6187,0.0985,0.4393,2.2762,0.0000,1.1229,0.0606,0.1452,0.0859,0.0338
1,SATURDAY,10,0.1970,0.5252,0.6228,0.0971,0.4418,2.3377,0.0000,1.1249,0.0622,0.1453,0.0911,0.0341
1,SATURDAY,11,0.1110,0.6719,0.6268,0.0954,0.4408,2.3984,0.0000,1.1249,0.0623,0.1453,0.0917,0.0345
1,SATURDAY,12,0.0627,0.8218,0.6310,0.0949,0.4373,2.5319,0.0000,1.1249,0.0625,0.1453,0.0917,0.0347
1,SATURDAY,13,0.0449,0.9135,0.6338,0.0943,0.4101,2.5545,0.0000,1.1139,0.0625,0.1453,0.0917,0.0347
1,SATURDAY,14,0.0382,0.9470,0.6345,0.0955,0.3750,2.6694,0.0000,1.1098,0.0625,0.1453,0.0916,0.0347
1,SATURDAY,15,0.0199,0.9045,0.6327,0.0970,0.3522,2.6767,0.0000,1.1013,0.0624,0.1451,0.0903,0.0347
1,SATURDAY,16,0.0398,0.7908,0.6283,0.0969,0.3413,2.5618,0.0288,1.0888,0.0613,0.1440,0.0847,0.0345
1,SATURDAY,17,0.0741,0.6592,0.6243,0.0897,0.3332,2.5310,0.3074,1.0748,0.0566,0.1405,0.0735,0.0340
1,SATURDAY,18,0.1288,0.5380,0.6210,0.0759,0.3239,2.4010,0.3386,1.0398,0.0501,0.1344,0.0637,0.0327
1,SATURDAY,19,0.2133,0.4722,0.6022,0.0698,0.2842,2.3728,0.3386,0.9902,0.0449,0.1281,0.0551,0.0303
1,SATURDAY,20,0.3266,0.4285,0.5718,0.0629,0.2565,2.3548,0.3386,0.9160,0.0380,0.1204,0.0483,0.0265
1,SATURDAY,21,0.4163,0.3854,0.5432,0.0541,0.2154,2.2321,0.3386,0.8046,0.0318,0.1128,0.0429,0.0209
1,SATURDAY,22,0.4577,0.3431,0.4596,0.0443,0.1593,2.2130,0.3166,0.7029,0.0252,0.1049,0.0387,0.0167
1,SATURDAY,23,0.4872,0.3074,0.4495,0.0343,0.1167,2.0881,0.3166,0.6113,0.0210,0.0990,0.0361,0.0136
1,SUNDAY,0,0.5195,0.1828,0.3797,0.0251,0.1026,2.0657,0.3153,0.5234,0.0168,0.0954,0.0343,0.0105
1,SUNDAY,1,0.5302,0.1710,0.3695,0.0204,0.0910,2.0617,0.3153,0.4547,0.0160,0.0930,0.0324,0.0101
1,SUNDAY,2,0.5512,0.0802,0.3127,0.0201,0.1008,2.0562,0.3153,0.4232,0.0154,0.0923,0.0322,0.0102
1,SUNDAY,3,0.5707,0.0752,0.3128,0.0226,0.1447,2.0541,0.3153,0.4615,0.0164,0.0987,0.0330,0.0115
1,SUNDAY,4,0.5666,0.1489,0.4196,0.0295,0.2106,2.0619,0.3153,0.5817,0.0193,0.1113,0.0364,0.0152
1,SUNDAY,5,0.5543,0.1662,0.4219,0.0400,0.2662,2.1745,0.3153,0.7145,0.0253,0.1206,0.0404,0.0198
1,SUNDAY,6,0.5432,0.2170,0.5230,0.0534,0.3236,2.1629,0.2863,0.8586,0.0334,0.1289,0.0447,0.0243
