Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
1,WEEKDAY,0,0.0843,0.0012,0.0581,0.0066,0.0002,0.0436,0.1323,0.1036,0.0390,0.0060,0.0030,0.0006
1,WEEKDAY,1,0.0913,0.0008,0.0640,0.0066,0.0002,0.0436,0.1323,0.1037,0.0390,0.0060,0.0030,0.0006
1,WEEKDAY,2,0.0949,0.0016,0.0671,0.0066,0.0005,0.0436,0.1323,0.1041,0.0390,0.0062,0.0030,0.0013
1,WEEKDAY,3,0.1016,0.0009,0.0733,0.0068,0.0013,0.0436,0.1323,0.1102,0.0394,0.0074,0.0031,0.0055
1,WEEKDAY,4,0.1049,0.0017,0.0764,0.0081,0.0034,0.0439,0.1323,0.1475,0.0416,0.0102,0.0034,0.0116
1,WEEKDAY,5,0.0999,0.0031,0.0715,0.0121,0.0089,0.0449,0.1323,0.2476,0.0487,0.0127,0.0052,0.0172
1,WEEKDAY,6,0.2150,0.0127,0.1631,0.0181,0.0174,0.0466,0.0381,0.4469,0.0631,0.0165,0.0110,0.0242
1,WEEKDAY,7,0.2592,0.0317,0.2705,0.0254,0.0268,0.0489,0.0000,0.6750,0.0865,0.0216,0.0210,0.0300
1,WEEKDAY,8,0.2019,0.0659,0.3159,0.0347,0.0332,0.0509,0.0000,0.8013,0.1178,0.0279,0.0284,0.0354
1,WEEKDAY,9,0.1161,0.1343,0.3160,0.0424,0.0372,0.0524,0.0000,0.8585,0.1467,0.0337,0.0313,0.0397
1,WEEKDAY,10,0.0728,0.1894,0.3177,0.0421,0.0390,0.0529,0.0000,0.8700,0.1540,0.0353,0.0318,0.0406
1,WEEKDAY,11,0.0469,0.2373,0.3203,0.0432,0.0403,0.0530,0.0000,0.8676,0.1527,0.0340,0.0314,0.0397
1,WEEKDAY,12,0.0337,0.2841,0.3234,0.0438,0.0392,0.0529,0.0000,0.8630,0.1507,0.0300,0.0297,0.0365
1,WEEKDAY,13,0.0282,0.2965,0.3222,0.0401,0.0309,0.0521,0.0000,0.8265,0.1395,0.0246,0.0265,0.0339
1,WEEKDAY,14,0.0293,0.2653,0.3114,0.0323,0.0224,0.0510,0.0000,0.7114,0.1128,0.0197,0.0203,0.0301
1,WEEKDAY,15,0.0258,0.1711,0.2260,0.0228,0.0140,0.0498,0.0000,0.5276,0.0826,0.0159,0.0140,0.0251
1,WEEKDAY,16,0.0380,0.0587,0.1419,0.0144,0.0081,0.0478,0.0144,0.4015,0.0584,0.0120,0.0069,0.0145
