Month,Weekend,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Process,Motors,Air_Compressors
1,SATURDAY,0,0.0423,0.0283,0.0660,0.0245,0.0088,0.0943,0.2733,0.0920,0.0137,0.0525,0.2865,0.0806,0.0282
1,SATURDAY,1,0.0405,0.0244,0.0618,0.0233,0.0066,0.0939,0.2659,0.0843,0.0131,0.0492,0.2865,0.0831,0.0279
1,SATURDAY,2,0.0531,0.0213,0.0508,0.0227,0.0064,0.0936,0.2649,0.0804,0.0130,0.0487,0.2923,0.0826,0.0289
1,SATURDAY,3,0.0603,0.0201,0.0537,0.0237,0.0091,0.0938,0.2574,0.0873,0.0138,0.0513,0.3002,0.0928,0.0343
1,SATURDAY,4,0.0687,0.0197,0.0553,0.0279,0.0129,0.0948,0.2564,0.1041,0.0159,0.0586,0.3167,0.1063,0.0414
1,SATURDAY,5,0.0738,0.0230,0.0625,0.0321,0.0246,0.0978,0.2563,0.1416,0.0205,0.0697,0.3240,0.1154,0.0533
1,SATURDAY,6,0.0932,0.0259,0.0708,0.0395,0.0345,0.0996,0.1799,0.2145,0.0272,0.0918,0.3348,0.1455,0.0713
1,SATURDAY,7,0.1309,0.0340,0.0947,0.0454,0.0404,0.1009,0.0006,0.2834,0.0347,0.1160,0.3508,0.1779,0.0922
1,SATURDAY,8,0.1453,0.0493,0.1187,0.0498,0.0434,0.1021,0.0006,0.3434,0.0402,0.1353,0.3576,0.2154,0.1062
1,SATURDAY,9,0.1724,0.0805,0.1420,0.0520,0.0442,0.1052,0.0006,0.3708,0.0441,0.1412,0.3538,0.2306,0.1106
1,SATURDAY,10,0.1160,0.1162,0.1567,0.0538,0.0453,0.1065,0.0006,0.3736,0.0458,0.1507,0.3529,0.2379,0.1122
1,SATURDAY,11,0.0791,0.1640,0.1608,0.0546,0.0457,0.1075,0.0006,0.3655,0.0453,0.1561,0.3471,0.2391,0.1097
1,SATURDAY,12,0.0526,0.2006,0.1614,0.0545,0.0447,0.1095,0.0006,0.3569,0.0439,0.1547,0.3428,0.2398,0.1048
1,SATURDAY,13,0.0335,0.2372,0.1535,0.0540,0.0422,0.1097,0.0006,0.3461,0.0424,0.1488,0.3392,0.2297,0.0981
1,SATURDAY,14,0.0311,0.2435,0.1527,0.0543,0.0389,0.1113,0.0006,0.3397,0.0410,0.1434,0.3310,0.2209,0.0916
1,SATURDAY,15,0.0344,0.2262,0.1506,0.0537,0.0371,0.1113,0.0021,0.3319,0.0394,0.1376,0.3266,0.2054,0.0828
1,SATURDAY,16,0.0368,0.1907,0.1491,0.0514,0.0355,0.1090,0.0142,0.3087,0.0362,0.1299,0.3138,0.1900,0.0728
1,SATURDAY,17,0.0443,0.1492,0.1420,0.0484,0.0353,0.1079,0.2551,0.2784,0.0308,0.1234,0.3034,0.1775,0.0638
1,SATURDAY,18,0.0539,0.1087,0.1352,0.0461,0.0333,0.1057,0.3556,0.2394,0.0241,0.1188,0.2956,0.1616,0.0538
1,SATURDAY,19,0.0505,0.0866,0.1218,0.0436,0.0314,0.1044,0.3520,0.2145,0.0199,0.1044,0.2880,0.1373,0.0442
1,SATURDAY,20,0.0516,0.0674,0.1073,0.0407,0.0295,0.1033,0.3544,0.1841,0.0177,0.0910,0.2866,0.1173,0.0382
1,SATURDAY,21,0.0555,0.0543,0.1015,0.0368,0.0253,0.1004,0.3460,0.1583,0.0164,0.0738,0.2865,0.1041,0.0343
1,SATURDAY,22,0.0465,0.0449,0.0837,0.0319,0.0200,0.0987,0.3141,0.1334,0.0153,0.0647,0.2865,0.0935,0.0307
1,SATURDAY,23,0.0499,0.0363,0.0802,0.0264,0.0108,0.0952,0.2835,0.1050,0.0143,0.0569,0.2865,0.0813,0.0283
1,SUNDAY,0,0.0522,0.0268,0.0630,0.0241,0.0080,0.0942,0.2733,0.0890,0.0133,0.0503,0.2865,0.0789,0.0273
1,SUNDAY,1,0.0522,0.0229,0.0609,0.0232,0.0064,0.0938,0.2659,0.0834,0.0130,0.0481,0.2865,0.0816,0.0270
1,SUNDAY,2,0.0615,0.0203,0.0523,0.0227,0.0064,0.0936,0.2649,0.0805,0.0131,0.0480,0.2923,0.0808,0.0278
1,SUNDAY,3,0.0684,0.0198,0.0550,0.0236,0.0090,0.0938,0.2574,0.0879,0.0143,0.0504,0.2995,0.0903,0.0322
1,SUNDAY,4,0.0754,0.0199,0.0569,0.0275,0.0127,0.0947,0.2564,0.1033,0.0155,0.0566,0.3132,0.0987,0.0351
1,SUNDAY,5,0.0829,0.0241,0.0629,0.0306,0.0237,0.0976,0.2563,0.1294,0.0175,0.0634,0.3155,0.1000,0.0386
1,SUNDAY,6,0.1023,0.0288,0.0704,0.0361,0.0327,0.0989,0.1799,0.1798,0.0205,0.0774,0.3178,0.1233,0.0458
1,SUNDAY,7,0.1352,0.0356,0.0913,0.0412,0.0374,0.1000,0.0006,0.2288,0.0250,0.0930,0.3196,0.1481,0.0530
1,SUNDAY,8,0.1146,0.0465,0.1062,0.0458,0.0400,0.1011,0.0006,0.2744,0.0295,0.1075,0.3210,0.1723,0.0597
1,SUNDAY,9,0.1221,0.0703,0.1275,0.0480,0.0413,0.1042,0.0006,0.2990,0.0331,0.1129,0.3152,0.1762,0.0614
1,SUNDAY,10,0.0955,0.1011,0.1521,0.0493,0.0429,0.1055,0.0006,0.3006,0.0352,0.1243,0.3154,0.1806,0.0626
1,SUNDAY,11,0.0584,0.1384,0.1568,0.0503,0.0436,0.1065,0.0006,0.2902,0.0356,0.1310,0.3154,0.1829,0.0631
1,SUNDAY,12,0.0445,0.1675,0.1550,0.0505,0.0429,0.1085,0.0006,0.2762,0.0347,0.1302,0.3152,0.1805,0.0629
1,SUNDAY,13,0.0381,0.1850,0.1397,0.0504,0.0407,0.1089,0.0006,0.2609,0.0335,0.1256,0.3149,0.1783,0.0621
1,SUNDAY,14,0.0348,0.1907,0.1362,0.0507,0.0376,0.1106,0.0006,0.2558,0.0326,0.1230,0.3097,0.1761,0.0607
1,SUNDAY,15,0.0348,0.1833,0.1354,0.0507,0.0359,0.1107,0.0021,0.2546,0.0313,0.1200,0.3082,0.1732,0.0585
1,SUNDAY,16,0.0400,0.1505,0.1313,0.0500,0.0343,0.1086,0.0142,0.2421,0.0292,0.1153,0.3004,0.1681,0.0551
1,SUNDAY,17,0.0493,0.1228,0.1230,0.0487,0.0343,0.1077,0.2551,0.2285,0.0262,0.1129,0.2972,0.1682,0.0535
1,SUNDAY,18,0.0555,0.0919,0.1159,0.0470,0.0327,0.1056,0.3556,0.2053,0.0224,0.1138,0.2936,0.1564,0.0493
1,SUNDAY,19,0.0501,0.0741,0.1065,0.0444,0.0309,0.1044,0.3520,0.1923,0.0196,0.1023,0.2876,0.1352,0.0429
1,SUNDAY,20,0.0525,0.0614,0.0955,0.0410,0.0291,0.1033,0.3544,0.1696,0.0176,0.0896,0.2865,0.1180,0.0378
1,SUNDAY,21,0.0598,0.0484,0.0943,0.0365,0.0248,0.1003,0.3460,0.1508,0.0161,0.0714,0.2865,0.1048,0.0343
1,SUNDAY,22,0.0448,0.0402,0.0820,0.0312,0.0193,0.0986,0.3141,0.1293,0.0150,0.0610,0.2865,0.0943,0.0307
1,SUNDAY,23,0.0430,0.0320,0.0761,0.0258,0.0100,0.0951,0.2835,0.1004,0.0138,0.0531,0.2865,0.0803,0.0277
1,HOLIDAY,0,0.0827,0.0196,0.0668,0.0244,0.0075,0.0943,0.2733,0.0908,0.0133,0.0505,0.2865,0.0784,0.0276
1,HOLIDAY,1,0.0679,0.0179,0.0688,0.0233,0.0062,0.0939,0.2659,0.0861,0.0130,0.0480,0.2865,0.0801,0.0268
1,HOLIDAY,2,0.0794,0.0156,0.0611,0.0228,0.0064,0.0937,0.2649,0.0825,0.0130,0.0475,0.2923,0.0773,0.0268
1,HOLIDAY,3,0.0826,0.0146,0.0581,0.0230,0.0091,0.0938,0.2574,0.0866,0.0137,0.0496,0.2995,0.0776,0.0277
1,HOLIDAY,4,0.0882,0.0141,0.0607,0.0239,0.0124,0.0948,0.2564,0.0957,0.0143,0.0542,0.3131,0.0822,0.0291
1,HOLIDAY,5,0.0904,0.0160,0.0653,0.0256,0.0219,0.0976,0.2563,0.1107,0.0151,0.0602,0.3154,0.0814,0.0316
1,HOLIDAY,6,0.1158,0.0191,0.0695,0.0297,0.0290,0.0989,0.1799,0.1414,0.0166,0.0727,0.3178,0.1010,0.0374
1,HOLIDAY,7,0.1625,0.0260,0.0794,0.0329,0.0319,0.0998,0.0006,0.1685,0.0194,0.0842,0.3196,0.1155,0.0410
1,HOLIDAY,8,0.1088,0.0336,0.0805,0.0350,0.0335,0.1006,0.0006,0.1928,0.0228,0.0931,0.3210,0.1332,0.0454
1,HOLIDAY,9,0.1386,0.0449,0.1011,0.0363,0.0342,0.1036,0.0006,0.2096,0.0258,0.0917,0.3152,0.1324,0.0454
1,HOLIDAY,10,0.0974,0.0564,0.1042,0.0375,0.0355,0.1049,0.0006,0.2091,0.0270,0.0989,0.3154,0.1347,0.0458
1,HOLIDAY,11,0.0807,0.0665,0.1059,0.0382,0.0363,0.1060,0.0006,0.2079,0.0270,0.1046,0.3154,0.1369,0.0461
1,HOLIDAY,12,0.0513,0.0801,0.1045,0.0387,0.0357,0.1082,0.0006,0.2130,0.0267,0.1071,0.3152,0.1356,0.0460
1,HOLIDAY,13,0.0353,0.0884,0.1051,0.0385,0.0339,0.1086,0.0006,0.2068,0.0268,0.1049,0.3149,0.1354,0.0457
1,HOLIDAY,14,0.0328,0.0944,0.0953,0.0387,0.0312,0.1104,0.0006,0.1942,0.0260,0.1048,0.3098,0.1364,0.0458
1,HOLIDAY,15,0.0349,0.0950,0.0980,0.0388,0.0299,0.1104,0.0021,0.1902,0.0247,0.1041,0.3087,0.1375,0.0461
1,HOLIDAY,16,0.0451,0.0833,0.0998,0.0386,0.0290,0.1083,0.0142,0.1846,0.0229,0.1037,0.3024,0.1383,0.0461
1,HOLIDAY,17,0.0401,0.0729,0.0946,0.0379,0.0298,0.1075,0.2551,0.1824,0.0205,0.1047,0.2988,0.1463,0.0475
1,HOLIDAY,18,0.0370,0.0611,0.0964,0.0371,0.0290,0.1054,0.3556,0.1714,0.0186,0.1081,0.2946,0.1459,0.0470
1,HOLIDAY,19,0.0461,0.0540,0.0893,0.0361,0.0275,0.1043,0.3520,0.1663,0.0176,0.0993,0.2879,0.1343,0.0441
1,HOLIDAY,20,0.0486,0.0442,0.0936,0.0347,0.0256,0.1033,0.3544,0.1515,0.0167,0.0880,0.2866,0.1184,0.0396
1,HOLIDAY,21,0.0583,0.0339,0.0883,0.0321,0.0216,0.1003,0.3460,0.1399,0.0155,0.0702,0.2865,0.1057,0.0355
1,HOLIDAY,22,0.0622,0.0298,0.0873,0.0287,0.0174,0.0987,0.3141,0.1259,0.0147,0.0611,0.2865,0.0941,0.0314
1,HOLIDAY,23,0.0664,0.0244,0.0748,0.0256,0.0089,0.0952,0.2835,0.0992,0.0137,0.0540,0.2865,0.0785,0.0276
2,WEEKDAY,0,0.0361,0.0299,0.0637,0.0250,0.0083,0.0949,0.2799,0.0959,0.0134,0.0520,0.3234,0.0800,0.0282
2,WEEKDAY,1,0.0336,0.0261,0.0613,0.0238,0.0065,0.0944,0.2725,0.0872,0.0131,0.0489,0.3234,0.0806,0.0274
2,WEEKDAY,2,0.0412,0.0232,0.0530,0.0232,0.0064,0.0942,0.2715,0.0834,0.0131,0.0489,0.3249,0.0798,0.0283
2,WEEKDAY,3,0.0472,0.0219,0.0550,0.0243,0.0092,0.0944,0.2640,0.0931,0.0143,0.0541,0.3442,0.0919,0.0351
2,WEEKDAY,4,0.0550,0.0222,0.0566,0.0293,0.0134,0.0956,0.2630,0.1156,0.0170,0.0655,0.3731,0.1090,0.0464
2,WEEKDAY,5,0.0522,0.0251,0.0634,0.0351,0.0259,0.0991,0.2629,0.1828,0.0241,0.0847,0.3949,0.1395,0.0708
2,WEEKDAY,6,0.0612,0.0295,0.0730,0.0459,0.0361,0.1014,0.1771,0.2924,0.0341,0.1155,0.4400,0.2004,0.1049
2,WEEKDAY,7,0.1158,0.0409,0.0987,0.0537,0.0420,0.1031,0.0006,0.3899,0.0481,0.1661,0.5271,0.2500,0.1354
2,WEEKDAY,8,0.1176,0.0704,0.1501,0.0591,0.0453,0.1048,0.0006,0.4597,0.0582,0.1844,0.5645,0.3012,0.1591
2,WEEKDAY,9,0.1294,0.1202,0.1649,0.0623,0.0469,0.1080,0.0006,0.4990,0.0652,0.1912,0.5756,0.3214,0.1688
2,WEEKDAY,10,0.0818,0.1756,0.1771,0.0655,0.0487,0.1093,0.0006,0.5099,0.0684,0.1928,0.5801,0.3294,0.1724
2,WEEKDAY,11,0.0533,0.2249,0.1825,0.0681,0.0499,0.1103,0.0006,0.5109,0.0698,0.1991,0.5802,0.3319,0.1737
2,WEEKDAY,12,0.0390,0.2617,0.1843,0.0690,0.0493,0.1123,0.0006,0.5138,0.0703,0.1980,0.5803,0.3366,0.1748
2,WEEKDAY,13,0.0330,0.2974,0.1840,0.0685,0.0470,0.1127,0.0006,0.5140,0.0700,0.1962,0.5803,0.3299,0.1732
2,WEEKDAY,14,0.0318,0.3113,0.1816,0.0688,0.0438,0.1143,0.0006,0.5073,0.0684,0.1933,0.5643,0.3163,0.1656
2,WEEKDAY,15,0.0339,0.3087,0.1864,0.0676,0.0430,0.1141,0.0021,0.4983,0.0640,0.1888,0.5396,0.2953,0.1495
2,WEEKDAY,16,0.0403,0.2693,0.1752,0.0639,0.0405,0.1117,0.0142,0.4554,0.0558,0.1765,0.4486,0.2638,0.1201
2,WEEKDAY,17,0.0446,0.2013,0.1566,0.0578,0.0376,0.1105,0.2479,0.3878,0.0423,0.1568,0.4091,0.2356,0.0920
2,WEEKDAY,18,0.0452,0.1521,0.1472,0.0515,0.0346,0.1077,0.3622,0.3152,0.0305,0.1372,0.3869,0.2120,0.0706
2,WEEKDAY,19,0.0435,0.1107,0.1303,0.0469,0.0322,0.1061,0.3587,0.2641,0.0245,0.1166,0.3643,0.1825,0.0562
2,WEEKDAY,20,0.0437,0.0839,0.1188,0.0431,0.0288,0.1047,0.3610,0.2178,0.0207,0.1002,0.3567,0.1521,0.0468
2,WEEKDAY,21,0.0478,0.0655,0.1095,0.0383,0.0250,0.1014,0.3526,0.1791,0.0178,0.0795,0.3400,0.1272,0.0396
2,WEEKDAY,22,0.0328,0.0502,0.0832,0.0328,0.0191,0.0995,0.3207,0.1444,0.0157,0.0666,0.3369,0.1075,0.0338
2,WEEKDAY,23,0.0282,0.0366,0.0769,0.0269,0.0102,0.0959,0.2901,0.1123,0.0140,0.0570,0.3347,0.0855,0.0291
2,SATURDAY,0,0.0384,0.0298,0.0665,0.0248,0.0089,0.0948,0.2799,0.0940,0.0137,0.0522,0.2865,0.0809,0.0282
2,SATURDAY,1,0.0361,0.0253,0.0605,0.0236,0.0066,0.0943,0.2725,0.0856,0.0131,0.0489,0.2865,0.0833,0.0280
2,SATURDAY,2,0.0398,0.0221,0.0508,0.0231,0.0064,0.0941,0.2715,0.0816,0.0130,0.0484,0.2923,0.0828,0.0290
2,SATURDAY,3,0.0526,0.0219,0.0522,0.0240,0.0091,0.0942,0.2640,0.0885,0.0138,0.0510,0.3002,0.0929,0.0343
2,SATURDAY,4,0.0582,0.0211,0.0551,0.0283,0.0130,0.0952,0.2630,0.1057,0.0160,0.0583,0.3167,0.1066,0.0415
2,SATURDAY,5,0.0629,0.0236,0.0617,0.0325,0.0246,0.0983,0.2629,0.1442,0.0206,0.0694,0.3240,0.1159,0.0534
2,SATURDAY,6,0.0807,0.0284,0.0697,0.0401,0.0347,0.1001,0.1771,0.2184,0.0272,0.0915,0.3348,0.1463,0.0713
2,SATURDAY,7,0.1073,0.0375,0.0912,0.0460,0.0404,0.1015,0.0006,0.2876,0.0347,0.1159,0.3508,0.1787,0.0922
2,SATURDAY,8,0.1151,0.0570,0.1186,0.0505,0.0434,0.1030,0.0006,0.3476,0.0402,0.1352,0.3576,0.2162,0.1062
2,SATURDAY,9,0.1411,0.0984,0.1417,0.0527,0.0442,0.1060,0.0006,0.3749,0.0441,0.1410,0.3538,0.2313,0.1106
2,SATURDAY,10,0.0941,0.1314,0.1569,0.0545,0.0453,0.1072,0.0006,0.3776,0.0459,0.1503,0.3529,0.2387,0.1122
2,SATURDAY,11,0.0636,0.1619,0.1611,0.0554,0.0457,0.1080,0.0006,0.3695,0.0453,0.1557,0.3471,0.2398,0.1098
2,SATURDAY,12,0.0488,0.1917,0.1623,0.0553,0.0447,0.1098,0.0006,0.3609,0.0439,0.1543,0.3428,0.2405,0.1048
2,SATURDAY,13,0.0347,0.2169,0.1543,0.0548,0.0422,0.1100,0.0006,0.3500,0.0424,0.1484,0.3392,0.2303,0.0981
2,SATURDAY,14,0.0336,0.2276,0.1541,0.0550,0.0389,0.1116,0.0006,0.3436,0.0410,0.1430,0.3310,0.2216,0.0916
2,SATURDAY,15,0.0354,0.2282,0.1537,0.0544,0.0371,0.1116,0.0021,0.3352,0.0393,0.1372,0.3266,0.2060,0.0828
2,SATURDAY,16,0.0383,0.2030,0.1510,0.0521,0.0355,0.1094,0.0142,0.3119,0.0362,0.1295,0.3138,0.1907,0.0728
2,SATURDAY,17,0.0493,0.1510,0.1437,0.0491,0.0353,0.1086,0.2479,0.2816,0.0308,0.1230,0.3034,0.1781,0.0638
2,SATURDAY,18,0.0626,0.1091,0.1351,0.0468,0.0333,0.1063,0.3622,0.2427,0.0240,0.1187,0.2956,0.1622,0.0538
2,SATURDAY,19,0.0611,0.0876,0.1231,0.0442,0.0314,0.1050,0.3587,0.2179,0.0198,0.1038,0.2880,0.1379,0.0442
2,SATURDAY,20,0.0584,0.0664,0.1065,0.0413,0.0296,0.1040,0.3610,0.1874,0.0176,0.0908,0.2866,0.1179,0.0382
2,SATURDAY,21,0.0606,0.0524,0.1028,0.0374,0.0254,0.1010,0.3526,0.1615,0.0163,0.0737,0.2865,0.1046,0.0343
2,SATURDAY,22,0.0481,0.0448,0.0826,0.0324,0.0200,0.0993,0.3207,0.1360,0.0152,0.0645,0.2865,0.0940,0.0307
2,SATURDAY,23,0.0477,0.0356,0.0788,0.0268,0.0108,0.0958,0.2901,0.1065,0.0142,0.0567,0.2865,0.0815,0.0283
2,SUNDAY,0,0.0482,0.0287,0.0612,0.0244,0.0081,0.0947,0.2799,0.0910,0.0133,0.0500,0.2865,0.0793,0.0274
2,SUNDAY,1,0.0461,0.0245,0.0599,0.0235,0.0064,0.0943,0.2725,0.0846,0.0130,0.0478,0.2865,0.0818,0.0271
2,SUNDAY,2,0.0511,0.0212,0.0504,0.0230,0.0064,0.0941,0.2715,0.0817,0.0131,0.0477,0.2923,0.0810,0.0278
2,SUNDAY,3,0.0581,0.0216,0.0530,0.0239,0.0090,0.0942,0.2640,0.0891,0.0143,0.0501,0.2995,0.0905,0.0322
2,SUNDAY,4,0.0737,0.0212,0.0565,0.0279,0.0127,0.0952,0.2630,0.1049,0.0155,0.0563,0.3132,0.0989,0.0352
2,SUNDAY,5,0.0799,0.0261,0.0614,0.0310,0.0238,0.0980,0.2629,0.1320,0.0175,0.0631,0.3155,0.1005,0.0387
2,SUNDAY,6,0.1020,0.0310,0.0705,0.0366,0.0328,0.0995,0.1771,0.1836,0.0205,0.0772,0.3178,0.1240,0.0459
2,SUNDAY,7,0.1250,0.0392,0.0904,0.0418,0.0375,0.1006,0.0006,0.2330,0.0250,0.0930,0.3196,0.1489,0.0530
2,SUNDAY,8,0.0966,0.0575,0.1072,0.0465,0.0400,0.1020,0.0006,0.2787,0.0295,0.1075,0.3210,0.1731,0.0598
2,SUNDAY,9,0.1123,0.0868,0.1266,0.0488,0.0413,0.1050,0.0006,0.3032,0.0331,0.1128,0.3152,0.1769,0.0615
2,SUNDAY,10,0.0854,0.1198,0.1521,0.0501,0.0430,0.1062,0.0006,0.3046,0.0352,0.1239,0.3154,0.1813,0.0626
2,SUNDAY,11,0.0634,0.1542,0.1576,0.0510,0.0436,0.1070,0.0006,0.2942,0.0356,0.1307,0.3154,0.1836,0.0631
2,SUNDAY,12,0.0486,0.1781,0.1572,0.0512,0.0429,0.1089,0.0006,0.2802,0.0348,0.1298,0.3152,0.1812,0.0629
2,SUNDAY,13,0.0406,0.1967,0.1414,0.0511,0.0407,0.1091,0.0006,0.2649,0.0335,0.1253,0.3149,0.1790,0.0622
2,SUNDAY,14,0.0360,0.2016,0.1379,0.0514,0.0376,0.1109,0.0006,0.2597,0.0326,0.1227,0.3097,0.1768,0.0608
2,SUNDAY,15,0.0339,0.2083,0.1381,0.0514,0.0359,0.1110,0.0021,0.2579,0.0313,0.1197,0.3082,0.1738,0.0585
2,SUNDAY,16,0.0401,0.1791,0.1340,0.0507,0.0343,0.1090,0.0142,0.2453,0.0291,0.1150,0.3004,0.1687,0.0551
2,SUNDAY,17,0.0490,0.1348,0.1249,0.0494,0.0343,0.1084,0.2479,0.2318,0.0261,0.1126,0.2972,0.1688,0.0534
2,SUNDAY,18,0.0570,0.0987,0.1174,0.0476,0.0327,0.1062,0.3622,0.2086,0.0223,0.1136,0.2936,0.1570,0.0493
2,SUNDAY,19,0.0525,0.0792,0.1071,0.0450,0.0309,0.1050,0.3587,0.1956,0.0195,0.1017,0.2876,0.1358,0.0429
2,SUNDAY,20,0.0541,0.0642,0.0963,0.0416,0.0291,0.1039,0.3610,0.1728,0.0175,0.0894,0.2865,0.1186,0.0378
2,SUNDAY,21,0.0633,0.0519,0.0943,0.0370,0.0249,0.1009,0.3526,0.1539,0.0161,0.0713,0.2865,0.1054,0.0343
2,SUNDAY,22,0.0447,0.0432,0.0823,0.0316,0.0194,0.0992,0.3207,0.1319,0.0149,0.0609,0.2865,0.0947,0.0307
2,SUNDAY,23,0.0543,0.0344,0.0733,0.0262,0.0100,0.0957,0.2901,0.1018,0.0138,0.0529,0.2865,0.0805,0.0277
2,HOLIDAY,0,0.0806,0.0243,0.0712,0.0248,0.0081,0.0948,0.2799,0.0944,0.0133,0.0512,0.3234,0.0790,0.0278
2,HOLIDAY,1,0.0816,0.0210,0.0684,0.0237,0.0065,0.0944,0.2725,0.0860,0.0130,0.0483,0.3234,0.0803,0.0273
2,HOLIDAY,2,0.0881,0.0187,0.0612,0.0231,0.0064,0.0942,0.2715,0.0822,0.0131,0.0484,0.3249,0.0799,0.0283
2,HOLIDAY,3,0.0987,0.0187,0.0633,0.0241,0.0092,0.0944,0.2640,0.0915,0.0142,0.0536,0.3442,0.0918,0.0349
2,HOLIDAY,4,0.1023,0.0180,0.0619,0.0288,0.0131,0.0955,0.2630,0.1113,0.0165,0.0645,0.3731,0.1082,0.0455
2,HOLIDAY,5,0.0989,0.0197,0.0665,0.0337,0.0241,0.0988,0.2629,0.1658,0.0216,0.0805,0.3948,0.1367,0.0683
2,HOLIDAY,6,0.1238,0.0251,0.0763,0.0422,0.0330,0.1009,0.1771,0.2540,0.0286,0.1050,0.4204,0.1953,0.1003
2,HOLIDAY,7,0.1514,0.0328,0.0889,0.0487,0.0381,0.1024,0.0006,0.3275,0.0398,0.1502,0.4308,0.2422,0.1284
2,HOLIDAY,8,0.1530,0.0517,0.1258,0.0528,0.0407,0.1039,0.0006,0.3735,0.0478,0.1653,0.4365,0.2896,0.1504
2,HOLIDAY,9,0.1977,0.0762,0.1323,0.0551,0.0418,0.1070,0.0006,0.3966,0.0533,0.1702,0.4394,0.3077,0.1594
2,HOLIDAY,10,0.1500,0.0908,0.1419,0.0573,0.0432,0.1082,0.0006,0.4020,0.0557,0.1710,0.4401,0.3148,0.1626
2,HOLIDAY,11,0.0955,0.1096,0.1432,0.0588,0.0441,0.1090,0.0006,0.4045,0.0568,0.1773,0.4402,0.3169,0.1637
