Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Process,Motors,Air_Compressors
1,WEEKDAY,0,0.1950,0.0069,0.2126,0.0395,0.0113,0.1420,0.5953,0.1544,0.0341,0.1141,0.1050,0.0975,0.0366
1,WEEKDAY,1,0.2258,0.0045,0.2023,0.0347,0.0095,0.1413,0.4990,0.1317,0.0340,0.0988,0.1023,0.0889,0.0219
1,WEEKDAY,2,0.2433,0.0045,0.2022,0.0340,0.0101,0.1415,0.4990,0.1343,0.0347,0.1068,0.1023,0.0900,0.0191
1,WEEKDAY,3,0.2457,0.0091,0.2056,0.0360,0.0134,0.1431,0.4894,0.1719,0.0383,0.1540,0.1100,0.1073,0.0249
1,WEEKDAY,4,0.2456,0.0162,0.2071,0.0384,0.0182,0.1454,0.4894,0.2218,0.0428,0.2194,0.1378,0.1693,0.0526
1,WEEKDAY,5,0.2774,0.0231,0.2374,0.0437,0.0236,0.1504,0.4894,0.3234,0.0517,0.2742,0.1798,0.2405,0.0902
1,WEEKDAY,6,0.2980,0.0248,0.2835,0.0568,0.0318,0.1531,0.4126,0.5032,0.0676,0.3397,0.2678,0.3071,0.1498
1,WEEKDAY,7,0.5692,0.0245,0.3879,0.0786,0.0462,0.1556,0.0000,0.6431,0.0874,0.3998,0.4783,0.4285,0.2118
1,WEEKDAY,8,0.6560,0.0324,0.4209,0.0887,0.0605,0.1569,0.0000,0.7406,0.1043,0.4469,0.5709,0.4868,0.2404
1,WEEKDAY,9,0.3766,0.0559,0.4155,0.0931,0.0690,0.1605,0.0000,0.7735,0.1147,0.4770,0.5989,0.5234,0.2537
1,WEEKDAY,10,0.4468,0.0839,0.3739,0.0958,0.0724,0.1617,0.0002,0.7704,0.1195,0.4871,0.6096,0.5420,0.2577
1,WEEKDAY,11,0.2707,0.1090,0.3570,0.0979,0.0737,0.1630,0.0002,0.7580,0.1217,0.4791,0.6103,0.5442,0.2583
1,WEEKDAY,12,0.2462,0.1365,0.3449,0.0983,0.0746,0.1657,0.0002,0.7576,0.1222,0.4685,0.6102,0.5590,0.2670
1,WEEKDAY,13,0.1822,0.1615,0.3483,0.0972,0.0732,0.1663,0.0002,0.7576,0.1204,0.4672,0.6083,0.5610,0.2691
1,WEEKDAY,14,0.1830,0.1710,0.3417,0.0978,0.0687,0.1687,0.0002,0.7351,0.1162,0.4650,0.5845,0.5631,0.2716
1,WEEKDAY,15,0.1863,0.1600,0.3445,0.0950,0.0624,0.1686,0.0002,0.6797,0.1066,0.4561,0.4891,0.5259,0.2532
1,WEEKDAY,16,0.2560,0.1225,0.3392,0.0864,0.0538,0.1652,0.0002,0.5997,0.0910,0.4392,0.2685,0.4880,0.2097
