HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,-337.1308405939275,-245.2470510317122,0.0,-423.8195987318795
1,-132.03175590101267,20.540663860552286,0.0,-423.8195987318795
2,44.77475002671213,219.04049550313368,0.0,-423.8195987318795
3,140.7495929150815,196.16910593953583,0.0,-423.8195987318795
4,173.9677942184524,189.96266376081462,0.0,-423.8195987318795
5,387.8885988644423,347.41383937404305,0.0,-423.8195987318795
6,757.6565440107121,352.97628296338826,0.0,-423.8195987318795
7,424.52234227644385,14.227818473467039,0.0,-423.8195987318795
8,-44.10188726800516,-718.4388350635996,0.0,-423.8195987318795
9,5935.940256914907,-1378.40192064036,0.0,-423.8195987318795
10,6887.457578422677,-1844.3534388872008,0.0,-423.8195987318795
11,8056.711032686877,-2325.482515387865,0.0,-423.8195987318795
12,8946.729392287269,-2562.293753042816,0.0,-423.8195987318795
13,9482.964382485497,-2709.188565269187,0.0,-423.8195987318795
14,455.2368713490134,-2720.9466517536152,0.0,-423.8195987318795
15,-204.78824538342212,-2662.993949033761,0.0,-423.8195987318795
16,-617.2369185267577,-2717.3939454937768,0.0,-423.8195987318795
17,-2635.176016929232,-2709.0954670712113,0.0,-423.8195987318795
18,-2395.8664563119305,-2577.549481847915,0.0,-423.8195987318795
19,-1853.819879396483,-1999.66712119051,0.0,-423.8195987318795
20,-1494.414668102243,-1676.0482430318334,0.0,-423.8195987318795
21,-1365.8096370428866,-1447.723086533249,0.0,-423.8195987318795
22,-1019.9402323923008,-1119.3855147444233,0.0,-423.8195987318795
23,-697.7262195860122,-386.5843083127003,0.0,-423.8195987318795
