HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,195.93630542973887,195.50966160114018,0.0,0.0
1,194.3108636848749,193.65144025362525,0.0,0.0
2,215.64168873052068,211.77137580284472,0.0,0.0
3,330.2676302738224,307.97697067260964,0.0,0.0
4,471.36363226061053,432.54926300048817,0.0,0.0
5,542.3670911533131,500.4071197509754,0.0,0.0
6,584.8362481712986,542.140016995943,0.0,0.0
7,602.636702380416,560.0527481665991,0.0,0.0
8,614.6747082238893,568.2295934236965,0.0,0.0
9,624.3790001412433,571.0793644831722,0.0,0.0
10,631.404944291972,574.8332305321329,0.0,0.0
11,632.3794140578212,576.0936026939984,0.0,0.0
12,620.1207353730751,565.7299276498669,0.0,0.0
13,607.4682800760661,556.5879736680254,0.0,0.0
14,609.918445104837,563.6144770108739,0.0,0.0
15,613.0381936259637,573.8265284024756,0.0,0.0
16,604.9055256459922,576.2875559880188,0.0,0.0
17,584.3869521334707,568.7324635432313,0.0,0.0
18,554.5382781631619,547.8477903512805,0.0,0.0
19,512.2951511660717,508.18503922682544,0.0,0.0
20,440.1069289167286,437.05401846078723,0.0,0.0
21,321.68867212054647,320.147865882287,0.0,0.0
22,223.8488507033322,223.25045629648062,0.0,0.0
23,200.17422619816526,3.7563697939783793,0.0,0.0
