HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,373.1234826055153,170.81829437109707,0.0,-750.3310646319544
1,282.2780727445143,84.92343812113381,0.0,-750.3310646319544
2,224.3654752040812,27.383800744798634,0.0,-750.3310646319544
3,206.18942258253625,17.44068117224657,0.0,-750.3310646319544
4,180.2588508911875,22.41366616673497,0.0,-750.3310646319544
5,504.530192810606,75.60458434768572,0.0,-750.3310646319544
6,1590.5048928343485,471.1523703843908,0.0,-750.3310646319544
7,2941.3296522667047,804.7895000051167,0.0,-750.3310646319544
8,3862.7787844507457,1312.197487278022,0.0,-750.3310646319544
9,4500.066457785594,1033.0958815515082,0.0,-750.3310646319544
10,4760.306687130679,301.92299908289397,0.0,-750.3310646319544
11,5070.8338863687195,-450.68619537470875,0.0,-750.3310646319544
12,5406.082377476748,-1228.416268898337,0.0,-750.3310646319544
13,5898.914299819301,-1625.6721647354648,0.0,-750.3310646319544
14,6285.131446751293,-1925.7517324006399,0.0,-750.3310646319544
15,6257.929296690507,-2303.608323360933,0.0,-750.3310646319544
16,4126.268461294672,-2800.7249826939924,0.0,-750.3310646319544
17,1594.2990461772993,-2742.7622071360843,0.0,-750.3310646319544
18,-204.71273014338908,-1653.4928145971999,0.0,-750.3310646319544
19,-347.79168918440723,-622.5039226405672,0.0,-750.3310646319544
20,146.44685156550662,-46.32194944362527,0.0,-750.3310646319544
21,284.4532385225642,164.37433325921043,0.0,-750.3310646319544
22,326.14623591569494,237.212558238272,0.0,-750.3310646319544
23,336.5324769956072,-69.44441586186002,0.0,-750.3310646319544
