HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,3248.325593794859,3250.45990459736,0.0,0.0,381.14417491134014
1,3248.330861058705,3250.6201923076906,0.0,0.0,381.14417491134014
2,3254.4872915917977,3252.676323523868,0.0,0.0,381.14417491134014
3,3299.1022949219696,3260.702629676248,0.0,0.0,381.14417491134014
4,3409.106405090092,3273.815856933598,0.0,0.0,381.14417491134014
5,3728.117151019189,3301.557997483466,0.0,0.0,381.14417491134014
6,4343.0426451001,3341.955359825716,0.0,0.0,381.14417491134014
7,5170.797932942693,3375.8980219914483,0.0,0.0,381.14417491134014
8,5927.6322821255235,3395.4666888897273,0.0,0.0,381.14417491134014
9,6282.174525001467,3396.9761868990313,0.0,0.0,381.14417491134014
10,6329.298860864152,3388.6420194185685,0.0,0.0,381.14417491134014
11,6338.184059581519,3376.608581542969,0.0,0.0,381.14417491134014
12,6294.947729585714,3360.2250554011653,0.0,0.0,381.14417491134014
13,6188.524200790221,3342.4538832444414,0.0,0.0,381.14417491134014
14,6021.739046411012,3327.5065917968727,0.0,0.0,381.14417491134014
15,5702.937987345833,3317.0803598257207,0.0,0.0,381.14417491134014
16,5161.390060015582,3305.421853872454,0.0,0.0,381.14417491134014
17,4453.902383036991,3291.909212552581,0.0,0.0,381.14417491134014
18,3827.3030439939294,3277.6439678485535,0.0,0.0,381.14417491134014
19,3463.3403984449506,3267.057309664212,0.0,0.0,381.14417491134014
20,3317.096720845329,3261.703129695016,0.0,0.0,381.14417491134014
21,3270.7494686901505,3255.6088233360847,0.0,0.0,381.14417491134014
22,3252.8376492905954,3251.1557945838285,0.0,0.0,381.14417491134014
23,3247.892346144673,3249.1323829063963,0.0,0.0,381.14417491134014
