HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,4938.42168373713,4557.848415116411,16.67498821048656,-89.1243466611286
1,4814.6282961006,4403.910929109048,16.67498821048656,-89.1243466611286
2,4911.8493803366355,4488.170813130971,16.67498821048656,-89.1243466611286
3,5150.5984799342505,4662.09199682943,16.67498821048656,-89.1243466611286
4,5412.075204171149,4823.067110261681,16.67498821048656,-89.1243466611286
5,5970.403668600255,5149.692311311649,16.67498821048656,-89.1243466611286
6,7621.421968389678,6295.776182618944,16.67498821048656,-89.1243466611286
7,11221.587652543552,8705.842037126075,16.67498821048656,-89.1243466611286
8,13822.719057818129,10664.738558354373,16.67498821048656,-89.1243466611286
9,14544.552305793923,11279.850943923622,16.67498821048656,-89.1243466611286
10,14618.383365032349,11450.552507987422,16.67498821048656,-89.1243466611286
11,14626.310683217731,12053.924611471823,16.67498821048656,-89.1243466611286
12,14380.968235434048,11596.565942754873,16.67498821048656,-89.1243466611286
13,14263.972653789931,10788.579360425238,16.67498821048656,-89.1243466611286
14,14336.379095661317,10747.266384753953,16.67498821048656,-89.1243466611286
15,14209.205576362103,10542.271463608591,16.67498821048656,-89.1243466611286
16,12655.9972548023,10009.719887937183,16.67498821048656,-89.1243466611286
17,11007.988512194617,9105.265810260065,16.67498821048656,-89.1243466611286
18,9821.479415394608,8165.761385752597,16.67498821048656,-89.1243466611286
19,9139.667785943444,7395.101948630332,16.67498821048656,-89.1243466611286
20,8514.413317117645,6711.7022876875635,16.67498821048656,-89.1243466611286
21,6631.849893336396,5820.573082548196,16.67498821048656,-89.1243466611286
22,5459.7048285588835,5168.774743990637,16.67498821048656,-89.1243466611286
23,5282.4133644297235,192.53371423032797,16.67498821048656,-89.1243466611286
