HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,1077.6834014073977,362.86734008789153,0.0,0.0
1,1080.2187874161805,411.0595086904709,0.0,0.0
2,1208.2754047729843,449.2808837890576,0.0,0.0
3,1547.988227815046,569.7613818828937,0.0,0.0
4,1858.2717441836521,665.314880371097,0.0,0.0
5,2070.392823201019,665.3148803710938,0.0,0.0
6,2164.0108195922776,665.3148803710928,0.0,0.0
7,2164.562809618949,665.3148803710991,0.0,0.0
8,2163.3902662722976,593.0266019381029,0.0,0.0
9,2161.529990477574,535.6945190429722,0.0,0.0
10,2161.547430630387,535.6945190429694,0.0,0.0
11,2161.5474306303868,535.6945190429698,0.0,0.0
12,2161.547430630384,535.6945190429776,0.0,0.0
13,2042.9903730487433,487.50229938214034,0.0,0.0
14,1948.755287608873,449.2808837890633,0.0,0.0
15,1829.6735171029359,401.088715186487,0.0,0.0
16,1734.25719220977,362.8673400878929,0.0,0.0
17,1731.6526664646185,362.86734008789415,0.0,0.0
18,1608.9069512027363,362.86734008789176,0.0,0.0
19,1508.8024832188285,362.86734008789176,0.0,0.0
20,1384.3608960849645,362.8673400878913,0.0,0.0
21,1288.3678872996406,362.8673400878939,0.0,0.0
22,1287.9232045608505,362.8673400878914,0.0,0.0
23,1170.387566577441,-714.8160613195071,0.0,0.0
