HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,5725.281049823217,5398.588623046877,0.0,0.0
1,5486.481437829184,5398.588623046902,0.0,0.0
2,5464.980105812781,5398.588623046812,0.0,0.0
3,6233.275259668808,5417.40174748356,0.0,0.0
4,9710.93733723953,5721.467688927298,0.0,0.0
5,18480.613849975904,6585.866825984097,0.0,0.0
6,31931.564782387955,7882.585674579339,0.0,0.0
7,44965.28048858051,9116.6165771485,0.0,0.0
8,52216.941507273645,9845.332073505098,0.0,0.0
9,54136.49945559433,9868.65691199671,0.0,0.0
10,53479.60414234605,9399.726553109998,0.0,0.0
11,52866.014801843776,8414.013507549593,0.0,0.0
12,53122.24463264783,7362.863807091428,0.0,0.0
13,53371.2901195073,6575.879089355518,0.0,0.0
14,51803.894396551594,6107.632267878629,0.0,0.0
15,45914.919616933,5841.447359525254,0.0,0.0
16,37632.838388260316,5712.577059232296,0.0,0.0
17,29564.985508710437,5650.652353140058,0.0,0.0
18,22232.90343630258,5615.551579402062,0.0,0.0
19,16049.683081148069,5583.472064678501,0.0,0.0
20,11451.989848988327,5539.677124023438,0.0,0.0
21,8475.8462774636,5461.62415489787,0.0,0.0
22,6860.937146417078,5406.947763296287,0.0,0.0
23,6069.516100185754,-184.06917801583154,0.0,0.0
