HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,501.71639000254754,445.66967961075886,-18.44825746571714,-91.90948406838658,1447.8452479750613
1,604.4081679829104,457.3367693090933,-18.44825746571714,-91.90948406838658,1447.8452479750613
2,616.7098107266253,491.7057448448867,-18.44825746571714,-91.90948406838658,1447.8452479750613
3,782.4921189857162,608.7557374547008,-18.44825746571714,-91.90948406838658,1447.8452479750613
4,1318.4481843445046,930.7583749803233,-18.44825746571714,-91.90948406838658,1447.8452479750613
5,3243.839727926216,1413.6087279133724,-18.44825746571714,-91.90948406838658,1447.8452479750613
6,5152.45557471193,1915.8661584326403,-18.44825746571714,-91.90948406838658,1447.8452479750613
7,8108.141858932198,2642.550912872883,-18.44825746571714,-91.90948406838658,1447.8452479750613
8,9805.430052177853,2968.4580677923586,-18.44825746571714,-91.90948406838658,1447.8452479750613
9,10631.323380915079,3347.901451374351,-18.44825746571714,-91.90948406838658,1447.8452479750613
10,10768.970246355306,3425.318304907848,-18.44825746571714,-91.90948406838658,1447.8452479750613
11,10857.73629630053,3435.42232120753,-18.44825746571714,-91.90948406838658,1447.8452479750613
12,10977.741164290472,3297.398752334069,-18.44825746571714,-91.90948406838658,1447.8452479750613
13,11061.725848868111,2492.302999472941,-18.44825746571714,-91.90948406838658,1447.8452479750613
14,11068.68854604335,2289.010437295914,-18.44825746571714,-91.90948406838658,1447.8452479750613
15,10792.272066397798,1928.0749708346834,-18.44825746571714,-91.90948406838658,1447.8452479750613
16,9100.661935058408,1320.1377434557128,-18.44825746571714,-91.90948406838658,1447.8452479750613
17,6139.033474350663,822.5813120153143,-18.44825746571714,-91.90948406838658,1447.8452479750613
18,2754.287141524341,480.5413767451472,-18.44825746571714,-91.90948406838658,1447.8452479750613
19,1874.1132063839816,460.775056937876,-18.44825746571714,-91.90948406838658,1447.8452479750613
20,1240.1107479594973,316.0245928231543,-18.44825746571714,-91.90948406838658,1447.8452479750613
21,650.4775324673866,365.87774713815924,-18.44825746571714,-91.90948406838658,1447.8452479750613
22,489.68624268563565,384.8778543869989,-18.44825746571714,-91.90948406838658,1447.8452479750613
23,504.0842041627643,422.896269751232,-18.44825746571714,-91.90948406838658,1447.8452479750613
