HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,2365.919290513077,1194.731088915316,0.0,-1323.6114032219848
1,1403.3160537183762,873.5024603692666,0.0,-1323.6114032219848
2,1634.4000154954915,890.8459057236237,0.0,-1323.6114032219848
3,2105.842057675648,1083.8542216028002,0.0,-1323.6114032219848
4,3066.1419917885705,1438.5196619725523,0.0,-1323.6114032219848
5,3876.6488815868943,1535.5975020451492,0.0,-1323.6114032219848
6,5349.130641554612,1822.0108317988388,0.0,-1323.6114032219848
7,8319.126354388229,3008.171373673752,0.0,-1323.6114032219848
8,10454.758157717268,3452.21978697357,0.0,-1323.6114032219848
9,12580.374794521922,3606.0363920415,0.0,-1323.6114032219848
10,14417.551358713901,3453.100110016902,0.0,-1323.6114032219848
11,15764.464400576277,2815.7813040398023,0.0,-1323.6114032219848
12,16646.773711263184,1436.6306864140975,0.0,-1323.6114032219848
13,17308.97173411693,112.8043359363237,0.0,-1323.6114032219848
14,17595.735583220714,-928.4429571565192,0.0,-1323.6114032219848
15,17618.804368249497,-1322.854869649494,0.0,-1323.6114032219848
16,12093.985287087658,-806.4831146836532,0.0,-1323.6114032219848
17,8839.844658740098,-69.33844550257436,0.0,-1323.6114032219848
18,7199.014345657522,1310.235272426876,0.0,-1323.6114032219848
19,6060.334847162248,2499.480141325281,0.0,-1323.6114032219848
20,5193.012493950342,2722.9752460303353,0.0,-1323.6114032219848
21,4267.540647446602,2499.035292230741,0.0,-1323.6114032219848
22,3375.721827787982,2184.901713608014,0.0,-1323.6114032219848
23,2588.725442882991,-549.1230833575878,0.0,-1323.6114032219848
