Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors
1,SATURDAY,14,0.1672,0.0345,0.4404,0.0029,0.0087,0.0403,0.0000,0.3268,0.0122,0.0024,0.0038
1,SATURDAY,15,0.1671,0.0346,0.4403,0.0029,0.0071,0.0402,0.0000,0.3264,0.0097,0.0021,0.0036
1,SATURDAY,16,0.1672,0.0342,0.4403,0.0029,0.0057,0.0402,0.0000,0.3263,0.0086,0.0021,0.0036
1,SATURDAY,17,0.1674,0.0335,0.4403,0.0029,0.0046,0.0401,0.2843,0.3263,0.0083,0.0021,0.0036
1,SATURDAY,18,0.1675,0.0330,0.4404,0.0029,0.0030,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
1,SATURDAY,19,0.1676,0.0324,0.4404,0.0029,0.0013,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
1,SATURDAY,20,0.1677,0.0321,0.4404,0.0029,0.0007,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
1,SATURDAY,21,0.1677,0.0320,0.4404,0.0029,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
1,SATURDAY,22,0.1677,0.0318,0.4404,0.0029,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
1,SATURDAY,23,0.1677,0.0319,0.4404,0.0029,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
1,SUNDAY,0,0.0000,0.0000,0.0002,0.0029,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
1,SUNDAY,1,0.0000,0.0000,0.0002,0.0029,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
1,SUNDAY,2,0.0000,0.0000,0.0002,0.0029,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
1,SUNDAY,3,0.0000,0.0000,0.0002,0.0029,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
1,SUNDAY,4,0.0000,0.0000,0.0002,0.0029,0.0005,0.0401,0.2843,0.3263,0.0083,0.0021,0.0036
1,SUNDAY,5,0.0000,0.0000,0.0002,0.0029,0.0005,0.0401,0.2843,0.3263,0.0083,0.0021,0.0036
1,SUNDAY,6,0.0000,0.0000,0.0002,0.0029,0.0005,0.0401,0.2843,0.3263,0.0084,0.0021,0.0036
1,SUNDAY,7,0.0000,0.0000,0.0002,0.0029,0.0007,0.0402,0.0000,0.3263,0.0087,0.0021,0.0036
1,SUNDAY,8,0.0000,0.0000,0.0001,0.0029,0.0013,0.0402,0.0000,0.3263,0.0092,0.0021,0.0036
1,SUNDAY,9,0.0000,0.0000,0.0001,0.0029,0.0032,0.0402,0.0000,0.3264,0.0096,0.0021,0.0036
1,SUNDAY,10,0.0000,0.0000,0.0000,0.0029,0.0058,0.0403,0.0000,0.3268,0.0100,0.0021,0.0036
1,SUNDAY,11,0.0000,0.0000,0.0002,0.0029,0.0071,0.0404,0.0000,0.3275,0.0105,0.0021,0.0036
1,SUNDAY,12,0.0000,0.0001,0.0000,0.0029,0.0071,0.0405,0.0000,0.3283,0.0109,0.0021,0.0036
1,SUNDAY,13,0.0000,0.0004,0.0001,0.0029,0.0075,0.0406,0.0000,0.3291,0.0114,0.0021,0.0036
1,SUNDAY,14,0.0000,0.0005,0.0002,0.0029,0.0071,0.0405,0.0000,0.3279,0.0103,0.0021,0.0036
1,SUNDAY,15,0.0000,0.0005,0.0001,0.0029,0.0071,0.0404,0.0000,0.3272,0.0098,0.0021,0.0036
1,SUNDAY,16,0.0000,0.0000,0.0001,0.0029,0.0087,0.0403,0.0000,0.3267,0.0094,0.0021,0.0036
1,SUNDAY,17,0.0000,0.0000,0.0000,0.0029,0.0073,0.0402,0.2843,0.3264,0.0090,0.0021,0.0036
1,SUNDAY,18,0.0000,0.0000,0.0001,0.0029,0.0059,0.0402,0.2873,0.3263,0.0085,0.0021,0.0036
1,SUNDAY,19,0.0000,0.0000,0.0001,0.0029,0.0047,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
1,SUNDAY,20,0.0000,0.0000,0.0001,0.0029,0.0033,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
1,SUNDAY,21,0.0000,0.0000,0.0002,0.0029,0.0017,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
1,SUNDAY,22,0.0000,0.0000,0.0002,0.0029,0.0009,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
1,SUNDAY,23,0.0000,0.0000,0.0002,0.0029,0.0006,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
1,HOLIDAY,0,0.0000,0.0000,0.0002,0.0029,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
1,HOLIDAY,1,0.0000,0.0000,0.0002,0.0029,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
1,HOLIDAY,2,0.0000,0.0000,0.0002,0.0029,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
1,HOLIDAY,3,0.0000,0.0000,0.0002,0.0029,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
1,HOLIDAY,4,0.0000,0.0000,0.0002,0.0029,0.0005,0.0401,0.2843,0.3263,0.0083,0.0021,0.0036
1,HOLIDAY,5,0.0000,0.0000,0.0002,0.0029,0.0005,0.0401,0.2843,0.3263,0.0083,0.0021,0.0036
1,HOLIDAY,6,0.0000,0.0000,0.0002,0.0029,0.0005,0.0401,0.2843,0.3263,0.0083,0.0021,0.0036
1,HOLIDAY,7,0.0000,0.0000,0.0002,0.0029,0.0005,0.0401,0.0000,0.3263,0.0083,0.0021,0.0036
1,HOLIDAY,8,0.0000,0.0000,0.0001,0.0029,0.0005,0.0401,0.0000,0.3263,0.0083,0.0021,0.0036
1,HOLIDAY,9,0.0000,0.0000,0.0001,0.0029,0.0005,0.0401,0.0000,0.3263,0.0083,0.0021,0.0036
1,HOLIDAY,10,0.0000,0.0000,0.0001,0.0029,0.0005,0.0401,0.0000,0.3263,0.0083,0.0021,0.0036
1,HOLIDAY,11,0.0000,0.0000,0.0000,0.0029,0.0005,0.0401,0.0000,0.3263,0.0083,0.0021,0.0036
1,HOLIDAY,12,0.0000,0.0000,0.0000,0.0029,0.0005,0.0401,0.0000,0.3263,0.0083,0.0021,0.0036
1,HOLIDAY,13,0.0000,0.0000,0.0000,0.0029,0.0005,0.0401,0.0000,0.3263,0.0083,0.0021,0.0036
1,HOLIDAY,14,0.0000,0.0000,0.0000,0.0029,0.0005,0.0401,0.0000,0.3263,0.0083,0.0021,0.0036
1,HOLIDAY,15,0.0000,0.0000,0.0000,0.0029,0.0005,0.0401,0.0000,0.3263,0.0083,0.0021,0.0036
1,HOLIDAY,16,0.0000,0.0000,0.0000,0.0029,0.0005,0.0401,0.0000,0.3263,0.0083,0.0021,0.0036
1,HOLIDAY,17,0.0000,0.0000,0.0001,0.0029,0.0005,0.0401,0.2843,0.3263,0.0083,0.0021,0.0036
1,HOLIDAY,18,0.0000,0.0000,0.0001,0.0029,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
1,HOLIDAY,19,0.0000,0.0000,0.0001,0.0029,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
1,HOLIDAY,20,0.0000,0.0000,0.0001,0.0029,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
1,HOLIDAY,21,0.0000,0.0000,0.0002,0.0029,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
1,HOLIDAY,22,0.0000,0.0000,0.0002,0.0029,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
1,HOLIDAY,23,0.0000,0.0000,0.0002,0.0029,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
2,WEEKDAY,0,0.1673,0.0339,0.4403,0.0067,0.0009,0.0422,0.2873,0.3536,0.0107,0.0022,0.0038
2,WEEKDAY,1,0.1674,0.0332,0.4403,0.0036,0.0005,0.0407,0.2873,0.3293,0.0098,0.0021,0.0036
2,WEEKDAY,2,0.1674,0.0331,0.4404,0.0032,0.0005,0.0402,0.2873,0.3278,0.0098,0.0021,0.0036
2,WEEKDAY,3,0.1675,0.0328,0.4404,0.0032,0.0006,0.0401,0.2873,0.3276,0.0098,0.0021,0.0036
2,WEEKDAY,4,0.1675,0.0326,0.4404,0.0032,0.0013,0.0402,0.2843,0.3330,0.0105,0.0021,0.0037
2,WEEKDAY,5,0.1676,0.0325,0.4404,0.0033,0.0032,0.0403,0.2843,0.3716,0.0136,0.0026,0.0042
2,WEEKDAY,6,0.1676,0.0323,0.4404,0.0041,0.0067,0.0409,0.2843,0.4484,0.0179,0.0037,0.0049
2,WEEKDAY,7,0.1676,0.0323,0.4405,0.0058,0.0092,0.0418,0.0000,0.5588,0.0230,0.0059,0.0059
2,WEEKDAY,8,0.1676,0.0334,0.4471,0.0088,0.0095,0.0434,0.0000,0.8065,0.0293,0.0083,0.0076
2,WEEKDAY,9,0.1669,0.0398,0.4481,0.0141,0.0093,0.0458,0.0000,1.0693,0.0380,0.0127,0.0102
2,WEEKDAY,10,0.1661,0.0526,0.4494,0.0190,0.0098,0.0487,0.0000,1.2521,0.0540,0.0201,0.0110
2,WEEKDAY,11,0.1653,0.0606,0.4498,0.0189,0.0102,0.0500,0.0000,1.2792,0.0556,0.0202,0.0111
2,WEEKDAY,12,0.1719,0.0722,0.4499,0.0175,0.0101,0.0502,0.0000,1.2792,0.0557,0.0202,0.0111
2,WEEKDAY,13,0.1732,0.0848,0.4501,0.0170,0.0094,0.0502,0.0000,1.2792,0.0556,0.0202,0.0111
2,WEEKDAY,14,0.1742,0.0979,0.4501,0.0168,0.0094,0.0501,0.0000,1.2793,0.0548,0.0202,0.0111
2,WEEKDAY,15,0.1787,0.1024,0.4498,0.0166,0.0110,0.0501,0.0000,1.2794,0.0522,0.0199,0.0111
2,WEEKDAY,16,0.1744,0.0910,0.4492,0.0165,0.0111,0.0499,0.0000,1.2787,0.0505,0.0192,0.0111
2,WEEKDAY,17,0.1736,0.0706,0.4485,0.0163,0.0101,0.0496,0.0000,1.2750,0.0489,0.0185,0.0110
2,WEEKDAY,18,0.1699,0.0577,0.4484,0.0161,0.0090,0.0493,0.2873,1.2577,0.0444,0.0179,0.0107
2,WEEKDAY,19,0.1658,0.0478,0.4484,0.0160,0.0073,0.0489,0.2873,1.1859,0.0387,0.0175,0.0103
2,WEEKDAY,20,0.1663,0.0447,0.4482,0.0157,0.0053,0.0482,0.2873,0.9966,0.0344,0.0167,0.0097
2,WEEKDAY,21,0.1667,0.0434,0.4481,0.0150,0.0035,0.0471,0.2873,0.7901,0.0316,0.0154,0.0086
2,WEEKDAY,22,0.1667,0.0378,0.4408,0.0134,0.0024,0.0456,0.2873,0.6362,0.0225,0.0063,0.0072
2,WEEKDAY,23,0.1670,0.0343,0.4403,0.0109,0.0016,0.0438,0.2873,0.4842,0.0158,0.0030,0.0049
2,SATURDAY,0,0.1673,0.0337,0.4403,0.0032,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
2,SATURDAY,1,0.1674,0.0332,0.4404,0.0032,0.0005,0.0401,0.2873,0.3263,0.0084,0.0021,0.0036
2,SATURDAY,2,0.1675,0.0329,0.4404,0.0032,0.0005,0.0401,0.2873,0.3263,0.0097,0.0021,0.0036
2,SATURDAY,3,0.1675,0.0328,0.4404,0.0032,0.0005,0.0401,0.2873,0.3263,0.0130,0.0024,0.0038
2,SATURDAY,4,0.1675,0.0327,0.4404,0.0032,0.0006,0.0401,0.2843,0.3266,0.0179,0.0030,0.0043
2,SATURDAY,5,0.1676,0.0325,0.4404,0.0032,0.0012,0.0402,0.2843,0.3491,0.0226,0.0040,0.0052
2,SATURDAY,6,0.1676,0.0321,0.4404,0.0032,0.0030,0.0402,0.2843,0.4879,0.0280,0.0057,0.0065
2,SATURDAY,7,0.1676,0.0322,0.4403,0.0032,0.0057,0.0403,0.0000,0.7107,0.0336,0.0082,0.0082
2,SATURDAY,8,0.1673,0.0334,0.4403,0.0032,0.0070,0.0404,0.0000,1.0027,0.0392,0.0114,0.0099
2,SATURDAY,9,0.1665,0.0356,0.4403,0.0032,0.0068,0.0405,0.0000,1.2613,0.0445,0.0126,0.0108
2,SATURDAY,10,0.1659,0.0379,0.4405,0.0032,0.0072,0.0406,0.0000,0.8795,0.0342,0.0106,0.0092
2,SATURDAY,11,0.1655,0.0394,0.4405,0.0032,0.0073,0.0406,0.0000,0.6272,0.0277,0.0087,0.0073
2,SATURDAY,12,0.1654,0.0395,0.4405,0.0032,0.0069,0.0404,0.0000,0.4559,0.0223,0.0065,0.0058
2,SATURDAY,13,0.1652,0.0402,0.4405,0.0032,0.0076,0.0404,0.0000,0.3453,0.0172,0.0039,0.0046
2,SATURDAY,14,0.1651,0.0408,0.4413,0.0032,0.0087,0.0403,0.0000,0.3268,0.0122,0.0024,0.0038
2,SATURDAY,15,0.1652,0.0398,0.4419,0.0032,0.0071,0.0402,0.0000,0.3264,0.0097,0.0021,0.0036
2,SATURDAY,16,0.1652,0.0392,0.4402,0.0032,0.0057,0.0402,0.0000,0.3263,0.0086,0.0021,0.0036
2,SATURDAY,17,0.1657,0.0381,0.4402,0.0032,0.0046,0.0401,0.0000,0.3263,0.0083,0.0021,0.0036
2,SATURDAY,18,0.1664,0.0363,0.4402,0.0032,0.0030,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
2,SATURDAY,19,0.1668,0.0352,0.4403,0.0032,0.0013,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
2,SATURDAY,20,0.1671,0.0344,0.4403,0.0032,0.0007,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
2,SATURDAY,21,0.1673,0.0338,0.4403,0.0032,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
2,SATURDAY,22,0.1674,0.0335,0.4403,0.0032,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
2,SATURDAY,23,0.1674,0.0334,0.4403,0.0032,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
2,SUNDAY,0,0.0000,0.0000,0.0001,0.0032,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
2,SUNDAY,1,0.0000,0.0000,0.0001,0.0032,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
2,SUNDAY,2,0.0000,0.0000,0.0001,0.0032,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
2,SUNDAY,3,0.0000,0.0000,0.0001,0.0032,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
2,SUNDAY,4,0.0000,0.0000,0.0001,0.0032,0.0005,0.0401,0.2843,0.3263,0.0083,0.0021,0.0036
2,SUNDAY,5,0.0000,0.0000,0.0002,0.0032,0.0005,0.0401,0.2843,0.3263,0.0083,0.0021,0.0036
2,SUNDAY,6,0.0000,0.0000,0.0002,0.0032,0.0005,0.0401,0.2843,0.3263,0.0084,0.0021,0.0036
2,SUNDAY,7,0.0000,0.0000,0.0001,0.0032,0.0007,0.0402,0.0000,0.3263,0.0087,0.0021,0.0036
2,SUNDAY,8,0.0000,0.0000,0.0000,0.0032,0.0013,0.0402,0.0000,0.3263,0.0092,0.0021,0.0036
2,SUNDAY,9,0.0000,0.0000,0.0000,0.0032,0.0032,0.0402,0.0000,0.3264,0.0096,0.0021,0.0036
2,SUNDAY,10,0.0000,0.0000,0.0000,0.0032,0.0058,0.0403,0.0000,0.3268,0.0100,0.0021,0.0036
2,SUNDAY,11,0.0001,0.0006,0.0019,0.0032,0.0071,0.0404,0.0000,0.3275,0.0105,0.0021,0.0036
2,SUNDAY,12,0.0000,0.0012,0.0003,0.0032,0.0071,0.0405,0.0000,0.3283,0.0109,0.0021,0.0036
2,SUNDAY,13,0.0000,0.0017,0.0003,0.0032,0.0075,0.0406,0.0000,0.3291,0.0114,0.0021,0.0036
2,SUNDAY,14,0.0001,0.0025,0.0020,0.0032,0.0071,0.0405,0.0000,0.3279,0.0103,0.0021,0.0036
2,SUNDAY,15,0.0000,0.0027,0.0012,0.0032,0.0071,0.0404,0.0000,0.3272,0.0098,0.0021,0.0036
2,SUNDAY,16,0.0000,0.0008,0.0002,0.0032,0.0087,0.0403,0.0000,0.3267,0.0094,0.0021,0.0036
2,SUNDAY,17,0.0000,0.0000,0.0000,0.0032,0.0073,0.0402,0.0000,0.3264,0.0090,0.0021,0.0036
2,SUNDAY,18,0.0000,0.0000,0.0000,0.0032,0.0059,0.0402,0.2873,0.3263,0.0085,0.0021,0.0036
2,SUNDAY,19,0.0000,0.0000,0.0000,0.0032,0.0047,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
2,SUNDAY,20,0.0000,0.0000,0.0001,0.0032,0.0033,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
2,SUNDAY,21,0.0000,0.0000,0.0001,0.0032,0.0017,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
2,SUNDAY,22,0.0000,0.0000,0.0001,0.0032,0.0009,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
2,SUNDAY,23,0.0000,0.0000,0.0001,0.0032,0.0006,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
2,HOLIDAY,0,0.0000,0.0000,0.0002,0.0032,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
2,HOLIDAY,1,0.0000,0.0000,0.0002,0.0032,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
2,HOLIDAY,2,0.0000,0.0000,0.0002,0.0032,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
2,HOLIDAY,3,0.0000,0.0000,0.0002,0.0032,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
2,HOLIDAY,4,0.0000,0.0000,0.0002,0.0032,0.0005,0.0401,0.2843,0.3263,0.0083,0.0021,0.0036
2,HOLIDAY,5,0.0000,0.0000,0.0002,0.0032,0.0005,0.0401,0.2843,0.3263,0.0083,0.0021,0.0036
2,HOLIDAY,6,0.0000,0.0000,0.0002,0.0032,0.0005,0.0401,0.2843,0.3263,0.0083,0.0021,0.0036
2,HOLIDAY,7,0.0000,0.0000,0.0002,0.0032,0.0005,0.0401,0.0000,0.3263,0.0083,0.0021,0.0036
2,HOLIDAY,8,0.0000,0.0000,0.0000,0.0032,0.0005,0.0401,0.0000,0.3263,0.0083,0.0021,0.0036
2,HOLIDAY,9,0.0000,0.0000,0.0000,0.0032,0.0005,0.0401,0.0000,0.3263,0.0083,0.0021,0.0036
2,HOLIDAY,10,0.0000,0.0000,0.0000,0.0032,0.0005,0.0401,0.0000,0.3263,0.0083,0.0021,0.0036
2,HOLIDAY,11,0.0000,0.0000,0.0000,0.0032,0.0005,0.0401,0.0000,0.3263,0.0083,0.0021,0.0036
2,HOLIDAY,12,0.0000,0.0000,0.0000,0.0032,0.0005,0.0401,0.0000,0.3263,0.0083,0.0021,0.0036
2,HOLIDAY,13,0.0000,0.0000,0.0000,0.0032,0.0005,0.0401,0.0000,0.3263,0.0083,0.0021,0.0036
2,HOLIDAY,14,0.0000,0.0000,0.0000,0.0032,0.0005,0.0401,0.0000,0.3263,0.0083,0.0021,0.0036
2,HOLIDAY,15,0.0000,0.0000,0.0000,0.0032,0.0005,0.0401,0.0000,0.3263,0.0083,0.0021,0.0036
2,HOLIDAY,16,0.0000,0.0000,0.0000,0.0032,0.0005,0.0401,0.0000,0.3263,0.0083,0.0021,0.0036
2,HOLIDAY,17,0.0000,0.0000,0.0000,0.0032,0.0005,0.0401,0.0000,0.3263,0.0083,0.0021,0.0036
2,HOLIDAY,18,0.0000,0.0000,0.0001,0.0032,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
2,HOLIDAY,19,0.0000,0.0000,0.0001,0.0032,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
2,HOLIDAY,20,0.0000,0.0000,0.0001,0.0032,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
2,HOLIDAY,21,0.0000,0.0000,0.0001,0.0032,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
2,HOLIDAY,22,0.0000,0.0000,0.0001,0.0032,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
2,HOLIDAY,23,0.0000,0.0000,0.0001,0.0032,0.0005,0.0401,0.2873,0.3263,0.0083,0.0021,0.0036
3,WEEKDAY,0,0.1667,0.0355,0.4403,0.0060,0.0009,0.0422,0.2873,0.3536,0.0107,0.0022,0.0038
3,WEEKDAY,1,0.1669,0.0344,0.4403,0.0033,0.0005,0.0407,0.2873,0.3293,0.0098,0.0021,0.0036
3,WEEKDAY,2,0.1671,0.0340,0.4403,0.0029,0.0005,0.0402,0.2873,0.3278,0.0098,0.0021,0.0036
3,WEEKDAY,3,0.1672,0.0337,0.4403,0.0029,0.0006,0.0401,0.2873,0.3276,0.0098,0.0021,0.0036
3,WEEKDAY,4,0.1673,0.0333,0.4403,0.0029,0.0013,0.0402,0.2843,0.3330,0.0105,0.0021,0.0037
3,WEEKDAY,5,0.1673,0.0331,0.4403,0.0030,0.0032,0.0403,0.2843,0.3716,0.0136,0.0026,0.0042
3,WEEKDAY,6,0.1674,0.0330,0.4403,0.0037,0.0067,0.0409,0.0000,0.4484,0.0179,0.0037,0.0049
3,WEEKDAY,7,0.1673,0.0338,0.4415,0.0052,0.0092,0.0418,0.0000,0.5588,0.0230,0.0059,0.0059
3,WEEKDAY,8,0.1667,0.0364,0.4470,0.0080,0.0095,0.0434,0.0000,0.8065,0.0293,0.0083,0.0076
3,WEEKDAY,9,0.1654,0.0461,0.4480,0.0128,0.0093,0.0458,0.0000,1.0693,0.0380,0.0127,0.0102
3,WEEKDAY,10,0.1704,0.0719,0.4492,0.0171,0.0098,0.0487,0.0000,1.2521,0.0540,0.0201,0.0110
3,WEEKDAY,11,0.1773,0.0977,0.4497,0.0171,0.0102,0.0500,0.0000,1.2792,0.0556,0.0202,0.0111
3,WEEKDAY,12,0.1795,0.1211,0.4499,0.0158,0.0101,0.0502,0.0000,1.2792,0.0557,0.0202,0.0111
3,WEEKDAY,13,0.1853,0.1525,0.4500,0.0153,0.0094,0.0502,0.0000,1.2792,0.0556,0.0202,0.0111
3,WEEKDAY,14,0.1899,0.1727,0.4499,0.0152,0.0094,0.0501,0.0000,1.2793,0.0547,0.0202,0.0111
