Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
1,WEEKDAY,0,0.3082,0.0614,0.7127,0.0165,0.0117,0.0614,0.0930,0.4951,0.0636,0.2525,0.1082,0.0214
1,WEEKDAY,1,0.3179,0.0554,0.7128,0.0150,0.0118,0.0605,0.0930,0.4927,0.0634,0.2512,0.1075,0.0210
1,WEEKDAY,2,0.3240,0.0499,0.7129,0.0144,0.0123,0.0604,0.0930,0.4915,0.0633,0.2504,0.1084,0.0211
1,WEEKDAY,3,0.3299,0.0457,0.7128,0.0144,0.0124,0.0608,0.0930,0.4944,0.0637,0.2538,0.1105,0.0215
1,WEEKDAY,4,0.3367,0.0439,0.7129,0.0241,0.0167,0.0629,0.0930,0.5027,0.0664,0.2595,0.1180,0.0234
1,WEEKDAY,5,0.3440,0.0543,0.7156,0.0456,0.0364,0.0664,0.0930,0.5230,0.0719,0.2802,0.1353,0.0279
1,WEEKDAY,6,0.3405,0.0511,0.7154,0.0601,0.0713,0.0684,0.0930,0.5684,0.0825,0.3244,0.1532,0.0317
1,WEEKDAY,7,0.3246,0.0598,0.7206,0.0616,0.0786,0.0698,0.0147,0.6687,0.1045,0.4071,0.2127,0.0405
1,WEEKDAY,8,0.3163,0.0733,0.7222,0.0597,0.0796,0.0704,0.0000,0.7237,0.1151,0.4370,0.2171,0.0418
1,WEEKDAY,9,0.3040,0.1180,0.7232,0.0593,0.0646,0.0720,0.0000,0.7039,0.1179,0.4540,0.2212,0.0424
1,WEEKDAY,10,0.2828,0.1727,0.7253,0.0570,0.0637,0.0725,0.0000,0.7035,0.1189,0.4666,0.2214,0.0425
1,WEEKDAY,11,0.2534,0.2239,0.7272,0.0577,0.0814,0.0732,0.0000,0.7019,0.1189,0.4723,0.2214,0.0425
1,WEEKDAY,12,0.2213,0.2667,0.7287,0.0590,0.0821,0.0743,0.0000,0.6999,0.1186,0.4723,0.2214,0.0425
1,WEEKDAY,13,0.1960,0.3250,0.7303,0.0570,0.0805,0.0746,0.0000,0.7004,0.1179,0.4716,0.2214,0.0425
1,WEEKDAY,14,0.1816,0.3423,0.7313,0.0547,0.0622,0.0757,0.0000,0.7006,0.1170,0.4664,0.2212,0.0424
1,WEEKDAY,15,0.1871,0.3432,0.7308,0.0550,0.0626,0.0754,0.0000,0.6991,0.1151,0.4540,0.2268,0.0426
1,WEEKDAY,16,0.2161,0.2985,0.7280,0.0543,0.0742,0.0736,0.0000,0.6874,0.1102,0.4256,0.2200,0.0402
1,WEEKDAY,17,0.2444,0.2380,0.7243,0.0533,0.0738,0.0717,0.0869,0.6906,0.1003,0.3946,0.2083,0.0372
1,WEEKDAY,18,0.2581,0.1812,0.7210,0.0509,0.0696,0.0690,0.0930,0.6388,0.0909,0.3789,0.1944,0.0339
1,WEEKDAY,19,0.2602,0.1354,0.7155,0.0487,0.0441,0.0678,0.1153,0.6201,0.0789,0.3473,0.1696,0.0299
1,WEEKDAY,20,0.2700,0.1178,0.7154,0.0445,0.0303,0.0670,0.1153,0.5863,0.0750,0.3282,0.1560,0.0281
1,WEEKDAY,21,0.2826,0.1045,0.7153,0.0372,0.0211,0.0650,0.1153,0.5662,0.0726,0.3196,0.1545,0.0277
1,WEEKDAY,22,0.2932,0.0873,0.7152,0.0295,0.0163,0.0639,0.0930,0.5348,0.0676,0.2776,0.1184,0.0227
1,WEEKDAY,23,0.2998,0.0643,0.7127,0.0207,0.0117,0.0622,0.0930,0.5093,0.0657,0.2664,0.1177,0.0224
1,SATURDAY,0,0.2987,0.0660,0.7130,0.0165,0.0117,0.0614,0.0930,0.4955,0.0639,0.2533,0.1082,0.0214
1,SATURDAY,1,0.3174,0.0496,0.7127,0.0150,0.0117,0.0605,0.0930,0.4930,0.0635,0.2515,0.1075,0.0210
1,SATURDAY,2,0.3239,0.0442,0.7125,0.0144,0.0118,0.0604,0.0930,0.4919,0.0633,0.2504,0.1090,0.0212
1,SATURDAY,3,0.3359,0.0457,0.7124,0.0144,0.0122,0.0607,0.0930,0.4935,0.0640,0.2559,0.1125,0.0220
1,SATURDAY,4,0.3382,0.0445,0.7123,0.0241,0.0165,0.0625,0.0930,0.5046,0.0669,0.2647,0.1174,0.0231
1,SATURDAY,5,0.3454,0.0566,0.7152,0.0431,0.0308,0.0656,0.0930,0.5253,0.0720,0.2850,0.1292,0.0263
1,SATURDAY,6,0.3387,0.0520,0.7155,0.0564,0.0601,0.0670,0.0930,0.5487,0.0765,0.3162,0.1497,0.0302
1,SATURDAY,7,0.3186,0.0577,0.7156,0.0574,0.0645,0.0680,0.0147,0.6096,0.0898,0.3913,0.2076,0.0381
1,SATURDAY,8,0.3038,0.0635,0.7159,0.0547,0.0646,0.0682,0.0000,0.6235,0.0955,0.4054,0.2104,0.0387
1,SATURDAY,9,0.3150,0.1098,0.7160,0.0544,0.0547,0.0697,0.0000,0.6023,0.0967,0.4125,0.2139,0.0390
