Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
1,WEEKDAY,0,0.0145,0.0492,0.1531,0.0013,0.0022,1.6896,0.0468,0.2159,0.0113,0.0265,0.2772,0.0222
1,WEEKDAY,1,0.0155,0.0491,0.1626,0.0013,0.0025,1.6944,0.0468,0.2147,0.0131,0.0258,0.2778,0.0219
1,WEEKDAY,2,0.1272,0.0491,0.1631,0.0013,0.0027,1.6987,0.0468,0.2224,0.0162,0.0263,0.2859,0.0234
1,WEEKDAY,3,0.1434,0.0491,0.1616,0.0017,0.0031,1.7017,0.0468,0.2583,0.0253,0.0299,0.3229,0.0318
1,WEEKDAY,4,0.1287,0.0491,0.1598,0.0036,0.0041,1.7054,0.0468,0.3534,0.0312,0.0482,0.3582,0.0387
1,WEEKDAY,5,0.1387,0.0491,0.5735,0.0049,0.0049,1.8162,0.0308,0.3931,0.0356,0.0609,0.3882,0.0438
1,WEEKDAY,6,0.1536,0.0491,0.6251,0.0052,0.0055,1.7965,0.0203,0.4306,0.0405,0.0650,0.4129,0.0473
1,WEEKDAY,7,0.1416,0.0491,0.6313,0.0051,0.0058,1.7420,0.0000,0.4749,0.0583,0.0665,0.4284,0.0485
1,WEEKDAY,8,0.1861,0.0503,0.6656,0.0050,0.0108,1.6842,0.0000,0.5188,0.0705,0.0668,0.4350,0.0487
1,WEEKDAY,9,0.1549,0.0566,0.6636,0.0050,0.0205,1.7758,0.0000,0.5199,0.0711,0.0668,0.4359,0.0488
1,WEEKDAY,10,0.1453,0.0743,0.6579,0.0051,0.0301,1.7804,0.0000,0.5196,0.0710,0.0669,0.4358,0.0489
1,WEEKDAY,11,0.1465,0.0967,0.6550,0.0052,0.0333,1.8006,0.0000,0.5186,0.0709,0.0668,0.4358,0.0489
1,WEEKDAY,12,0.1448,0.1105,0.6543,0.0052,0.0332,1.9233,0.0000,0.5170,0.0704,0.0668,0.4355,0.0489
1,WEEKDAY,13,0.1468,0.1269,0.6543,0.0052,0.0267,1.9491,0.0000,0.5157,0.0694,0.0667,0.4347,0.0489
1,WEEKDAY,14,0.1560,0.1372,0.6222,0.0051,0.0089,2.0752,0.0000,0.4748,0.0680,0.0666,0.4331,0.0487
1,WEEKDAY,15,0.0270,0.1370,0.6132,0.0050,0.0087,2.1028,0.0000,0.4728,0.0663,0.0662,0.4305,0.0481
1,WEEKDAY,16,0.0292,0.1106,0.6180,0.0050,0.0084,2.0165,0.0000,0.4671,0.0630,0.0657,0.4251,0.0467
1,WEEKDAY,17,0.0211,0.0713,0.5824,0.0049,0.0049,2.0121,0.0157,0.3977,0.0490,0.0647,0.4135,0.0460
1,WEEKDAY,18,0.0206,0.0624,0.5761,0.0050,0.0045,1.9005,0.0203,0.3571,0.0407,0.0630,0.4004,0.0455
1,WEEKDAY,19,0.0160,0.0520,0.5773,0.0046,0.0039,1.8852,0.0468,0.3283,0.0301,0.0569,0.3864,0.0443
1,WEEKDAY,20,0.0057,0.0496,0.5295,0.0020,0.0028,1.8866,0.0468,0.2768,0.0261,0.0348,0.3584,0.0403
1,WEEKDAY,21,0.0066,0.0494,0.5357,0.0017,0.0024,1.7787,0.0468,0.2606,0.0232,0.0300,0.3438,0.0376
1,WEEKDAY,22,0.0078,0.0493,0.1394,0.0031,0.0026,1.8002,0.0468,0.2603,0.0193,0.0454,0.3368,0.0352
1,WEEKDAY,23,0.0111,0.0493,0.1474,0.0018,0.0023,1.6875,0.0468,0.2256,0.0123,0.0355,0.2929,0.0257
1,SATURDAY,0,0.0062,0.0000,0.0658,0.0013,0.0021,1.6894,0.0468,0.1139,0.0103,0.0216,0.2768,0.0215
1,SATURDAY,1,0.0080,0.0000,0.0767,0.0014,0.0024,1.6938,0.0468,0.1202,0.0126,0.0224,0.2818,0.0217
1,SATURDAY,2,0.1211,0.0000,0.0770,0.0019,0.0024,1.6976,0.0468,0.1490,0.0135,0.0270,0.2949,0.0226
1,SATURDAY,3,0.1374,0.0000,0.0768,0.0023,0.0025,1.6999,0.0468,0.1769,0.0141,0.0309,0.3061,0.0234
1,SATURDAY,4,0.1245,0.0000,0.0770,0.0025,0.0025,1.7031,0.0468,0.2144,0.0142,0.0315,0.3086,0.0236
1,SATURDAY,5,0.1328,0.0000,0.0771,0.0025,0.0026,1.8135,0.0308,0.2233,0.0144,0.0316,0.3093,0.0237
1,SATURDAY,6,0.1483,0.0000,0.1290,0.0025,0.0026,1.7935,0.0203,0.2334,0.0148,0.0316,0.3095,0.0238
1,SATURDAY,7,0.1416,0.0000,0.1340,0.0025,0.0026,1.7389,0.0000,0.2549,0.0155,0.0316,0.3095,0.0238
1,SATURDAY,8,0.1373,0.0000,0.1335,0.0025,0.0026,1.6809,0.0000,0.2591,0.0155,0.0316,0.3095,0.0238
1,SATURDAY,9,0.1352,0.0000,0.1328,0.0025,0.0026,1.7724,0.0000,0.2599,0.0155,0.0316,0.3094,0.0239
1,SATURDAY,10,0.1323,0.0001,0.1322,0.0025,0.0026,1.7769,0.0000,0.2588,0.0153,0.0316,0.3091,0.0239
1,SATURDAY,11,0.1349,0.0045,0.1319,0.0025,0.0025,1.7971,0.0000,0.2570,0.0150,0.0315,0.3086,0.0239
1,SATURDAY,12,0.1339,0.0062,0.1321,0.0025,0.0024,1.9198,0.0000,0.2551,0.0144,0.0313,0.3075,0.0239
1,SATURDAY,13,0.1380,0.0091,0.1322,0.0025,0.0023,1.9457,0.0000,0.2543,0.0133,0.0311,0.3061,0.0238
1,SATURDAY,14,0.1475,0.0148,0.1111,0.0025,0.0021,2.0722,0.0000,0.2216,0.0107,0.0309,0.3039,0.0238
1,SATURDAY,15,0.0174,0.0135,0.0900,0.0025,0.0020,2.1004,0.0000,0.2198,0.0097,0.0304,0.3020,0.0237
1,SATURDAY,16,0.0179,0.0101,0.1004,0.0023,0.0020,2.0146,0.0000,0.2084,0.0096,0.0288,0.2973,0.0233
1,SATURDAY,17,0.0132,0.0054,0.0947,0.0016,0.0020,2.0104,0.0157,0.1588,0.0088,0.0236,0.2804,0.0220
1,SATURDAY,18,0.0133,0.0033,0.0949,0.0018,0.0020,1.8989,0.0203,0.1555,0.0085,0.0257,0.2856,0.0224
1,SATURDAY,19,0.0093,0.0001,0.0958,0.0014,0.0019,1.8837,0.0468,0.1321,0.0084,0.0224,0.2766,0.0217
1,SATURDAY,20,0.0031,0.0000,0.0550,0.0013,0.0019,1.8854,0.0468,0.1247,0.0084,0.0215,0.2743,0.0215
1,SATURDAY,21,0.0045,0.0000,0.0751,0.0013,0.0019,1.7778,0.0468,0.1241,0.0084,0.0215,0.2743,0.0215
1,SATURDAY,22,0.0048,0.0000,0.0662,0.0013,0.0019,1.7995,0.0468,0.1132,0.0084,0.0215,0.2743,0.0215
1,SATURDAY,23,0.0089,0.0000,0.0863,0.0013,0.0019,1.6873,0.0468,0.1132,0.0087,0.0215,0.2746,0.0215
1,SUNDAY,0,0.0149,0.0490,0.1096,0.0013,0.0020,1.6892,0.0468,0.1132,0.0084,0.0312,0.2752,0.0227
1,SUNDAY,1,0.0155,0.0491,0.1192,0.0015,0.0019,1.6934,0.0468,0.1177,0.0084,0.0253,0.2815,0.0223
