Month,Daytype,Hour,Heating,Cooling,Ventilation,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
3,WEEKDAY,15,0.1055,0.5091,0.3130,0.0670,0.0513,0.0000,0.6446,0.0397,0.4145,0.7725,0.0711
3,WEEKDAY,16,0.1059,0.4896,0.3116,0.0819,0.0494,0.0000,0.6404,0.0395,0.3887,0.7055,0.0678
3,WEEKDAY,17,0.1076,0.3830,0.2928,0.0819,0.0487,0.0000,0.6482,0.0371,0.3326,0.6228,0.0630
3,WEEKDAY,18,0.1103,0.2808,0.2772,0.0640,0.0462,0.1195,0.6435,0.0338,0.2687,0.5432,0.0575
3,WEEKDAY,19,0.1134,0.2142,0.2708,0.0625,0.0448,0.1195,0.6576,0.0317,0.2300,0.4864,0.0502
3,WEEKDAY,20,0.1157,0.1799,0.2668,0.0572,0.0441,0.1195,0.6534,0.0281,0.2026,0.4548,0.0432
3,WEEKDAY,21,0.1169,0.1485,0.2640,0.0214,0.0418,0.1195,0.5952,0.0277,0.1971,0.4359,0.0379
3,WEEKDAY,22,0.1180,0.1287,0.2662,0.0095,0.0414,0.1195,0.5393,0.0272,0.1797,0.4264,0.0368
3,WEEKDAY,23,0.1184,0.1097,0.2693,0.0000,0.0394,0.1195,0.4975,0.0270,0.1756,0.4264,0.0368
3,SATURDAY,0,0.1194,0.0911,0.2727,0.0000,0.0392,0.1195,0.3618,0.0270,0.1752,0.4264,0.0368
3,SATURDAY,1,0.1182,0.0705,0.2747,0.0000,0.0389,0.1195,0.3618,0.0268,0.1737,0.4264,0.0368
3,SATURDAY,2,0.1156,0.0570,0.2764,0.0000,0.0388,0.1195,0.3623,0.0268,0.1728,0.4351,0.0383
3,SATURDAY,3,0.1175,0.0536,0.2777,0.0000,0.0388,0.1195,0.3630,0.0270,0.1793,0.4575,0.0440
3,SATURDAY,4,0.1139,0.0408,0.2792,0.0000,0.0391,0.1195,0.3669,0.0276,0.1885,0.4780,0.0471
3,SATURDAY,5,0.1135,0.0387,0.2791,0.0277,0.0410,0.1195,0.4030,0.0298,0.2080,0.5181,0.0512
3,SATURDAY,6,0.1122,0.0322,0.2723,0.0742,0.0409,0.0000,0.5279,0.0314,0.2466,0.5682,0.0559
3,SATURDAY,7,0.1143,0.0403,0.2671,0.0795,0.0408,0.0000,0.5832,0.0348,0.3499,0.5862,0.0576
3,SATURDAY,8,0.1190,0.0795,0.2669,0.0974,0.0412,0.0000,0.6580,0.0392,0.4162,0.5901,0.0581
3,SATURDAY,9,0.1186,0.1278,0.2736,0.0974,0.0432,0.0000,0.6588,0.0397,0.4288,0.5903,0.0582
3,SATURDAY,10,0.1166,0.1840,0.2804,0.0982,0.0439,0.0000,0.6450,0.0397,0.4288,0.5905,0.0583
3,SATURDAY,11,0.1143,0.2604,0.2860,0.0982,0.0448,0.0000,0.6450,0.0397,0.4304,0.5904,0.0582
3,SATURDAY,12,0.1121,0.3149,0.2919,0.0982,0.0469,0.0000,0.6450,0.0397,0.4304,0.5902,0.0581
3,SATURDAY,13,0.1103,0.3631,0.3002,0.0948,0.0475,0.0000,0.6450,0.0397,0.4298,0.5898,0.0579
3,SATURDAY,14,0.1089,0.4140,0.3033,0.0948,0.0496,0.0000,0.6450,0.0397,0.4288,0.5889,0.0574
3,SATURDAY,15,0.1082,0.4398,0.3058,0.0670,0.0500,0.0000,0.6442,0.0378,0.4087,0.5879,0.0569
3,SATURDAY,16,0.1086,0.4209,0.3033,0.0819,0.0482,0.0000,0.6399,0.0386,0.3837,0.5465,0.0527
3,SATURDAY,17,0.1100,0.3507,0.2880,0.0819,0.0479,0.0000,0.6469,0.0365,0.3256,0.5072,0.0485
3,SATURDAY,18,0.1124,0.2580,0.2742,0.0640,0.0458,0.1195,0.6418,0.0336,0.2665,0.4692,0.0439
3,SATURDAY,19,0.1148,0.1923,0.2696,0.0625,0.0446,0.1195,0.6555,0.0319,0.2290,0.4523,0.0396
3,SATURDAY,20,0.1166,0.1472,0.2666,0.0572,0.0440,0.1195,0.6529,0.0283,0.2022,0.4391,0.0379
3,SATURDAY,21,0.1173,0.1217,0.2664,0.0214,0.0418,0.1195,0.5961,0.0278,0.1971,0.4320,0.0373
3,SATURDAY,22,0.1177,0.1073,0.2684,0.0095,0.0414,0.1195,0.5393,0.0275,0.1801,0.4264,0.0368
3,SATURDAY,23,0.1180,0.0940,0.2709,0.0000,0.0394,0.1195,0.4975,0.0272,0.1767,0.4264,0.0368
3,SUNDAY,0,0.1198,0.1026,0.2718,0.0000,0.0392,0.1195,0.3618,0.0270,0.1752,0.4264,0.0368
3,SUNDAY,1,0.1196,0.0912,0.2737,0.0000,0.0389,0.1195,0.3618,0.0268,0.1737,0.4264,0.0368
3,SUNDAY,2,0.1186,0.0737,0.2752,0.0000,0.0388,0.1195,0.3623,0.0268,0.1728,0.4351,0.0383
3,SUNDAY,3,0.1178,0.0667,0.2765,0.0000,0.0388,0.1195,0.3630,0.0270,0.1793,0.4575,0.0440
3,SUNDAY,4,0.1181,0.0605,0.2777,0.0000,0.0391,0.1195,0.3669,0.0276,0.1885,0.4780,0.0471
3,SUNDAY,5,0.1177,0.0542,0.2774,0.0277,0.0410,0.1195,0.4030,0.0298,0.2080,0.5181,0.0512
3,SUNDAY,6,0.1169,0.0506,0.2707,0.0742,0.0409,0.0000,0.5279,0.0314,0.2466,0.5682,0.0559
3,SUNDAY,7,0.1179,0.0575,0.2656,0.0795,0.0408,0.0000,0.5832,0.0348,0.3499,0.5862,0.0576
3,SUNDAY,8,0.1195,0.1051,0.2670,0.0974,0.0412,0.0000,0.6580,0.0392,0.4162,0.5901,0.0581
3,SUNDAY,9,0.1171,0.1782,0.2746,0.0974,0.0432,0.0000,0.6588,0.0397,0.4288,0.5903,0.0582
3,SUNDAY,10,0.1148,0.2059,0.2863,0.0982,0.0439,0.0000,0.6450,0.0397,0.4288,0.5905,0.0583
3,SUNDAY,11,0.1127,0.2690,0.2957,0.0982,0.0448,0.0000,0.6450,0.0397,0.4304,0.5904,0.0582
3,SUNDAY,12,0.1105,0.3542,0.3013,0.0982,0.0469,0.0000,0.6450,0.0397,0.4304,0.5902,0.0581
3,SUNDAY,13,0.1083,0.4336,0.3103,0.0948,0.0475,0.0000,0.6450,0.0397,0.4298,0.5898,0.0579
3,SUNDAY,14,0.1074,0.4847,0.3147,0.0948,0.0496,0.0000,0.6450,0.0397,0.4288,0.5889,0.0574
3,SUNDAY,15,0.1070,0.4871,0.3106,0.0670,0.0500,0.0000,0.6442,0.0392,0.4087,0.5879,0.0569
3,SUNDAY,16,0.1074,0.4630,0.3071,0.0819,0.0482,0.0000,0.6399,0.0386,0.3837,0.5465,0.0527
3,SUNDAY,17,0.1088,0.3745,0.2925,0.0819,0.0479,0.0000,0.6469,0.0365,0.3256,0.5072,0.0485
3,SUNDAY,18,0.1110,0.2765,0.2776,0.0640,0.0458,0.1195,0.6418,0.0336,0.2665,0.4692,0.0439
3,SUNDAY,19,0.1128,0.2057,0.2707,0.0625,0.0446,0.1195,0.6555,0.0319,0.2290,0.4523,0.0396
3,SUNDAY,20,0.1148,0.1665,0.2675,0.0572,0.0440,0.1195,0.6529,0.0283,0.2022,0.4391,0.0379
3,SUNDAY,21,0.1164,0.1468,0.2652,0.0214,0.0418,0.1195,0.5961,0.0278,0.1971,0.4320,0.0373
3,SUNDAY,22,0.1170,0.1150,0.2675,0.0095,0.0414,0.1195,0.5393,0.0275,0.1801,0.4264,0.0368
3,SUNDAY,23,0.1188,0.1077,0.2700,0.0000,0.0394,0.1195,0.4975,0.0272,0.1767,0.4264,0.0368
3,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,WEEKDAY,0,0.1180,0.1204,0.2676,0.0000,0.0394,0.1195,0.3618,0.0268,0.1737,0.4264,0.0368
4,WEEKDAY,1,0.1177,0.1022,0.2696,0.0000,0.0394,0.1195,0.3620,0.0267,0.1729,0.4372,0.0388
4,WEEKDAY,2,0.1179,0.0968,0.2713,0.0000,0.0395,0.1195,0.3634,0.0268,0.1758,0.4697,0.0487
4,WEEKDAY,3,0.1179,0.0892,0.2727,0.0000,0.0399,0.1195,0.3652,0.0273,0.1812,0.5294,0.0566
4,WEEKDAY,4,0.1174,0.0760,0.2732,0.0214,0.0418,0.1195,0.3919,0.0292,0.1968,0.6440,0.0638
4,WEEKDAY,5,0.1171,0.0712,0.2690,0.0637,0.0426,0.1195,0.4981,0.0315,0.2346,0.7288,0.0683
4,WEEKDAY,6,0.1168,0.0716,0.2635,0.0783,0.0434,0.0272,0.5701,0.0347,0.3184,0.7628,0.0703
4,WEEKDAY,7,0.1184,0.1195,0.2696,0.0933,0.0441,0.0000,0.6415,0.0388,0.3949,0.7748,0.0712
4,WEEKDAY,8,0.1166,0.1818,0.2788,0.0974,0.0461,0.0000,0.6588,0.0397,0.4248,0.7770,0.0715
4,WEEKDAY,9,0.1132,0.2580,0.2890,0.0980,0.0471,0.0000,0.6482,0.0397,0.4288,0.7771,0.0715
4,WEEKDAY,10,0.1098,0.3418,0.2985,0.0982,0.0479,0.0000,0.6447,0.0397,0.4300,0.7771,0.0715
4,WEEKDAY,11,0.1068,0.4453,0.3071,0.0982,0.0497,0.0000,0.6446,0.0397,0.4304,0.7771,0.0715
4,WEEKDAY,12,0.1045,0.5470,0.3125,0.0955,0.0506,0.0000,0.6449,0.0397,0.4300,0.7771,0.0715
4,WEEKDAY,13,0.1028,0.6335,0.3188,0.0948,0.0523,0.0000,0.6450,0.0397,0.4293,0.7771,0.0715
4,WEEKDAY,14,0.1017,0.6840,0.3213,0.0733,0.0529,0.0000,0.6447,0.0397,0.4178,0.7736,0.0712
4,WEEKDAY,15,0.1016,0.7027,0.3258,0.0785,0.0514,0.0000,0.6413,0.0395,0.3946,0.7207,0.0685
4,WEEKDAY,16,0.1025,0.6708,0.3220,0.0819,0.0503,0.0000,0.6464,0.0376,0.3454,0.6416,0.0641
4,WEEKDAY,17,0.1039,0.5671,0.3071,0.0680,0.0481,0.0000,0.6446,0.0345,0.2832,0.5613,0.0588
4,WEEKDAY,18,0.1067,0.4130,0.2899,0.0629,0.0464,0.0000,0.6544,0.0322,0.2388,0.4993,0.0519
4,WEEKDAY,19,0.1101,0.2959,0.2797,0.0584,0.0453,0.0923,0.6543,0.0289,0.2088,0.4620,0.0448
4,WEEKDAY,20,0.1132,0.2165,0.2702,0.0295,0.0431,0.1195,0.6085,0.0278,0.1984,0.4402,0.0391
4,WEEKDAY,21,0.1155,0.1686,0.2661,0.0122,0.0422,0.1195,0.5520,0.0273,0.1837,0.4286,0.0371
4,WEEKDAY,22,0.1166,0.1416,0.2663,0.0021,0.0404,0.1195,0.5070,0.0271,0.1765,0.4264,0.0368
4,WEEKDAY,23,0.1172,0.1244,0.2674,0.0000,0.0398,0.1195,0.3927,0.0269,0.1748,0.4264,0.0368
4,SATURDAY,0,0.1192,0.1165,0.2679,0.0000,0.0394,0.1195,0.3618,0.0269,0.1741,0.4264,0.0368
4,SATURDAY,1,0.1187,0.1056,0.2696,0.0000,0.0393,0.1195,0.3622,0.0268,0.1730,0.4329,0.0379
4,SATURDAY,2,0.1190,0.1025,0.2711,0.0000,0.0393,0.1195,0.3629,0.0269,0.1777,0.4519,0.0426
4,SATURDAY,3,0.1181,0.0943,0.2727,0.0000,0.0396,0.1195,0.3660,0.0275,0.1862,0.4729,0.0463
4,SATURDAY,4,0.1181,0.0852,0.2730,0.0208,0.0411,0.1195,0.3940,0.0293,0.2031,0.5081,0.0501
4,SATURDAY,5,0.1175,0.0812,0.2687,0.0626,0.0416,0.1195,0.4967,0.0310,0.2369,0.5557,0.0547
4,SATURDAY,6,0.1169,0.0793,0.2629,0.0781,0.0422,0.0299,0.5694,0.0340,0.3241,0.5817,0.0572
4,SATURDAY,7,0.1191,0.1211,0.2721,0.0929,0.0428,0.0000,0.6393,0.0381,0.3996,0.5892,0.0580
4,SATURDAY,8,0.1158,0.2037,0.2826,0.0974,0.0447,0.0000,0.6586,0.0396,0.4257,0.5903,0.0582
4,SATURDAY,9,0.1118,0.2838,0.2942,0.0980,0.0457,0.0000,0.6485,0.0397,0.4288,0.5904,0.0583
4,SATURDAY,10,0.1079,0.3909,0.3041,0.0982,0.0465,0.0000,0.6450,0.0397,0.4300,0.5904,0.0583
4,SATURDAY,11,0.1042,0.5365,0.3140,0.0982,0.0483,0.0000,0.6450,0.0397,0.4304,0.5902,0.0581
4,SATURDAY,12,0.1023,0.6292,0.3207,0.0956,0.0492,0.0000,0.6450,0.0397,0.4299,0.5899,0.0580
4,SATURDAY,13,0.0998,0.7579,0.3290,0.0948,0.0509,0.0000,0.6450,0.0397,0.4291,0.5891,0.0576
4,SATURDAY,14,0.0990,0.8221,0.3333,0.0739,0.0516,0.0000,0.6444,0.0383,0.4137,0.5881,0.0570
4,SATURDAY,15,0.0982,0.8695,0.3400,0.0782,0.0502,0.0000,0.6410,0.0384,0.3899,0.5568,0.0537
4,SATURDAY,16,0.0991,0.8405,0.3403,0.0819,0.0494,0.0000,0.6452,0.0371,0.3401,0.5170,0.0495
4,SATURDAY,17,0.1004,0.6978,0.3220,0.0684,0.0476,0.0000,0.6431,0.0343,0.2813,0.4787,0.0451
4,SATURDAY,18,0.1034,0.5076,0.2994,0.0629,0.0462,0.0000,0.6521,0.0323,0.2383,0.4565,0.0407
4,SATURDAY,19,0.1071,0.3632,0.2870,0.0585,0.0452,0.0896,0.6536,0.0292,0.2089,0.4424,0.0383
4,SATURDAY,20,0.1100,0.2763,0.2732,0.0304,0.0431,0.1195,0.6103,0.0279,0.1984,0.4338,0.0374
4,SATURDAY,21,0.1124,0.2168,0.2663,0.0124,0.0422,0.1195,0.5535,0.0276,0.1843,0.4278,0.0369
4,SATURDAY,22,0.1144,0.1832,0.2649,0.0024,0.0405,0.1195,0.5080,0.0273,0.1776,0.4264,0.0368
4,SATURDAY,23,0.1161,0.1556,0.2650,0.0000,0.0398,0.1195,0.3958,0.0270,0.1756,0.4264,0.0368
4,SUNDAY,0,0.1169,0.1305,0.2664,0.0000,0.0394,0.1195,0.3618,0.0268,0.1737,0.4264,0.0368
4,SUNDAY,1,0.1165,0.1152,0.2683,0.0000,0.0393,0.1195,0.3623,0.0268,0.1728,0.4351,0.0383
4,SUNDAY,2,0.1174,0.1101,0.2693,0.0000,0.0393,0.1195,0.3630,0.0270,0.1793,0.4575,0.0440
4,SUNDAY,3,0.1183,0.0895,0.2712,0.0000,0.0396,0.1195,0.3669,0.0276,0.1885,0.4780,0.0471
4,SUNDAY,4,0.1175,0.0868,0.2713,0.0277,0.0415,0.1195,0.4030,0.0298,0.2080,0.5181,0.0512
4,SUNDAY,5,0.1176,0.0716,0.2663,0.0742,0.0416,0.1195,0.5279,0.0314,0.2466,0.5682,0.0559
4,SUNDAY,6,0.1185,0.0779,0.2622,0.0795,0.0424,0.0000,0.5832,0.0348,0.3499,0.5862,0.0576
4,SUNDAY,7,0.1188,0.1313,0.2727,0.0974,0.0430,0.0000,0.6580,0.0392,0.4162,0.5901,0.0581
4,SUNDAY,8,0.1159,0.1965,0.2828,0.0974,0.0453,0.0000,0.6588,0.0397,0.4288,0.5903,0.0582
4,SUNDAY,9,0.1117,0.2828,0.2928,0.0982,0.0459,0.0000,0.6450,0.0397,0.4288,0.5905,0.0583
4,SUNDAY,10,0.1076,0.3838,0.3029,0.0982,0.0467,0.0000,0.6450,0.0397,0.4304,0.5904,0.0582
4,SUNDAY,11,0.1042,0.5230,0.3119,0.0982,0.0488,0.0000,0.6450,0.0397,0.4304,0.5902,0.0581
4,SUNDAY,12,0.1004,0.6383,0.3199,0.0948,0.0493,0.0000,0.6450,0.0397,0.4298,0.5898,0.0579
4,SUNDAY,13,0.0984,0.7845,0.3306,0.0948,0.0514,0.0000,0.6450,0.0397,0.4288,0.5889,0.0574
4,SUNDAY,14,0.0972,0.8614,0.3354,0.0670,0.0517,0.0000,0.6442,0.0392,0.4087,0.5879,0.0569
4,SUNDAY,15,0.0977,0.8945,0.3427,0.0819,0.0497,0.0000,0.6399,0.0386,0.3837,0.5465,0.0527
4,SUNDAY,16,0.0990,0.8301,0.3372,0.0819,0.0493,0.0000,0.6469,0.0365,0.3256,0.5072,0.0485
4,SUNDAY,17,0.1007,0.6879,0.3213,0.0640,0.0471,0.0000,0.6418,0.0336,0.2665,0.4692,0.0439
4,SUNDAY,18,0.1041,0.4778,0.2983,0.0625,0.0459,0.0000,0.6555,0.0319,0.2290,0.4523,0.0396
4,SUNDAY,19,0.1081,0.3277,0.2844,0.0572,0.0449,0.1195,0.6529,0.0283,0.2022,0.4391,0.0379
4,SUNDAY,20,0.1118,0.2253,0.2695,0.0214,0.0425,0.1195,0.5961,0.0278,0.1971,0.4320,0.0373
4,SUNDAY,21,0.1143,0.1906,0.2641,0.0095,0.0421,0.1195,0.5393,0.0275,0.1801,0.4264,0.0368
4,SUNDAY,22,0.1159,0.1647,0.2631,0.0000,0.0400,0.1195,0.4975,0.0272,0.1767,0.4264,0.0368
4,SUNDAY,23,0.1174,0.1485,0.2645,0.0000,0.0397,0.1195,0.3618,0.0270,0.1752,0.4264,0.0368
4,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,WEEKDAY,0,0.1142,0.1933,0.2647,0.0000,0.0411,0.1195,0.3618,0.0268,0.1734,0.4264,0.0368
5,WEEKDAY,1,0.1151,0.1763,0.2646,0.0000,0.0410,0.1195,0.3621,0.0267,0.1728,0.4404,0.0394
5,WEEKDAY,2,0.1160,0.1669,0.2653,0.0000,0.0411,0.1195,0.3638,0.0269,0.1767,0.4783,0.0514
5,WEEKDAY,3,0.1166,0.1559,0.2660,0.0000,0.0416,0.1195,0.3657,0.0274,0.1826,0.5444,0.0581
5,WEEKDAY,4,0.1170,0.1528,0.2660,0.0277,0.0439,0.1195,0.3996,0.0297,0.2010,0.6733,0.0654
5,WEEKDAY,5,0.1175,0.1428,0.2642,0.0742,0.0448,0.0000,0.5271,0.0320,0.2444,0.7451,0.0692
5,WEEKDAY,6,0.1161,0.1795,0.2740,0.0795,0.0459,0.0000,0.5828,0.0355,0.3401,0.7681,0.0707
5,WEEKDAY,7,0.1127,0.2515,0.2904,0.0974,0.0466,0.0000,0.6588,0.0397,0.4110,0.7767,0.0713
5,WEEKDAY,8,0.1087,0.3544,0.3034,0.0974,0.0492,0.0000,0.6588,0.0397,0.4288,0.7771,0.0715
5,WEEKDAY,9,0.1041,0.4891,0.3111,0.0982,0.0500,0.0000,0.6450,0.0397,0.4288,0.7771,0.0715
5,WEEKDAY,10,0.1001,0.6389,0.3199,0.0982,0.0508,0.0000,0.6446,0.0397,0.4304,0.7771,0.0715
5,WEEKDAY,11,0.0966,0.7849,0.3285,0.0982,0.0530,0.0000,0.6446,0.0397,0.4304,0.7771,0.0715
5,WEEKDAY,12,0.0939,0.9045,0.3354,0.0948,0.0535,0.0000,0.6450,0.0397,0.4299,0.7771,0.0715
5,WEEKDAY,13,0.0923,1.0218,0.3454,0.0948,0.0558,0.0000,0.6450,0.0397,0.4291,0.7771,0.0715
5,WEEKDAY,14,0.0909,1.1039,0.3498,0.0670,0.0559,0.0000,0.6446,0.0397,0.4145,0.7725,0.0711
5,WEEKDAY,15,0.0907,1.1420,0.3569,0.0819,0.0536,0.0000,0.6404,0.0395,0.3887,0.7055,0.0678
5,WEEKDAY,16,0.0920,1.1075,0.3571,0.0819,0.0527,0.0000,0.6482,0.0371,0.3326,0.6228,0.0630
5,WEEKDAY,17,0.0934,0.9796,0.3439,0.0640,0.0499,0.0000,0.6435,0.0338,0.2687,0.5432,0.0575
5,WEEKDAY,18,0.0968,0.7515,0.3217,0.0625,0.0487,0.0000,0.6576,0.0317,0.2300,0.4864,0.0502
5,WEEKDAY,19,0.1011,0.5408,0.3040,0.0572,0.0472,0.1195,0.6534,0.0281,0.2026,0.4548,0.0432
5,WEEKDAY,20,0.1055,0.3742,0.2841,0.0214,0.0446,0.1195,0.5952,0.0277,0.1971,0.4359,0.0379
5,WEEKDAY,21,0.1086,0.2873,0.2736,0.0095,0.0439,0.1195,0.5393,0.0272,0.1797,0.4264,0.0368
5,WEEKDAY,22,0.1107,0.2389,0.2684,0.0000,0.0418,0.1195,0.4975,0.0270,0.1756,0.4264,0.0368
5,WEEKDAY,23,0.1125,0.2075,0.2658,0.0000,0.0414,0.1195,0.3618,0.0269,0.1745,0.4264,0.0368
5,SATURDAY,0,0.1151,0.1834,0.2625,0.0000,0.0411,0.1195,0.3618,0.0268,0.1737,0.4264,0.0368
5,SATURDAY,1,0.1168,0.1520,0.2632,0.0000,0.0410,0.1195,0.3623,0.0268,0.1728,0.4351,0.0383
5,SATURDAY,2,0.1178,0.1402,0.2643,0.0000,0.0409,0.1195,0.3630,0.0270,0.1793,0.4575,0.0440
5,SATURDAY,3,0.1183,0.1311,0.2655,0.0000,0.0412,0.1195,0.3669,0.0276,0.1885,0.4780,0.0471
5,SATURDAY,4,0.1183,0.1238,0.2658,0.0277,0.0432,0.1195,0.4030,0.0298,0.2080,0.5181,0.0512
5,SATURDAY,5,0.1186,0.1133,0.2623,0.0742,0.0437,0.0000,0.5279,0.0314,0.2466,0.5682,0.0559
5,SATURDAY,6,0.1180,0.1500,0.2710,0.0795,0.0447,0.0000,0.5832,0.0348,0.3499,0.5862,0.0576
5,SATURDAY,7,0.1145,0.2295,0.2893,0.0974,0.0453,0.0000,0.6580,0.0392,0.4162,0.5901,0.0581
