Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
1,WEEKDAY,0,0.0012,0.0000,0.0613,0.0167,0.0015,0.0523,0.1199,0.0972,0.0888,0.0357,0.0015,0.0027
1,WEEKDAY,1,0.0015,0.0000,0.0690,0.0163,0.0014,0.0523,0.1147,0.0948,0.0888,0.0354,0.0015,0.0027
1,WEEKDAY,2,0.0017,0.0000,0.0682,0.0163,0.0014,0.0523,0.1147,0.0935,0.0888,0.0355,0.0017,0.0028
1,WEEKDAY,3,0.0020,0.0000,0.0723,0.0163,0.0014,0.0523,0.1147,0.0948,0.0894,0.0370,0.0050,0.0038
1,WEEKDAY,4,0.0023,0.0000,0.0803,0.0163,0.0016,0.0523,0.1147,0.1140,0.1006,0.0447,0.0188,0.0082
1,WEEKDAY,5,0.0005,0.0000,0.0647,0.0165,0.0026,0.0527,0.1147,0.1863,0.1587,0.0643,0.0475,0.0164
1,WEEKDAY,6,0.0083,0.0016,0.1195,0.0181,0.0061,0.0543,0.1017,0.3446,0.3142,0.0939,0.0794,0.0402
1,WEEKDAY,7,0.6098,0.0004,0.1271,0.0230,0.0124,0.0573,0.0162,0.6000,0.4608,0.1252,0.0969,0.1086
1,WEEKDAY,8,0.8476,0.0057,0.1643,0.0277,0.0174,0.0598,0.0000,0.8042,0.5392,0.1461,0.1035,0.1369
1,WEEKDAY,9,0.4680,0.0267,0.1575,0.0322,0.0194,0.0610,0.0000,0.8489,0.5750,0.1537,0.1053,0.1442
1,WEEKDAY,10,0.3832,0.0557,0.1622,0.0318,0.0196,0.0611,0.0000,0.8451,0.5766,0.1534,0.1058,0.1473
1,WEEKDAY,11,0.3072,0.0974,0.1657,0.0308,0.0194,0.0610,0.0000,0.8198,0.5610,0.1520,0.1058,0.1474
1,WEEKDAY,12,0.2651,0.1351,0.1674,0.0315,0.0189,0.0609,0.0000,0.8145,0.5498,0.1510,0.1058,0.1474
1,WEEKDAY,13,0.2327,0.1608,0.1684,0.0307,0.0183,0.0605,0.0000,0.8181,0.5372,0.1499,0.1057,0.1473
1,WEEKDAY,14,0.1897,0.1832,0.1687,0.0300,0.0169,0.0598,0.0000,0.8139,0.5115,0.1452,0.1039,0.1430
1,WEEKDAY,15,0.2490,0.1215,0.1591,0.0290,0.0141,0.0585,0.0000,0.7626,0.4392,0.1304,0.0934,0.1219
1,WEEKDAY,16,0.3272,0.0352,0.1467,0.0272,0.0100,0.0564,0.0000,0.6120,0.2988,0.1028,0.0652,0.0790
1,WEEKDAY,17,0.1456,0.0162,0.0644,0.0241,0.0053,0.0541,0.0756,0.4698,0.1371,0.0717,0.0349,0.0340
1,WEEKDAY,18,0.0000,0.0051,0.0560,0.0203,0.0029,0.0527,0.0756,0.3179,0.0913,0.0519,0.0160,0.0093
1,WEEKDAY,19,0.0000,0.0018,0.0189,0.0175,0.0024,0.0525,0.1792,0.2342,0.0893,0.0438,0.0067,0.0046
1,WEEKDAY,20,0.0000,0.0009,0.0304,0.0174,0.0022,0.0525,0.1845,0.1553,0.0891,0.0400,0.0027,0.0031
1,WEEKDAY,21,0.0000,0.0004,0.0382,0.0173,0.0022,0.0525,0.1397,0.1235,0.0891,0.0386,0.0016,0.0027
1,WEEKDAY,22,0.0000,0.0001,0.0443,0.0173,0.0021,0.0524,0.1397,0.1046,0.0891,0.0380,0.0015,0.0027
1,WEEKDAY,23,0.0002,0.0000,0.0452,0.0172,0.0019,0.0524,0.1397,0.0988,0.0890,0.0374,0.0015,0.0027
1,SATURDAY,0,0.0000,0.0000,0.0431,0.0163,0.0014,0.0523,0.1199,0.0885,0.0888,0.0354,0.0015,0.0027
1,SATURDAY,1,0.0000,0.0000,0.0478,0.0163,0.0014,0.0523,0.1147,0.0885,0.0888,0.0354,0.0015,0.0027
1,SATURDAY,2,0.0000,0.0000,0.0457,0.0163,0.0014,0.0523,0.1147,0.0885,0.0888,0.0354,0.0015,0.0027
1,SATURDAY,3,0.0008,0.0000,0.0544,0.0163,0.0014,0.0523,0.1147,0.0885,0.0888,0.0354,0.0015,0.0027
1,SATURDAY,4,0.0008,0.0000,0.0656,0.0163,0.0014,0.0523,0.1147,0.0886,0.0888,0.0354,0.0015,0.0027
1,SATURDAY,5,0.0008,0.0000,0.0498,0.0163,0.0015,0.0523,0.1147,0.0900,0.0893,0.0354,0.0015,0.0027
1,SATURDAY,6,0.0017,0.0000,0.0717,0.0163,0.0017,0.0524,0.1017,0.0963,0.0914,0.0356,0.0015,0.0027
1,SATURDAY,7,0.0025,0.0000,0.0653,0.0165,0.0022,0.0525,0.0162,0.1061,0.0947,0.0371,0.0015,0.0027
1,SATURDAY,8,0.0017,0.0000,0.0476,0.0167,0.0026,0.0526,0.0000,0.1163,0.0975,0.0385,0.0015,0.0027
1,SATURDAY,9,0.0008,0.0000,0.0394,0.0168,0.0027,0.0526,0.0000,0.1194,0.0991,0.0392,0.0015,0.0027
