Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
1,WEEKDAY,0,0.1734,0.1819,0.6030,0.0137,0.0108,0.0699,0.1681,0.4192,0.0835,0.2631,0.0917,0.0391
1,WEEKDAY,1,0.1727,0.1748,0.6025,0.0137,0.0108,0.0695,0.1681,0.4168,0.0833,0.2627,0.0917,0.0390
1,WEEKDAY,2,0.1699,0.1667,0.6028,0.0137,0.0116,0.0695,0.1681,0.4157,0.0832,0.2626,0.0945,0.0401
1,WEEKDAY,3,0.1619,0.1554,0.6025,0.0137,0.0129,0.0699,0.1681,0.4210,0.0842,0.2668,0.0996,0.0421
1,WEEKDAY,4,0.1818,0.1526,0.6080,0.0144,0.0317,0.0715,0.1681,0.4487,0.0883,0.2805,0.1158,0.0518
1,WEEKDAY,5,0.1713,0.1488,0.6084,0.0153,0.0577,0.0743,0.1681,0.5216,0.0995,0.3299,0.1556,0.0720
1,WEEKDAY,6,0.1688,0.1476,0.6649,0.0171,0.0804,0.0764,0.1644,0.6723,0.1269,0.4510,0.1769,0.0839
1,WEEKDAY,7,0.1710,0.1589,0.7241,0.0203,0.0839,0.0787,0.0081,0.7955,0.1714,0.5740,0.2032,0.0960
1,WEEKDAY,8,0.1789,0.2064,0.7334,0.0237,0.0803,0.0802,0.0081,0.8671,0.2051,0.6648,0.2080,0.0980
1,WEEKDAY,9,0.1859,0.2950,0.7358,0.0270,0.0860,0.0823,0.0081,0.8857,0.2148,0.6935,0.2088,0.0983
1,WEEKDAY,10,0.1817,0.3925,0.7384,0.0269,0.0865,0.0830,0.0081,0.8869,0.2192,0.6958,0.2091,0.0985
1,WEEKDAY,11,0.1759,0.4820,0.7403,0.0264,0.0817,0.0837,0.0081,0.8793,0.2192,0.6964,0.2091,0.0985
1,WEEKDAY,12,0.1672,0.5378,0.7417,0.0266,0.0858,0.0848,0.0081,0.8782,0.2190,0.6962,0.2091,0.0985
1,WEEKDAY,13,0.1585,0.5729,0.7423,0.0262,0.0853,0.0848,0.0081,0.8786,0.2173,0.6954,0.2091,0.0985
1,WEEKDAY,14,0.1514,0.5854,0.7389,0.0254,0.0833,0.0854,0.0081,0.8775,0.2140,0.6906,0.2089,0.0983
1,WEEKDAY,15,0.1566,0.5751,0.7373,0.0244,0.0809,0.0847,0.0081,0.8651,0.2069,0.6625,0.2068,0.0972
