Month,Daytype,Hour,Heating,Cooling,Ventilation,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
3,WEEKDAY,15,0.0000,0.5570,0.2137,0.0585,0.2171,0.0000,0.4322,0.0989,0.0508,0.0322,0.0070
3,WEEKDAY,16,0.0018,0.5279,0.2107,0.0600,0.2164,0.0000,0.5090,0.0989,0.0567,0.0312,0.0069
3,WEEKDAY,17,0.0023,0.4531,0.2061,0.1171,0.2154,0.0000,0.5313,0.0984,0.0598,0.0297,0.0067
3,WEEKDAY,18,0.0084,0.3879,0.2047,0.1353,0.2130,0.3346,0.6308,0.0975,0.0771,0.0391,0.0079
3,WEEKDAY,19,0.0165,0.3189,0.2032,0.0607,0.2113,0.3346,0.6700,0.0957,0.0828,0.0410,0.0082
3,WEEKDAY,20,0.0160,0.2622,0.2010,0.0575,0.2082,0.3346,0.6725,0.0906,0.0675,0.0419,0.0083
3,WEEKDAY,21,0.0138,0.1836,0.1963,0.0544,0.2024,0.3346,0.5604,0.0757,0.0604,0.0387,0.0078
3,WEEKDAY,22,0.0256,0.1182,0.1446,0.0496,0.1971,0.3346,0.3753,0.0682,0.0385,0.0251,0.0058
3,WEEKDAY,23,0.0274,0.0783,0.1230,0.0429,0.1931,0.3346,0.2949,0.0645,0.0338,0.0171,0.0041
3,SATURDAY,0,0.0353,0.0487,0.1224,0.0097,0.1892,0.3346,0.1546,0.0219,0.0235,0.0147,0.0030
3,SATURDAY,1,0.0352,0.0317,0.1222,0.0080,0.1849,0.3346,0.1483,0.0215,0.0227,0.0110,0.0021
3,SATURDAY,2,0.0359,0.0301,0.1220,0.0078,0.1830,0.3346,0.1467,0.0216,0.0224,0.0097,0.0019
3,SATURDAY,3,0.0417,0.0276,0.1219,0.0086,0.1834,0.3346,0.1598,0.0236,0.0226,0.0097,0.0019
3,SATURDAY,4,0.0533,0.0152,0.1218,0.0603,0.1898,0.3346,0.2493,0.0277,0.0238,0.0122,0.0022
3,SATURDAY,5,0.0527,0.0165,0.1218,0.0839,0.1978,0.3346,0.3028,0.0307,0.0402,0.0244,0.0043
3,SATURDAY,6,0.0651,0.0548,0.1865,0.1281,0.2029,0.0000,0.3361,0.0334,0.0684,0.0321,0.0061
3,SATURDAY,7,0.0377,0.0691,0.1904,0.1677,0.2064,0.0000,0.4179,0.0353,0.0753,0.0345,0.0071
3,SATURDAY,8,0.0607,0.1716,0.1943,0.1310,0.2095,0.0000,0.3956,0.0365,0.0761,0.0344,0.0073
3,SATURDAY,9,0.0208,0.1847,0.1975,0.0945,0.2126,0.0000,0.4750,0.0370,0.0617,0.0329,0.0071
3,SATURDAY,10,0.0038,0.2817,0.2022,0.0595,0.2136,0.0000,0.4357,0.0372,0.0505,0.0316,0.0070
3,SATURDAY,11,0.0035,0.3327,0.2035,0.0604,0.2139,0.0000,0.4149,0.0371,0.0506,0.0311,0.0069
3,SATURDAY,12,0.0080,0.4082,0.2070,0.0606,0.2145,0.0000,0.4280,0.0370,0.0506,0.0311,0.0069
3,SATURDAY,13,0.0000,0.4752,0.2092,0.0596,0.2146,0.0000,0.4280,0.0371,0.0506,0.0310,0.0069
3,SATURDAY,14,0.0000,0.5270,0.2127,0.0587,0.2152,0.0000,0.4280,0.0374,0.0506,0.0315,0.0070
3,SATURDAY,15,0.0000,0.5183,0.2099,0.0585,0.2152,0.0000,0.4322,0.0373,0.0508,0.0322,0.0070
3,SATURDAY,16,0.0000,0.5006,0.2081,0.0599,0.2146,0.0000,0.5090,0.0369,0.0567,0.0312,0.0069
3,SATURDAY,17,0.0107,0.4287,0.2038,0.1171,0.2137,0.0000,0.5313,0.0363,0.0598,0.0297,0.0067
3,SATURDAY,18,0.0114,0.3651,0.2024,0.1355,0.2113,0.3346,0.6308,0.0354,0.0771,0.0391,0.0079
3,SATURDAY,19,0.0139,0.2995,0.2007,0.0610,0.2097,0.3346,0.6701,0.0343,0.0828,0.0410,0.0082
3,SATURDAY,20,0.0038,0.2508,0.1989,0.0581,0.2069,0.3346,0.6747,0.0323,0.0676,0.0419,0.0083
3,SATURDAY,21,0.0263,0.1921,0.1964,0.0556,0.2024,0.3346,0.5789,0.0308,0.0609,0.0387,0.0078
3,SATURDAY,22,0.0149,0.1054,0.1917,0.0517,0.1975,0.3346,0.4353,0.0284,0.0392,0.0251,0.0058
3,SATURDAY,23,0.0206,0.0702,0.1229,0.0433,0.1932,0.3346,0.3066,0.0235,0.0339,0.0171,0.0041
3,SUNDAY,0,0.0211,0.0685,0.1225,0.0097,0.1892,0.3346,0.1546,0.0219,0.0235,0.0147,0.0030
3,SUNDAY,1,0.0301,0.0422,0.1223,0.0080,0.1849,0.3346,0.1483,0.0215,0.0227,0.0110,0.0021
3,SUNDAY,2,0.0398,0.0280,0.1220,0.0079,0.1830,0.3346,0.1471,0.0216,0.0224,0.0097,0.0019
3,SUNDAY,3,0.0492,0.0189,0.1219,0.0089,0.1835,0.3346,0.1617,0.0239,0.0227,0.0097,0.0019
3,SUNDAY,4,0.0484,0.0204,0.1218,0.0603,0.1898,0.3346,0.2496,0.0278,0.0239,0.0122,0.0022
3,SUNDAY,5,0.0505,0.0191,0.1218,0.0839,0.1978,0.3346,0.3028,0.0307,0.0402,0.0244,0.0043
3,SUNDAY,6,0.0632,0.0581,0.1867,0.1281,0.2029,0.0000,0.3361,0.0334,0.0684,0.0321,0.0061
3,SUNDAY,7,0.0393,0.0685,0.1907,0.1677,0.2064,0.0000,0.4179,0.0353,0.0753,0.0345,0.0071
3,SUNDAY,8,0.0481,0.1644,0.1948,0.1310,0.2095,0.0000,0.3956,0.0365,0.0761,0.0344,0.0073
3,SUNDAY,9,0.0111,0.2031,0.1983,0.0945,0.2126,0.0000,0.4750,0.0370,0.0617,0.0329,0.0071
3,SUNDAY,10,0.0141,0.2824,0.2010,0.0595,0.2136,0.0000,0.4357,0.0372,0.0505,0.0316,0.0070
3,SUNDAY,11,0.0037,0.3482,0.2045,0.0604,0.2139,0.0000,0.4149,0.0371,0.0506,0.0311,0.0069
3,SUNDAY,12,0.0037,0.4232,0.2072,0.0606,0.2145,0.0000,0.4280,0.0370,0.0506,0.0311,0.0069
3,SUNDAY,13,0.0037,0.4874,0.2099,0.0596,0.2146,0.0000,0.4280,0.0371,0.0506,0.0310,0.0069
3,SUNDAY,14,0.0037,0.5188,0.2109,0.0587,0.2152,0.0000,0.4280,0.0374,0.0506,0.0315,0.0070
3,SUNDAY,15,0.0037,0.5381,0.2110,0.0585,0.2152,0.0000,0.4322,0.0373,0.0508,0.0322,0.0070
3,SUNDAY,16,0.0040,0.5034,0.2085,0.0600,0.2146,0.0000,0.5090,0.0369,0.0567,0.0312,0.0069
3,SUNDAY,17,0.0075,0.4354,0.2042,0.1171,0.2136,0.0000,0.5313,0.0362,0.0598,0.0297,0.0067
3,SUNDAY,18,0.0096,0.3776,0.2023,0.1353,0.2113,0.3346,0.6308,0.0352,0.0771,0.0391,0.0079
3,SUNDAY,19,0.0213,0.2961,0.2006,0.0606,0.2096,0.3346,0.6699,0.0339,0.0828,0.0410,0.0082
3,SUNDAY,20,0.0217,0.2545,0.1988,0.0573,0.2067,0.3346,0.6718,0.0314,0.0674,0.0419,0.0083
3,SUNDAY,21,0.0370,0.1782,0.1946,0.0540,0.2021,0.3346,0.5547,0.0290,0.0603,0.0387,0.0078
3,SUNDAY,22,0.0298,0.1158,0.1296,0.0489,0.1970,0.3346,0.3565,0.0249,0.0383,0.0251,0.0058
3,SUNDAY,23,0.0247,0.0737,0.1232,0.0428,0.1931,0.3346,0.2912,0.0228,0.0338,0.0171,0.0041
3,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,WEEKDAY,0,0.0274,0.1217,0.1247,0.0084,0.1861,0.3346,0.1497,0.0629,0.0228,0.0119,0.0023
4,WEEKDAY,1,0.0416,0.0845,0.1236,0.0079,0.1837,0.3346,0.1473,0.0648,0.0225,0.0100,0.0019
4,WEEKDAY,2,0.0396,0.0636,0.1231,0.0086,0.1842,0.3346,0.1581,0.0766,0.0226,0.0097,0.0019
4,WEEKDAY,3,0.0404,0.0513,0.1229,0.0486,0.1897,0.3346,0.2295,0.0862,0.0236,0.0116,0.0021
4,WEEKDAY,4,0.0355,0.0412,0.1228,0.0786,0.1977,0.3346,0.2907,0.0915,0.0365,0.0216,0.0038
4,WEEKDAY,5,0.0384,0.0824,0.1739,0.1181,0.2037,0.3346,0.3285,0.0947,0.0620,0.0303,0.0057
4,WEEKDAY,6,0.0359,0.1079,0.1932,0.1587,0.2079,0.0760,0.3993,0.0968,0.0738,0.0340,0.0069
4,WEEKDAY,7,0.0452,0.1862,0.1993,0.1394,0.2112,0.0000,0.4007,0.0980,0.0759,0.0344,0.0072
4,WEEKDAY,8,0.0150,0.2502,0.2033,0.1028,0.2143,0.0000,0.4569,0.0979,0.0650,0.0333,0.0072
4,WEEKDAY,9,0.0136,0.3516,0.2072,0.0674,0.2158,0.0000,0.4446,0.0964,0.0530,0.0319,0.0070
4,WEEKDAY,10,0.0055,0.4463,0.2105,0.0602,0.2162,0.0000,0.4196,0.0951,0.0505,0.0312,0.0069
4,WEEKDAY,11,0.0019,0.5418,0.2143,0.0606,0.2167,0.0000,0.4250,0.0947,0.0506,0.0311,0.0069
4,WEEKDAY,12,0.0000,0.6249,0.2174,0.0598,0.2169,0.0000,0.4280,0.0956,0.0506,0.0310,0.0069
4,WEEKDAY,13,0.0000,0.6957,0.2200,0.0589,0.2174,0.0000,0.4280,0.0976,0.0506,0.0314,0.0069
4,WEEKDAY,14,0.0000,0.7392,0.2208,0.0585,0.2175,0.0000,0.4312,0.0987,0.0508,0.0320,0.0070
4,WEEKDAY,15,0.0000,0.7544,0.2207,0.0596,0.2170,0.0000,0.4916,0.0989,0.0554,0.0314,0.0069
4,WEEKDAY,16,0.0000,0.7408,0.2193,0.1041,0.2160,0.0000,0.5263,0.0985,0.0591,0.0301,0.0068
4,WEEKDAY,17,0.0000,0.6905,0.2166,0.1312,0.2139,0.0000,0.6082,0.0977,0.0732,0.0370,0.0077
4,WEEKDAY,18,0.0000,0.6042,0.2125,0.0776,0.2121,0.0000,0.6611,0.0961,0.0815,0.0406,0.0081
4,WEEKDAY,19,0.0079,0.5052,0.2092,0.0582,0.2093,0.2585,0.6718,0.0917,0.0709,0.0417,0.0082
4,WEEKDAY,20,0.0151,0.4066,0.2042,0.0550,0.2040,0.3346,0.5847,0.0790,0.0620,0.0394,0.0079
4,WEEKDAY,21,0.0184,0.2739,0.1588,0.0505,0.1986,0.3346,0.4134,0.0697,0.0434,0.0282,0.0063
4,WEEKDAY,22,0.0104,0.1958,0.1311,0.0444,0.1943,0.3346,0.3117,0.0653,0.0349,0.0189,0.0045
4,WEEKDAY,23,0.0144,0.1472,0.1253,0.0172,0.1904,0.3346,0.1863,0.0636,0.0258,0.0152,0.0032
4,SATURDAY,0,0.0149,0.0900,0.1231,0.0084,0.1862,0.3346,0.1499,0.0216,0.0229,0.0120,0.0023
4,SATURDAY,1,0.0149,0.0901,0.1228,0.0079,0.1837,0.3346,0.1471,0.0215,0.0225,0.0100,0.0019
4,SATURDAY,2,0.0300,0.0632,0.1225,0.0084,0.1835,0.3346,0.1565,0.0231,0.0225,0.0097,0.0019
4,SATURDAY,3,0.0436,0.0481,0.1223,0.0474,0.1884,0.3346,0.2269,0.0267,0.0235,0.0115,0.0021
4,SATURDAY,4,0.0471,0.0468,0.1222,0.0780,0.1960,0.3346,0.2894,0.0300,0.0361,0.0213,0.0038
4,SATURDAY,5,0.0509,0.0650,0.1714,0.1171,0.2018,0.3346,0.3278,0.0327,0.0613,0.0302,0.0056
4,SATURDAY,6,0.0488,0.1082,0.1912,0.1578,0.2059,0.0836,0.3975,0.0348,0.0736,0.0339,0.0068
4,SATURDAY,7,0.0420,0.1704,0.1948,0.1402,0.2092,0.0000,0.4012,0.0362,0.0759,0.0344,0.0072
4,SATURDAY,8,0.0133,0.1992,0.1975,0.1036,0.2124,0.0000,0.4551,0.0369,0.0653,0.0333,0.0072
4,SATURDAY,9,0.0136,0.3011,0.2001,0.0682,0.2139,0.0000,0.4455,0.0371,0.0533,0.0319,0.0070
4,SATURDAY,10,0.0000,0.3768,0.2050,0.0602,0.2143,0.0000,0.4201,0.0371,0.0505,0.0312,0.0069
4,SATURDAY,11,0.0000,0.4755,0.2093,0.0606,0.2148,0.0000,0.4247,0.0371,0.0506,0.0311,0.0069
4,SATURDAY,12,0.0000,0.5565,0.2131,0.0598,0.2150,0.0000,0.4280,0.0371,0.0506,0.0310,0.0069
4,SATURDAY,13,0.0000,0.6320,0.2154,0.0589,0.2155,0.0000,0.4280,0.0373,0.0506,0.0314,0.0069
4,SATURDAY,14,0.0000,0.6728,0.2172,0.0585,0.2156,0.0000,0.4311,0.0373,0.0508,0.0320,0.0070
4,SATURDAY,15,0.0000,0.7012,0.2174,0.0595,0.2152,0.0000,0.4898,0.0370,0.0553,0.0315,0.0069
4,SATURDAY,16,0.0000,0.6858,0.2160,0.1028,0.2143,0.0000,0.5258,0.0365,0.0590,0.0301,0.0068
4,SATURDAY,17,0.0000,0.6305,0.2132,0.1309,0.2123,0.0000,0.6060,0.0356,0.0728,0.0368,0.0076
4,SATURDAY,18,0.0000,0.5516,0.2093,0.0796,0.2105,0.0000,0.6603,0.0345,0.0814,0.0406,0.0081
4,SATURDAY,19,0.0129,0.4727,0.2066,0.0588,0.2080,0.2509,0.6735,0.0328,0.0714,0.0417,0.0082
4,SATURDAY,20,0.0146,0.4154,0.2034,0.0562,0.2039,0.3346,0.6028,0.0312,0.0626,0.0395,0.0079
4,SATURDAY,21,0.0048,0.2975,0.1981,0.0527,0.1990,0.3346,0.4712,0.0290,0.0446,0.0285,0.0063
4,SATURDAY,22,0.0351,0.1660,0.1427,0.0454,0.1946,0.3346,0.3388,0.0247,0.0353,0.0191,0.0045
4,SATURDAY,23,0.0274,0.1270,0.1242,0.0181,0.1905,0.3346,0.1926,0.0223,0.0261,0.0153,0.0032
4,SUNDAY,0,0.0149,0.0982,0.1237,0.0080,0.1851,0.3346,0.1483,0.0215,0.0227,0.0110,0.0021
4,SUNDAY,1,0.0236,0.0758,0.1231,0.0079,0.1832,0.3346,0.1471,0.0216,0.0224,0.0097,0.0019
4,SUNDAY,2,0.0269,0.0699,0.1228,0.0089,0.1837,0.3346,0.1617,0.0239,0.0227,0.0097,0.0019
4,SUNDAY,3,0.0431,0.0514,0.1227,0.0603,0.1900,0.3346,0.2496,0.0278,0.0239,0.0122,0.0022
4,SUNDAY,4,0.0423,0.0531,0.1227,0.0839,0.1979,0.3346,0.3028,0.0307,0.0402,0.0244,0.0043
4,SUNDAY,5,0.0379,0.0986,0.1887,0.1281,0.2031,0.3346,0.3361,0.0334,0.0684,0.0321,0.0061
4,SUNDAY,6,0.0329,0.1055,0.1929,0.1677,0.2068,0.0000,0.4179,0.0353,0.0753,0.0345,0.0071
4,SUNDAY,7,0.0532,0.1881,0.1971,0.1310,0.2100,0.0000,0.3956,0.0365,0.0761,0.0344,0.0073
4,SUNDAY,8,0.0047,0.2719,0.2012,0.0945,0.2132,0.0000,0.4750,0.0370,0.0617,0.0329,0.0071
4,SUNDAY,9,0.0128,0.3741,0.2045,0.0595,0.2141,0.0000,0.4357,0.0372,0.0505,0.0316,0.0070
4,SUNDAY,10,0.0000,0.4870,0.2098,0.0604,0.2143,0.0000,0.4149,0.0371,0.0506,0.0311,0.0069
4,SUNDAY,11,0.0000,0.5953,0.2137,0.0606,0.2149,0.0000,0.4280,0.0370,0.0506,0.0311,0.0069
4,SUNDAY,12,0.0000,0.6889,0.2168,0.0596,0.2150,0.0000,0.4280,0.0371,0.0506,0.0310,0.0069
4,SUNDAY,13,0.0000,0.7633,0.2197,0.0587,0.2156,0.0000,0.4280,0.0374,0.0506,0.0315,0.0070
4,SUNDAY,14,0.0000,0.8278,0.2212,0.0585,0.2156,0.0000,0.4322,0.0373,0.0508,0.0322,0.0070
4,SUNDAY,15,0.0000,0.8528,0.2215,0.0600,0.2150,0.0000,0.5090,0.0369,0.0567,0.0312,0.0069
4,SUNDAY,16,0.0000,0.8559,0.2220,0.1171,0.2141,0.0000,0.5313,0.0362,0.0598,0.0297,0.0067
4,SUNDAY,17,0.0000,0.7974,0.2187,0.1353,0.2117,0.0000,0.6308,0.0352,0.0771,0.0391,0.0079
4,SUNDAY,18,0.0000,0.6997,0.2140,0.0606,0.2100,0.0000,0.6699,0.0339,0.0828,0.0410,0.0082
4,SUNDAY,19,0.0000,0.5861,0.2101,0.0573,0.2071,0.3346,0.6718,0.0314,0.0674,0.0419,0.0083
4,SUNDAY,20,0.0000,0.4873,0.2043,0.0540,0.2024,0.3346,0.5547,0.0290,0.0603,0.0387,0.0078
4,SUNDAY,21,0.0178,0.3229,0.1353,0.0489,0.1973,0.3346,0.3565,0.0249,0.0383,0.0251,0.0058
4,SUNDAY,22,0.0050,0.2556,0.1268,0.0428,0.1934,0.3346,0.2912,0.0228,0.0338,0.0171,0.0041
4,SUNDAY,23,0.0226,0.1658,0.1256,0.0097,0.1895,0.3346,0.1546,0.0219,0.0235,0.0147,0.0030
4,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,WEEKDAY,0,0.0147,0.2622,0.1295,0.0127,0.1862,0.3346,0.1483,0.0628,0.0227,0.0110,0.0021
5,WEEKDAY,1,0.0220,0.2154,0.1281,0.0126,0.1839,0.3346,0.1470,0.0654,0.0224,0.0097,0.0019
5,WEEKDAY,2,0.0218,0.1821,0.1273,0.0135,0.1852,0.3346,0.1613,0.0799,0.0227,0.0097,0.0019
5,WEEKDAY,3,0.0263,0.1585,0.1267,0.0446,0.1934,0.3346,0.2455,0.0880,0.0239,0.0122,0.0022
5,WEEKDAY,4,0.0333,0.1363,0.1267,0.0918,0.2033,0.3346,0.3028,0.0925,0.0451,0.0244,0.0043
5,WEEKDAY,5,0.0390,0.2210,0.1962,0.1438,0.2099,0.0000,0.3522,0.0953,0.0708,0.0321,0.0061
5,WEEKDAY,6,0.0251,0.2964,0.2077,0.1364,0.2145,0.0000,0.4179,0.0972,0.0853,0.0345,0.0071
5,WEEKDAY,7,0.0118,0.3886,0.2107,0.0996,0.2183,0.0000,0.3715,0.0982,0.0884,0.0344,0.0073
5,WEEKDAY,8,0.0000,0.5081,0.2146,0.0788,0.2222,0.0000,0.4669,0.0978,0.0716,0.0329,0.0071
5,WEEKDAY,9,0.0000,0.6148,0.2173,0.0595,0.2234,0.0000,0.4437,0.0960,0.0554,0.0316,0.0070
5,WEEKDAY,10,0.0000,0.7214,0.2206,0.0604,0.2236,0.0000,0.4309,0.0948,0.0530,0.0311,0.0069
5,WEEKDAY,11,0.0000,0.8374,0.2246,0.0606,0.2242,0.0000,0.4360,0.0947,0.0518,0.0311,0.0069
5,WEEKDAY,12,0.0000,0.9196,0.2278,0.0596,0.2243,0.0000,0.4360,0.0959,0.0518,0.0310,0.0069
5,WEEKDAY,13,0.0000,0.9985,0.2301,0.0587,0.2249,0.0000,0.4360,0.0981,0.0519,0.0315,0.0070
5,WEEKDAY,14,0.0000,1.0467,0.2316,0.0585,0.2248,0.0000,0.4402,0.0989,0.0521,0.0322,0.0070
5,WEEKDAY,15,0.0000,1.0773,0.2325,0.0600,0.2241,0.0000,0.5090,0.0989,0.0555,0.0312,0.0069
5,WEEKDAY,16,0.0000,1.0954,0.2341,0.1328,0.2228,0.0000,0.5474,0.0984,0.0598,0.0297,0.0067
5,WEEKDAY,17,0.0000,1.0685,0.2329,0.1510,0.2200,0.0000,0.6469,0.0975,0.0759,0.0391,0.0079
5,WEEKDAY,18,0.0000,0.9639,0.2266,0.0763,0.2181,0.0000,0.6780,0.0957,0.0803,0.0410,0.0082
5,WEEKDAY,19,0.0000,0.8614,0.2227,0.0575,0.2144,0.3346,0.6804,0.0906,0.0774,0.0419,0.0083
5,WEEKDAY,20,0.0000,0.7510,0.2158,0.0465,0.2075,0.3346,0.5680,0.0757,0.0678,0.0387,0.0078
5,WEEKDAY,21,0.0000,0.5591,0.1584,0.0417,0.2011,0.3346,0.3817,0.0681,0.0434,0.0251,0.0058
5,WEEKDAY,22,0.0011,0.4371,0.1337,0.0351,0.1964,0.3346,0.2945,0.0645,0.0338,0.0171,0.0041
5,WEEKDAY,23,0.0090,0.3326,0.1313,0.0144,0.1916,0.3346,0.1546,0.0633,0.0235,0.0147,0.0030
5,SATURDAY,0,0.0146,0.2602,0.1288,0.0107,0.1860,0.3346,0.1483,0.0215,0.0227,0.0110,0.0021
5,SATURDAY,1,0.0300,0.2120,0.1274,0.0105,0.1838,0.3346,0.1467,0.0216,0.0224,0.0097,0.0019
5,SATURDAY,2,0.0342,0.1775,0.1263,0.0113,0.1843,0.3346,0.1598,0.0236,0.0226,0.0097,0.0019
5,SATURDAY,3,0.0370,0.1575,0.1255,0.0513,0.1914,0.3346,0.2470,0.0277,0.0238,0.0122,0.0022
5,SATURDAY,4,0.0099,0.1375,0.1253,0.0884,0.2003,0.3346,0.3028,0.0307,0.0430,0.0244,0.0043
5,SATURDAY,5,0.0323,0.2202,0.1947,0.1372,0.2062,0.0000,0.3453,0.0334,0.0698,0.0321,0.0061
5,SATURDAY,6,0.0283,0.2819,0.2070,0.1497,0.2103,0.0000,0.4179,0.0353,0.0810,0.0345,0.0071
5,SATURDAY,7,0.0000,0.3832,0.2097,0.1130,0.2139,0.0000,0.3817,0.0365,0.0832,0.0344,0.0073
