Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Process,Motors,Air_Compressors
1,WEEKDAY,0,0.0179,0.0381,0.0648,0.0253,0.0103,0.0766,0.2684,0.0998,0.0121,0.0552,0.3273,0.0539,0.0317
1,WEEKDAY,1,0.0218,0.0341,0.0650,0.0236,0.0070,0.0761,0.2589,0.0890,0.0117,0.0518,0.3272,0.0503,0.0313
1,WEEKDAY,2,0.0245,0.0317,0.0470,0.0226,0.0057,0.0758,0.2588,0.0831,0.0116,0.0508,0.3289,0.0495,0.0319
1,WEEKDAY,3,0.0299,0.0277,0.0485,0.0228,0.0072,0.0758,0.2576,0.0887,0.0129,0.0532,0.3384,0.0520,0.0367
1,WEEKDAY,4,0.0422,0.0263,0.0502,0.0246,0.0112,0.0768,0.2555,0.1131,0.0164,0.0649,0.3464,0.0724,0.0535
1,WEEKDAY,5,0.0477,0.0318,0.0616,0.0301,0.0227,0.0796,0.2555,0.1979,0.0252,0.0857,0.3580,0.1449,0.0988
1,WEEKDAY,6,0.0481,0.0414,0.0712,0.0415,0.0346,0.0815,0.1839,0.3002,0.0376,0.1115,0.3976,0.2491,0.1591
1,WEEKDAY,7,0.1323,0.0583,0.1101,0.0489,0.0419,0.0831,0.0013,0.4140,0.0512,0.1337,0.5020,0.3398,0.2140
1,WEEKDAY,8,0.1670,0.0870,0.1496,0.0536,0.0446,0.0843,0.0013,0.4926,0.0624,0.1466,0.5462,0.3909,0.2487
1,WEEKDAY,9,0.1473,0.1379,0.1833,0.0554,0.0460,0.0865,0.0013,0.5413,0.0693,0.1476,0.5591,0.4103,0.2655
1,WEEKDAY,10,0.0964,0.1870,0.2067,0.0565,0.0470,0.0872,0.0013,0.5508,0.0721,0.1544,0.5644,0.4204,0.2717
1,WEEKDAY,11,0.0634,0.2409,0.2063,0.0586,0.0485,0.0878,0.0013,0.5520,0.0730,0.1646,0.5645,0.4227,0.2726
1,WEEKDAY,12,0.0505,0.2829,0.2071,0.0599,0.0484,0.0894,0.0013,0.5631,0.0735,0.1677,0.5646,0.4199,0.2722
1,WEEKDAY,13,0.0463,0.3156,0.2084,0.0605,0.0464,0.0895,0.0013,0.5681,0.0730,0.1606,0.5646,0.4155,0.2679
1,WEEKDAY,14,0.0454,0.3268,0.2010,0.0613,0.0435,0.0904,0.0013,0.5571,0.0707,0.1610,0.5583,0.3840,0.2462
1,WEEKDAY,15,0.0511,0.3127,0.2144,0.0603,0.0421,0.0900,0.0043,0.5343,0.0659,0.1594,0.5285,0.3486,0.2187
1,WEEKDAY,16,0.0680,0.2591,0.2043,0.0561,0.0407,0.0881,0.0109,0.4910,0.0578,0.1514,0.4316,0.2908,0.1760
1,WEEKDAY,17,0.0697,0.2150,0.1809,0.0494,0.0395,0.0870,0.2917,0.4383,0.0459,0.1462,0.3861,0.2403,0.1253
1,WEEKDAY,18,0.0637,0.1660,0.1656,0.0425,0.0374,0.0849,0.3771,0.3494,0.0343,0.1281,0.3615,0.2096,0.0890
1,WEEKDAY,19,0.0637,0.1311,0.1419,0.0390,0.0353,0.0839,0.3481,0.2957,0.0268,0.1153,0.3491,0.1847,0.0681
1,WEEKDAY,20,0.0558,0.0964,0.1189,0.0360,0.0333,0.0831,0.3476,0.2496,0.0217,0.0962,0.3408,0.1545,0.0582
1,WEEKDAY,21,0.0608,0.0760,0.1145,0.0323,0.0280,0.0810,0.3466,0.2047,0.0180,0.0857,0.3342,0.1249,0.0497
1,WEEKDAY,22,0.0175,0.0639,0.0896,0.0289,0.0204,0.0799,0.3133,0.1636,0.0152,0.0723,0.3306,0.1047,0.0403
1,WEEKDAY,23,0.0103,0.0481,0.0851,0.0262,0.0113,0.0775,0.2807,0.1239,0.0130,0.0630,0.3278,0.0677,0.0339
1,SATURDAY,0,0.0074,0.0416,0.0628,0.0241,0.0104,0.0764,0.2684,0.0920,0.0120,0.0538,0.3272,0.0518,0.0313
1,SATURDAY,1,0.0099,0.0361,0.0626,0.0231,0.0070,0.0760,0.2589,0.0849,0.0117,0.0515,0.3272,0.0504,0.0313
