Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
1,WEEKDAY,0,0.0914,0.0331,0.0593,0.0492,0.0026,0.0952,0.3183,0.1105,0.1574,0.0167,0.0113,0.0049
1,WEEKDAY,1,0.1178,0.0327,0.0660,0.0492,0.0026,0.0952,0.3183,0.1057,0.1574,0.0167,0.0113,0.0049
1,WEEKDAY,2,0.1387,0.0335,0.0737,0.0492,0.0026,0.0952,0.3183,0.1052,0.1575,0.0173,0.0203,0.0061
1,WEEKDAY,3,0.1647,0.0336,0.0801,0.0493,0.0032,0.0955,0.3183,0.1089,0.1585,0.0215,0.0658,0.0123
1,WEEKDAY,4,0.2299,0.0342,0.1045,0.0500,0.0049,0.0961,0.2709,0.1256,0.1628,0.0287,0.0844,0.0153
1,WEEKDAY,5,0.2610,0.0337,0.1281,0.0512,0.0079,0.0967,0.2709,0.1746,0.1761,0.0402,0.0986,0.0197
1,WEEKDAY,6,0.6377,0.0347,0.1399,0.0554,0.0166,0.0982,0.2195,0.3442,0.2260,0.0652,0.1148,0.0347
1,WEEKDAY,7,0.5931,0.0443,0.1680,0.0654,0.0337,0.1019,0.0000,0.6457,0.3216,0.1062,0.1234,0.0712
1,WEEKDAY,8,0.4535,0.1017,0.2220,0.0793,0.0550,0.1067,0.0000,0.9771,0.4163,0.1457,0.1271,0.1096
1,WEEKDAY,9,0.3002,0.2058,0.2613,0.0928,0.0684,0.1105,0.0000,1.1725,0.4730,0.1689,0.1288,0.1281
1,WEEKDAY,10,0.1333,0.3260,0.2616,0.0966,0.0716,0.1117,0.0000,1.2005,0.4950,0.1744,0.1293,0.1337
1,WEEKDAY,11,0.0700,0.4016,0.2628,0.0952,0.0717,0.1118,0.0000,1.1714,0.4989,0.1743,0.1294,0.1345
1,WEEKDAY,12,0.0459,0.4830,0.2653,0.0968,0.0705,0.1115,0.0000,1.1659,0.4988,0.1711,0.1293,0.1330
1,WEEKDAY,13,0.0376,0.5279,0.2677,0.0952,0.0684,0.1110,0.0000,1.1755,0.4952,0.1629,0.1286,0.1290
1,WEEKDAY,14,0.0367,0.5341,0.2677,0.0934,0.0635,0.1099,0.0000,1.1710,0.4822,0.1472,0.1241,0.1214
1,WEEKDAY,15,0.0494,0.4516,0.2629,0.0907,0.0538,0.1081,0.0000,1.0976,0.4503,0.1209,0.1137,0.1071
1,WEEKDAY,16,0.0870,0.2758,0.2325,0.0858,0.0396,0.1053,0.0000,0.9183,0.3892,0.0874,0.1027,0.0870
1,WEEKDAY,17,0.1312,0.1296,0.1910,0.0775,0.0238,0.1018,0.2095,0.7214,0.2864,0.0563,0.0923,0.0635
