Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Process,Motors,Air_Compressors
1,WEEKDAY,0,0.0618,0.0004,0.2430,0.0020,0.0001,0.0093,0.0444,0.1236,0.0118,0.0266,0.0108,0.0302,0.0049
1,WEEKDAY,1,0.0775,0.0001,0.2468,0.0021,0.0001,0.0094,0.0444,0.1155,0.0117,0.0218,0.0000,0.0333,0.0051
1,WEEKDAY,2,0.1203,0.0017,0.2509,0.0024,0.0002,0.0094,0.0444,0.1208,0.0121,0.0181,0.0000,0.0496,0.0068
1,WEEKDAY,3,0.1407,0.0000,0.2511,0.0028,0.0003,0.0097,0.0444,0.1402,0.0142,0.0198,0.0432,0.0599,0.0087
1,WEEKDAY,4,0.1871,0.0013,0.2528,0.0040,0.0005,0.0102,0.0444,0.2088,0.0196,0.0280,0.2790,0.0700,0.0137
1,WEEKDAY,5,0.2206,0.0000,0.2723,0.0052,0.0009,0.0106,0.0444,0.2678,0.0255,0.0363,0.4339,0.0806,0.0187
1,WEEKDAY,6,0.6215,0.0106,0.2895,0.0061,0.0013,0.0110,0.0289,0.3597,0.0320,0.0421,0.5211,0.0881,0.0223
1,WEEKDAY,7,0.6953,0.0096,0.3079,0.0066,0.0017,0.0114,0.0000,0.3785,0.0385,0.0457,0.5617,0.0919,0.0245
1,WEEKDAY,8,0.6454,0.0099,0.3125,0.0067,0.0020,0.0117,0.0000,0.3499,0.0417,0.0471,0.5674,0.0932,0.0254
1,WEEKDAY,9,0.5115,0.0110,0.3083,0.0067,0.0021,0.0118,0.0000,0.3253,0.0429,0.0475,0.5674,0.0934,0.0256
1,WEEKDAY,10,0.4364,0.0287,0.3039,0.0068,0.0021,0.0119,0.0000,0.3224,0.0433,0.0475,0.5674,0.0934,0.0256
1,WEEKDAY,11,0.3634,0.0489,0.2994,0.0069,0.0021,0.0119,0.0000,0.3199,0.0433,0.0475,0.5674,0.0934,0.0256
1,WEEKDAY,12,0.3032,0.0736,0.2960,0.0068,0.0021,0.0119,0.0000,0.3292,0.0433,0.0480,0.5674,0.0934,0.0256
1,WEEKDAY,13,0.2514,0.0887,0.2938,0.0067,0.0021,0.0119,0.0000,0.3374,0.0428,0.0480,0.5674,0.0934,0.0256
1,WEEKDAY,14,0.2154,0.1005,0.2926,0.0066,0.0020,0.0119,0.0000,0.3523,0.0420,0.0480,0.5674,0.0933,0.0256
1,WEEKDAY,15,0.2035,0.0936,0.2921,0.0066,0.0017,0.0118,0.0000,0.3659,0.0391,0.0477,0.5674,0.0924,0.0249
1,WEEKDAY,16,0.2078,0.0739,0.2915,0.0060,0.0013,0.0115,0.0000,0.3748,0.0332,0.0461,0.5674,0.0892,0.0228
1,WEEKDAY,17,0.0971,0.0395,0.2898,0.0050,0.0009,0.0107,0.0344,0.3166,0.0252,0.0498,0.5670,0.0849,0.0203
1,WEEKDAY,18,0.0739,0.0082,0.2521,0.0043,0.0006,0.0101,0.0473,0.2474,0.0192,0.0430,0.5636,0.0801,0.0183
1,WEEKDAY,19,0.0759,0.0034,0.2517,0.0038,0.0004,0.0097,0.0473,0.2138,0.0160,0.0384,0.5500,0.0733,0.0166
1,WEEKDAY,20,0.0816,0.0005,0.2523,0.0029,0.0003,0.0094,0.0473,0.1846,0.0136,0.0329,0.5161,0.0652,0.0150
1,WEEKDAY,21,0.0631,0.0002,0.2522,0.0026,0.0002,0.0094,0.0473,0.1573,0.0127,0.0256,0.4514,0.0549,0.0129
1,WEEKDAY,22,0.0521,0.0001,0.2405,0.0026,0.0001,0.0094,0.0473,0.1364,0.0128,0.0295,0.3391,0.0374,0.0095
1,WEEKDAY,23,0.0549,0.0001,0.2408,0.0021,0.0001,0.0093,0.0444,0.1274,0.0120,0.0324,0.1066,0.0310,0.0061
1,SATURDAY,0,0.0277,0.0001,0.0388,0.0019,0.0001,0.0093,0.0444,0.0841,0.0113,0.0152,0.0000,0.0224,0.0029
