Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Process,Motors,Air_Compressors
1,WEEKDAY,0,0.1272,0.1851,0.2990,0.0435,0.0045,0.0553,0.0996,0.4117,0.0666,0.2629,0.0060,0.0951,0.0208
1,WEEKDAY,1,0.1332,0.1785,0.3005,0.0435,0.0045,0.0546,0.0996,0.4047,0.0663,0.2585,0.0060,0.0862,0.0208
1,WEEKDAY,2,0.1318,0.1708,0.2997,0.0435,0.0046,0.0544,0.0983,0.4018,0.0675,0.2573,0.0066,0.0847,0.0215
1,WEEKDAY,3,0.1322,0.1656,0.3020,0.0438,0.0052,0.0549,0.0983,0.4106,0.0746,0.2718,0.0097,0.0907,0.0244
1,WEEKDAY,4,0.1329,0.1646,0.3025,0.0456,0.0075,0.0563,0.0983,0.4427,0.0797,0.2907,0.0114,0.1050,0.0271
1,WEEKDAY,5,0.1310,0.1635,0.3049,0.0535,0.0142,0.0590,0.0983,0.4844,0.0875,0.3420,0.0139,0.1462,0.0320
1,WEEKDAY,6,0.1228,0.1847,0.3192,0.0638,0.0218,0.0602,0.0595,0.5743,0.0983,0.4092,0.0150,0.1711,0.0389
1,WEEKDAY,7,0.1602,0.2208,0.3509,0.0743,0.0340,0.0614,0.0062,0.6752,0.1119,0.4715,0.0155,0.1849,0.0532
1,WEEKDAY,8,0.1489,0.2842,0.3593,0.0802,0.0407,0.0622,0.0062,0.7322,0.1214,0.5103,0.0158,0.1907,0.0664
1,WEEKDAY,9,0.1302,0.3835,0.3713,0.0824,0.0427,0.0641,0.0062,0.7425,0.1260,0.5334,0.0159,0.1917,0.0727
1,WEEKDAY,10,0.1055,0.4596,0.3774,0.0829,0.0434,0.0646,0.0062,0.7427,0.1276,0.5335,0.0159,0.1921,0.0747
1,WEEKDAY,11,0.0837,0.5193,0.3814,0.0835,0.0440,0.0651,0.0062,0.7390,0.1278,0.5335,0.0159,0.1921,0.0751
1,WEEKDAY,12,0.0715,0.5615,0.3837,0.0829,0.0442,0.0662,0.0062,0.7382,0.1278,0.5335,0.0159,0.1921,0.0751
1,WEEKDAY,13,0.0670,0.5795,0.3841,0.0816,0.0433,0.0662,0.0062,0.7393,0.1274,0.5317,0.0159,0.1921,0.0750
1,WEEKDAY,14,0.0661,0.5797,0.3828,0.0800,0.0418,0.0671,0.0062,0.7395,0.1264,0.5274,0.0159,0.1919,0.0736
1,WEEKDAY,15,0.0690,0.5536,0.3798,0.0769,0.0397,0.0668,0.0062,0.7063,0.1237,0.4970,0.0157,0.1904,0.0683
1,WEEKDAY,16,0.0737,0.4932,0.3756,0.0709,0.0371,0.0653,0.0062,0.6884,0.1181,0.4460,0.0154,0.1779,0.0566
1,WEEKDAY,17,0.0856,0.4185,0.3624,0.0620,0.0333,0.0643,0.0595,0.6368,0.1022,0.3929,0.0145,0.1661,0.0426
1,WEEKDAY,18,0.0968,0.3729,0.3498,0.0533,0.0293,0.0625,0.0996,0.6149,0.0904,0.3536,0.0129,0.1530,0.0309
1,WEEKDAY,19,0.1060,0.3310,0.3324,0.0489,0.0259,0.0618,0.0933,0.5770,0.0831,0.3344,0.0103,0.1419,0.0251
1,WEEKDAY,20,0.1030,0.2766,0.3093,0.0454,0.0209,0.0610,0.0933,0.5310,0.0773,0.3197,0.0078,0.1296,0.0225
1,WEEKDAY,21,0.1102,0.2497,0.3057,0.0437,0.0167,0.0588,0.0933,0.4958,0.0703,0.2977,0.0063,0.1213,0.0212
1,WEEKDAY,22,0.1176,0.2206,0.3025,0.0435,0.0109,0.0576,0.0996,0.4275,0.0677,0.2849,0.0060,0.1105,0.0208
1,WEEKDAY,23,0.1218,0.1988,0.3006,0.0435,0.0046,0.0559,0.0996,0.3991,0.0670,0.2673,0.0060,0.1011,0.0208
1,SATURDAY,0,0.1222,0.1977,0.2823,0.0435,0.0045,0.0553,0.0996,0.4121,0.0668,0.2656,0.0060,0.0950,0.0208
1,SATURDAY,1,0.1188,0.1747,0.2813,0.0435,0.0045,0.0546,0.0996,0.4052,0.0665,0.2596,0.0060,0.0861,0.0208
1,SATURDAY,2,0.1122,0.1557,0.2848,0.0435,0.0046,0.0544,0.0983,0.4019,0.0668,0.2570,0.0066,0.0852,0.0217
1,SATURDAY,3,0.1119,0.1529,0.2806,0.0436,0.0052,0.0546,0.0983,0.4077,0.0705,0.2745,0.0097,0.0922,0.0248
1,SATURDAY,4,0.1171,0.1491,0.2862,0.0439,0.0072,0.0556,0.0983,0.4375,0.0760,0.3000,0.0112,0.1036,0.0267
1,SATURDAY,5,0.1177,0.1507,0.2864,0.0446,0.0132,0.0579,0.0983,0.4773,0.0866,0.3514,0.0137,0.1397,0.0304
1,SATURDAY,6,0.1082,0.1463,0.2935,0.0451,0.0184,0.0586,0.0595,0.5475,0.0950,0.4043,0.0147,0.1667,0.0407
1,SATURDAY,7,0.1162,0.2010,0.3104,0.0468,0.0262,0.0593,0.0062,0.6428,0.1053,0.4759,0.0152,0.1789,0.0611
1,SATURDAY,8,0.1142,0.2611,0.3158,0.0483,0.0288,0.0596,0.0062,0.6932,0.1136,0.5022,0.0156,0.1829,0.0733
1,SATURDAY,9,0.0974,0.3489,0.3359,0.0493,0.0300,0.0612,0.0062,0.7015,0.1183,0.5154,0.0157,0.1835,0.0770
1,SATURDAY,10,0.0806,0.4315,0.3417,0.0493,0.0311,0.0617,0.0062,0.7053,0.1199,0.5162,0.0159,0.1839,0.0779
1,SATURDAY,11,0.0607,0.5041,0.3463,0.0491,0.0318,0.0622,0.0062,0.7051,0.1198,0.5168,0.0159,0.1840,0.0758
1,SATURDAY,12,0.0526,0.5602,0.3518,0.0492,0.0319,0.0632,0.0062,0.7020,0.1168,0.5171,0.0158,0.1839,0.0697
1,SATURDAY,13,0.0500,0.5770,0.3535,0.0491,0.0302,0.0633,0.0062,0.6950,0.1117,0.5145,0.0156,0.1838,0.0612
1,SATURDAY,14,0.0510,0.5770,0.3557,0.0487,0.0282,0.0642,0.0062,0.6814,0.1065,0.5098,0.0152,0.1833,0.0508
1,SATURDAY,15,0.0523,0.5465,0.3523,0.0479,0.0267,0.0641,0.0062,0.6354,0.0947,0.4714,0.0147,0.1823,0.0399
1,SATURDAY,16,0.0535,0.4669,0.3274,0.0467,0.0266,0.0627,0.0062,0.6195,0.0932,0.4249,0.0139,0.1684,0.0319
1,SATURDAY,17,0.0626,0.4167,0.3234,0.0451,0.0262,0.0622,0.0595,0.5753,0.0850,0.3724,0.0129,0.1579,0.0285
1,SATURDAY,18,0.0752,0.3657,0.3189,0.0447,0.0246,0.0609,0.0996,0.5612,0.0777,0.3444,0.0114,0.1461,0.0257
1,SATURDAY,19,0.0834,0.3270,0.3050,0.0444,0.0224,0.0605,0.0933,0.5412,0.0745,0.3241,0.0084,0.1381,0.0230
1,SATURDAY,20,0.0907,0.2955,0.2938,0.0437,0.0193,0.0600,0.0933,0.5105,0.0713,0.3112,0.0064,0.1286,0.0216
1,SATURDAY,21,0.0973,0.2667,0.2914,0.0435,0.0161,0.0583,0.0933,0.4876,0.0694,0.2957,0.0061,0.1222,0.0211
