Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
1,WEEKDAY,0,0.0359,0.0021,0.0140,0.0160,0.0034,0.0523,0.4018,0.0195,0.0025,0.0034,0.0052,0.0005
1,WEEKDAY,1,0.0394,0.0020,0.0130,0.0157,0.0032,0.0523,0.4018,0.0188,0.0023,0.0033,0.0047,0.0005
1,WEEKDAY,2,0.0422,0.0020,0.0143,0.0157,0.0055,0.0524,0.4018,0.0189,0.0024,0.0037,0.0047,0.0005
1,WEEKDAY,3,0.0445,0.0020,0.0150,0.0160,0.0115,0.0527,0.4018,0.0215,0.0032,0.0059,0.0050,0.0013
1,WEEKDAY,4,0.0446,0.0020,0.0124,0.0182,0.0169,0.0536,0.4018,0.0362,0.0062,0.0109,0.0076,0.0042
1,WEEKDAY,5,0.0437,0.0030,0.0125,0.0233,0.0288,0.0558,0.4018,0.0707,0.0119,0.0234,0.0136,0.0091
1,WEEKDAY,6,0.0399,0.0038,0.0203,0.0314,0.0341,0.0573,0.4018,0.1167,0.0162,0.0393,0.0228,0.0148
1,WEEKDAY,7,0.0994,0.0046,0.0182,0.0382,0.0371,0.0582,0.0000,0.1410,0.0194,0.0474,0.0331,0.0202
1,WEEKDAY,8,0.0224,0.0066,0.0992,0.0395,0.0381,0.0584,0.0000,0.1471,0.0215,0.0519,0.0403,0.0237
1,WEEKDAY,9,0.0036,0.0073,0.0771,0.0397,0.0385,0.0597,0.0000,0.1470,0.0228,0.0544,0.0443,0.0256
1,WEEKDAY,10,0.0010,0.0104,0.0676,0.0414,0.0395,0.0603,0.0000,0.1497,0.0236,0.0556,0.0460,0.0261
1,WEEKDAY,11,0.0000,0.0140,0.0645,0.0426,0.0400,0.0610,0.0000,0.1495,0.0241,0.0562,0.0473,0.0262
1,WEEKDAY,12,0.0000,0.0169,0.0612,0.0425,0.0395,0.0623,0.0000,0.1498,0.0243,0.0563,0.0479,0.0263
1,WEEKDAY,13,0.0000,0.0210,0.0582,0.0420,0.0367,0.0626,0.0000,0.1499,0.0244,0.0562,0.0480,0.0262
1,WEEKDAY,14,0.0000,0.0225,0.0566,0.0413,0.0325,0.0638,0.0000,0.1489,0.0241,0.0547,0.0456,0.0247
1,WEEKDAY,15,0.0000,0.0220,0.0564,0.0393,0.0296,0.0636,0.0000,0.1416,0.0223,0.0471,0.0366,0.0185
1,WEEKDAY,16,0.0000,0.0178,0.0256,0.0365,0.0273,0.0621,0.0000,0.1186,0.0175,0.0360,0.0294,0.0115
1,WEEKDAY,17,0.0000,0.0142,0.0262,0.0333,0.0257,0.0615,0.2708,0.0923,0.0118,0.0249,0.0239,0.0060
1,WEEKDAY,18,0.0000,0.0109,0.0255,0.0322,0.0249,0.0602,0.3279,0.0748,0.0087,0.0163,0.0205,0.0029
