Month,Daytype,Hour,Heating,Cooling,Ventilation,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
1,WEEKDAY,19,0.0000,0.0000,0.0000,0.0000,0.0605,0.1125,0.6293,0.1657,0.0424,0.0000,0.0000
1,WEEKDAY,20,0.0000,0.0000,0.0000,0.0000,0.0604,0.1125,0.5586,0.1657,0.0424,0.0000,0.0000
1,WEEKDAY,21,0.0000,0.0000,0.0000,0.0000,0.0593,0.1125,0.5183,0.1657,0.0424,0.0000,0.0000
1,WEEKDAY,22,0.0000,0.0000,0.0000,0.0000,0.0593,0.1125,0.4961,0.1657,0.0424,0.0000,0.0000
1,WEEKDAY,23,0.0000,0.0000,0.0000,0.0000,0.0580,0.1125,0.4860,0.1657,0.0424,0.0000,0.0000
1,SATURDAY,0,0.0000,0.0000,0.0000,0.0000,0.0580,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
1,SATURDAY,1,0.0000,0.0000,0.0000,0.0000,0.0580,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
1,SATURDAY,2,0.0000,0.0000,0.0000,0.0000,0.0580,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
1,SATURDAY,3,0.0000,0.0000,0.0000,0.0000,0.0581,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
1,SATURDAY,4,0.0000,0.0000,0.0000,0.0000,0.0581,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
1,SATURDAY,5,0.0000,0.0000,0.0000,0.0000,0.0593,0.1125,0.4847,0.1657,0.0424,0.0025,0.0012
1,SATURDAY,6,0.0000,0.0000,0.0000,0.0057,0.0593,0.1125,0.5438,0.1905,0.0487,0.0060,0.0029
1,SATURDAY,7,0.0000,0.0000,0.0000,0.0190,0.0593,0.0000,0.6155,0.2340,0.0593,0.0151,0.0073
1,SATURDAY,8,0.0808,0.4494,0.4407,0.0278,0.0591,0.0000,0.7173,0.2651,0.0763,0.0254,0.0123
1,SATURDAY,9,0.0859,0.4142,0.4384,0.0295,0.0601,0.0000,0.7260,0.2838,0.0847,0.0268,0.0130
1,SATURDAY,10,0.0900,0.5070,0.4393,0.0295,0.0603,0.0000,0.7270,0.2900,0.0847,0.0268,0.0130
1,SATURDAY,11,0.0918,0.5407,0.4404,0.0295,0.0610,0.0000,0.7241,0.2900,0.0847,0.0268,0.0130
1,SATURDAY,12,0.0982,0.4757,0.4410,0.0252,0.0621,0.0000,0.7270,0.2900,0.0847,0.0267,0.0129
1,SATURDAY,13,0.0986,0.5029,0.4407,0.0129,0.0624,0.0000,0.6902,0.2651,0.0826,0.0248,0.0120
1,SATURDAY,14,0.0992,0.5126,0.4392,0.0014,0.0635,0.0000,0.6039,0.2154,0.0741,0.0182,0.0088
1,SATURDAY,15,0.0000,0.0000,0.0000,0.0000,0.0632,0.0000,0.5283,0.1781,0.0635,0.0056,0.0027
1,SATURDAY,16,0.0000,0.0000,0.0000,0.0000,0.0622,0.0000,0.4847,0.1657,0.0424,0.0000,0.0000
1,SATURDAY,17,0.0000,0.0000,0.0000,0.0000,0.0620,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
1,SATURDAY,18,0.0000,0.0000,0.0000,0.0000,0.0608,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
1,SATURDAY,19,0.0000,0.0000,0.0000,0.0000,0.0605,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
1,SATURDAY,20,0.0000,0.0000,0.0000,0.0000,0.0604,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
1,SATURDAY,21,0.0000,0.0000,0.0000,0.0000,0.0593,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
1,SATURDAY,22,0.0000,0.0000,0.0000,0.0000,0.0593,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
1,SATURDAY,23,0.0000,0.0000,0.0000,0.0000,0.0580,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
1,SUNDAY,0,0.0000,0.0000,0.0000,0.0000,0.0580,0.1125,0.4847,0.1657,0.0424,0.0154,0.0075
1,SUNDAY,1,0.0000,0.0000,0.0000,0.0000,0.0580,0.1125,0.4847,0.1657,0.0424,0.0154,0.0075
1,SUNDAY,2,0.0000,0.0000,0.0000,0.0000,0.0580,0.1125,0.4847,0.1657,0.0424,0.0154,0.0075
1,SUNDAY,3,0.0000,0.0000,0.0000,0.0000,0.0581,0.1125,0.4847,0.1657,0.0424,0.0154,0.0075
1,SUNDAY,4,0.0000,0.0000,0.0000,0.0000,0.0581,0.1125,0.4847,0.1657,0.0424,0.0154,0.0075
1,SUNDAY,5,0.0000,0.0000,0.0000,0.0000,0.0593,0.1125,0.4847,0.1657,0.0424,0.0165,0.0080
1,SUNDAY,6,0.0000,0.0000,0.0000,0.0057,0.0593,0.1125,0.5438,0.1905,0.0487,0.0180,0.0087
1,SUNDAY,7,0.0000,0.0000,0.0000,0.0190,0.0593,0.0000,0.6155,0.2340,0.0593,0.0219,0.0106
1,SUNDAY,8,0.0819,0.4410,0.4403,0.0278,0.0591,0.0000,0.7173,0.2651,0.0763,0.0262,0.0127
1,SUNDAY,9,0.0880,0.3859,0.4386,0.0295,0.0601,0.0000,0.7260,0.2838,0.0847,0.0268,0.0130
1,SUNDAY,10,0.0907,0.4452,0.4380,0.0295,0.0603,0.0000,0.7270,0.2900,0.0847,0.0268,0.0130
1,SUNDAY,11,0.0934,0.4612,0.4385,0.0295,0.0610,0.0000,0.7241,0.2900,0.0847,0.0268,0.0130
1,SUNDAY,12,0.0926,0.4950,0.4396,0.0252,0.0621,0.0000,0.7270,0.2900,0.0847,0.0267,0.0129
1,SUNDAY,13,0.0957,0.4574,0.4397,0.0129,0.0624,0.0000,0.6902,0.2651,0.0826,0.0259,0.0125
1,SUNDAY,14,0.0963,0.4870,0.4387,0.0014,0.0635,0.0000,0.6039,0.2154,0.0741,0.0232,0.0112
1,SUNDAY,15,0.0000,0.0000,0.0000,0.0000,0.0632,0.0000,0.5283,0.1781,0.0635,0.0178,0.0086
1,SUNDAY,16,0.0000,0.0000,0.0000,0.0000,0.0622,0.0000,0.4847,0.1657,0.0424,0.0000,0.0000
1,SUNDAY,17,0.0000,0.0000,0.0000,0.0000,0.0620,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
1,SUNDAY,18,0.0000,0.0000,0.0000,0.0000,0.0608,0.1125,0.4847,0.1657,0.0424,0.0154,0.0075
1,SUNDAY,19,0.0000,0.0000,0.0000,0.0000,0.0605,0.1125,0.4847,0.1657,0.0424,0.0154,0.0075
1,SUNDAY,20,0.0000,0.0000,0.0000,0.0000,0.0604,0.1125,0.4847,0.1657,0.0424,0.0154,0.0075
1,SUNDAY,21,0.0000,0.0000,0.0000,0.0000,0.0593,0.1125,0.4847,0.1657,0.0424,0.0154,0.0075
1,SUNDAY,22,0.0000,0.0000,0.0000,0.0000,0.0593,0.1125,0.4847,0.1657,0.0424,0.0154,0.0075
1,SUNDAY,23,0.0000,0.0000,0.0000,0.0000,0.0580,0.1125,0.4847,0.1657,0.0424,0.0154,0.0075
1,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0580,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
1,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0580,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
1,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0580,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
1,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0581,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
1,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0581,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
1,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0592,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
1,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0590,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
1,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0586,0.0000,0.4847,0.1657,0.0424,0.0000,0.0000
1,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0579,0.0000,0.4847,0.1657,0.0424,0.0000,0.0000
1,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0586,0.0000,0.4847,0.1657,0.0424,0.0000,0.0000
1,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0589,0.0000,0.4847,0.1657,0.0424,0.0000,0.0000
1,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0595,0.0000,0.4847,0.1657,0.0424,0.0000,0.0000
1,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0609,0.0000,0.4847,0.1657,0.0424,0.0000,0.0000
1,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0612,0.0000,0.4847,0.1657,0.0424,0.0000,0.0000
1,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0627,0.0000,0.4847,0.1657,0.0424,0.0000,0.0000
1,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0631,0.0000,0.4847,0.1657,0.0424,0.0000,0.0000
1,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0622,0.0000,0.4847,0.1657,0.0424,0.0000,0.0000
1,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0620,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
1,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0608,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
1,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0605,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
1,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0604,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
1,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0593,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
1,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0593,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
1,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0580,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
2,WEEKDAY,0,0.0000,0.0000,0.0000,0.0000,0.0589,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
2,WEEKDAY,1,0.0000,0.0000,0.0000,0.0000,0.0589,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
2,WEEKDAY,2,0.0000,0.0000,0.0000,0.0000,0.0589,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
2,WEEKDAY,3,0.0000,0.0000,0.0000,0.0000,0.0589,0.1125,0.4895,0.1657,0.0424,0.0000,0.0000
2,WEEKDAY,4,0.0000,0.0000,0.0000,0.0015,0.0590,0.1125,0.5414,0.1723,0.0449,0.0010,0.0005
2,WEEKDAY,5,0.0000,0.0000,0.0000,0.0130,0.0610,0.1125,0.7060,0.2200,0.0620,0.0102,0.0049
2,WEEKDAY,6,0.0000,0.0000,0.0000,0.0362,0.0631,0.1125,0.8568,0.3072,0.0897,0.0342,0.0165
2,WEEKDAY,7,0.0648,0.5245,0.4465,0.0512,0.0649,0.0000,0.9262,0.3617,0.1108,0.0463,0.0224
2,WEEKDAY,8,0.0834,0.4615,0.4461,0.0572,0.0658,0.0000,0.9577,0.3922,0.1224,0.0509,0.0246
2,WEEKDAY,9,0.0882,0.5120,0.4453,0.0588,0.0674,0.0000,0.9693,0.4078,0.1266,0.0528,0.0255
2,WEEKDAY,10,0.0941,0.5877,0.4500,0.0589,0.0678,0.0000,0.9659,0.4135,0.1271,0.0536,0.0259
2,WEEKDAY,11,0.0957,0.6657,0.4519,0.0587,0.0684,0.0000,0.9598,0.4142,0.1271,0.0536,0.0259
2,WEEKDAY,12,0.0968,0.7956,0.4535,0.0578,0.0697,0.0000,0.9599,0.4128,0.1271,0.0536,0.0259
2,WEEKDAY,13,0.0986,0.8432,0.4547,0.0560,0.0698,0.0000,0.9624,0.4043,0.1263,0.0534,0.0258
2,WEEKDAY,14,0.0999,0.8733,0.4547,0.0515,0.0707,0.0000,0.9613,0.3901,0.1201,0.0507,0.0245
2,WEEKDAY,15,0.1012,0.8993,0.4524,0.0423,0.0701,0.0000,0.9325,0.3510,0.1057,0.0415,0.0200
2,WEEKDAY,16,0.1013,0.8595,0.4470,0.0273,0.0674,0.0000,0.8769,0.2867,0.0838,0.0253,0.0122
2,WEEKDAY,17,0.0000,0.0000,0.0000,0.0092,0.0651,0.0000,0.8144,0.2098,0.0582,0.0090,0.0043
2,WEEKDAY,18,0.0000,0.0000,0.0000,0.0010,0.0625,0.1125,0.7148,0.1710,0.0443,0.0011,0.0005
2,WEEKDAY,19,0.0000,0.0000,0.0000,0.0000,0.0620,0.1125,0.6293,0.1657,0.0424,0.0000,0.0000
2,WEEKDAY,20,0.0000,0.0000,0.0000,0.0000,0.0618,0.1125,0.5586,0.1657,0.0424,0.0000,0.0000
2,WEEKDAY,21,0.0000,0.0000,0.0000,0.0000,0.0605,0.1125,0.5183,0.1657,0.0424,0.0000,0.0000
2,WEEKDAY,22,0.0000,0.0000,0.0000,0.0000,0.0604,0.1125,0.4961,0.1657,0.0424,0.0000,0.0000
2,WEEKDAY,23,0.0000,0.0000,0.0000,0.0000,0.0590,0.1125,0.4860,0.1657,0.0424,0.0000,0.0000
2,SATURDAY,0,0.0000,0.0000,0.0000,0.0000,0.0589,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
2,SATURDAY,1,0.0000,0.0000,0.0000,0.0000,0.0589,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
2,SATURDAY,2,0.0000,0.0000,0.0000,0.0000,0.0589,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
2,SATURDAY,3,0.0000,0.0000,0.0000,0.0000,0.0589,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
2,SATURDAY,4,0.0000,0.0000,0.0000,0.0000,0.0589,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
2,SATURDAY,5,0.0000,0.0000,0.0000,0.0000,0.0601,0.1125,0.4847,0.1657,0.0424,0.0025,0.0012
2,SATURDAY,6,0.0000,0.0000,0.0000,0.0057,0.0600,0.1125,0.5438,0.1905,0.0487,0.0060,0.0029
2,SATURDAY,7,0.0000,0.0000,0.0000,0.0190,0.0601,0.0000,0.6155,0.2340,0.0593,0.0151,0.0073
2,SATURDAY,8,0.0597,0.5042,0.4438,0.0278,0.0603,0.0000,0.7173,0.2651,0.0763,0.0254,0.0123
2,SATURDAY,9,0.0838,0.5236,0.4455,0.0295,0.0616,0.0000,0.7260,0.2838,0.0847,0.0268,0.0130
2,SATURDAY,10,0.0920,0.4969,0.4438,0.0295,0.0620,0.0000,0.7270,0.2900,0.0847,0.0268,0.0130
2,SATURDAY,11,0.0954,0.4993,0.4462,0.0295,0.0626,0.0000,0.7241,0.2900,0.0847,0.0268,0.0130
2,SATURDAY,12,0.0955,0.5030,0.4470,0.0252,0.0638,0.0000,0.7270,0.2900,0.0847,0.0267,0.0129
2,SATURDAY,13,0.0972,0.7708,0.4471,0.0129,0.0641,0.0000,0.6902,0.2651,0.0826,0.0248,0.0120
2,SATURDAY,14,0.0986,0.7465,0.4452,0.0014,0.0651,0.0000,0.6039,0.2154,0.0741,0.0182,0.0088
2,SATURDAY,15,0.0000,0.0000,0.0000,0.0000,0.0648,0.0000,0.5283,0.1781,0.0635,0.0056,0.0027
2,SATURDAY,16,0.0000,0.0000,0.0000,0.0000,0.0637,0.0000,0.4847,0.1657,0.0424,0.0000,0.0000
2,SATURDAY,17,0.0000,0.0000,0.0000,0.0000,0.0636,0.0000,0.4847,0.1657,0.0424,0.0000,0.0000
2,SATURDAY,18,0.0000,0.0000,0.0000,0.0000,0.0623,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
2,SATURDAY,19,0.0000,0.0000,0.0000,0.0000,0.0620,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
2,SATURDAY,20,0.0000,0.0000,0.0000,0.0000,0.0618,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
2,SATURDAY,21,0.0000,0.0000,0.0000,0.0000,0.0605,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
2,SATURDAY,22,0.0000,0.0000,0.0000,0.0000,0.0604,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
2,SATURDAY,23,0.0000,0.0000,0.0000,0.0000,0.0590,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
2,SUNDAY,0,0.0000,0.0000,0.0000,0.0000,0.0589,0.1125,0.4847,0.1657,0.0424,0.0154,0.0075
2,SUNDAY,1,0.0000,0.0000,0.0000,0.0000,0.0589,0.1125,0.4847,0.1657,0.0424,0.0154,0.0075
2,SUNDAY,2,0.0000,0.0000,0.0000,0.0000,0.0589,0.1125,0.4847,0.1657,0.0424,0.0154,0.0075
2,SUNDAY,3,0.0000,0.0000,0.0000,0.0000,0.0589,0.1125,0.4847,0.1657,0.0424,0.0154,0.0075
2,SUNDAY,4,0.0000,0.0000,0.0000,0.0000,0.0589,0.1125,0.4847,0.1657,0.0424,0.0154,0.0075
2,SUNDAY,5,0.0000,0.0000,0.0000,0.0000,0.0601,0.1125,0.4847,0.1657,0.0424,0.0165,0.0080
2,SUNDAY,6,0.0000,0.0000,0.0000,0.0057,0.0600,0.1125,0.5438,0.1905,0.0487,0.0180,0.0087
2,SUNDAY,7,0.0000,0.0000,0.0000,0.0190,0.0601,0.0000,0.6155,0.2340,0.0593,0.0219,0.0106
2,SUNDAY,8,0.0783,0.5039,0.4432,0.0278,0.0603,0.0000,0.7173,0.2651,0.0763,0.0262,0.0127
2,SUNDAY,9,0.0838,0.5112,0.4428,0.0295,0.0616,0.0000,0.7260,0.2838,0.0847,0.0268,0.0130
2,SUNDAY,10,0.0911,0.4930,0.4418,0.0295,0.0620,0.0000,0.7270,0.2900,0.0847,0.0268,0.0130
2,SUNDAY,11,0.0938,0.5415,0.4438,0.0295,0.0626,0.0000,0.7241,0.2900,0.0847,0.0268,0.0130
2,SUNDAY,12,0.0971,0.4926,0.4443,0.0252,0.0638,0.0000,0.7270,0.2900,0.0847,0.0267,0.0129
2,SUNDAY,13,0.0972,0.6463,0.4450,0.0129,0.0641,0.0000,0.6902,0.2651,0.0826,0.0259,0.0125
2,SUNDAY,14,0.0985,0.6494,0.4431,0.0014,0.0651,0.0000,0.6039,0.2154,0.0741,0.0232,0.0112
2,SUNDAY,15,0.0000,0.0000,0.0000,0.0000,0.0648,0.0000,0.5283,0.1781,0.0635,0.0178,0.0086
2,SUNDAY,16,0.0000,0.0000,0.0000,0.0000,0.0637,0.0000,0.4847,0.1657,0.0424,0.0000,0.0000
2,SUNDAY,17,0.0000,0.0000,0.0000,0.0000,0.0636,0.0000,0.4847,0.1657,0.0424,0.0000,0.0000
2,SUNDAY,18,0.0000,0.0000,0.0000,0.0000,0.0623,0.1125,0.4847,0.1657,0.0424,0.0154,0.0075
2,SUNDAY,19,0.0000,0.0000,0.0000,0.0000,0.0620,0.1125,0.4847,0.1657,0.0424,0.0154,0.0075
2,SUNDAY,20,0.0000,0.0000,0.0000,0.0000,0.0618,0.1125,0.4847,0.1657,0.0424,0.0154,0.0075
2,SUNDAY,21,0.0000,0.0000,0.0000,0.0000,0.0605,0.1125,0.4847,0.1657,0.0424,0.0154,0.0075
2,SUNDAY,22,0.0000,0.0000,0.0000,0.0000,0.0604,0.1125,0.4847,0.1657,0.0424,0.0154,0.0075
2,SUNDAY,23,0.0000,0.0000,0.0000,0.0000,0.0590,0.1125,0.4847,0.1657,0.0424,0.0154,0.0075
2,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,WEEKDAY,0,0.0000,0.0000,0.0000,0.0000,0.0599,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
3,WEEKDAY,1,0.0000,0.0000,0.0000,0.0000,0.0598,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
3,WEEKDAY,2,0.0000,0.0000,0.0000,0.0000,0.0597,0.1125,0.4847,0.1657,0.0424,0.0000,0.0000
3,WEEKDAY,3,0.0000,0.0000,0.0000,0.0000,0.0596,0.1125,0.4895,0.1657,0.0424,0.0000,0.0000
3,WEEKDAY,4,0.0000,0.0000,0.0000,0.0015,0.0597,0.1125,0.5414,0.1723,0.0449,0.0010,0.0005
3,WEEKDAY,5,0.0000,0.0000,0.0000,0.0130,0.0617,0.1125,0.7060,0.2200,0.0620,0.0102,0.0049
3,WEEKDAY,6,0.0000,0.0000,0.0000,0.0362,0.0639,0.0000,0.8568,0.3072,0.0897,0.0342,0.0165
3,WEEKDAY,7,0.0179,0.5889,0.4544,0.0512,0.0659,0.0000,0.9262,0.3617,0.1108,0.0463,0.0224
3,WEEKDAY,8,0.0891,0.5915,0.4589,0.0572,0.0673,0.0000,0.9577,0.3922,0.1224,0.0509,0.0246
3,WEEKDAY,9,0.0938,0.7122,0.4541,0.0588,0.0691,0.0000,0.9693,0.4078,0.1266,0.0528,0.0255
3,WEEKDAY,10,0.0976,0.8789,0.4569,0.0589,0.0696,0.0000,0.9659,0.4135,0.1271,0.0536,0.0259
3,WEEKDAY,11,0.1007,0.9435,0.4582,0.0587,0.0702,0.0000,0.9598,0.4142,0.1271,0.0536,0.0259
3,WEEKDAY,12,0.1055,1.0346,0.4595,0.0578,0.0715,0.0000,0.9599,0.4128,0.1271,0.0536,0.0259
3,WEEKDAY,13,0.1080,1.0661,0.4606,0.0560,0.0716,0.0000,0.9624,0.4043,0.1263,0.0534,0.0258
3,WEEKDAY,14,0.1109,1.1628,0.4609,0.0515,0.0726,0.0000,0.9613,0.3901,0.1201,0.0507,0.0245
