Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
1,WEEKDAY,0,0.0740,0.0324,0.2863,0.0191,0.0015,0.0848,0.1470,0.1972,0.0413,0.0555,0.0443,0.0158
1,WEEKDAY,1,0.0779,0.0252,0.2827,0.0141,0.0010,0.0835,0.1470,0.1862,0.0400,0.0517,0.0406,0.0148
1,WEEKDAY,2,0.0794,0.0384,0.2893,0.0133,0.0010,0.0837,0.1470,0.1852,0.0401,0.0530,0.0416,0.0151
1,WEEKDAY,3,0.0803,0.0238,0.2919,0.0136,0.0013,0.0857,0.1470,0.1899,0.0426,0.0635,0.0494,0.0175
1,WEEKDAY,4,0.0795,0.0360,0.2935,0.0150,0.0065,0.0900,0.1470,0.2000,0.0469,0.0827,0.0636,0.0217
1,WEEKDAY,5,0.0800,0.0219,0.3150,0.0189,0.0197,0.0934,0.1470,0.2266,0.0520,0.1015,0.0771,0.0258
1,WEEKDAY,6,0.0813,0.0372,0.4586,0.0267,0.0268,0.0957,0.1470,0.3184,0.0585,0.1157,0.0880,0.0291
1,WEEKDAY,7,0.0841,0.0817,0.5986,0.0392,0.0375,0.0975,0.0000,0.3720,0.0679,0.1248,0.0966,0.0317
1,WEEKDAY,8,0.0816,0.0986,0.6300,0.0540,0.0382,0.0985,0.0000,0.4382,0.0767,0.1288,0.1040,0.0344
1,WEEKDAY,9,0.0913,0.1347,0.6318,0.0678,0.0378,0.1002,0.0000,0.5313,0.0853,0.1320,0.1108,0.0368
1,WEEKDAY,10,0.0933,0.2031,0.6316,0.0764,0.0398,0.1009,0.0000,0.5633,0.0902,0.1340,0.1145,0.0376
1,WEEKDAY,11,0.0933,0.2814,0.6324,0.0742,0.0529,0.1013,0.0000,0.5703,0.0916,0.1345,0.1152,0.0376
1,WEEKDAY,12,0.0900,0.3512,0.6343,0.0703,0.0579,0.1020,0.0000,0.5873,0.0918,0.1345,0.1152,0.0376
1,WEEKDAY,13,0.0853,0.3898,0.6369,0.0681,0.0543,0.1021,0.0000,0.5843,0.0916,0.1345,0.1152,0.0376
1,WEEKDAY,14,0.0863,0.3862,0.6403,0.0671,0.0474,0.1026,0.0000,0.5943,0.0899,0.1341,0.1149,0.0376
1,WEEKDAY,15,0.0868,0.3962,0.6407,0.0665,0.0485,0.1026,0.0000,0.5937,0.0869,0.1323,0.1144,0.0375
1,WEEKDAY,16,0.0912,0.3714,0.6347,0.0652,0.0424,0.1018,0.0000,0.5910,0.0857,0.1288,0.1134,0.0372
1,WEEKDAY,17,0.0935,0.3254,0.6312,0.0622,0.0449,0.1012,0.1439,0.5455,0.0820,0.1229,0.1117,0.0368
1,WEEKDAY,18,0.0949,0.2712,0.6247,0.0574,0.0398,0.1000,0.1470,0.5221,0.0842,0.1177,0.1085,0.0360
1,WEEKDAY,19,0.0938,0.2302,0.6233,0.0528,0.0336,0.0993,0.1470,0.5105,0.0790,0.1140,0.1040,0.0347
1,WEEKDAY,20,0.0872,0.1800,0.4664,0.0470,0.0298,0.0986,0.1470,0.4808,0.0741,0.1110,0.0980,0.0329
1,WEEKDAY,21,0.0852,0.1437,0.4642,0.0407,0.0221,0.0966,0.1470,0.3958,0.0674,0.1062,0.0902,0.0304
1,WEEKDAY,22,0.0623,0.0174,0.3047,0.0345,0.0164,0.0944,0.1470,0.3095,0.0601,0.0981,0.0814,0.0275
1,WEEKDAY,23,0.0559,0.0074,0.2987,0.0276,0.0039,0.0893,0.1470,0.2241,0.0460,0.0762,0.0635,0.0216
1,SATURDAY,0,0.0620,0.0149,0.2829,0.0141,0.0041,0.0836,0.1470,0.1765,0.0402,0.0510,0.0411,0.0156
1,SATURDAY,1,0.0696,0.0172,0.2795,0.0136,0.0034,0.0836,0.1470,0.1710,0.0385,0.0505,0.0402,0.0149
