Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Process,Motors,Air_Compressors
1,WEEKDAY,0,0.0721,0.0017,0.0446,0.0082,0.0004,0.0353,0.0530,0.0730,0.0098,0.0078,0.0177,0.0005,0.0011
1,WEEKDAY,1,0.0819,0.0010,0.0451,0.0081,0.0004,0.0352,0.0530,0.0675,0.0095,0.0064,0.0000,0.0001,0.0000
1,WEEKDAY,2,0.0905,0.0018,0.0452,0.0082,0.0002,0.0351,0.0530,0.0652,0.0094,0.0061,0.0114,0.0003,0.0007
1,WEEKDAY,3,0.0791,0.0029,0.0461,0.0086,0.0002,0.0352,0.0530,0.0709,0.0102,0.0078,0.0769,0.0026,0.0052
1,WEEKDAY,4,0.0730,0.0038,0.0462,0.0098,0.0017,0.0357,0.0530,0.0982,0.0155,0.0136,0.1172,0.0117,0.0100
1,WEEKDAY,5,0.0641,0.0028,0.0467,0.0123,0.0065,0.0374,0.0530,0.1361,0.0269,0.0207,0.1418,0.0286,0.0162
1,WEEKDAY,6,0.0627,0.0023,0.0478,0.0171,0.0164,0.0384,0.0281,0.3240,0.0431,0.0296,0.1561,0.0424,0.0208
1,WEEKDAY,7,0.0863,0.0203,0.4040,0.0232,0.0280,0.0394,0.0000,0.3782,0.0622,0.0392,0.1581,0.0499,0.0230
1,WEEKDAY,8,0.4494,0.0297,0.4768,0.0268,0.0350,0.0402,0.0000,0.4245,0.0769,0.0462,0.1581,0.0523,0.0237
1,WEEKDAY,9,0.3323,0.0567,0.4662,0.0272,0.0375,0.0418,0.0000,0.4308,0.0826,0.0486,0.1581,0.0527,0.0238
1,WEEKDAY,10,0.1465,0.0891,0.4339,0.0271,0.0380,0.0424,0.0000,0.4312,0.0836,0.0489,0.1581,0.0527,0.0238
1,WEEKDAY,11,0.0940,0.1503,0.4288,0.0276,0.0380,0.0428,0.0000,0.4308,0.0836,0.0489,0.1581,0.0527,0.0238
1,WEEKDAY,12,0.0677,0.2208,0.4274,0.0274,0.0378,0.0436,0.0000,0.4308,0.0835,0.0489,0.1581,0.0527,0.0238
1,WEEKDAY,13,0.0502,0.2929,0.4268,0.0268,0.0375,0.0437,0.0000,0.4308,0.0829,0.0489,0.1581,0.0527,0.0238
1,WEEKDAY,14,0.0512,0.3579,0.4262,0.0268,0.0365,0.0444,0.0000,0.4291,0.0810,0.0489,0.1581,0.0526,0.0238
1,WEEKDAY,15,0.0611,0.3702,0.4251,0.0264,0.0325,0.0443,0.0000,0.4178,0.0736,0.0484,0.1581,0.0520,0.0236
1,WEEKDAY,16,0.0825,0.3422,0.4238,0.0225,0.0276,0.0425,0.0000,0.3872,0.0580,0.0448,0.1581,0.0478,0.0223
1,WEEKDAY,17,0.0074,0.0648,0.0783,0.0177,0.0199,0.0410,0.0281,0.2853,0.0419,0.0385,0.1581,0.0362,0.0189
1,WEEKDAY,18,0.0107,0.0391,0.0672,0.0137,0.0135,0.0391,0.0616,0.2356,0.0289,0.0317,0.1578,0.0216,0.0147
1,WEEKDAY,19,0.0167,0.0322,0.0670,0.0114,0.0088,0.0382,0.0616,0.1928,0.0199,0.0250,0.1565,0.0114,0.0119
1,WEEKDAY,20,0.0273,0.0207,0.0567,0.0093,0.0035,0.0376,0.0616,0.1496,0.0139,0.0168,0.1513,0.0056,0.0102
1,WEEKDAY,21,0.0383,0.0081,0.0422,0.0084,0.0010,0.0366,0.0616,0.1168,0.0111,0.0129,0.1420,0.0032,0.0091
1,WEEKDAY,22,0.0404,0.0065,0.0427,0.0087,0.0006,0.0365,0.0530,0.0943,0.0109,0.0143,0.1238,0.0026,0.0079
1,WEEKDAY,23,0.0486,0.0032,0.0434,0.0083,0.0005,0.0355,0.0530,0.0843,0.0103,0.0118,0.0916,0.0019,0.0058
1,SATURDAY,0,0.0444,0.0016,0.0188,0.0079,0.0004,0.0350,0.0530,0.0626,0.0094,0.0046,0.0000,0.0000,0.0000
1,SATURDAY,1,0.0464,0.0000,0.0202,0.0079,0.0003,0.0350,0.0530,0.0608,0.0093,0.0050,0.0000,0.0000,0.0000
1,SATURDAY,2,0.0480,0.0000,0.0209,0.0082,0.0001,0.0350,0.0530,0.0629,0.0094,0.0080,0.0000,0.0003,0.0000
1,SATURDAY,3,0.0450,0.0000,0.0223,0.0086,0.0004,0.0350,0.0530,0.0899,0.0109,0.0118,0.0000,0.0017,0.0003
1,SATURDAY,4,0.0399,0.0023,0.0227,0.0088,0.0016,0.0351,0.0530,0.1277,0.0142,0.0144,0.0000,0.0074,0.0016
1,SATURDAY,5,0.0388,0.0023,0.0231,0.0092,0.0038,0.0361,0.0530,0.1650,0.0179,0.0170,0.0000,0.0145,0.0031
1,SATURDAY,6,0.0398,0.0000,0.0243,0.0106,0.0092,0.0361,0.0281,0.1997,0.0215,0.0218,0.0000,0.0163,0.0035
1,SATURDAY,7,0.0697,0.0260,0.3430,0.0124,0.0190,0.0361,0.0000,0.2330,0.0260,0.0259,0.0000,0.0169,0.0036
1,SATURDAY,8,0.0263,0.0171,0.3916,0.0134,0.0247,0.0361,0.0000,0.2613,0.0291,0.0265,0.0000,0.0170,0.0036
1,SATURDAY,9,0.0214,0.0307,0.3939,0.0134,0.0257,0.0371,0.0000,0.2750,0.0304,0.0265,0.0000,0.0170,0.0036
1,SATURDAY,10,0.0149,0.0433,0.3946,0.0134,0.0255,0.0374,0.0000,0.2755,0.0308,0.0261,0.0000,0.0170,0.0036
1,SATURDAY,11,0.0306,0.1390,0.3962,0.0132,0.0239,0.0377,0.0000,0.2705,0.0304,0.0244,0.0000,0.0170,0.0036
1,SATURDAY,12,0.0049,0.1896,0.3982,0.0125,0.0185,0.0384,0.0000,0.2528,0.0293,0.0215,0.0000,0.0170,0.0036
1,SATURDAY,13,0.0000,0.2503,0.3589,0.0117,0.0099,0.0383,0.0000,0.2358,0.0266,0.0178,0.0000,0.0165,0.0035
1,SATURDAY,14,0.0000,0.2925,0.3476,0.0113,0.0033,0.0390,0.0000,0.2116,0.0231,0.0148,0.0000,0.0155,0.0032
1,SATURDAY,15,0.0008,0.3007,0.3315,0.0105,0.0021,0.0389,0.0000,0.1916,0.0199,0.0137,0.0000,0.0134,0.0027
1,SATURDAY,16,0.0023,0.2773,0.3218,0.0091,0.0017,0.0380,0.0000,0.1678,0.0163,0.0121,0.0000,0.0101,0.0019
1,SATURDAY,17,0.0056,0.0486,0.0263,0.0083,0.0010,0.0378,0.0281,0.1377,0.0122,0.0074,0.0000,0.0050,0.0007
1,SATURDAY,18,0.0138,0.0321,0.0248,0.0082,0.0008,0.0370,0.0616,0.1228,0.0112,0.0091,0.0000,0.0014,0.0001
1,SATURDAY,19,0.0236,0.0266,0.0253,0.0080,0.0006,0.0369,0.0616,0.1064,0.0100,0.0059,0.0000,0.0002,0.0000
1,SATURDAY,20,0.0265,0.0184,0.0214,0.0079,0.0006,0.0369,0.0616,0.0950,0.0098,0.0050,0.0000,0.0000,0.0000
1,SATURDAY,21,0.0300,0.0160,0.0210,0.0079,0.0005,0.0360,0.0616,0.0857,0.0097,0.0049,0.0000,0.0000,0.0000
1,SATURDAY,22,0.0349,0.0091,0.0209,0.0079,0.0005,0.0359,0.0530,0.0670,0.0096,0.0048,0.0000,0.0000,0.0000
1,SATURDAY,23,0.0397,0.0063,0.0204,0.0079,0.0004,0.0350,0.0530,0.0648,0.0095,0.0047,0.0000,0.0000,0.0000
1,SUNDAY,0,0.0164,0.0016,0.0084,0.0079,0.0004,0.0350,0.0530,0.0626,0.0094,0.0046,0.0000,0.0000,0.0000
1,SUNDAY,1,0.0177,0.0001,0.0087,0.0079,0.0003,0.0349,0.0530,0.0606,0.0093,0.0048,0.0000,0.0001,0.0000
1,SUNDAY,2,0.0196,0.0000,0.0089,0.0082,0.0001,0.0350,0.0530,0.0610,0.0094,0.0067,0.0000,0.0005,0.0000
1,SUNDAY,3,0.0194,0.0000,0.0099,0.0084,0.0004,0.0350,0.0530,0.0863,0.0111,0.0095,0.0000,0.0019,0.0004
1,SUNDAY,4,0.0185,0.0000,0.0103,0.0084,0.0013,0.0351,0.0530,0.1219,0.0139,0.0115,0.0000,0.0076,0.0016
1,SUNDAY,5,0.0177,0.0000,0.0106,0.0085,0.0021,0.0360,0.0530,0.1514,0.0164,0.0120,0.0000,0.0145,0.0031
1,SUNDAY,6,0.0173,0.0000,0.0118,0.0085,0.0024,0.0359,0.0281,0.1643,0.0174,0.0120,0.0000,0.0163,0.0034
1,SUNDAY,7,0.0321,0.0000,0.3048,0.0085,0.0025,0.0358,0.0000,0.1756,0.0180,0.0121,0.0000,0.0169,0.0036
1,SUNDAY,8,0.0263,0.0023,0.3015,0.0085,0.0026,0.0356,0.0000,0.1862,0.0181,0.0121,0.0000,0.0170,0.0036
