Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Process,Motors,Air_Compressors
1,WEEKDAY,0,0.0423,0.0162,0.0238,0.0017,0.0006,1.4201,0.0780,0.1343,0.0052,0.0399,0.0285,0.1255,0.0129
1,WEEKDAY,1,0.0668,0.0139,0.0241,0.0017,0.0010,1.4214,0.0766,0.1436,0.0053,0.0375,0.0285,0.1184,0.0126
1,WEEKDAY,2,0.0719,0.0121,0.0239,0.0018,0.0030,1.4183,0.0766,0.2281,0.0067,0.0389,0.0285,0.1273,0.0142
1,WEEKDAY,3,0.0724,0.0112,0.0548,0.0023,0.0041,1.4161,0.0766,0.2940,0.0086,0.0497,0.0285,0.1872,0.0178
1,WEEKDAY,4,0.0557,0.0144,0.0842,0.0043,0.0052,1.4145,0.0766,0.4471,0.0130,0.0822,0.0285,0.3307,0.0272
1,WEEKDAY,5,0.0491,0.0458,0.0918,0.0055,0.0063,1.5022,0.0473,0.5331,0.0173,0.1046,0.0285,0.4324,0.0343
1,WEEKDAY,6,0.2621,0.0565,0.0990,0.0060,0.0071,1.4820,0.0394,0.5698,0.0209,0.1138,0.0285,0.4952,0.0380
1,WEEKDAY,7,0.4081,0.0604,0.1149,0.0062,0.0084,1.4390,0.0000,0.5836,0.0244,0.1176,0.0285,0.5180,0.0393
1,WEEKDAY,8,0.5094,0.0745,0.1219,0.0061,0.0086,1.4232,0.0000,0.5855,0.0253,0.1185,0.0285,0.5222,0.0395
1,WEEKDAY,9,0.3864,0.1449,0.1301,0.0061,0.0086,1.5325,0.0000,0.5803,0.0256,0.1187,0.0285,0.5099,0.0390
1,WEEKDAY,10,0.2687,0.2567,0.1434,0.0062,0.0086,1.5736,0.0000,0.5797,0.0257,0.1187,0.0285,0.5099,0.0390
1,WEEKDAY,11,0.1781,0.3455,0.1531,0.0063,0.0086,1.6197,0.0000,0.5795,0.0257,0.1187,0.0285,0.5099,0.0390
1,WEEKDAY,12,0.1283,0.4191,0.1622,0.0063,0.0086,1.7368,0.0000,0.5721,0.0257,0.1187,0.0285,0.5222,0.0395
1,WEEKDAY,13,0.1048,0.4604,0.1667,0.0062,0.0086,1.7552,0.0000,0.5723,0.0256,0.1187,0.0285,0.5284,0.0398
1,WEEKDAY,14,0.0917,0.4677,0.1676,0.0061,0.0086,1.8551,0.0000,0.5696,0.0252,0.1186,0.0285,0.5346,0.0401
1,WEEKDAY,15,0.0908,0.4012,0.1538,0.0061,0.0085,1.8593,0.0000,0.5592,0.0241,0.1185,0.0285,0.5402,0.0402
1,WEEKDAY,16,0.0994,0.2926,0.1375,0.0060,0.0081,1.7603,0.0000,0.5551,0.0224,0.1177,0.0285,0.5390,0.0399
1,WEEKDAY,17,0.0321,0.2142,0.1236,0.0053,0.0067,1.7375,0.0322,0.5273,0.0200,0.1131,0.0285,0.4989,0.0380
1,WEEKDAY,18,0.0219,0.1583,0.1168,0.0046,0.0051,1.6296,0.0652,0.4863,0.0169,0.1034,0.0285,0.4043,0.0344
1,WEEKDAY,19,0.0232,0.0847,0.1030,0.0039,0.0041,1.6143,0.0766,0.4191,0.0137,0.0869,0.0285,0.2751,0.0285
1,WEEKDAY,20,0.0236,0.0535,0.0564,0.0021,0.0027,1.6077,0.0780,0.2627,0.0084,0.0583,0.0285,0.1826,0.0191
1,WEEKDAY,21,0.0268,0.0387,0.0536,0.0019,0.0013,1.5118,0.0780,0.1847,0.0063,0.0482,0.0285,0.1509,0.0157
1,WEEKDAY,22,0.0298,0.0302,0.0522,0.0028,0.0008,1.5210,0.0780,0.2067,0.0068,0.0602,0.0285,0.1504,0.0182
1,WEEKDAY,23,0.0350,0.0243,0.0513,0.0020,0.0007,1.4251,0.0780,0.1634,0.0058,0.0492,0.0285,0.1422,0.0152
1,SATURDAY,0,0.0301,0.0300,0.0256,0.0016,0.0006,1.4200,0.0780,0.1241,0.0048,0.0371,0.0285,0.0806,0.0110
1,SATURDAY,1,0.0301,0.0244,0.0249,0.0017,0.0006,1.4214,0.0766,0.1331,0.0051,0.0389,0.0285,0.0699,0.0115
1,SATURDAY,2,0.0353,0.0188,0.0241,0.0019,0.0008,1.4181,0.0766,0.1960,0.0067,0.0520,0.0285,0.0800,0.0174
1,SATURDAY,3,0.0367,0.0166,0.0239,0.0022,0.0009,1.4157,0.0766,0.2560,0.0084,0.0647,0.0285,0.0830,0.0210
1,SATURDAY,4,0.0206,0.0145,0.0277,0.0024,0.0010,1.4137,0.0766,0.2962,0.0095,0.0719,0.0285,0.0855,0.0223
1,SATURDAY,5,0.0210,0.0128,0.0275,0.0024,0.0014,1.5010,0.0473,0.3201,0.0105,0.0736,0.0285,0.0876,0.0230
1,SATURDAY,6,0.0451,0.0111,0.0465,0.0024,0.0017,1.4805,0.0394,0.3319,0.0114,0.0736,0.0285,0.0880,0.0232
1,SATURDAY,7,0.1647,0.0102,0.0590,0.0024,0.0027,1.4371,0.0000,0.3424,0.0122,0.0736,0.0285,0.0881,0.0233
1,SATURDAY,8,0.1383,0.0115,0.0582,0.0024,0.0027,1.4211,0.0000,0.3453,0.0123,0.0736,0.0285,0.0882,0.0233
1,SATURDAY,9,0.1126,0.0162,0.0576,0.0024,0.0027,1.5303,0.0000,0.3371,0.0123,0.0736,0.0285,0.0882,0.0233
1,SATURDAY,10,0.0832,0.0250,0.0585,0.0024,0.0027,1.5713,0.0000,0.3371,0.0123,0.0736,0.0285,0.0882,0.0233
1,SATURDAY,11,0.0606,0.0400,0.0589,0.0024,0.0027,1.6174,0.0000,0.3373,0.0123,0.0735,0.0285,0.0882,0.0233
1,SATURDAY,12,0.0188,0.0572,0.0613,0.0025,0.0027,1.7345,0.0000,0.3323,0.0122,0.0732,0.0285,0.1005,0.0239
1,SATURDAY,13,0.0172,0.0793,0.0656,0.0025,0.0027,1.7529,0.0000,0.3270,0.0120,0.0727,0.0285,0.1128,0.0244
1,SATURDAY,14,0.0185,0.0950,0.0694,0.0025,0.0027,1.8528,0.0000,0.3164,0.0116,0.0720,0.0285,0.1189,0.0246
1,SATURDAY,15,0.0173,0.0738,0.0636,0.0024,0.0027,1.8571,0.0000,0.3024,0.0108,0.0702,0.0285,0.1182,0.0242
1,SATURDAY,16,0.0171,0.0615,0.0605,0.0023,0.0026,1.7582,0.0000,0.2859,0.0094,0.0650,0.0285,0.1144,0.0226
1,SATURDAY,17,0.0183,0.0506,0.0602,0.0019,0.0019,1.7355,0.0322,0.1897,0.0066,0.0484,0.0285,0.1002,0.0170
1,SATURDAY,18,0.0183,0.0420,0.0427,0.0020,0.0010,1.6281,0.0652,0.1923,0.0071,0.0531,0.0285,0.1107,0.0184
1,SATURDAY,19,0.0182,0.0342,0.0395,0.0017,0.0007,1.6131,0.0766,0.1481,0.0055,0.0419,0.0285,0.1030,0.0149
1,SATURDAY,20,0.0184,0.0260,0.0342,0.0017,0.0006,1.6072,0.0780,0.1309,0.0049,0.0389,0.0285,0.1010,0.0127
1,SATURDAY,21,0.0191,0.0214,0.0339,0.0017,0.0006,1.5115,0.0780,0.1289,0.0048,0.0384,0.0285,0.1008,0.0123
1,SATURDAY,22,0.0197,0.0176,0.0325,0.0017,0.0006,1.5207,0.0780,0.1281,0.0048,0.0380,0.0285,0.1005,0.0122
1,SATURDAY,23,0.0207,0.0141,0.0322,0.0017,0.0006,1.4250,0.0780,0.1270,0.0048,0.0376,0.0285,0.1062,0.0123
1,SUNDAY,0,0.0357,0.0101,0.0218,0.0017,0.0005,1.4200,0.0780,0.1046,0.0048,0.0286,0.0285,0.0811,0.0113
1,SUNDAY,1,0.0330,0.0074,0.0213,0.0018,0.0005,1.4214,0.0766,0.1106,0.0050,0.0304,0.0285,0.0734,0.0124
1,SUNDAY,2,0.0445,0.0056,0.0201,0.0022,0.0007,1.4181,0.0766,0.1628,0.0064,0.0441,0.0285,0.1038,0.0171
1,SUNDAY,3,0.0374,0.0062,0.0180,0.0022,0.0009,1.4157,0.0766,0.2209,0.0084,0.0644,0.0285,0.2253,0.0216
1,SUNDAY,4,0.0405,0.0108,0.0200,0.0023,0.0012,1.4138,0.0766,0.2582,0.0099,0.0840,0.0285,0.4036,0.0285
1,SUNDAY,5,0.0339,0.0430,0.0319,0.0024,0.0013,1.5011,0.0473,0.2743,0.0107,0.0877,0.0285,0.4494,0.0311
1,SUNDAY,6,0.0630,0.0524,0.0376,0.0024,0.0014,1.4805,0.0394,0.2826,0.0110,0.0878,0.0285,0.4629,0.0318
1,SUNDAY,7,0.0502,0.0538,0.0515,0.0024,0.0014,1.4371,0.0000,0.2880,0.0111,0.0878,0.0285,0.4691,0.0320
1,SUNDAY,8,0.0462,0.0596,0.0522,0.0024,0.0014,1.4211,0.0000,0.2896,0.0111,0.0878,0.0285,0.4700,0.0321
1,SUNDAY,9,0.0342,0.0717,0.0528,0.0024,0.0014,1.5303,0.0000,0.2816,0.0111,0.0878,0.0285,0.4700,0.0321
1,SUNDAY,10,0.0353,0.0861,0.0548,0.0024,0.0014,1.5713,0.0000,0.2815,0.0111,0.0878,0.0285,0.4700,0.0321
1,SUNDAY,11,0.0296,0.1065,0.0565,0.0024,0.0014,1.6175,0.0000,0.2844,0.0111,0.0875,0.0285,0.4700,0.0321
1,SUNDAY,12,0.0220,0.1266,0.0588,0.0024,0.0014,1.7345,0.0000,0.2788,0.0111,0.0867,0.0285,0.4823,0.0327
1,SUNDAY,13,0.0177,0.1463,0.0592,0.0024,0.0014,1.7530,0.0000,0.2784,0.0110,0.0852,0.0285,0.4937,0.0332
1,SUNDAY,14,0.0169,0.1600,0.0602,0.0024,0.0013,1.8529,0.0000,0.2795,0.0109,0.0827,0.0285,0.4928,0.0330
