Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Process,Motors,Air_Compressors
1,WEEKDAY,0,0.0698,0.0479,0.1591,0.0179,0.0202,0.1798,0.2036,0.2081,0.0540,0.0506,0.2378,0.0471,0.0154
1,WEEKDAY,1,0.0757,0.0452,0.1597,0.0173,0.0160,0.1789,0.1991,0.1978,0.0536,0.0483,0.2357,0.0459,0.0149
1,WEEKDAY,2,0.0816,0.0415,0.1560,0.0170,0.0148,0.1782,0.1954,0.1960,0.0536,0.0473,0.2365,0.0460,0.0153
1,WEEKDAY,3,0.0876,0.0388,0.1584,0.0174,0.0175,0.1781,0.1903,0.2049,0.0553,0.0497,0.2495,0.0509,0.0179
1,WEEKDAY,4,0.0937,0.0415,0.1683,0.0195,0.0272,0.1795,0.1879,0.2455,0.0596,0.0574,0.2825,0.0643,0.0238
1,WEEKDAY,5,0.1006,0.0489,0.1798,0.0241,0.0466,0.1881,0.1835,0.3351,0.0715,0.0725,0.3127,0.0871,0.0359
1,WEEKDAY,6,0.1529,0.0678,0.2211,0.0317,0.0690,0.1895,0.1277,0.4662,0.0937,0.0956,0.3537,0.1207,0.0521
1,WEEKDAY,7,0.2251,0.0913,0.2792,0.0406,0.0833,0.1897,0.0044,0.6048,0.1230,0.1254,0.4212,0.1536,0.0698
1,WEEKDAY,8,0.2370,0.1219,0.3276,0.0497,0.0931,0.1914,0.0041,0.7135,0.1472,0.1451,0.4652,0.1786,0.0819
1,WEEKDAY,9,0.1819,0.1855,0.3437,0.0543,0.1026,0.2012,0.0041,0.7592,0.1626,0.1559,0.4972,0.1897,0.0871
1,WEEKDAY,10,0.1368,0.2667,0.3622,0.0558,0.1104,0.2055,0.0040,0.7705,0.1685,0.1594,0.5106,0.1938,0.0889
1,WEEKDAY,11,0.1037,0.3457,0.3660,0.0574,0.1157,0.2095,0.0040,0.7690,0.1696,0.1615,0.5125,0.1947,0.0893
1,WEEKDAY,12,0.0862,0.4038,0.3686,0.0578,0.1148,0.2174,0.0040,0.7679,0.1695,0.1602,0.5126,0.1961,0.0895
1,WEEKDAY,13,0.0761,0.4447,0.3703,0.0561,0.1070,0.2185,0.0040,0.7662,0.1671,0.1580,0.5126,0.1939,0.0888
1,WEEKDAY,14,0.0726,0.4571,0.3696,0.0546,0.0998,0.2248,0.0040,0.7566,0.1618,0.1544,0.5044,0.1890,0.0859
1,WEEKDAY,15,0.0742,0.4280,0.3618,0.0520,0.0962,0.2244,0.0043,0.7346,0.1514,0.1487,0.4912,0.1794,0.0793
1,WEEKDAY,16,0.0806,0.3368,0.3397,0.0484,0.0972,0.2166,0.0088,0.6913,0.1359,0.1381,0.4430,0.1620,0.0662
1,WEEKDAY,17,0.0855,0.2594,0.3184,0.0436,0.0974,0.2132,0.1563,0.6284,0.1114,0.1231,0.4148,0.1402,0.0517
1,WEEKDAY,18,0.0824,0.1888,0.2795,0.0380,0.0915,0.2044,0.2250,0.5535,0.0890,0.1078,0.3844,0.1215,0.0404
1,WEEKDAY,19,0.0694,0.1422,0.2503,0.0333,0.0818,0.2017,0.2411,0.4837,0.0754,0.0946,0.3524,0.1039,0.0327
