Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Process,Motors,Air_Compressors
1,WEEKDAY,0,0.3780,0.0014,0.2290,0.0439,0.0019,0.0596,0.1465,0.1235,0.1559,0.0230,0.0000,0.0211,0.0135
1,WEEKDAY,1,0.4216,0.0027,0.2350,0.0439,0.0019,0.0596,0.1465,0.1226,0.1559,0.0230,0.0000,0.0211,0.0135
1,WEEKDAY,2,0.4853,0.0010,0.2462,0.0439,0.0019,0.0596,0.1465,0.1226,0.1559,0.0230,0.0000,0.0211,0.0135
1,WEEKDAY,3,0.4970,0.0018,0.2477,0.0439,0.0019,0.0596,0.1399,0.1248,0.1564,0.0230,0.0000,0.0211,0.0135
1,WEEKDAY,4,0.4898,0.0009,0.2496,0.0443,0.0022,0.0596,0.1399,0.1479,0.1627,0.0249,0.0000,0.0216,0.0175
1,WEEKDAY,5,0.4915,0.0018,0.2525,0.0473,0.0038,0.0600,0.1399,0.2350,0.1896,0.0392,0.0000,0.0277,0.0588
1,WEEKDAY,6,0.7833,0.0033,0.2861,0.0548,0.0117,0.0615,0.0800,0.4237,0.2703,0.0797,0.0486,0.0812,0.1777
1,WEEKDAY,7,1.0470,0.0115,0.3665,0.0669,0.0246,0.0649,0.0000,0.6524,0.3874,0.1376,0.2432,0.2318,0.2480
1,WEEKDAY,8,0.7226,0.0253,0.4308,0.0781,0.0330,0.0680,0.0000,0.8119,0.4630,0.1915,0.3225,0.2998,0.2762
1,WEEKDAY,9,0.7853,0.0371,0.4259,0.0851,0.0352,0.0696,0.0000,0.8734,0.5023,0.2206,0.3429,0.3190,0.2871
1,WEEKDAY,10,0.6142,0.0537,0.4172,0.0845,0.0353,0.0698,0.0000,0.8714,0.5154,0.2270,0.3520,0.3267,0.2913
