Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Process,Motors,Air_Compressors
1,WEEKDAY,0,0.0806,0.1106,0.2016,0.0340,0.0038,0.0867,0.1536,0.2408,0.2173,0.1465,0.0370,0.0561,0.0196
1,WEEKDAY,1,0.0934,0.0995,0.2055,0.0340,0.0038,0.0867,0.1536,0.2352,0.2173,0.1465,0.0370,0.0561,0.0196
1,WEEKDAY,2,0.1069,0.0930,0.2114,0.0340,0.0039,0.0868,0.1536,0.2343,0.2174,0.1474,0.0370,0.0562,0.0199
1,WEEKDAY,3,0.1223,0.0893,0.2184,0.0342,0.0042,0.0875,0.1536,0.2372,0.2183,0.1524,0.0371,0.0568,0.0210
1,WEEKDAY,4,0.1622,0.0816,0.2877,0.0350,0.0052,0.0882,0.1536,0.2516,0.2227,0.1567,0.0381,0.0586,0.0220
1,WEEKDAY,5,0.1852,0.0751,0.3147,0.0366,0.0071,0.0893,0.1536,0.3033,0.2344,0.1646,0.0412,0.0691,0.0252
1,WEEKDAY,6,0.1913,0.0802,0.3198,0.0417,0.0137,0.0911,0.1100,0.4596,0.2790,0.1892,0.0467,0.1139,0.0338
1,WEEKDAY,7,0.2682,0.1411,0.3875,0.0503,0.0298,0.0946,0.0043,0.6953,0.3579,0.2227,0.0585,0.2038,0.0456
1,WEEKDAY,8,0.3974,0.2081,0.4791,0.0599,0.0507,0.0982,0.0043,0.8722,0.4189,0.2505,0.0649,0.2621,0.0523
1,WEEKDAY,9,0.2470,0.3244,0.5039,0.0666,0.0644,0.1009,0.0043,0.9586,0.4528,0.2643,0.0669,0.2854,0.0547
1,WEEKDAY,10,0.1614,0.4057,0.5058,0.0672,0.0677,0.1016,0.0043,0.9691,0.4654,0.2667,0.0676,0.2933,0.0555
1,WEEKDAY,11,0.1169,0.4711,0.5093,0.0672,0.0679,0.1017,0.0043,0.9527,0.4672,0.2669,0.0677,0.2945,0.0557
1,WEEKDAY,12,0.0963,0.5276,0.5119,0.0674,0.0668,0.1018,0.0043,0.9510,0.4669,0.2669,0.0677,0.2946,0.0557
1,WEEKDAY,13,0.0829,0.5591,0.5133,0.0663,0.0650,0.1015,0.0043,0.9564,0.4610,0.2667,0.0676,0.2940,0.0556
1,WEEKDAY,14,0.0779,0.5751,0.5137,0.0651,0.0606,0.1011,0.0043,0.9565,0.4514,0.2630,0.0666,0.2872,0.0548
1,WEEKDAY,15,0.0829,0.5516,0.5118,0.0628,0.0518,0.1000,0.0043,0.9180,0.4237,0.2533,0.0635,0.2614,0.0519
1,WEEKDAY,16,0.1000,0.4707,0.4979,0.0583,0.0381,0.0978,0.0043,0.8256,0.3770,0.2370,0.0576,0.2119,0.0459
1,WEEKDAY,17,0.1114,0.3600,0.4192,0.0512,0.0223,0.0953,0.1134,0.7183,0.3084,0.2140,0.0494,0.1542,0.0381
1,WEEKDAY,18,0.1128,0.2726,0.3465,0.0430,0.0125,0.0924,0.1546,0.5908,0.2548,0.1893,0.0412,0.1089,0.0307
1,WEEKDAY,19,0.0727,0.2444,0.3138,0.0375,0.0084,0.0906,0.1612,0.4868,0.2350,0.1724,0.0375,0.0869,0.0254
1,WEEKDAY,20,0.0859,0.2197,0.3087,0.0351,0.0065,0.0892,0.1578,0.3940,0.2276,0.1583,0.0370,0.0721,0.0225
1,WEEKDAY,21,0.0608,0.1732,0.2757,0.0345,0.0049,0.0876,0.1578,0.3316,0.2213,0.1490,0.0370,0.0638,0.0207
1,WEEKDAY,22,0.0562,0.1402,0.2603,0.0341,0.0040,0.0871,0.1578,0.2856,0.2180,0.1468,0.0370,0.0578,0.0198
1,WEEKDAY,23,0.0577,0.1178,0.1926,0.0340,0.0038,0.0868,0.1578,0.2553,0.2174,0.1465,0.0370,0.0563,0.0196
1,SATURDAY,0,0.0550,0.1283,0.1858,0.0340,0.0039,0.0867,0.1536,0.2342,0.2173,0.1465,0.0370,0.0561,0.0196
1,SATURDAY,1,0.0575,0.1272,0.1860,0.0340,0.0038,0.0867,0.1536,0.2342,0.2173,0.1465,0.0370,0.0562,0.0197
1,SATURDAY,2,0.0613,0.1010,0.1853,0.0340,0.0039,0.0868,0.1536,0.2353,0.2174,0.1469,0.0370,0.0562,0.0199
1,SATURDAY,3,0.0641,0.0970,0.1852,0.0341,0.0044,0.0870,0.1536,0.2402,0.2185,0.1491,0.0370,0.0568,0.0207
1,SATURDAY,4,0.0834,0.0872,0.1991,0.0344,0.0054,0.0872,0.1536,0.2465,0.2211,0.1521,0.0370,0.0591,0.0215
1,SATURDAY,5,0.0938,0.0787,0.2081,0.0347,0.0064,0.0877,0.1536,0.2711,0.2279,0.1546,0.0370,0.0664,0.0238
1,SATURDAY,6,0.1535,0.0791,0.2260,0.0355,0.0091,0.0880,0.1100,0.3190,0.2411,0.1606,0.0370,0.0811,0.0295
1,SATURDAY,7,0.1638,0.1079,0.2553,0.0362,0.0119,0.0884,0.0043,0.3804,0.2547,0.1697,0.0370,0.0994,0.0352
1,SATURDAY,8,0.0997,0.1414,0.2560,0.0366,0.0133,0.0887,0.0043,0.4183,0.2651,0.1792,0.0371,0.1132,0.0379
1,SATURDAY,9,0.0713,0.2481,0.2617,0.0367,0.0135,0.0891,0.0043,0.4227,0.2702,0.1851,0.0371,0.1173,0.0388
1,SATURDAY,10,0.0587,0.3239,0.2689,0.0365,0.0127,0.0892,0.0043,0.4055,0.2646,0.1863,0.0371,0.1177,0.0388
1,SATURDAY,11,0.0513,0.3742,0.2695,0.0363,0.0115,0.0892,0.0043,0.3664,0.2542,0.1860,0.0371,0.1175,0.0385
1,SATURDAY,12,0.0487,0.4041,0.2712,0.0360,0.0100,0.0893,0.0043,0.3373,0.2457,0.1851,0.0371,0.1166,0.0377
1,SATURDAY,13,0.0500,0.4045,0.2678,0.0357,0.0088,0.0891,0.0043,0.3163,0.2406,0.1839,0.0371,0.1145,0.0366
1,SATURDAY,14,0.0484,0.4233,0.2759,0.0353,0.0078,0.0893,0.0043,0.3070,0.2376,0.1825,0.0371,0.1120,0.0356
1,SATURDAY,15,0.0480,0.3870,0.2593,0.0351,0.0069,0.0892,0.0043,0.2988,0.2348,0.1804,0.0371,0.1080,0.0344
1,SATURDAY,16,0.0492,0.3478,0.2469,0.0350,0.0060,0.0888,0.0043,0.2889,0.2319,0.1771,0.0371,0.1029,0.0328
1,SATURDAY,17,0.0512,0.3139,0.2432,0.0348,0.0052,0.0885,0.1134,0.2762,0.2272,0.1718,0.0370,0.0941,0.0303
1,SATURDAY,18,0.0498,0.2792,0.2243,0.0346,0.0045,0.0880,0.1546,0.2568,0.2231,0.1635,0.0370,0.0783,0.0265
1,SATURDAY,19,0.0520,0.2418,0.2178,0.0343,0.0042,0.0878,0.1612,0.2489,0.2207,0.1566,0.0370,0.0707,0.0235
1,SATURDAY,20,0.0597,0.2206,0.2236,0.0342,0.0041,0.0875,0.1578,0.2457,0.2198,0.1508,0.0370,0.0684,0.0215
1,SATURDAY,21,0.0659,0.1870,0.2200,0.0341,0.0040,0.0872,0.1578,0.2426,0.2191,0.1484,0.0370,0.0656,0.0209
1,SATURDAY,22,0.0668,0.1563,0.2105,0.0340,0.0039,0.0871,0.1578,0.2381,0.2177,0.1469,0.0370,0.0579,0.0199
1,SATURDAY,23,0.0678,0.1383,0.2019,0.0340,0.0039,0.0868,0.1578,0.2368,0.2174,0.1465,0.0370,0.0562,0.0196
1,SUNDAY,0,0.0791,0.0946,0.1855,0.0340,0.0039,0.0867,0.1536,0.2342,0.2173,0.1465,0.0370,0.0699,0.0260
1,SUNDAY,1,0.0877,0.0795,0.1883,0.0340,0.0038,0.0867,0.1536,0.2341,0.2173,0.1465,0.0370,0.0703,0.0261
1,SUNDAY,2,0.0932,0.0755,0.1883,0.0340,0.0038,0.0868,0.1536,0.2342,0.2173,0.1468,0.0370,0.0703,0.0262
1,SUNDAY,3,0.1201,0.0669,0.1986,0.0340,0.0039,0.0869,0.1536,0.2348,0.2175,0.1485,0.0370,0.0707,0.0266
1,SUNDAY,4,0.1320,0.0653,0.2027,0.0340,0.0039,0.0870,0.1536,0.2356,0.2177,0.1497,0.0370,0.0722,0.0270
1,SUNDAY,5,0.1760,0.0639,0.2122,0.0341,0.0043,0.0874,0.1536,0.2357,0.2192,0.1514,0.0370,0.0758,0.0283
1,SUNDAY,6,0.1889,0.0555,0.2170,0.0343,0.0059,0.0875,0.1100,0.2476,0.2239,0.1564,0.0370,0.0813,0.0321
1,SUNDAY,7,0.1900,0.0753,0.2392,0.0344,0.0073,0.0878,0.0043,0.2588,0.2277,0.1640,0.0370,0.0862,0.0357
1,SUNDAY,8,0.1184,0.0919,0.2297,0.0345,0.0078,0.0879,0.0043,0.2686,0.2299,0.1717,0.0370,0.0887,0.0372
1,SUNDAY,9,0.0843,0.1393,0.2232,0.0345,0.0080,0.0884,0.0043,0.2710,0.2326,0.1765,0.0370,0.0894,0.0377
1,SUNDAY,10,0.0576,0.1858,0.2153,0.0345,0.0080,0.0885,0.0043,0.2714,0.2331,0.1777,0.0370,0.0894,0.0377
1,SUNDAY,11,0.0492,0.2125,0.2109,0.0345,0.0078,0.0886,0.0043,0.2713,0.2331,0.1776,0.0370,0.0894,0.0374
1,SUNDAY,12,0.0467,0.2239,0.2115,0.0345,0.0074,0.0888,0.0043,0.2708,0.2327,0.1771,0.0370,0.0893,0.0368
