Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Process,Motors,Air_Compressors
1,WEEKDAY,0,0.0616,0.0055,0.2274,0.0020,0.0001,0.0869,0.0451,0.1246,0.0115,0.0269,0.0103,0.0310,0.0046
1,WEEKDAY,1,0.0788,0.0046,0.2308,0.0021,0.0001,0.0868,0.0451,0.1170,0.0114,0.0223,0.0000,0.0337,0.0047
1,WEEKDAY,2,0.1214,0.0056,0.2349,0.0024,0.0002,0.0866,0.0451,0.1222,0.0118,0.0189,0.0000,0.0513,0.0063
1,WEEKDAY,3,0.1419,0.0039,0.2351,0.0028,0.0003,0.0868,0.0451,0.1429,0.0138,0.0218,0.0414,0.0862,0.0090
1,WEEKDAY,4,0.1865,0.0063,0.2371,0.0039,0.0005,0.0871,0.0451,0.2135,0.0190,0.0321,0.2669,0.1553,0.0158
1,WEEKDAY,5,0.2180,0.0166,0.2584,0.0050,0.0009,0.0924,0.0451,0.2717,0.0247,0.0415,0.4151,0.2093,0.0219
1,WEEKDAY,6,0.5991,0.0302,0.2751,0.0059,0.0013,0.0917,0.0302,0.3581,0.0309,0.0478,0.4984,0.2427,0.0262
1,WEEKDAY,7,0.6698,0.0303,0.2921,0.0064,0.0017,0.0885,0.0000,0.3763,0.0369,0.0515,0.5373,0.2586,0.0286
1,WEEKDAY,8,0.6220,0.0334,0.2968,0.0065,0.0019,0.0886,0.0000,0.3500,0.0399,0.0530,0.5427,0.2615,0.0294
1,WEEKDAY,9,0.4958,0.0386,0.2931,0.0065,0.0020,0.0958,0.0000,0.3272,0.0411,0.0533,0.5427,0.2616,0.0296
1,WEEKDAY,10,0.4231,0.0589,0.2893,0.0066,0.0020,0.0991,0.0000,0.3244,0.0414,0.0533,0.5427,0.2617,0.0296
