Month,Daytype,Hour,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
3,WEEKDAY,15,0.4564,0.3584,0.2045,0.3790,2.4292,0.0000,1.2144,0.0730,0.2039,0.9122,0.2319
3,WEEKDAY,16,0.4470,0.3580,0.2087,0.3596,2.3357,0.0000,1.2129,0.0729,0.2031,0.9122,0.2314
3,WEEKDAY,17,0.3994,0.3563,0.2108,0.3469,2.3323,0.0000,1.2322,0.0722,0.1961,0.9122,0.2286
3,WEEKDAY,18,0.3509,0.3539,0.2053,0.3332,2.2047,0.7179,1.2305,0.0691,0.1771,0.8862,0.2177
3,WEEKDAY,19,0.2930,0.3514,0.1822,0.3101,2.1646,0.7179,1.1637,0.0630,0.1459,0.8472,0.2009
3,WEEKDAY,20,0.2436,0.2920,0.1325,0.2606,2.1333,0.7179,0.9495,0.0554,0.1135,0.7754,0.1768
3,WEEKDAY,21,0.1635,0.2736,0.0725,0.1958,1.9995,0.7179,0.8056,0.0493,0.0894,0.6678,0.1484
3,WEEKDAY,22,0.1359,0.2719,0.0456,0.1380,1.9663,0.7179,0.7683,0.0415,0.0703,0.4885,0.1079
3,WEEKDAY,23,0.1037,0.2696,0.0421,0.0907,1.8363,0.7179,0.7643,0.0335,0.0574,0.4235,0.0938
3,SATURDAY,0,0.0643,0.2656,0.0421,0.0816,1.8178,0.7179,0.7564,0.0253,0.0486,0.4235,0.0938
3,SATURDAY,1,0.0355,0.2602,0.0421,0.0620,1.8086,0.7179,0.7281,0.0174,0.0404,0.4235,0.0938
3,SATURDAY,2,0.0137,0.2504,0.0437,0.0340,1.7949,0.7179,0.7223,0.0127,0.0326,0.4235,0.0938
3,SATURDAY,3,0.0120,0.2503,0.0546,0.0763,1.7907,0.7179,0.7249,0.0132,0.0416,0.4235,0.0940
3,SATURDAY,4,0.0256,0.2590,0.0848,0.1743,1.7969,0.7179,0.7459,0.0211,0.0896,0.4495,0.1009
3,SATURDAY,5,0.0330,0.2633,0.1533,0.3166,1.9000,0.7179,0.8197,0.0329,0.1347,0.5275,0.1207
3,SATURDAY,6,0.0533,0.2701,0.1978,0.4733,1.8918,0.0000,0.9471,0.0462,0.1715,0.6678,0.1557
3,SATURDAY,7,0.0787,0.2835,0.2104,0.5379,1.8948,0.0000,1.1644,0.0598,0.1972,0.8208,0.1960
3,SATURDAY,8,0.1059,0.3417,0.2096,0.5508,1.9225,0.0000,1.2334,0.0688,0.2035,0.8990,0.2228
3,SATURDAY,9,0.1490,0.3445,0.2062,0.5521,2.0527,0.0000,1.2396,0.0723,0.2039,0.9122,0.2308
3,SATURDAY,10,0.2132,0.3474,0.2025,0.5520,2.0904,0.0000,1.2396,0.0730,0.2039,0.9122,0.2319
3,SATURDAY,11,0.2720,0.3507,0.2007,0.5507,2.1277,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
3,SATURDAY,12,0.3386,0.3538,0.2000,0.5362,2.2555,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
3,SATURDAY,13,0.4137,0.3561,0.1984,0.4819,2.2872,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
3,SATURDAY,14,0.4376,0.3575,0.2008,0.4155,2.4103,0.0000,1.2355,0.0730,0.2039,0.9122,0.2320
3,SATURDAY,15,0.4472,0.3579,0.2045,0.3790,2.4292,0.0000,1.2144,0.0730,0.2039,0.9122,0.2319
3,SATURDAY,16,0.4402,0.3576,0.2087,0.3596,2.3357,0.0000,1.2129,0.0729,0.2031,0.9122,0.2314
3,SATURDAY,17,0.4023,0.3557,0.2108,0.3469,2.3323,0.0000,1.2322,0.0722,0.1961,0.9122,0.2286
3,SATURDAY,18,0.3203,0.3535,0.2053,0.3332,2.2047,0.7179,1.2305,0.0691,0.1771,0.8862,0.2177
3,SATURDAY,19,0.2708,0.3509,0.1822,0.3101,2.1646,0.7179,1.1637,0.0630,0.1459,0.8472,0.2009
3,SATURDAY,20,0.2333,0.2916,0.1325,0.2606,2.1333,0.7179,0.9495,0.0554,0.1135,0.7754,0.1768
3,SATURDAY,21,0.1624,0.2734,0.0725,0.1958,1.9995,0.7179,0.8056,0.0493,0.0894,0.6678,0.1484
3,SATURDAY,22,0.1233,0.2717,0.0456,0.1380,1.9663,0.7179,0.7683,0.0415,0.0703,0.4885,0.1079
3,SATURDAY,23,0.0977,0.2695,0.0421,0.0907,1.8363,0.7179,0.7643,0.0335,0.0574,0.4235,0.0938
3,SUNDAY,0,0.0641,0.2657,0.0421,0.0619,1.8174,0.7179,0.7563,0.0246,0.0450,0.4235,0.0938
3,SUNDAY,1,0.0381,0.2601,0.0421,0.0414,1.8080,0.7179,0.7276,0.0165,0.0359,0.4235,0.0938
3,SUNDAY,2,0.0231,0.2554,0.0437,0.0337,1.7948,0.7179,0.7223,0.0127,0.0326,0.4235,0.0938
3,SUNDAY,3,0.0235,0.2565,0.0546,0.1122,1.7936,0.7179,0.7307,0.0189,0.0652,0.4235,0.0939
3,SUNDAY,4,0.0350,0.2633,0.0848,0.1912,1.7993,0.7179,0.7719,0.0290,0.1003,0.4495,0.1006
3,SUNDAY,5,0.0405,0.2654,0.1533,0.3119,1.9016,0.7179,0.8228,0.0397,0.1340,0.5275,0.1197
3,SUNDAY,6,0.0653,0.2720,0.1978,0.4390,1.8927,0.0000,0.9286,0.0504,0.1648,0.6678,0.1537
3,SUNDAY,7,0.0876,0.2829,0.2104,0.4904,1.8950,0.0000,1.1170,0.0609,0.1869,0.8208,0.1924
3,SUNDAY,8,0.1128,0.3405,0.2096,0.5006,1.9221,0.0000,1.1765,0.0673,0.1924,0.8990,0.2172
3,SUNDAY,9,0.1700,0.3432,0.2062,0.5016,2.0517,0.0000,1.1819,0.0698,0.1928,0.9122,0.2242
3,SUNDAY,10,0.2249,0.3460,0.2025,0.5015,2.0890,0.0000,1.1819,0.0703,0.1928,0.9122,0.2250
3,SUNDAY,11,0.3032,0.3490,0.2007,0.5000,2.1262,0.0000,1.1819,0.0703,0.1928,0.9122,0.2251
3,SUNDAY,12,0.3568,0.3518,0.2000,0.4865,2.2540,0.0000,1.1819,0.0703,0.1928,0.9122,0.2251
3,SUNDAY,13,0.4162,0.3539,0.1984,0.4357,2.2857,0.0000,1.1819,0.0703,0.1928,0.9122,0.2251
3,SUNDAY,14,0.4423,0.3549,0.2008,0.3723,2.4088,0.0000,1.1783,0.0703,0.1928,0.9122,0.2251
3,SUNDAY,15,0.4504,0.3552,0.2045,0.3360,2.4277,0.0000,1.1600,0.0703,0.1928,0.9122,0.2251
3,SUNDAY,16,0.4376,0.3543,0.2087,0.3166,2.3342,0.0000,1.1585,0.0702,0.1920,0.9122,0.2246
3,SUNDAY,17,0.4032,0.3527,0.2108,0.3041,2.3309,0.0000,1.1750,0.0696,0.1859,0.9122,0.2224
3,SUNDAY,18,0.3429,0.3506,0.2053,0.2914,2.2035,0.7179,1.1735,0.0670,0.1689,0.8862,0.2126
3,SUNDAY,19,0.2689,0.3481,0.1822,0.2712,2.1637,0.7179,1.1159,0.0617,0.1406,0.8472,0.1975
3,SUNDAY,20,0.2363,0.2889,0.1325,0.2295,2.1328,0.7179,0.9300,0.0550,0.1108,0.7754,0.1751
3,SUNDAY,21,0.1660,0.2730,0.0725,0.1742,1.9992,0.7179,0.8017,0.0491,0.0879,0.6678,0.1478
3,SUNDAY,22,0.1291,0.2713,0.0456,0.1212,1.9660,0.7179,0.7680,0.0413,0.0686,0.4885,0.1078
3,SUNDAY,23,0.1032,0.2689,0.0421,0.0734,1.8360,0.7179,0.7643,0.0330,0.0547,0.4235,0.0938
3,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,WEEKDAY,0,0.1041,0.2658,0.0388,0.0665,1.9054,0.7179,0.7345,0.0192,0.0423,0.4235,0.0938
4,WEEKDAY,1,0.0614,0.2612,0.0399,0.0404,1.8886,0.7179,0.7236,0.0137,0.0344,0.4235,0.0938
4,WEEKDAY,2,0.0438,0.2587,0.0480,0.0667,1.8791,0.7179,0.7243,0.0131,0.0396,0.4235,0.0939
4,WEEKDAY,3,0.0431,0.2606,0.0718,0.1520,1.8788,0.7179,0.7411,0.0193,0.0787,0.4436,0.0993
4,WEEKDAY,4,0.0556,0.2647,0.1268,0.2843,1.9599,0.7179,0.8029,0.0302,0.1244,0.5098,0.1162
4,WEEKDAY,5,0.0885,0.2723,0.1728,0.4377,1.9869,0.5823,0.9182,0.0432,0.1632,0.6359,0.1478
4,WEEKDAY,6,0.1154,0.2844,0.1911,0.5232,2.0179,0.1233,1.1150,0.0567,0.1914,0.7860,0.1868
4,WEEKDAY,7,0.1541,0.3318,0.1931,0.5479,2.0556,0.0000,1.2177,0.0668,0.2020,0.8812,0.2167
4,WEEKDAY,8,0.2084,0.3469,0.1905,0.5518,2.1724,0.0000,1.2382,0.0715,0.2038,0.9092,0.2290
4,WEEKDAY,9,0.2972,0.3500,0.1872,0.5520,2.2308,0.0000,1.2396,0.0728,0.2039,0.9122,0.2316
4,WEEKDAY,10,0.3781,0.3534,0.1851,0.5510,2.2680,0.0000,1.2396,0.0730,0.2039,0.9122,0.2319
4,WEEKDAY,11,0.4648,0.3569,0.1843,0.5395,2.3823,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
4,WEEKDAY,12,0.5425,0.3602,0.1830,0.4943,2.4370,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
4,WEEKDAY,13,0.6071,0.3628,0.1843,0.4306,2.5430,0.0000,1.2364,0.0730,0.2039,0.9122,0.2320
4,WEEKDAY,14,0.6528,0.3646,0.1875,0.3873,2.5855,0.0000,1.2192,0.0730,0.2039,0.9122,0.2319
4,WEEKDAY,15,0.6693,0.3652,0.1912,0.3640,2.5072,0.0000,1.2133,0.0729,0.2033,0.9122,0.2315
4,WEEKDAY,16,0.6538,0.3641,0.1936,0.3498,2.4786,0.0000,1.2278,0.0723,0.1977,0.9122,0.2292
4,WEEKDAY,17,0.5980,0.3623,0.1901,0.3363,2.3741,0.0659,1.2309,0.0698,0.1814,0.8922,0.2202
4,WEEKDAY,18,0.5081,0.3595,0.1726,0.3153,2.3057,0.1549,1.1789,0.0644,0.1530,0.8561,0.2047
4,WEEKDAY,19,0.4116,0.3148,0.1324,0.2718,2.2681,0.5946,0.9982,0.0572,0.1209,0.7917,0.1823
4,WEEKDAY,20,0.3219,0.2930,0.0793,0.2105,2.1496,0.7179,0.8383,0.0507,0.0949,0.6922,0.1548
4,WEEKDAY,21,0.2530,0.2766,0.0476,0.1511,2.0854,0.7179,0.7768,0.0433,0.0746,0.5292,0.1171
4,WEEKDAY,22,0.2026,0.2741,0.0395,0.1015,1.9721,0.7179,0.7652,0.0353,0.0603,0.4383,0.0970
4,WEEKDAY,23,0.1480,0.2705,0.0387,0.0837,1.9286,0.7179,0.7582,0.0271,0.0506,0.4235,0.0938
4,SATURDAY,0,0.0736,0.2637,0.0388,0.0669,1.9057,0.7179,0.7352,0.0194,0.0425,0.4235,0.0938
4,SATURDAY,1,0.0556,0.2601,0.0399,0.0410,1.8890,0.7179,0.7237,0.0139,0.0346,0.4235,0.0938
4,SATURDAY,2,0.0388,0.2560,0.0478,0.0657,1.8793,0.7179,0.7242,0.0131,0.0394,0.4235,0.0939
4,SATURDAY,3,0.0421,0.2598,0.0711,0.1498,1.8787,0.7179,0.7406,0.0191,0.0776,0.4430,0.0992
4,SATURDAY,4,0.0567,0.2641,0.1254,0.2811,1.9575,0.7179,0.8013,0.0300,0.1234,0.5080,0.1158
4,SATURDAY,5,0.0802,0.2709,0.1719,0.4342,1.9868,0.5863,0.9153,0.0429,0.1623,0.6327,0.1470
4,SATURDAY,6,0.1027,0.2831,0.1908,0.5218,2.0170,0.1356,1.1101,0.0564,0.1908,0.7825,0.1859
4,SATURDAY,7,0.1290,0.3296,0.1931,0.5476,2.0548,0.0000,1.2161,0.0666,0.2019,0.8795,0.2161
4,SATURDAY,8,0.1948,0.3462,0.1906,0.5518,2.1692,0.0000,1.2381,0.0715,0.2038,0.9089,0.2288
4,SATURDAY,9,0.2641,0.3491,0.1873,0.5520,2.2301,0.0000,1.2396,0.0728,0.2039,0.9122,0.2316
4,SATURDAY,10,0.3508,0.3525,0.1852,0.5510,2.2672,0.0000,1.2396,0.0730,0.2039,0.9122,0.2319
4,SATURDAY,11,0.4546,0.3559,0.1843,0.5398,2.3792,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
4,SATURDAY,12,0.5170,0.3591,0.1830,0.4955,2.4363,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
4,SATURDAY,13,0.5675,0.3613,0.1843,0.4321,2.5401,0.0000,1.2365,0.0730,0.2039,0.9122,0.2320
4,SATURDAY,14,0.6057,0.3631,0.1874,0.3881,2.5851,0.0000,1.2197,0.0730,0.2039,0.9122,0.2319
4,SATURDAY,15,0.6237,0.3643,0.1911,0.3645,2.5096,0.0000,1.2133,0.0729,0.2033,0.9122,0.2315
4,SATURDAY,16,0.6160,0.3636,0.1936,0.3501,2.4787,0.0000,1.2274,0.0724,0.1979,0.9122,0.2293
4,SATURDAY,17,0.5736,0.3615,0.1902,0.3366,2.3772,0.0640,1.2309,0.0699,0.1819,0.8927,0.2204
4,SATURDAY,18,0.5029,0.3590,0.1730,0.3159,2.3069,0.1529,1.1804,0.0645,0.1537,0.8570,0.2051
4,SATURDAY,19,0.4130,0.3270,0.1334,0.2729,2.2689,0.5823,1.0030,0.0573,0.1216,0.7934,0.1828
4,SATURDAY,20,0.2922,0.2831,0.0806,0.2120,2.1529,0.7179,0.8416,0.0508,0.0955,0.6947,0.1555
4,SATURDAY,21,0.2331,0.2767,0.0482,0.1525,2.0864,0.7179,0.7776,0.0435,0.0751,0.5333,0.1180
4,SATURDAY,22,0.1956,0.2740,0.0396,0.1026,1.9752,0.7179,0.7653,0.0355,0.0606,0.4398,0.0973
4,SATURDAY,23,0.1510,0.2702,0.0388,0.0839,1.9228,0.7179,0.7583,0.0273,0.0508,0.4235,0.0938
4,SUNDAY,0,0.0807,0.2637,0.0388,0.0414,1.9016,0.7179,0.7276,0.0165,0.0359,0.4235,0.0938
4,SUNDAY,1,0.0610,0.2609,0.0402,0.0340,1.8845,0.7179,0.7223,0.0127,0.0326,0.4235,0.0938
4,SUNDAY,2,0.0571,0.2619,0.0503,0.1144,1.8804,0.7179,0.7309,0.0189,0.0655,0.4235,0.0940
4,SUNDAY,3,0.0710,0.2661,0.0781,0.1965,1.8816,0.7179,0.7733,0.0291,0.1020,0.4495,0.1009
4,SUNDAY,4,0.0765,0.2679,0.1412,0.3248,1.9855,0.7179,0.8276,0.0400,0.1382,0.5275,0.1207
4,SUNDAY,5,0.1053,0.2756,0.1821,0.4759,1.9891,0.5425,0.9481,0.0510,0.1723,0.6678,0.1557
4,SUNDAY,6,0.1256,0.3017,0.1937,0.5382,2.0277,0.0000,1.1645,0.0624,0.1973,0.8208,0.1960
4,SUNDAY,7,0.1807,0.3452,0.1930,0.5508,2.0648,0.0000,1.2334,0.0696,0.2035,0.8990,0.2228
4,SUNDAY,8,0.2358,0.3478,0.1898,0.5521,2.2045,0.0000,1.2396,0.0724,0.2039,0.9122,0.2308
4,SUNDAY,9,0.3390,0.3511,0.1865,0.5520,2.2387,0.0000,1.2396,0.0730,0.2039,0.9122,0.2319
4,SUNDAY,10,0.4483,0.3548,0.1848,0.5504,2.2767,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
4,SUNDAY,11,0.5398,0.3588,0.1841,0.5352,2.4133,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
4,SUNDAY,12,0.6353,0.3626,0.1826,0.4784,2.4439,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
4,SUNDAY,13,0.6939,0.3659,0.1848,0.4084,2.5722,0.0000,1.2355,0.0730,0.2039,0.9122,0.2320
4,SUNDAY,14,0.7551,0.3680,0.1882,0.3690,2.5894,0.0000,1.2144,0.0730,0.2039,0.9122,0.2319
4,SUNDAY,15,0.7663,0.3689,0.1921,0.3478,2.4830,0.0000,1.2129,0.0729,0.2031,0.9122,0.2314
4,SUNDAY,16,0.7687,0.3685,0.1941,0.3342,2.4772,0.0000,1.2322,0.0722,0.1961,0.9122,0.2286
4,SUNDAY,17,0.7072,0.3660,0.1890,0.3197,2.3437,0.0853,1.2304,0.0691,0.1771,0.8862,0.2177
4,SUNDAY,18,0.6046,0.3634,0.1677,0.2961,2.2945,0.1754,1.1637,0.0630,0.1458,0.8472,0.2009
4,SUNDAY,19,0.5050,0.3170,0.1220,0.2461,2.2602,0.7179,0.9495,0.0554,0.1132,0.7754,0.1768
4,SUNDAY,20,0.3553,0.2812,0.0668,0.1806,2.1170,0.7179,0.8056,0.0492,0.0887,0.6678,0.1484
4,SUNDAY,21,0.2973,0.2786,0.0420,0.1220,2.0759,0.7179,0.7683,0.0413,0.0687,0.4885,0.1079
4,SUNDAY,22,0.2389,0.2755,0.0388,0.0734,1.9412,0.7179,0.7643,0.0330,0.0547,0.4235,0.0938
4,SUNDAY,23,0.1571,0.2716,0.0388,0.0619,1.9161,0.7179,0.7564,0.0246,0.0450,0.4235,0.0938
4,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,WEEKDAY,0,0.1939,0.2691,0.0372,0.0620,2.0354,0.7179,0.7281,0.0174,0.0404,0.4235,0.0938
5,WEEKDAY,1,0.1500,0.2655,0.0385,0.0340,2.0157,0.7179,0.7223,0.0127,0.0326,0.4235,0.0938
5,WEEKDAY,2,0.1196,0.2644,0.0482,0.0763,2.0029,0.7179,0.7249,0.0132,0.0416,0.4235,0.0940
5,WEEKDAY,3,0.1182,0.2657,0.0748,0.1743,2.0039,0.7179,0.7459,0.0211,0.0896,0.4495,0.1009
5,WEEKDAY,4,0.1494,0.2699,0.1352,0.3166,2.1120,0.7179,0.8197,0.0329,0.1347,0.5275,0.1207
5,WEEKDAY,5,0.2145,0.2812,0.1744,0.4733,2.1360,0.0000,0.9471,0.0462,0.1715,0.6678,0.1557
5,WEEKDAY,6,0.2595,0.3322,0.1855,0.5379,2.1802,0.0000,1.1644,0.0598,0.1972,0.8208,0.1960
5,WEEKDAY,7,0.3321,0.3517,0.1848,0.5508,2.2250,0.0000,1.2334,0.0688,0.2035,0.8990,0.2228
5,WEEKDAY,8,0.4265,0.3551,0.1818,0.5521,2.3804,0.0000,1.2396,0.0723,0.2039,0.9122,0.2308
5,WEEKDAY,9,0.5610,0.3590,0.1786,0.5520,2.4245,0.0000,1.2396,0.0730,0.2039,0.9122,0.2319
5,WEEKDAY,10,0.6701,0.3635,0.1770,0.5507,2.4656,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
5,WEEKDAY,11,0.7890,0.3678,0.1764,0.5362,2.6170,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
5,WEEKDAY,12,0.8877,0.3721,0.1749,0.4819,2.6540,0.0000,1.2396,0.0730,0.2039,0.9122,0.2320
5,WEEKDAY,13,0.9663,0.3758,0.1770,0.4155,2.7851,0.0000,1.2355,0.0730,0.2039,0.9122,0.2320
5,WEEKDAY,14,1.0170,0.3774,0.1803,0.3790,2.7995,0.0000,1.2144,0.0730,0.2039,0.9122,0.2319
5,WEEKDAY,15,1.0378,0.3779,0.1840,0.3596,2.6765,0.0000,1.2129,0.0729,0.2031,0.9122,0.2314
5,WEEKDAY,16,1.0277,0.3769,0.1859,0.3469,2.6634,0.0000,1.2322,0.0722,0.1961,0.9122,0.2286
5,WEEKDAY,17,0.9679,0.3751,0.1810,0.3332,2.5179,0.0853,1.2305,0.0691,0.1771,0.8862,0.2177
5,WEEKDAY,18,0.8405,0.3713,0.1607,0.3101,2.4771,0.0853,1.1637,0.0630,0.1459,0.8472,0.2009
5,WEEKDAY,19,0.7044,0.3536,0.1168,0.2606,2.4369,0.7179,0.9495,0.0554,0.1135,0.7754,0.1768
5,WEEKDAY,20,0.5027,0.2893,0.0640,0.1958,2.2817,0.7179,0.8056,0.0493,0.0894,0.6678,0.1484
5,WEEKDAY,21,0.4341,0.2852,0.0402,0.1380,2.2236,0.7179,0.7683,0.0415,0.0703,0.4885,0.1079
5,WEEKDAY,22,0.3700,0.2817,0.0372,0.0907,2.0850,0.7179,0.7643,0.0335,0.0574,0.4235,0.0938
5,WEEKDAY,23,0.2926,0.2774,0.0369,0.0816,2.0690,0.7179,0.7564,0.0253,0.0486,0.4235,0.0938
5,SATURDAY,0,0.2150,0.2692,0.0372,0.0620,2.0354,0.7179,0.7281,0.0174,0.0404,0.4235,0.0938
5,SATURDAY,1,0.1588,0.2658,0.0385,0.0340,2.0157,0.7179,0.7223,0.0127,0.0326,0.4235,0.0938
5,SATURDAY,2,0.1314,0.2648,0.0482,0.0763,2.0029,0.7179,0.7249,0.0132,0.0416,0.4235,0.0940
5,SATURDAY,3,0.1112,0.2659,0.0748,0.1743,2.0039,0.7179,0.7459,0.0211,0.0896,0.4495,0.1009
5,SATURDAY,4,0.1464,0.2701,0.1352,0.3166,2.1120,0.7179,0.8197,0.0329,0.1347,0.5275,0.1207
5,SATURDAY,5,0.2117,0.2810,0.1744,0.4733,2.1360,0.0000,0.9471,0.0462,0.1715,0.6678,0.1557
5,SATURDAY,6,0.2667,0.3226,0.1855,0.5379,2.1802,0.0000,1.1644,0.0598,0.1972,0.8208,0.1960
5,SATURDAY,7,0.3248,0.3517,0.1848,0.5508,2.2250,0.0000,1.2334,0.0688,0.2035,0.8990,0.2228
