HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,679.8972167968572,679.8972167968751,0.0,0.0
1,679.8972167968672,679.8972167968765,0.0,0.0
2,681.308381646965,679.897216796868,0.0,0.0
3,695.7540061044956,681.569442749031,0.0,0.0
4,746.7319375692146,699.0734135554394,0.0,0.0
5,1290.9384251152273,768.2388599102312,0.0,0.0
6,2782.73258276466,914.8362086369452,0.0,0.0
7,4354.510061680582,1100.6576878474364,0.0,0.0
8,5329.626032686779,1255.2324072030865,0.0,0.0
9,5779.885099096768,1350.2875037560098,0.0,0.0
10,5897.329019246885,1385.436643747184,0.0,0.0
11,5909.686980382684,1331.6124373215907,0.0,0.0
12,5903.229604436061,1167.01788975643,0.0,0.0
13,5806.999674946872,974.057330204894,0.0,0.0
14,5479.7929275921815,833.1701607337383,0.0,0.0
15,4821.142266167527,746.6211553720339,0.0,0.0
16,2898.849433051218,699.1307813204272,0.0,0.0
17,1162.494711221864,681.9864349365266,0.0,0.0
18,713.1793687608401,679.8972167968759,0.0,0.0
19,682.1867668765564,679.8972167968757,0.0,0.0
20,679.8972167968822,679.897216796875,0.0,0.0
21,679.8972167968848,679.8972167968773,0.0,0.0
22,679.8972167968809,679.8972167968755,0.0,0.0
23,679.8972167968917,1.70317093761696e-11,0.0,0.0
