HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,3989.8258564197517,3858.7578169013336,0.0,-2978.4703221161253
1,3509.4688560852487,3490.343978148203,0.0,-2978.4703221161253
2,3174.8942185158885,3142.382926573919,0.0,-2978.4703221161253
3,2936.2865178004777,2901.3531522752655,0.0,-2978.4703221161253
4,3131.2991018126286,2895.751930383609,0.0,-2978.4703221161253
5,3556.2622775963587,3283.9890323783893,0.0,-2978.4703221161253
6,6184.738491613583,5469.56705093382,0.0,-2978.4703221161253
7,13861.109932174475,11360.043746999834,0.0,-2978.4703221161253
8,21906.788109921035,19990.946275657,0.0,-2978.4703221161253
9,29702.426754121818,28061.02108756191,0.0,-2978.4703221161253
10,34677.32584608176,33980.85737366405,0.0,-2978.4703221161253
11,37717.953164954866,37370.69300577661,0.0,-2978.4703221161253
12,39334.612494437984,38452.07356972719,0.0,-2978.4703221161253
13,39682.275262062765,38056.69424745476,0.0,-2978.4703221161253
14,39306.81754803951,37372.60828748401,0.0,-2978.4703221161253
15,39108.49105442349,36564.39353662429,0.0,-2978.4703221161253
16,37696.6361480007,34809.8491827913,0.0,-2978.4703221161253
17,35410.82102411182,27411.36290919407,0.0,-2978.4703221161253
18,31366.432438854634,22661.949787287544,0.0,-2978.4703221161253
19,21016.71158089228,14989.214690957117,0.0,-2978.4703221161253
20,15986.224882875258,10788.046144076,0.0,-2978.4703221161253
21,8843.118743494728,7130.717338178233,0.0,-2978.4703221161253
22,5278.564263132957,5487.597824391997,0.0,-2978.4703221161253
23,4520.599352817364,447.9469420036014,0.0,-2978.4703221161253
