HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,2319.562985948626,1806.8591440495902,-54.29312070649704,-17.039144240068484
1,2343.3216752633975,1819.018203436456,-54.29312070649704,-17.039144240068484
2,2418.853414198044,1850.2987703479976,-54.29312070649704,-17.039144240068484
3,2443.9085677207813,1855.1617938467152,-54.29312070649704,-17.039144240068484
4,2585.9800536037924,1937.276008710091,-54.29312070649704,-17.039144240068484
5,4339.291189080926,2240.138776007577,-54.29312070649704,-17.039144240068484
6,8364.978982968376,2432.011363658538,-54.29312070649704,-17.039144240068484
7,10794.460206032345,2435.1722856010165,-54.29312070649704,-17.039144240068484
8,11200.200860210585,2499.7455235407765,-54.29312070649704,-17.039144240068484
9,11590.510539246829,2824.3422948131033,-54.29312070649704,-17.039144240068484
10,11778.658115928138,3065.020363665351,-54.29312070649704,-17.039144240068484
11,11842.780092232078,3188.6932606092823,-54.29312070649704,-17.039144240068484
12,11765.741197054802,3310.9595199733735,-54.29312070649704,-17.039144240068484
13,11500.121372449052,3447.806112959937,-54.29312070649704,-17.039144240068484
14,10968.385771609886,3455.8640017771822,-54.29312070649704,-17.039144240068484
15,10142.306490254192,3279.6504373166695,-54.29312070649704,-17.039144240068484
16,7457.903474163542,3083.5435831114887,-54.29312070649704,-17.039144240068484
17,4547.394685779909,2978.722892459634,-54.29312070649704,-17.039144240068484
18,3743.0969295003906,2851.238000306663,-54.29312070649704,-17.039144240068484
19,3427.5247238903294,2573.1952569315226,-54.29312070649704,-17.039144240068484
20,2305.2773860686884,1990.2877118596195,-54.29312070649704,-17.039144240068484
21,2184.164741745931,2014.8431792814988,-54.29312070649704,-17.039144240068484
22,2193.8994794478854,2098.984315714167,-54.29312070649704,-17.039144240068484
23,2124.839015864454,-165.9645621805791,-54.29312070649704,-17.039144240068484
