"Station","Date","Time","Precip","type","Air max","min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min"BAKRSFLD.C,20020101,2400,0.00,,65,46,,,,,,,,,,,,,,
BAKRSFLD.C,20020102,2400,0.04,,63,46,,,,,,,,,,,,,,
BAKRSFLD.C,20020103,2400,0.05,,56,44,,,,,,,,,,,,,,
BAKRSFLD.C,20020104,2400,0.00,,50,40,,,,,,,,,,,,,,
BAKRSFLD.C,20020105,2400,0.00,,53,40,,,,,,,,,,,,,,
BAKRSFLD.C,20020106,2400,0.00,,58,37,,,,,,,,,,,,,,
BAKRSFLD.C,20020107,2400,0.00,,62,40,,,,,,,,,,,,,,
BAKRSFLD.C,20020108,2400,0.00,,51,40,,,,,,,,,,,,,,
BAKRSFLD.C,20020109,2400,0.00,,57,42,,,,,,,,,,,,,,
BAKRSFLD.C,20020110,2400,0.00,,62,41,,,,,,,,,,,,,,
BAKRSFLD.C,20020111,2400,0.00,,49,38,,,,,,,,,,,,,,
BAKRSFLD.C,20020112,2400,0.00,,45,41,,,,,,,,,,,,,,
BAKRSFLD.C,20020113,2400,0.00,,45,40,,,,,,,,,,,,,,
BAKRSFLD.C,20020114,2400,0.00,,43,39,,,,,,,,,,,,,,
BAKRSFLD.C,20020115,2400,0.00,,46,35,,,,,,,,,,,,,,
BAKRSFLD.C,20020116,2400,0.00,,53,29,,,,,,,,,,,,,,
BAKRSFLD.C,20020117,2400,0.00,,59,32,,,,,,,,,,,,,,
BAKRSFLD.C,20020118,2400,0.00,,55,34,,,,,,,,,,,,,,
BAKRSFLD.C,20020119,2400,0.00,,55,27,,,,,,,,,,,,,,
BAKRSFLD.C,20020120,2400,0.00,,54,33,,,,,,,,,,,,,,
BAKRSFLD.C,20020121,2400,0.00,,58,28,,,,,,,,,,,,,,
BAKRSFLD.C,20020122,2400,0.00,,50,33,,,,,,,,,,,,,,
BAKRSFLD.C,20020123,2400,0.00,,50,27,,,,,,,,,,,,,,
BAKRSFLD.C,20020124,2400,0.00,,58,26,,,,,,,,,,,,,,
BAKRSFLD.C,20020125,2400,0.00,,62,30,,,,,,,,,,,,,,
BAKRSFLD.C,20020126,2400,0.00,,57,34,,,,,,,,,,,,,,
BAKRSFLD.C,20020127,2400,0.42,,51,37,,,,,,,,,,,,,,
BAKRSFLD.C,20020128,2400,0.01,,50,38,,,,,,,,,,,,,,
BAKRSFLD.C,20020129,2400,0.00,,42,31,,,,,,,,,,,,,,
BAKRSFLD.C,20020130,2400,0.00,,47,30,,,,,,,,,,,,,,
BAKRSFLD.C,20020131,2400,0.00,,53,29,,,,,,,,,,,,,,
BAKRSFLD.C,20020201,2400,0.00,,53,30,,,,,,,,,,,,,,
BAKRSFLD.C,20020202,2400,0.00,,54,29,,,,,,,,,,,,,,
BAKRSFLD.C,20020203,2400,0.00,,57,30,,,,,,,,,,,,,,
BAKRSFLD.C,20020204,2400,0.00,,58,34,,,,,,,,,,,,,,
BAKRSFLD.C,20020205,2400,0.00,,61,31,,,,,,,,,,,,,,
BAKRSFLD.C,20020206,2400,0.00,,63,33,,,,,,,,,,,,,,
BAKRSFLD.C,20020207,2400,0.00,,67,37,,,,,,,,,,,,,,
BAKRSFLD.C,20020208,2400,0.00,,55,46,,,,,,,,,,,,,,
BAKRSFLD.C,20020209,2400,0.00,,65,42,,,,,,,,,,,,,,
BAKRSFLD.C,20020210,2400,0.00,,75,44,,,,,,,,,,,,,,
BAKRSFLD.C,20020211,2400,0.00,,69,34,,,,,,,,,,,,,,
BAKRSFLD.C,20020212,2400,0.00,,69,34,,,,,,,,,,,,,,
BAKRSFLD.C,20020213,2400,0.00,,65,42,,,,,,,,,,,,,,
BAKRSFLD.C,20020214,2400,0.00,,68,39,,,,,,,,,,,,,,
BAKRSFLD.C,20020215,2400,0.00,,67,43,,,,,,,,,,,,,,
BAKRSFLD.C,20020216,2400,0.00,,57,41,,,,,,,,,,,,,,
BAKRSFLD.C,20020217,2400,0.26,,61,41,,,,,,,,,,,,,,
BAKRSFLD.C,20020218,2400,0.00,,56,42,,,,,,,,,,,,,,
