"Station","Date","Time","Precip","type","Air max","min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min"SANJOSE.C,20020101,1600,0.02,,61,54,,,,,,,,,,,,,,
SANJOSE.C,20020102,1600,0.25,,60,56,,,,,,,,,,,,,,
SANJOSE.C,20020103,1600,0.09,,58,46,,,,,,,,,,,,,,
SANJOSE.C,20020104,1600,0.00,,61,40,,,,,,,,,,,,,,
SANJOSE.C,20020105,1600,0.00,,61,47,,,,,,,,,,,,,,
SANJOSE.C,20020106,1600,0.00,,63,47,,,,,,,,,,,,,,
SANJOSE.C,20020107,1600,0.00,,62,44,,,,,,,,,,,,,,
SANJOSE.C,20020108,1600,0.00,,63,46,,,,,,,,,,,,,,
SANJOSE.C,20020109,1600,0.00,,62,54,,,,,,,,,,,,,,
SANJOSE.C,20020110,1600,0.00,,61,45,,,,,,,,,,,,,,
SANJOSE.C,20020111,1600,0.00,,63,41,,,,,,,,,,,,,,
SANJOSE.C,20020112,1600,0.00,,63,42,,,,,,,,,,,,,,
SANJOSE.C,20020113,1600,0.00,,61,40,,,,,,,,,,,,,,
SANJOSE.C,20020114,1600,0.00,,59,47,,,,,,,,,,,,,,
SANJOSE.C,20020115,1600,0.00,,55,37,,,,,,,,,,,,,,
SANJOSE.C,20020116,1600,0.00,,55,34,,,,,,,,,,,,,,
SANJOSE.C,20020117,1600,0.00,,55,34,,,,,,,,,,,,,,
SANJOSE.C,20020118,1600,0.00,,56,35,,,,,,,,,,,,,,
SANJOSE.C,20020119,1600,,,58,34,,,,,,,,,,,,,,
SANJOSE.C,20020120,1600,0.00,,57,35,,,,,,,,,,,,,,
SANJOSE.C,20020121,1600,0.00,,58,35,,,,,,,,,,,,,,
SANJOSE.C,20020122,1600,0.05,,56,37,,,,,,,,,,,,,,
SANJOSE.C,20020123,1600,0.00,,54,33,,,,,,,,,,,,,,
SANJOSE.C,20020124,1600,0.00,,58,35,,,,,,,,,,,,,,
SANJOSE.C,20020125,1600,0.00,,57,37,,,,,,,,,,,,,,
SANJOSE.C,20020126,1600,0.26,,55,46,,,,,,,,,,,,,,
SANJOSE.C,20020127,1600,0.05,,53,39,,,,,,,,,,,,,,
SANJOSE.C,20020128,1600,0.03,,51,37,,,,,,,,,,,,,,
SANJOSE.C,20020129,1600,0.00,,51,31,,,,,,,,,,,,,,
