"Station","Date","Time","Precip","type","Air max","min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min"PLACRPGE.C,20020101,,,,,,,,,,,,,,,,,,,
PLACRPGE.C,20020102,800,0.59,,54,48,,,,,,,,,,,,,,
PLACRPGE.C,20020103,800,1.25,,55,41,,,,,,,,,,,,,,
PLACRPGE.C,20020104,800,0.00,,56,34,,,,,,,,,,,,,,
PLACRPGE.C,20020105,,0.00,,,,,,,,,,,,,,,,,
PLACRPGE.C,20020106,,,,,,,,,,,,,,,,,,,
PLACRPGE.C,20020107,800,0.31,,62,44,,,,,,,,,,,,,,
PLACRPGE.C,20020108,800,0.00,,65,39,,,,,,,,,,,,,,
PLACRPGE.C,20020109,800,0.00,,57,40,,,,,,,,,,,,,,
PLACRPGE.C,20020110,800,0.00,,60,35,,,,,,,,,,,,,,
PLACRPGE.C,20020111,,0.00,,,,,,,,,,,,,,,,,
PLACRPGE.C,20020112,,0.00,,,,,,,,,,,,,,,,,
PLACRPGE.C,20020113,,0.00,,,,,,,,,,,,,,,,,
PLACRPGE.C,20020114,800,0.00,,41,29,,,,,,,,,,,,,,
PLACRPGE.C,20020115,800,0.00,,49,26,,,,,,,,,,,,,,
PLACRPGE.C,20020116,800,0.00,,52,27,,,,,,,,,,,,,,
PLACRPGE.C,20020117,800,0.00,,51,29,,,,,,,,,,,,,,
PLACRPGE.C,20020118,800,0.00,,54,31,,,,,,,,,,,,,,
PLACRPGE.C,20020119,,0.00,,,,,,,,,,,,,,,,,
PLACRPGE.C,20020120,,0.00,,,,,,,,,,,,,,,,,
PLACRPGE.C,20020121,,,,,,,,,,,,,,,,,,,
PLACRPGE.C,20020122,800,0.20,,45,28,,,,,,,,,,,,,,
PLACRPGE.C,20020123,800,0.00,,52,26,,,,,,,,,,,,,,
PLACRPGE.C,20020124,800,0.00,,54,28,,,,,,,,,,,,,,
PLACRPGE.C,20020125,800,0.00,,50,33,,,,,,,,,,,,,,
PLACRPGE.C,20020126,,0.19,,,,,,,,,,,,,,,,,
PLACRPGE.C,20020127,,,,,,,,,,,,,,,,,,,
PLACRPGE.C,20020128,,1.35,,,,,,,,,,,,,,,,,
PLACRPGE.C,20020129,800,0.62,,40,24,,,,,,,,,,,,,,
PLACRPGE.C,20020130,800,0.00,,46,24,,,,,,,,,,,,,,
PLACRPGE.C,20020131,800,0.00,,50,28,,,,,,,,,,,,,,
PLACRPGE.C,20020201,800,0.00,,53,30,,,,,,,,,,,,,,
PLACRPGE.C,20020202,,0.00,,,,,,,,,,,,,,,,,
PLACRPGE.C,20020203,,0.00,,,,,,,,,,,,,,,,,
PLACRPGE.C,20020204,800,0.00,,61,29,,,,,,,,,,,,,,
PLACRPGE.C,20020205,800,0.00,,62,32,,,,,,,,,,,,,,
PLACRPGE.C,20020206,800,0.00,,59,32,,,,,,,,,,,,,,
PLACRPGE.C,20020207,800,0.00,,55,42,,,,,,,,,,,,,,
PLACRPGE.C,20020208,800,1.09,,57,38,,,,,,,,,,,,,,
PLACRPGE.C,20020209,,0.00,,,,,,,,,,,,,,,,,
PLACRPGE.C,20020210,,0.00,,,,,,,,,,,,,,,,,
PLACRPGE.C,20020211,800,0.00,,67,35,,,,,,,,,,,,,,
PLACRPGE.C,20020212,800,0.00,,66,38,,,,,,,,,,,,,,
PLACRPGE.C,20020213,800,0.00,,57,44,,,,,,,,,,,,,,
PLACRPGE.C,20020214,800,0.00,,65,47,,,,,,,,,,,,,,
PLACRPGE.C,20020215,,0.00,,,,,,,,,,,,,,,,,
PLACRPGE.C,20020216,,,,,,,,,,,,,,,,,,,
PLACRPGE.C,20020217,,,,,,,,,,,,,,,,,,,
PLACRPGE.C,20020218,,,,,,,,,,,,,,,,,,,
PLACRPGE.C,20020219,800,1.63,,50,37,,,,,,,,,,,,,,
PLACRPGE.C,20020220,800,1.23,,64,43,,,,,,,,,,,,,,
PLACRPGE.C,20020221,800,0.03,,74,42,,,,,,,,,,,,,,
PLACRPGE.C,20020222,800,0.00,,76,47,,,,,,,,,,,,,,
PLACRPGE.C,20020223,,0.00,,,,,,,,,,,,,,,,,
PLACRPGE.C,20020224,,0.00,,,,,,,,,,,,,,,,,
PLACRPGE.C,20020225,800,0.00,,67,36,,,,,,,,,,,,,,
PLACRPGE.C,20020226,800,0.00,,74,42,,,,,,,,,,,,,,
PLACRPGE.C,20020227,,0.00,,,,,,,,,,,,,,,,,
PLACRPGE.C,20020228,,0.00,,,,,,,,,,,,,,,,,
